Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-07-10 05:24:21.559690,5343,5295,7315.978351972623,2067.1723418511356,5890,8416.28473236886,2293.786833349101
2024-07-10 05:25:53.814975,5346,5522,7309.141229490968,2056.183419010987,6508,8432.865477248764,2258.497050436265
2024-07-10 05:27:26.711450,5287,5511,7320.2663018893645,2040.9082617320805,9026,8425.03005958496,2233.8502250702695
2024-07-10 05:28:58.327305,5216,5418,7321.587877663358,2055.2754930542937,6402,8439.42046926731,2246.516920979679
2024-07-10 05:30:30.583590,5275,5638,7313.176249159205,2095.669295465697,8060,8458.44457717181,2322.68907280411
2024-07-10 05:32:02.839760,5236,5456,7322.802220316077,2096.3218066213612,5928,8478.408081723443,2324.4879720694094
2024-07-10 05:33:35.960450,5280,5517,7350.071453696104,2094.948524947115,8490,8507.043312600405,2304.2211559656807
2024-07-10 05:35:07.352340,5276,5558,7365.711642774716,2133.3514910729064,9159,8551.9305103596,2372.8938055874073
2024-07-10 05:36:39.608500,5257,5529,7363.270467574623,2168.591147971663,5995,8550.980598920789,2455.52077502789
2024-07-10 05:38:11.864670,5263,5455,7395.68298477621,2157.632942393555,8967,8595.697079540305,2441.1060685950715
2024-07-10 05:39:44.124955,5147,5569,7388.464334861677,2182.91856109629,9550,8599.669975697161,2486.5325109045657
2024-07-10 05:41:16.377240,5286,5499,7371.6681189023075,2197.664090482824,9757,8579.476356221938,2518.623205198083
2024-07-10 05:48:12.569105,5201,5481,7374.520842461231,2120.9049053550757,6099,8544.131441281872,2363.8978794259206
2024-07-10 05:49:45.135400,5354,5663,7392.442964782257,2165.274231702145,8367,8590.360217489806,2427.7580705499645
2024-07-10 05:51:17.657685,5277,5467,7406.718936864775,2193.951576238234,6339,8627.852102813362,2491.3681393585857
2024-07-10 05:52:50.201855,5168,5535,7484.063110540639,2287.5076358741117,5840,8776.2979157227,2667.473500734219
2024-07-10 05:54:21.338015,5192,5694,7521.201932748737,2337.59003255978,8992,8856.351649709602,2781.6088397774347
2024-07-10 05:54:40.218045,5191,5552,7529.996427006646,2371.4679930753114,8297,8878.36868229188,2847.215935610339
2024-07-10 05:54:59.982100,5190,5537,7503.573357441268,2356.7522070139044,6084,8831.358899369774,2799.633729735783
2024-07-10 05:55:19.386240,5251,5533,7505.9327055396825,2355.2685831565786,5982,8833.192074803312,2793.088601199364
2024-07-10 05:55:39.674280,5204,5467,7520.160038013193,2352.8713018231892,6008,8853.57177575483,2791.368370788497
2024-07-10 05:55:59.962320,5308,5529,7540.0984146770425,2385.5890375085855,10151,8889.584194916999,2853.7742918069584
2024-07-10 05:56:20.250350,5243,5607,7559.351220927004,2403.737860558638,5965,8923.275157556534,2881.212149227977
2024-07-10 05:56:40.539390,5312,5460,7534.4030077322295,2352.72672396783,5948,8861.441137702352,2764.2057943733694
2024-07-10 05:57:00.827420,5285,5486,7529.794512770829,2348.8394308568377,9899,8852.984635663384,2752.9813103024394
2024-07-10 05:57:21.119585,5233,5457,7511.353899129275,2317.3993051969082,8462,8807.460065082176,2689.3384452154764
2024-07-10 05:57:41.402625,5180,5378,7491.487364932829,2296.57982121925,9177,8769.57857231124,2649.2262555847856
2024-07-10 05:58:01.690655,5211,5372,7473.32522261785,2285.8839011444634,10112,8738.431251802118,2625.4317565867177
2024-07-10 05:58:21.978695,5203,5620,7478.490271461102,2283.02350266605,5648,8747.667051118342,2617.0314151663893
2024-07-10 05:58:42.266725,5204,5568,7472.033712025375,2285.9996727586667,10629,8735.627177987395,2620.990142130787
2024-07-10 05:59:02.554765,5216,5414,7459.778320137736,2275.8980670900123,8640,8711.062487127734,2602.284674633661
2024-07-10 05:59:22.842805,5247,5608,7454.885300125271,2270.038501087604,5978,8695.811653004901,2589.477062313155
2024-07-10 05:59:43.134960,5309,5445,7443.099358835908,2266.3538739202704,8838,8672.287659101206,2580.4361654167965
2024-07-10 06:00:03.415855,5253,5414,7436.803337262186,2267.1190839665887,8228,8660.563352144005,2574.5461144089627
2024-07-10 06:00:23.703980,5241,5307,7428.968083727761,2254.8960477145856,6617,8653.70500885612,2555.5294127265483
2024-07-10 06:00:43.992105,5268,5390,7424.072533616375,2249.3842932000625,5846,8650.553939943156,2543.518577440326
2024-07-10 06:01:04.280230,5346,5452,7404.579553098137,2246.2734143744697,8350,8620.840898793096,2537.1137043413946
2024-07-10 06:01:24.569355,5278,5357,7415.236379119896,2232.8622231892837,6439,8636.302693907814,2520.8074934930846
2024-07-10 06:01:44.857480,5237,5325,7409.876068349697,2234.248658588773,8760,8629.270832475182,2530.0231788805245
2024-07-10 06:02:05.145730,5255,5554,7404.451474553993,2231.9683449715485,9526,8621.35572764345,2525.9749542983186
2024-07-10 06:02:25.432855,5240,5472,7397.902942937013,2235.1144053653807,5505,8611.784075462372,2534.307785581395
2024-07-10 06:02:45.720980,5279,5625,7401.53483205697,2243.838423482712,5861,8618.073135066112,2550.8088076777826
2024-07-10 06:03:06.910500,5287,5420,7406.102536886991,2239.7982892312466,8447,8621.476562178193,2547.5235807111003
2024-07-10 06:03:26.297230,5258,5524,7396.246265018605,2235.161628112776,5920,8601.059892078922,2543.2362886018436
2024-07-10 06:03:46.585355,5226,5433,7401.789545137582,2238.8246816969654,6039,8610.06209581085,2547.107191011965
2024-07-10 06:04:06.873480,5387,5445,7393.695709322489,2226.0340792470915,8760,8591.346377229476,2525.5846482010807
2024-07-10 06:04:27.161730,5219,5692,7388.2837721923615,2223.811273119424,5668,8584.729414672323,2523.5457126705846
2024-07-10 06:04:47.449855,5250,5667,7387.718122296343,2217.898503226647,9168,8583.748918729661,2516.130552176742
2024-07-10 06:05:07.737980,5246,5518,7386.961999148406,2202.4719015102332,8474,8578.76801087449,2492.2739335606693
2024-07-10 06:05:28.261050,5272,5263,7368.427771846787,2198.7863504747493,5923,8551.012851670304,2489.640808195521
2024-07-10 06:05:48.314230,5188,5371,7363.511709421225,2198.6904675721307,9124,8545.106417596902,2486.5288487777198
2024-07-10 06:06:08.603355,5309,5498,7359.5372695912965,2208.63253000442,5347,8547.69372245335,2504.4869759646235
2024-07-10 06:06:28.891480,5237,5459,7359.327740374825,2208.283164838162,5503,8549.239774271944,2498.904923668374
2024-07-10 06:06:49.179730,5164,5410,7359.852846978383,2213.734462593649,9070,8552.101639411789,2508.4783084510386
2024-07-10 06:07:09.464855,5284,5495,7357.497874099809,2215.5331764165408,5411,8553.852041026486,2513.673757703102
2024-07-10 06:07:29.754980,5196,5591,7355.276977951114,2223.512146714468,6168,8552.52840136755,2533.3258514645067
2024-07-10 06:07:46.649105,5281,5610,7367.9938228560495,2224.037276971544,6210,8568.004098529473,2536.5075139765577
2024-07-10 06:09:19.195730,5336,5408,7374.324790649742,2230.4373125487405,8426,8566.463957655395,2545.2452804670825
2024-07-10 06:10:51.738355,5291,5327,7382.746385352579,2226.3023760494216,9330,8583.880586563413,2544.6205540250467
2024-07-10 06:12:24.282695,5322,5489,7385.8499219371915,2210.1029864373136,8374,8584.88931910862,2513.7267192549552
2024-07-10 06:13:56.826980,5268,5412,7378.45256681621,2197.575286320904,8523,8572.506219878898,2501.424558416409
2024-07-10 06:15:29.371275,5204,5426,7391.295071243883,2209.543199964338,6111,8604.089014293364,2513.1228964655975
2024-07-10 06:17:01.915435,5269,5337,7394.464933446056,2210.3478509070233,7018,8613.883902459118,2508.7331576636698
2024-07-10 06:18:34.459720,5302,5506,7381.977833865066,2197.78150976499,9569,8595.221979651522,2500.4677124524283
2024-07-10 06:20:07.389000,5256,5391,7376.717375608612,2265.5372287380374,6244,8614.76838159575,2616.1407178152463
2024-07-10 06:21:39.548050,5287,5413,7377.382297946917,2250.1475828445855,5721,8599.236128846233,2590.2637439472487
2024-07-10 06:23:12.923450,5310,5361,7348.104974421317,2189.691970549361,8933,8538.020163117353,2478.1516447373388
2024-07-10 06:24:44.636630,5269,5459,7347.841646662429,2164.9938210037717,8703,8526.2368290975,2417.2722540452837
2024-07-10 06:26:17.180925,5263,5501,7363.787440835797,2150.8553179384458,9190,8534.677802034848,2378.6099378044833
2024-07-10 06:27:49.725085,5272,5573,7356.531913186752,2136.7202364870195,8967,8517.760864192445,2359.0693399399097
2024-07-10 06:29:22.269255,5260,5610,7334.790470783529,2109.6090379956845,5926,8469.595769658525,2318.135548452399
2024-07-10 06:30:54.844540,5252,5516,7367.452850680967,2152.052138369298,8493,8541.582011780698,2403.517680662178
