filter2_file,counts_under_contours
2024-07-10T15:57:24.714,76303500.0
2024-07-10T15:57:42.690,76211120.0
2024-07-10T15:59:14.377,75775810.0
2024-07-10T15:59:32.355,75428600.0
2024-07-10T16:01:04.405,74491384.0
2024-07-10T16:01:22.186,74142264.0
2024-07-10T16:02:53.738,72476790.0
2024-07-10T16:03:11.716,72331310.0
2024-07-10T16:04:43.433,71715600.0
2024-07-10T16:05:01.411,72392420.0
2024-07-10T16:06:33.160,72375540.0
2024-07-10T16:06:51.140,72410824.0
2024-07-10T16:08:22.890,72634860.0
2024-07-10T16:08:40.868,72618904.0
2024-07-10T16:10:12.618,73102570.0
2024-07-10T16:10:30.595,72763080.0
2024-07-10T16:12:02.346,72887460.0
2024-07-10T16:12:20.324,73025070.0
2024-07-10T16:13:52.748,73051990.0
2024-07-10T16:14:10.528,72976140.0
2024-07-10T16:15:41.802,72724940.0
2024-07-10T16:15:59.778,72532200.0
2024-07-10T16:17:31.499,73347880.0
2024-07-10T16:17:49.475,73298970.0
2024-07-10T16:19:21.196,74385360.0
2024-07-10T16:19:39.172,74902320.0
2024-07-10T16:21:10.891,75056720.0
2024-07-10T16:21:28.868,75289976.0
2024-07-10T16:23:00.588,74967480.0
2024-07-10T16:23:18.564,75654950.0
2024-07-10T16:24:50.315,75211320.0
2024-07-10T16:25:08.296,74338650.0
2024-07-10T16:26:40.110,73607310.0
2024-07-10T16:26:57.989,73098580.0
2024-07-10T16:28:29.675,72760440.0
2024-07-10T16:28:47.653,73268180.0
2024-07-10T16:30:19.339,74127144.0
2024-07-10T16:30:37.317,74441050.0
2024-07-10T16:32:09.360,73810490.0
2024-07-10T16:32:27.140,73763190.0
2024-07-10T16:33:58.731,72566696.0
2024-07-10T16:34:16.709,72303290.0
2024-07-10T16:35:48.428,72474024.0
2024-07-10T16:36:06.406,72042210.0
2024-07-10T16:37:38.124,71676510.0
2024-07-10T16:37:56.102,71493940.0
2024-07-10T16:39:27.820,71399704.0
2024-07-10T16:39:45.797,71504040.0
2024-07-10T16:41:17.485,72114776.0
2024-07-10T16:41:35.463,72451080.0
2024-07-10T16:43:07.149,74443780.0
2024-07-10T16:43:25.127,75405540.0
2024-07-10T16:44:56.845,76036520.0
2024-07-10T16:45:14.821,75717520.0
2024-07-10T16:46:46.510,75158984.0
2024-07-10T16:47:04.486,75250530.0
2024-07-10T16:48:36.174,74674010.0
2024-07-10T16:48:54.150,74482550.0
2024-07-10T16:50:25.838,74233820.0
2024-07-10T16:50:43.814,74826664.0
2024-07-10T16:52:15.502,74206210.0
2024-07-10T16:52:33.479,74400340.0
2024-07-10T16:54:05.164,74277680.0
2024-07-10T16:54:23.142,73982110.0
2024-07-10T16:55:54.829,73979890.0
2024-07-10T16:56:12.807,73791380.0
2024-07-10T16:57:44.494,73926136.0
2024-07-10T16:58:02.472,73642150.0
2024-07-10T16:59:34.158,73159680.0
2024-07-10T16:59:52.136,73114740.0
2024-07-10T17:01:23.820,72193220.0
2024-07-10T17:01:41.798,72134420.0
2024-07-10T17:03:13.517,72477390.0
2024-07-10T17:03:31.495,72638860.0
2024-07-10T17:05:03.212,74813670.0
2024-07-10T17:05:21.190,74245420.0
2024-07-10T17:06:52.877,70819230.0
2024-07-10T17:07:10.855,70731710.0
2024-07-10T17:08:42.542,69654936.0
2024-07-10T17:09:00.520,69412900.0
2024-07-10T17:10:32.206,69141420.0
2024-07-10T17:10:50.185,69239260.0
2024-07-10T17:12:21.871,68848280.0
2024-07-10T17:12:39.847,68901200.0
2024-07-10T17:14:11.535,69272260.0
2024-07-10T17:14:29.511,69173430.0
2024-07-10T17:16:01.200,69596300.0
2024-07-10T17:16:19.176,69952610.0
2024-07-10T17:17:50.864,70252750.0
2024-07-10T17:18:08.840,70064110.0
2024-07-10T17:19:40.528,70170820.0
2024-07-10T17:19:58.504,70093736.0
2024-07-10T17:21:30.193,70591430.0
2024-07-10T17:21:48.169,70551330.0
2024-07-10T17:23:19.857,71323336.0
2024-07-10T17:23:37.833,71214184.0
2024-07-10T17:25:09.519,70313440.0
2024-07-10T17:25:27.497,70098180.0
2024-07-10T17:26:59.184,70262170.0
2024-07-10T17:27:17.162,70243190.0
2024-07-10T17:28:48.866,70186140.0
2024-07-10T17:29:06.826,70224030.0
2024-07-10T17:30:38.512,70408990.0
2024-07-10T17:30:56.490,70475580.0
2024-07-10T17:32:28.177,70861464.0
2024-07-10T17:32:46.155,71267780.0
2024-07-10T17:34:17.840,71543690.0
2024-07-10T17:34:35.818,71096080.0
2024-07-10T17:36:07.504,71083624.0
2024-07-10T17:36:25.482,71120830.0
2024-07-10T17:37:57.168,70232470.0
2024-07-10T17:38:15.147,70415784.0
2024-07-10T17:39:46.833,70279256.0
2024-07-10T17:40:04.811,70289210.0
2024-07-10T17:41:36.497,70240160.0
2024-07-10T17:41:54.476,70343260.0
2024-07-10T17:43:26.161,70801610.0
2024-07-10T17:43:44.137,70894664.0
2024-07-10T17:45:15.826,71028690.0
2024-07-10T17:45:33.802,70583670.0
2024-07-10T17:47:05.491,69807416.0
2024-07-10T17:47:23.467,69854150.0
2024-07-10T17:48:55.155,69195190.0
2024-07-10T17:49:13.131,69180650.0
2024-07-10T17:50:44.819,69501700.0
2024-07-10T17:52:01.730,69197270.0
2024-07-10T17:53:38.513,69733560.0
2024-07-10T17:55:15.954,70977760.0
2024-07-10T17:56:53.394,71125730.0
