T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024.07.10_03:44:15_TAI,2036.799805,2054.560059,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:43:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.789001,152111129153.53,224.287186,3.878294,2286,179.929825
2024.07.10_03:45:00_TAI,2036.802612,2054.560059,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:44:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.788269,152111240595.42,224.280319,3.878338,2286,179.929733
2024.07.10_03:45:45_TAI,2036.803955,2054.561523,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:44:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.787598,152111351797.52,224.273453,3.878382,2286,179.929825
2024.07.10_03:46:30_TAI,2036.807739,2054.568359,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:45:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.786926,152111462758.4,224.266586,3.878427,2286,179.929764
2024.07.10_03:47:15_TAI,2036.803955,2054.576172,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:46:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.786194,152111573476.87,224.25972,3.878471,2286,179.929749
2024.07.10_03:48:00_TAI,2036.803711,2054.576172,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:47:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.785522,152111683952.04,224.252869,3.878515,2286,179.929703
2024.07.10_03:48:45_TAI,2036.805176,2054.576172,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:47:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.784851,152111794182.54,224.246002,3.878559,2286,179.929855
2024.07.10_03:49:30_TAI,2036.805176,2054.576172,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:48:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.78418,152111904166.99,224.239136,3.878603,2286,179.929581
2024.07.10_03:50:15_TAI,2036.800903,2054.54834,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:49:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.783508,152112013904.21,224.232269,3.878646,2286,179.92981
2024.07.10_03:51:00_TAI,2036.800903,2054.531982,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:50:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.782776,152112123393.28,224.225403,3.87869,2286,179.929779
2024.07.10_03:51:45_TAI,2036.805176,2054.529541,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:50:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.782104,152112232632.88,224.218552,3.878733,2286,179.929825
2024.07.10_03:52:30_TAI,2036.804688,2054.529053,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:51:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.781433,152112341621.62,224.211685,3.878777,2286,179.92984
2024.07.10_03:53:15_TAI,2036.800537,2054.528076,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:52:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.780762,152112450358.36,224.204819,3.87882,2286,179.929718
2024.07.10_03:54:00_TAI,2036.790771,2054.530273,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:53:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.78009,152112558842.15,224.197952,3.878864,2286,179.929749
2024.07.10_03:54:45_TAI,2036.765625,2054.530273,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:53:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.779419,152112667071.71,224.191086,3.878907,2286,179.929718
2024.07.10_03:55:30_TAI,2036.757935,2054.532227,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:54:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.778748,152112775045.66,224.184235,3.87895,2286,179.92952
2024.07.10_03:56:15_TAI,2036.749023,2054.53833,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:55:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.778076,152112882762.84,224.177368,3.878993,2286,179.92981
2024.07.10_03:57:00_TAI,2036.739502,2054.576416,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:56:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.777405,152112990222.35,224.170502,3.879036,2286,179.929703
2024.07.10_03:57:45_TAI,2036.74353,2054.586426,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:56:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.776733,152113097422.91,224.163635,3.879078,2286,179.929779
2024.07.10_03:58:30_TAI,2036.744141,2054.608643,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:57:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.776123,152113204363.13,224.156784,3.879121,2286,179.929855
2024.07.10_03:59:15_TAI,2036.750977,2054.640625,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:58:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.775452,152113311041.88,224.149918,3.879164,2286,179.929733
2024.07.10_04:00:00_TAI,2036.751831,2054.644043,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:59:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.77478,152113417458.28,224.143051,3.879206,2286,179.929764
2024.07.10_04:00:45_TAI,2036.759277,2054.644043,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T03:59:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.774109,152113523611.03,224.136185,3.879249,2286,179.92984
2024.07.10_04:01:30_TAI,2036.767212,2054.644043,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:00:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.773438,152113629498.79,224.129333,3.879291,2286,179.929535
2024.07.10_04:02:15_TAI,2036.770508,2054.620605,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:01:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.772827,152113735120.42,224.122467,3.879333,2286,179.929825
2024.07.10_04:03:00_TAI,2036.770508,2054.613281,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:02:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.772156,152113840475.04,224.115601,3.879375,2286,179.929657
2024.07.10_04:03:45_TAI,2036.77478,2054.609375,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:02:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.771484,152113945561.38,224.108749,3.879417,2286,179.929688
2024.07.10_04:04:30_TAI,2036.783569,2054.606689,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:03:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.770874,152114050378.1,224.101883,3.879459,2286,179.929901
2024.07.10_04:05:15_TAI,2036.802856,2054.60791,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:04:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.770203,152114154924.09,224.095016,3.879501,2286,179.929779
2024.07.10_04:06:00_TAI,2036.816772,2054.610596,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:05:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.769531,152114259198.46,224.088165,3.879543,2286,179.929703
2024.07.10_04:06:45_TAI,2036.82312,2054.621826,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:05:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.768921,152114363199.96,224.081299,3.879584,2286,179.929764
2024.07.10_04:07:30_TAI,2036.82312,2054.630371,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:06:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.76825,152114466927.26,224.074432,3.879626,2286,179.929672
2024.07.10_04:08:15_TAI,2036.819702,2054.630371,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:07:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.767639,152114570379.27,224.067581,3.879668,2286,179.929855
2024.07.10_04:09:00_TAI,2036.795288,2054.630371,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:08:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.766968,152114673555.09,224.060715,3.879708,2286,179.929855
2024.07.10_04:09:45_TAI,2036.771851,2054.621582,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:08:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.766357,152114776453.51,224.053848,3.87975,2286,179.92984
2024.07.10_04:10:30_TAI,2036.764648,2054.596436,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:09:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.765686,152114879073.2,224.046997,3.879791,2286,179.929825
2024.07.10_04:11:15_TAI,2036.758911,2054.588623,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:10:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.765076,152114981413.07,224.040131,3.879832,2286,179.929779
2024.07.10_04:12:00_TAI,2036.759033,2054.588623,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:11:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.764465,152115083472.26,224.033264,3.879873,2286,179.929657
2024.07.10_04:12:45_TAI,2036.768677,2054.588623,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:11:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.763794,152115185249.54,224.026413,3.879914,2286,179.929764
2024.07.10_04:13:30_TAI,2036.771606,2054.588623,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:12:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.763184,152115286743.62,224.019547,3.879955,2286,179.929672
2024.07.10_04:14:15_TAI,2036.774658,2054.588623,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:13:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.762573,152115387953.4,224.012695,3.879995,2286,179.92981
2024.07.10_04:15:00_TAI,2036.781738,2054.598145,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:14:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.761902,152115488878.04,224.005829,3.880036,2286,179.929779
2024.07.10_04:15:45_TAI,2036.796753,2054.598145,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:14:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.761292,152115589516.32,223.998962,3.880077,2286,179.929871
2024.07.10_04:16:30_TAI,2036.808716,2054.598145,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:15:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.760681,152115689866.96,223.992111,3.880116,2286,179.929886
2024.07.10_04:17:15_TAI,2036.819824,2054.598145,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:16:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.760071,152115789928.89,223.985245,3.880157,2286,179.929764
2024.07.10_04:18:00_TAI,2036.827393,2054.606689,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:17:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.75946,152115889701.27,223.978394,3.880197,2286,179.929733
2024.07.10_04:18:45_TAI,2036.828247,2054.606689,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:17:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.758789,152115989182.89,223.971527,3.880237,2286,179.929703
2024.07.10_04:19:30_TAI,2036.827515,2054.599609,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:18:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.758179,152116088372.48,223.964661,3.880277,2286,179.929794
2024.07.10_04:20:15_TAI,2036.822754,2054.599609,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:19:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.757568,152116187268.99,223.957809,3.880317,2286,179.929855
2024.07.10_04:21:00_TAI,2036.822754,2054.595459,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:20:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.756958,152116285871.58,223.950943,3.880357,2286,179.929718
2024.07.10_04:21:45_TAI,2036.830566,2054.590088,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:20:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.756348,152116384179.07,223.944092,3.880397,2286,179.929764
2024.07.10_04:22:30_TAI,2036.853271,2054.585449,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:21:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.755737,152116482190.19,223.937225,3.880437,2286,179.92981
2024.07.10_04:23:15_TAI,2036.862305,2054.584717,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:22:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.755127,152116579903.92,223.930374,3.880476,2286,179.929703
2024.07.10_04:24:00_TAI,2036.862305,2054.583252,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:23:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.754578,152116677319.41,223.923508,3.880516,2286,179.929718
2024.07.10_04:24:45_TAI,2036.862305,2054.583008,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:23:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.753967,152116774435.5,223.916656,3.880555,2286,179.929764
2024.07.10_04:25:30_TAI,2036.850708,2054.571045,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:24:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.753357,152116871250.95,223.90979,3.880594,2286,179.92955
2024.07.10_04:26:15_TAI,2036.823975,2054.571045,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:25:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.752747,152116967764.72,223.902939,3.880634,2286,179.92981
2024.07.10_04:27:00_TAI,2036.813477,2054.562744,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:26:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.752136,152117063976.0,223.896072,3.880673,2286,179.929657
2024.07.10_04:27:45_TAI,2036.80957,2054.562744,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:26:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.751526,152117159883.62,223.889221,3.880712,2286,179.929749
2024.07.10_04:28:30_TAI,2036.802979,2054.553467,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:27:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.750977,152117255486.38,223.882355,3.880751,2286,179.92981
2024.07.10_04:29:15_TAI,2036.794556,2054.539307,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:28:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.750366,152117350783.24,223.875504,3.88079,2286,179.929764
2024.07.10_04:30:00_TAI,2036.791138,2054.530273,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:29:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.749756,152117445773.4,223.868637,3.880829,2286,179.929779
2024.07.10_04:30:45_TAI,2036.781006,2054.529297,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:29:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.749207,152117540455.71,223.861786,3.880867,2286,179.92984
2024.07.10_04:31:30_TAI,2036.781006,2054.512695,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:30:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.748596,152117634828.98,223.854919,3.880906,2286,179.929703
2024.07.10_04:32:15_TAI,2036.782104,2054.503662,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:31:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.748047,152117728892.17,223.848068,3.880944,2286,179.929855
2024.07.10_04:33:00_TAI,2036.791626,2054.518066,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:32:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.747437,152117822644.51,223.841202,3.880982,2286,179.929779
2024.07.10_04:33:45_TAI,2036.804688,2054.525391,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:32:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.746887,152117916084.87,223.834351,3.881021,2286,179.92981
2024.07.10_04:34:30_TAI,2036.818481,2054.529785,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:33:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.746277,152118009212.05,223.827484,3.881059,2286,179.929916
2024.07.10_04:35:15_TAI,2036.826904,2054.549561,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T04:34:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.745728,152118102025.04,223.820633,3.881098,2286,179.929825
