T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024.11.03_06:53:15_TAI,2040.642822,2049.088623,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:52:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.200684,148429204608.12,130.413788,4.112577,2290,179.929764
2024.11.03_06:54:00_TAI,2040.642822,2049.088623,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:52:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.200745,148429195573.69,130.406982,4.112519,2290,179.929825
2024.11.03_06:54:45_TAI,2040.633057,2049.08667,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:53:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.200806,148429186203.54,130.400162,4.112461,2290,179.929749
2024.11.03_06:55:30_TAI,2040.625732,2049.075684,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:54:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.200867,148429176497.51,130.393356,4.112403,2290,179.929718
2024.11.03_06:56:15_TAI,2040.615234,2049.070801,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:55:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.200928,148429166455.5,130.386536,4.112345,2290,179.929932
2024.11.03_06:57:00_TAI,2040.609497,2049.070801,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:55:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20105,148429156077.43,130.379715,4.112288,2290,179.929825
2024.11.03_06:57:45_TAI,2040.598755,2049.070312,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:56:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201111,148429145363.18,130.37291,4.11223,2290,179.929779
2024.11.03_06:58:30_TAI,2040.559082,2049.070312,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:57:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201172,148429134312.64,130.366089,4.112173,2290,179.929794
2024.11.03_06:59:15_TAI,2040.559082,2049.052002,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:58:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201233,148429122925.73,130.359283,4.112115,2290,179.929764
2024.11.03_07:00:00_TAI,2040.552734,2049.037598,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:58:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201294,148429111202.35,130.352463,4.112059,2290,179.929779
2024.11.03_07:00:45_TAI,2040.549927,2049.030273,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T06:59:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201416,148429099142.43,130.345657,4.112001,2290,179.929672
2024.11.03_07:01:30_TAI,2040.551025,2049.0271,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:00:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201477,148429086745.86,130.338837,4.111945,2290,179.929688
2024.11.03_07:02:15_TAI,2040.554321,2049.027588,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:01:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201538,148429074012.57,130.332016,4.111888,2290,179.929871
2024.11.03_07:03:00_TAI,2040.558716,2049.027588,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:01:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20166,148429060942.49,130.325211,4.111831,2290,179.929855
2024.11.03_07:03:45_TAI,2040.558716,2049.025879,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:02:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201721,148429047535.53,130.31839,4.111775,2290,179.929947
2024.11.03_07:04:30_TAI,2040.572754,2049.020508,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:03:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201843,148429033791.63,130.311584,4.111718,2290,179.929779
2024.11.03_07:05:15_TAI,2040.622559,2049.016357,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:04:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.201904,148429019710.72,130.304764,4.111662,2290,179.929718
2024.11.03_07:06:00_TAI,2040.631104,2049.017334,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:04:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202026,148429005292.72,130.297958,4.111606,2290,179.929855
2024.11.03_07:06:45_TAI,2040.63208,2049.026367,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:05:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202087,148428990537.62,130.291138,4.11155,2290,179.92981
2024.11.03_07:07:30_TAI,2040.63208,2049.029053,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:06:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202209,148428975445.32,130.284317,4.111494,2290,179.929703
2024.11.03_07:08:15_TAI,2040.621826,2049.037354,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:07:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202271,148428960015.77,130.277512,4.111438,2290,179.929901
2024.11.03_07:09:00_TAI,2040.608765,2049.037354,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:07:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202393,148428944248.94,130.270691,4.111382,2290,179.92981
2024.11.03_07:09:45_TAI,2040.608765,2049.04541,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:08:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202515,148428928144.77,130.263885,4.111327,2290,179.929871
2024.11.03_07:10:30_TAI,2040.608765,2049.051025,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:09:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202637,148428911703.23,130.257065,4.111271,2290,179.929901
2024.11.03_07:11:15_TAI,2040.629395,2049.060303,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:10:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202698,148428894924.27,130.250259,4.111216,2290,179.92981
2024.11.03_07:12:00_TAI,2040.650269,2049.072754,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:10:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20282,148428877807.86,130.243439,4.111161,2290,179.929794
2024.11.03_07:12:45_TAI,2040.650269,2049.077148,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:11:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.202942,148428860353.97,130.236618,4.111105,2290,179.929825
2024.11.03_07:13:30_TAI,2040.650269,2049.082031,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:12:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203064,148428842562.58,130.229813,4.111051,2290,179.929703
2024.11.03_07:14:15_TAI,2040.665894,2049.084229,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:13:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203186,148428824433.65,130.222992,4.110996,2290,179.92984
2024.11.03_07:15:00_TAI,2040.672119,2049.088135,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:13:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203308,148428805967.18,130.216187,4.110941,2290,179.929871
2024.11.03_07:15:45_TAI,2040.672119,2049.108154,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:14:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20343,148428787163.13,130.209366,4.110886,2290,179.929855
2024.11.03_07:16:30_TAI,2040.661011,2049.112793,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:15:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203552,148428768021.51,130.20256,4.110832,2290,179.929825
2024.11.03_07:17:15_TAI,2040.661011,2049.112793,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:16:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203674,148428748542.3,130.19574,4.110777,2290,179.929733
2024.11.03_07:18:00_TAI,2040.661011,2049.11377,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:16:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203796,148428728725.48,130.188934,4.110723,2290,179.929749
2024.11.03_07:18:45_TAI,2040.633911,2049.110107,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:17:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.203918,148428708571.09,130.182114,4.110669,2290,179.929764
2024.11.03_07:19:30_TAI,2040.622925,2049.106445,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:18:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204041,148428688079.09,130.175293,4.110614,2290,179.929764
2024.11.03_07:20:15_TAI,2040.622925,2049.104492,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:19:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204224,148428667249.5,130.168488,4.11056,2290,179.929947
2024.11.03_07:21:00_TAI,2040.617676,2049.087646,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:19:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204346,148428646082.33,130.161667,4.110507,2290,179.929855
2024.11.03_07:21:45_TAI,2040.615845,2049.094727,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:20:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204468,148428624577.59,130.154861,4.110453,2290,179.929825
2024.11.03_07:22:30_TAI,2040.615845,2049.094727,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:21:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204651,148428602735.3,130.148041,4.110399,2290,179.929825
2024.11.03_07:23:15_TAI,2040.615845,2049.094727,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:22:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204773,148428580555.47,130.141235,4.110346,2290,179.929733
2024.11.03_07:24:00_TAI,2040.594971,2049.110596,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:22:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.204895,148428558038.14,130.134415,4.110292,2290,179.929749
2024.11.03_07:24:45_TAI,2040.593018,2049.111084,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:23:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205078,148428535183.31,130.127609,4.110239,2290,179.929794
2024.11.03_07:25:30_TAI,2040.592163,2049.111084,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:24:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.2052,148428511991.04,130.120789,4.110186,2290,179.929703
2024.11.03_07:26:15_TAI,2040.593872,2049.110596,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:25:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205383,148428488461.35,130.113968,4.110132,2290,179.929855
2024.11.03_07:27:00_TAI,2040.602295,2049.075928,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:25:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205505,148428464594.28,130.107162,4.110079,2290,179.92984
2024.11.03_07:27:45_TAI,2040.603516,2049.065186,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:26:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205688,148428440389.87,130.100342,4.110027,2290,179.929947
2024.11.03_07:28:30_TAI,2040.609253,2049.065186,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:27:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205872,148428415848.16,130.093536,4.109974,2290,179.929855
2024.11.03_07:29:15_TAI,2040.614624,2049.060791,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:28:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.205994,148428390969.21,130.086716,4.109921,2290,179.929794
2024.11.03_07:30:00_TAI,2040.626099,2049.05835,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:28:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.206177,148428365753.06,130.07991,4.109869,2290,179.929794
2024.11.03_07:30:45_TAI,2040.626099,2049.061768,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:29:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20636,148428340199.76,130.07309,4.109817,2290,179.92984
2024.11.03_07:31:30_TAI,2040.62085,2049.055664,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:30:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.206482,148428314309.39,130.066269,4.109764,2290,179.92984
2024.11.03_07:32:15_TAI,2040.620361,2049.069092,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:31:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.206665,148428288082.01,130.059464,4.109712,2290,179.92981
2024.11.03_07:33:00_TAI,2040.620728,2049.053223,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:31:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.206848,148428261517.66,130.052643,4.10966,2290,179.92984
2024.11.03_07:33:45_TAI,2040.624878,2049.051758,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:32:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207031,148428234616.45,130.045837,4.109608,2290,179.929779
2024.11.03_07:34:30_TAI,2040.630249,2049.043213,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:33:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207214,148428207378.42,130.039017,4.109556,2290,179.929825
2024.11.03_07:35:15_TAI,2040.635742,2049.014404,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:34:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207397,148428179803.67,130.032211,4.109505,2290,179.929733
2024.11.03_07:36:00_TAI,2040.648438,2049.013916,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:34:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207581,148428151892.26,130.025391,4.109453,2290,179.929855
2024.11.03_07:36:45_TAI,2040.656738,2049.009277,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:35:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207764,148428123644.28,130.01857,4.109402,2290,179.929794
2024.11.03_07:37:30_TAI,2040.6604,2049.009033,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:36:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.207947,148428095059.83,130.011765,4.10935,2290,179.92981
2024.11.03_07:38:15_TAI,2040.6604,2049.009033,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:37:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20813,148428066139.0,130.004944,4.109299,2290,179.92984
2024.11.03_07:39:00_TAI,2040.656982,2049.014404,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:37:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.208313,148428036881.87,129.998138,4.109248,2290,179.929825
2024.11.03_07:39:45_TAI,2040.644165,2049.014404,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:38:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.208496,148428007288.55,129.991318,4.109197,2290,179.929932
2024.11.03_07:40:30_TAI,2040.631836,2049.024902,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:39:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.208679,148427977359.14,129.984512,4.109146,2290,179.929871
2024.11.03_07:41:15_TAI,2040.62915,2049.029297,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:40:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.208923,148427947093.76,129.977692,4.109096,2290,179.929749
2024.11.03_07:42:00_TAI,2040.623535,2049.035889,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:40:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.209106,148427916492.49,129.970871,4.109045,2290,179.929779
2024.11.03_07:42:45_TAI,2040.625732,2049.049072,0.0,0.0,0.504037,0.504037,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:41:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.20929,148427885555.46,129.964066,4.108994,2290,179.929733
2024.11.03_07:43:30_TAI,2040.625977,2049.049072,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:42:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.209534,148427854282.78,129.957245,4.108944,2290,179.929764
2024.11.03_07:44:15_TAI,2040.625732,2049.050781,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:43:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.209717,148427822674.6,129.950439,4.108894,2290,179.929901
2024.11.03_07:45:00_TAI,2040.625732,2049.052246,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:43:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.2099,148427790730.99,129.943619,4.108843,2290,179.92984
2024.11.03_07:45:45_TAI,2040.625732,2049.052002,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:44:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.210144,148427758452.12,129.936813,4.108793,2290,179.929932
2024.11.03_07:46:30_TAI,2040.622559,2049.052002,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:45:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.210327,148427725838.11,129.929993,4.108744,2290,179.929855
2024.11.03_07:47:15_TAI,2040.599243,2049.048828,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:46:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.210571,148427692889.1,129.923172,4.108694,2290,179.929718
2024.11.03_07:48:00_TAI,2040.591187,2049.047119,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:46:56.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.210754,148427659605.21,129.916367,4.108644,2290,179.92981
2024.11.03_07:48:45_TAI,2040.575317,2049.039795,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:47:41.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.210999,148427625986.58,129.909546,4.108594,2290,179.929764
2024.11.03_07:49:30_TAI,2040.562988,2049.022705,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:48:26.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.211243,148427592033.38,129.90274,4.108545,2290,179.929733
2024.11.03_07:50:15_TAI,2040.547485,2049.006836,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-03T07:49:11.60Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,967.211426,148427557745.75,129.89592,4.108495,2290,179.929886
