T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024.11.01_11:12:45_TAI,2040.646118,2049.078613,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:11:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.844604,148483873608.35,154.424423,4.304769,2290,179.929749
2024.11.01_11:13:30_TAI,2040.656372,2049.078613,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:12:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.845276,148483764778.67,154.417587,4.304745,2290,179.929596
2024.11.01_11:14:15_TAI,2040.651123,2049.05835,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:13:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.846008,148483655778.09,154.410751,4.304722,2290,179.929749
2024.11.01_11:15:00_TAI,2040.6427,2049.041992,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:13:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.846741,148483546607.44,154.4039,4.304699,2290,179.929718
2024.11.01_11:15:45_TAI,2040.633911,2049.04126,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:14:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.847412,148483437267.67,154.397064,4.304676,2290,179.92984
2024.11.01_11:16:30_TAI,2040.624878,2049.028564,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:15:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.848145,148483327759.85,154.390228,4.304653,2290,179.929916
2024.11.01_11:17:15_TAI,2040.618774,2049.009277,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:16:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.848877,148483218084.95,154.383392,4.30463,2290,179.92981
2024.11.01_11:18:00_TAI,2040.618774,2049.012939,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:16:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.849609,148483108243.78,154.376541,4.304607,2290,179.929825
2024.11.01_11:18:45_TAI,2040.624268,2049.009277,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:17:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.850281,148482998237.31,154.369705,4.304585,2290,179.929642
2024.11.01_11:19:30_TAI,2040.629761,2049.009277,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:18:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.851013,148482888066.62,154.362869,4.304562,2290,179.929672
2024.11.01_11:20:15_TAI,2040.631104,2049.009277,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:19:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.851746,148482777732.69,154.356018,4.304539,2290,179.929794
2024.11.01_11:21:00_TAI,2040.632812,2049.042725,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:19:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.852478,148482667236.33,154.349182,4.304516,2290,179.92981
2024.11.01_11:21:45_TAI,2040.636353,2049.068115,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:20:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.853149,148482556578.52,154.342346,4.304494,2290,179.92981
2024.11.01_11:22:30_TAI,2040.637207,2049.100586,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:21:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.853882,148482445760.34,154.335495,4.304471,2290,179.929779
2024.11.01_11:23:15_TAI,2040.635132,2049.107666,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:22:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.854614,148482334782.78,154.328659,4.304449,2290,179.929779
2024.11.01_11:24:00_TAI,2040.626953,2049.107666,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:22:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.855347,148482223646.67,154.321808,4.304427,2290,179.929871
2024.11.01_11:24:45_TAI,2040.615723,2049.102539,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:23:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.856079,148482112352.98,154.314972,4.304404,2290,179.929642
2024.11.01_11:25:30_TAI,2040.598511,2049.08252,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:24:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.856812,148482000902.82,154.308136,4.304382,2290,179.929657
2024.11.01_11:26:15_TAI,2040.581665,2049.077393,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:25:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.857544,148481889297.16,154.301285,4.30436,2290,179.929794
2024.11.01_11:27:00_TAI,2040.576416,2049.075195,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:25:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.858215,148481777536.84,154.294449,4.304338,2290,179.929779
2024.11.01_11:27:45_TAI,2040.576294,2049.06665,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:26:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.858948,148481665622.85,154.287598,4.304316,2290,179.92984
2024.11.01_11:28:30_TAI,2040.584473,2049.05835,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:27:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.85968,148481553556.3,154.280762,4.304294,2290,179.929794
2024.11.01_11:29:15_TAI,2040.595581,2049.05127,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:28:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.860413,148481441338.16,154.273911,4.304272,2290,179.929764
2024.11.01_11:30:00_TAI,2040.599487,2049.05127,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:28:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.861145,148481328969.29,154.267075,4.30425,2290,179.929901
2024.11.01_11:30:45_TAI,2040.600098,2049.05127,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:29:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.861877,148481216450.68,154.260239,4.304228,2290,179.929733
2024.11.01_11:31:30_TAI,2040.607544,2049.064209,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:30:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.86261,148481103783.45,154.253387,4.304206,2290,179.929672
2024.11.01_11:32:15_TAI,2040.616943,2049.069824,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:31:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.863342,148480990968.57,154.246552,4.304184,2290,179.92981
2024.11.01_11:33:00_TAI,2040.618408,2049.073242,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:31:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.864075,148480878006.91,154.2397,4.304163,2290,179.929718
2024.11.01_11:33:45_TAI,2040.641846,2049.073242,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:32:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.864868,148480764899.47,154.232864,4.304141,2290,179.929886
2024.11.01_11:34:30_TAI,2040.675781,2049.071289,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:33:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.865601,148480651647.35,154.226013,4.304119,2290,179.929825
2024.11.01_11:35:15_TAI,2040.675781,2049.068604,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:34:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.866333,148480538251.58,154.219162,4.304098,2290,179.929749
2024.11.01_11:36:00_TAI,2040.677612,2049.069824,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:34:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.867065,148480424712.99,154.212326,4.304076,2290,179.92981
2024.11.01_11:36:45_TAI,2040.679932,2049.073242,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:35:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.867798,148480311032.59,154.205475,4.304055,2290,179.929703
2024.11.01_11:37:30_TAI,2040.679932,2049.080078,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:36:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.86853,148480197211.52,154.198639,4.304033,2290,179.929703
2024.11.01_11:38:15_TAI,2040.685547,2049.099854,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:37:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.869263,148480083250.77,154.191788,4.304012,2290,179.929764
2024.11.01_11:39:00_TAI,2040.721069,2049.099854,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:37:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.869995,148479969151.22,154.184952,4.303991,2290,179.929886
2024.11.01_11:39:45_TAI,2040.721069,2049.097412,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:38:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.870789,148479854913.86,154.178101,4.303969,2290,179.929916
2024.11.01_11:40:30_TAI,2040.721069,2049.074463,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:39:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.871521,148479740539.83,154.171249,4.303948,2290,179.92981
2024.11.01_11:41:15_TAI,2040.706421,2049.061035,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:40:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.872253,148479626030.14,154.164413,4.303927,2290,179.929855
2024.11.01_11:42:00_TAI,2040.692017,2049.048828,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:40:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.872986,148479511385.67,154.157562,4.303906,2290,179.929779
2024.11.01_11:42:45_TAI,2040.692017,2049.048828,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:41:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.873779,148479396607.43,154.150726,4.303885,2290,179.929688
2024.11.01_11:43:30_TAI,2040.692017,2049.048828,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:42:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.874512,148479281696.55,154.143875,4.303864,2290,179.929703
2024.11.01_11:44:15_TAI,2040.710449,2049.073242,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:43:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.875244,148479166654.06,154.137024,4.303843,2290,179.929733
2024.11.01_11:45:00_TAI,2040.710449,2049.105225,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:43:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.875977,148479051480.82,154.130188,4.303823,2290,179.929825
2024.11.01_11:45:45_TAI,2040.710449,2049.111816,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:44:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.87677,148478936177.86,154.123337,4.303802,2290,179.92981
2024.11.01_11:46:30_TAI,2040.703613,2049.111816,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:45:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.877502,148478820746.33,154.116486,4.303781,2290,179.929794
2024.11.01_11:47:15_TAI,2040.681519,2049.106934,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:46:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.878235,148478705187.24,154.109634,4.30376,2290,179.929733
2024.11.01_11:48:00_TAI,2040.669434,2049.098877,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:46:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.879028,148478589501.48,154.102798,4.30374,2290,179.929901
2024.11.01_11:48:45_TAI,2040.658203,2049.090088,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:47:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.879761,148478473690.08,154.095947,4.303719,2290,179.929657
2024.11.01_11:49:30_TAI,2040.650879,2049.07373,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:48:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.880493,148478357754.17,154.089096,4.303698,2290,179.929626
2024.11.01_11:50:15_TAI,2040.6427,2049.061768,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:49:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.881287,148478241694.8,154.08226,4.303678,2290,179.929718
2024.11.01_11:51:00_TAI,2040.627319,2049.053955,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:49:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.882019,148478125512.85,154.075409,4.303657,2290,179.92981
2024.11.01_11:51:45_TAI,2040.61792,2049.053955,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:50:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.882812,148478009209.34,154.068558,4.303637,2290,179.929871
2024.11.01_11:52:30_TAI,2040.583618,2049.039062,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:51:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.883545,148477892785.43,154.061707,4.303617,2290,179.929947
2024.11.01_11:53:15_TAI,2040.547852,2049.033203,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:52:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.884277,148477776242.17,154.054855,4.303596,2290,179.929886
2024.11.01_11:54:00_TAI,2040.539551,2049.032471,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:52:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.885071,148477659580.44,154.048019,4.303576,2290,179.929779
2024.11.01_11:54:45_TAI,2040.534424,2049.03418,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:53:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.885803,148477542801.26,154.041168,4.303555,2290,179.929703
2024.11.01_11:55:30_TAI,2040.529907,2049.035156,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:54:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.886597,148477425905.82,154.034317,4.303535,2290,179.929688
2024.11.01_11:56:15_TAI,2040.526245,2049.037842,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:55:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.887329,148477308895.13,154.027466,4.303515,2290,179.929749
2024.11.01_11:57:00_TAI,2040.526245,2049.049072,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:55:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.888123,148477191770.11,154.020615,4.303495,2290,179.929733
2024.11.01_11:57:45_TAI,2040.528809,2049.057373,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:56:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.888855,148477074531.79,154.013763,4.303474,2290,179.92984
2024.11.01_11:58:30_TAI,2040.530762,2049.057373,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:57:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.889648,148476957181.33,154.006927,4.303454,2290,179.929932
2024.11.01_11:59:15_TAI,2040.562134,2049.041992,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:58:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.890381,148476839719.79,154.000076,4.303434,2290,179.929886
2024.11.01_12:00:00_TAI,2040.585327,2049.03833,0.0,0.0,0.504038,0.504038,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:58:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.891174,148476722148.06,153.993225,4.303414,2290,179.929764
2024.11.01_12:00:45_TAI,2040.588013,2049.041992,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T11:59:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.891907,148476604467.18,153.986374,4.303394,2290,179.929642
2024.11.01_12:01:30_TAI,2040.591675,2049.041992,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:00:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.8927,148476486678.34,153.979523,4.303375,2290,179.929718
2024.11.01_12:02:15_TAI,2040.597168,2049.039551,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:01:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.893494,148476368782.57,153.972672,4.303355,2290,179.929733
2024.11.01_12:03:00_TAI,2040.599854,2049.059326,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:01:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.894226,148476250780.78,153.965836,4.303335,2290,179.929779
2024.11.01_12:03:45_TAI,2040.602295,2049.068359,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:02:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.89502,148476132674.02,153.958984,4.303315,2290,179.929871
2024.11.01_12:04:30_TAI,2040.61438,2049.078613,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:03:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.895752,148476014463.46,153.952133,4.303295,2290,179.929871
2024.11.01_12:05:15_TAI,2040.621338,2049.068359,0.0,0.0,0.504039,0.504039,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T12:04:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.896545,148475896150.18,153.945282,4.303276,2290,179.92984
