T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024.07.10_11:57:45_TAI,2036.875732,2054.55542,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T11:56:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.832764,152104071100.1,219.774506,3.896893,2286,179.929825
2024.07.10_11:58:30_TAI,2036.878418,2054.547119,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T11:57:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.833557,152103944967.15,219.767624,3.896926,2286,179.929886
2024.07.10_11:59:15_TAI,2036.884033,2054.543701,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T11:58:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.834351,152103818655.48,219.760757,3.896958,2286,179.929886
2024.07.10_12:00:00_TAI,2036.889526,2054.547119,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T11:59:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.835144,152103692166.1,219.753876,3.896992,2286,179.929703
2024.07.10_12:00:45_TAI,2036.892212,2054.559814,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T11:59:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.835876,152103565500.46,219.746994,3.897025,2286,179.929535
2024.07.10_12:01:30_TAI,2036.891113,2054.561035,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:00:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.83667,152103438660.11,219.740112,3.897058,2286,179.929672
2024.07.10_12:02:15_TAI,2036.893555,2054.573242,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:01:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.837463,152103311646.35,219.733231,3.897092,2286,179.929749
2024.07.10_12:03:00_TAI,2036.895142,2054.575439,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:02:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.838257,152103184460.21,219.726349,3.897125,2286,179.929825
2024.07.10_12:03:45_TAI,2036.892334,2054.583496,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:02:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.83905,152103057103.15,219.719467,3.897159,2286,179.929886
2024.07.10_12:04:30_TAI,2036.89209,2054.582764,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:03:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.839844,152102929576.72,219.712585,3.897193,2286,179.929962
2024.07.10_12:05:15_TAI,2036.892334,2054.571533,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:04:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.840637,152102801882.23,219.705704,3.897227,2286,179.929642
2024.07.10_12:06:00_TAI,2036.898193,2054.555664,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:05:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.841431,152102674020.72,219.698837,3.89726,2286,179.929825
2024.07.10_12:06:45_TAI,2036.919067,2054.553223,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:05:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.842224,152102545993.64,219.691925,3.897294,2286,179.929581
2024.07.10_12:07:30_TAI,2036.921143,2054.550537,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:06:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.843018,152102417802.58,219.685043,3.897328,2286,179.929657
2024.07.10_12:08:15_TAI,2036.921143,2054.551514,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:07:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.843811,152102289448.83,219.678162,3.897362,2286,179.929886
2024.07.10_12:09:00_TAI,2036.928223,2054.551514,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:08:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.844604,152102160933.44,219.67128,3.897396,2286,179.929794
2024.07.10_12:09:45_TAI,2036.931152,2054.551514,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:08:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.845398,152102032257.88,219.664398,3.897431,2286,179.929962
2024.07.10_12:10:30_TAI,2036.931152,2054.551514,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:09:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.846191,152101903423.73,219.657516,3.897465,2286,179.929794
2024.07.10_12:11:15_TAI,2036.932983,2054.549316,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:10:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.847046,152101774432.31,219.650635,3.897499,2286,179.929657
2024.07.10_12:12:00_TAI,2036.958496,2054.537109,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:11:08.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.847839,152101645284.65,219.643768,3.897533,2286,179.92981
2024.07.10_12:12:45_TAI,2036.962158,2054.519531,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:11:53.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.848633,152101515982.25,219.636887,3.897568,2286,179.929535
2024.07.10_12:13:30_TAI,2036.962158,2054.51001,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:12:38.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.849426,152101386526.68,219.630005,3.897603,2286,179.929504
2024.07.10_12:14:15_TAI,2036.957153,2054.519531,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:13:23.90Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.85022,152101256919.27,219.623123,3.897637,2286,179.929764
2024.07.10_12:15:00_TAI,2036.939209,2054.519287,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:14:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.851013,152101127161.07,219.616211,3.897672,2286,179.929779
2024.07.10_12:15:45_TAI,2036.93335,2054.514893,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:14:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.851868,152100997253.57,219.609329,3.897707,2286,179.929871
2024.07.10_12:16:30_TAI,2036.928711,2054.515869,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:15:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.852661,152100867198.35,219.602448,3.897742,2286,179.929977
2024.07.10_12:17:15_TAI,2036.925659,2054.519287,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:16:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.853455,152100736996.76,219.595581,3.897777,2286,179.929688
2024.07.10_12:18:00_TAI,2036.927734,2054.526611,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:17:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.854248,152100606649.84,219.588699,3.897812,2286,179.929794
2024.07.10_12:18:45_TAI,2036.931885,2054.525635,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:17:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.855103,152100476159.08,219.581818,3.897847,2286,179.929642
2024.07.10_12:19:30_TAI,2036.936035,2054.532471,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:18:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.855896,152100345526.1,219.574905,3.897883,2286,179.929672
2024.07.10_12:20:15_TAI,2036.94165,2054.542236,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:19:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.856689,152100214752.21,219.568024,3.897918,2286,179.92984
2024.07.10_12:21:00_TAI,2036.95105,2054.544434,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:20:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.857483,152100083838.5,219.561142,3.897954,2286,179.929794
2024.07.10_12:21:45_TAI,2036.952148,2054.548828,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:20:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.858337,152099952786.44,219.554276,3.897989,2286,179.929962
2024.07.10_12:22:30_TAI,2036.952148,2054.556885,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:21:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.859131,152099821597.66,219.547363,3.898024,2286,179.930023
2024.07.10_12:23:15_TAI,2036.948242,2054.568604,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:22:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.859924,152099690273.49,219.540482,3.89806,2286,179.929749
2024.07.10_12:24:00_TAI,2036.946167,2054.583984,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:23:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.860779,152099558815.0,219.5336,3.898096,2286,179.929901
2024.07.10_12:24:45_TAI,2036.942017,2054.583984,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:23:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.861572,152099427223.69,219.526733,3.898132,2286,179.929718
2024.07.10_12:25:30_TAI,2036.931763,2054.59082,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:24:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.862427,152099295501.18,219.519821,3.898168,2286,179.929642
2024.07.10_12:26:15_TAI,2036.931763,2054.598389,0.0,0.0,0.504047,0.504047,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:25:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.86322,152099163648.82,219.512939,3.898204,2286,179.929764
2024.07.10_12:27:00_TAI,2036.93811,2054.602295,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:26:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.864014,152099031667.67,219.506058,3.89824,2286,179.92984
2024.07.10_12:27:45_TAI,2036.938354,2054.598877,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:26:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.864868,152098899559.25,219.499191,3.898276,2286,179.929901
2024.07.10_12:28:30_TAI,2036.934082,2054.598877,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:27:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.865662,152098767325.17,219.492279,3.898313,2286,179.929855
2024.07.10_12:29:15_TAI,2036.926758,2054.605225,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:28:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.866516,152098634966.79,219.485397,3.898349,2286,179.92981
2024.07.10_12:30:00_TAI,2036.928589,2054.608643,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:29:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.86731,152098502485.19,219.478531,3.898386,2286,179.92981
2024.07.10_12:30:45_TAI,2036.933472,2054.611816,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:29:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.868164,152098369881.88,219.471619,3.898422,2286,179.929581
2024.07.10_12:31:30_TAI,2036.929321,2054.611816,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:30:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.868958,152098237158.49,219.464737,3.898458,2286,179.929611
2024.07.10_12:32:15_TAI,2036.921509,2054.611816,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:31:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.869812,152098104316.37,219.45787,3.898495,2286,179.929764
2024.07.10_12:33:00_TAI,2036.914795,2054.611816,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:32:08.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.870605,152097971356.61,219.450958,3.898532,2286,179.92981
2024.07.10_12:33:45_TAI,2036.914429,2054.593994,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:32:53.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.87146,152097838280.72,219.444092,3.898569,2286,179.929825
2024.07.10_12:34:30_TAI,2036.914551,2054.593994,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:33:38.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.872253,152097705090.35,219.43718,3.898606,2286,179.92984
2024.07.10_12:35:15_TAI,2036.914551,2054.593994,0.0,0.0,0.504048,0.504048,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-07-10T12:34:23.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,943.873108,152097571786.85,219.430298,3.898643,2286,179.929764
