Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-11-01T00:24:37.920,5.944374e+08,167467,1.9859731e+08,50801
2024-11-01T00:24:37.920,5.944374e+08,167467,1.9859731e+08,50801
2024-11-01T00:24:37.920,5.944374e+08,167467,1.9859731e+08,50801
2024-11-01T00:24:37.920,5.944374e+08,167467,1.9859731e+08,50801
2024-11-01T00:26:02.113,5.2218406e+08,146521,1.8731414e+08,47959
2024-11-01T00:27:26.305,4.6908403e+08,131303,1.774687e+08,45567
2024-11-01T00:28:50.497,4.460173e+08,124853,1.7086576e+08,43995
2024-11-01T00:30:14.689,4.2313923e+08,118276,1.6630347e+08,42870
2024-11-01T00:31:42.417,3.5435834e+08,98372,1.5236742e+08,39243
2024-11-01T00:33:11.888,3.4172704e+08,94926,1.4773176e+08,38129
2024-11-01T00:34:41.361,3.41737e+08,94967,1.4639928e+08,37794
2024-11-01T00:36:10.834,3.3761686e+08,93880,1.4290405e+08,36897
2024-11-01T00:37:40.306,3.2288774e+08,89689,1.3982218e+08,36129
2024-11-01T00:39:09.778,3.2197968e+08,89406,1.4014086e+08,36198
2024-11-01T00:40:39.250,3.2199808e+08,89479,1.382518e+08,35690
2024-11-01T00:42:08.723,3.1459488e+08,87424,1.3568355e+08,35125
2024-11-01T00:43:38.195,3.160928e+08,87812,1.3758475e+08,35588
2024-11-01T00:45:07.667,3.1556643e+08,87634,1.3727491e+08,35479
2024-11-01T00:46:37.139,3.0820835e+08,85657,1.3313651e+08,34423
2024-11-01T00:48:06.611,3.141215e+08,87268,1.3561706e+08,35043
2024-11-01T00:49:36.839,3.0713805e+08,85248,1.3508e+08,34929
2024-11-01T00:51:05.556,3.1017648e+08,86174,1.3423346e+08,34704
2024-11-01T00:52:35.334,3.050355e+08,84721,1.3359008e+08,34580
2024-11-01T00:54:04.501,3.131543e+08,87098,1.3379416e+08,34632
2024-11-01T00:55:33.973,3.115506e+08,86728,1.3171488e+08,34102
2024-11-01T00:57:03.444,3.0992554e+08,86241,1.32976904e+08,34448
2024-11-01T00:58:32.917,3.0898138e+08,86027,1.319969e+08,34224
2024-11-01T01:01:31.604,3.1326717e+08,87218,1.33305976e+08,34551
2024-11-01T01:01:31.604,3.1326717e+08,87218,1.33305976e+08,34551
2024-11-01T01:03:00.820,3.1488e+08,87670,1.3260344e+08,34360
2024-11-01T01:04:30.413,3.1329862e+08,87192,1.3446566e+08,34862
2024-11-01T01:05:59.317,3.131933e+08,87199,1.32960184e+08,34454
2024-11-01T01:07:28.565,3.0938307e+08,86040,1.3175046e+08,34068
2024-11-01T01:08:57.814,3.0848832e+08,85775,1.3328027e+08,34525
2024-11-01T01:10:27.933,3.131403e+08,87162,1.3339149e+08,34550
2024-11-01T01:11:56.342,3.0593856e+08,85036,1.3246549e+08,34285
2024-11-01T01:13:25.591,3.0305296e+08,84262,1.3282224e+08,34456
2024-11-01T01:14:54.871,3.0583526e+08,85147,1.3113487e+08,34040
2024-11-01T01:16:24.118,2.9949344e+08,83340,1.28493576e+08,33319
2024-11-01T01:17:53.367,3.024109e+08,84168,1.304399e+08,33835
2024-11-01T01:19:22.616,3.023582e+08,84067,1.3198145e+08,34226
2024-11-01T01:20:51.863,3.0264435e+08,84184,1.306972e+08,33883
2024-11-01T01:22:21.112,3.008153e+08,83632,1.3108862e+08,33971
2024-11-01T01:23:50.328,3.0444102e+08,84669,1.3298918e+08,34465
2024-11-01T01:25:19.544,2.9622832e+08,82264,1.3108075e+08,33961
2024-11-01T01:26:48.793,2.978272e+08,82797,1.29218744e+08,33491
2024-11-01T01:28:18.917,2.9126947e+08,80716,1.3217877e+08,34204
2024-11-01T01:29:47.224,2.838852e+08,78609,1.29946296e+08,33627
2024-11-01T01:31:16.314,2.8713613e+08,79626,1.2920331e+08,33467
2024-11-01T01:32:45.403,2.8623267e+08,79221,1.3294645e+08,34423
2024-11-01T01:34:14.488,2.8159216e+08,78016,1.2784726e+08,33067
2024-11-01T01:35:43.576,2.8786662e+08,79705,1.3080897e+08,33787
2024-11-01T01:37:12.665,2.883467e+08,79872,1.3162794e+08,34064
2024-11-01T01:38:41.753,2.8484013e+08,79052,1.2705334e+08,32903
2024-11-01T01:40:10.841,2.92535e+08,81120,1.3106288e+08,33918
2024-11-01T01:41:39.929,2.9353e+08,81526,1.2934192e+08,33494
2024-11-01T01:43:09.175,2.9805174e+08,82844,1.3054664e+08,33832
2024-11-01T01:44:38.106,2.9548368e+08,82099,1.30200984e+08,33734
2024-11-01T01:46:07.194,2.970871e+08,82368,1.3380517e+08,34599
2024-11-01T01:47:36.283,2.9703955e+08,82461,1.3171418e+08,34080
2024-11-01T01:49:05.371,2.9046858e+08,80580,1.3066138e+08,33829
2024-11-01T01:50:34.459,2.9378797e+08,81498,1.316235e+08,34046
2024-11-01T01:52:03.548,2.9500538e+08,81915,1.297927e+08,33558
2024-11-01T01:53:32.635,2.930661e+08,81345,1.2974832e+08,33588
2024-11-01T01:55:01.724,2.7899898e+08,77314,1.2700397e+08,32879
2024-11-01T01:56:30.813,2.8955174e+08,80319,1.2822995e+08,33124
2024-11-01T01:57:59.900,2.8448467e+08,78907,1.2727523e+08,32956
2024-11-01T01:59:28.988,2.8334016e+08,78580,1.2863004e+08,33330
2024-11-01T02:00:57.917,2.883726e+08,79961,1.2994718e+08,33631
2024-11-01T02:02:26.750,2.7517133e+08,76212,1.2636176e+08,32699
2024-11-01T02:03:55.582,2.889578e+08,80146,1.29485e+08,33500
2024-11-01T02:05:24.414,2.9476883e+08,81883,1.3020856e+08,33735
2024-11-01T02:06:53.246,2.82299e+08,78273,1.2852642e+08,33327
2024-11-01T02:08:22.787,2.9713606e+08,82539,1.3098112e+08,33922
2024-11-01T02:09:50.909,3.0147846e+08,83810,1.3242941e+08,34328
2024-11-01T02:11:19.708,2.9869446e+08,82973,1.3303902e+08,34486
2024-11-01T02:12:48.509,3.00154e+08,83266,1.3408288e+08,34677
2024-11-01T02:12:48.509,3.00154e+08,83266,1.3408288e+08,34677
2024-11-01T02:15:45.133,3.838029e+08,106162,1.6652272e+08,42456
2024-11-01T02:15:45.133,3.838029e+08,106162,1.6652272e+08,42456
2024-11-01T02:15:45.133,3.838029e+08,106162,1.6652272e+08,42456
2024-11-01T02:17:19.451,3.173447e+08,87517,1.4700486e+08,37698
2024-11-01T02:18:55.714,3.2017754e+08,88568,1.4536877e+08,37450
2024-11-01T02:20:32.418,3.0315936e+08,83887,1.3775974e+08,35536
2024-11-01T02:22:09.122,3.1063226e+08,86018,1.406817e+08,36309
2024-11-01T02:23:45.827,2.9890493e+08,82743,1.358543e+08,35101
2024-11-01T02:25:22.531,3.0718275e+08,85076,1.3887019e+08,35866
2024-11-01T02:26:59.235,3.0300496e+08,83857,1.3802611e+08,35626
2024-11-01T02:28:35.940,3.0411136e+08,84275,1.3742966e+08,35528
2024-11-01T02:30:12.643,3.0434477e+08,84276,1.3767594e+08,35538
2024-11-01T02:31:49.349,3.092976e+08,85800,1.3673184e+08,35319
2024-11-01T02:33:26.567,3.2371923e+08,89956,1.4215202e+08,36799
2024-11-01T02:35:02.756,3.3145523e+08,92299,1.4013251e+08,36263
2024-11-01T02:36:39.461,3.3023046e+08,91903,1.4196256e+08,36793
2024-11-01T02:38:16.166,3.308414e+08,92230,1.3858613e+08,35944
2024-11-01T02:39:52.869,3.4150458e+08,95287,1.4166506e+08,36758
2024-11-01T02:41:29.574,3.3941773e+08,94695,1.4166243e+08,36751
2024-11-01T02:43:06.246,3.4324157e+08,95713,1.4271648e+08,37008
2024-11-01T02:44:42.916,3.3551386e+08,93638,1.3902374e+08,36068
2024-11-01T02:46:19.365,3.3663725e+08,93883,1.4242918e+08,37011
2024-11-01T02:47:55.750,3.373357e+08,94007,1.4263541e+08,37015
2024-11-01T02:49:32.133,3.308226e+08,92233,1.3960771e+08,36252
2024-11-01T02:51:08.582,3.2444454e+08,90378,1.3885656e+08,36056
2024-11-01T02:52:44.999,3.2994234e+08,91945,1.4091232e+08,36601
2024-11-01T02:54:21.446,3.2567866e+08,90701,1.3838408e+08,35877
2024-11-01T02:55:57.894,3.3143677e+08,92454,1.3837306e+08,35908
2024-11-01T02:57:34.344,3.2858394e+08,91530,1.4176661e+08,36809
2024-11-01T02:59:10.791,3.2642698e+08,90994,1.3686942e+08,35513
