time,4-8 keV,9-12 keV,13-22 keV,22-30 keV
2024-10-08 22:45:37.545000+00:00,60.13661041257864,7.16781158447039,14.446691989894113,10.907088088985812
2024-10-08 22:45:57.545000+00:00,56.938392639169464,7.566289901734635,13.94792776108016,12.908223724367344
2024-10-08 22:46:17.545000+00:00,60.53459014893567,8.06879825592173,13.896922492983228,12.108191680910181
2024-10-08 22:46:37.545000+00:00,59.33585739133866,6.214529132841053,13.997801017756805,13.308691787715519
2024-10-08 22:46:57.545000+00:00,55.737457275399734,7.5658252716076815,13.998413562776946,12.908223724367344
2024-10-08 22:47:17.545000+00:00,53.33791656495012,6.564657783509373,11.99879288673597,12.508358383180756
2024-10-08 22:47:37.545000+00:00,58.921946716289966,7.16781158447039,15.997259235377022,11.70742149352657
2024-10-08 22:47:57.545000+00:00,51.739607238777985,6.413535785676097,13.29836120605686,11.707723617555624
2024-10-08 22:48:17.545000+00:00,54.92706451416913,6.36269073486432,13.54801063537819,11.307254791261613
2024-10-08 22:48:37.545000+00:00,52.543580627424795,6.2166233062724485,14.496738195414729,12.908525085445136
2024-10-08 22:48:57.545000+00:00,52.527523803719525,6.963580894471352,14.247751235964243,11.707421493532186
2024-10-08 22:49:17.545000+00:00,50.139219665535535,6.713980960847045,14.896394252779533,12.107890319826197
2024-10-08 22:49:37.545000+00:00,48.537461853012,6.766625213620907,12.596929740901778,12.108191680904374
2024-10-08 22:49:57.545000+00:00,47.73830642700975,6.413535785676097,13.796959972383847,12.508358383180756
2024-10-08 22:50:17.545000+00:00,49.33572311402173,6.814277553559463,12.547429370882178,12.50865974426474
2024-10-08 22:50:37.545000+00:00,50.13487777708376,7.267779541013327,14.396964550013758,11.30725479125619
2024-10-08 22:50:57.545000+00:00,52.53097229004765,7.165548133851269,14.548379564287655,12.908223724367344
2024-10-08 22:51:17.545000+00:00,56.52489624024361,7.2155999183666575,13.397939920427605,12.107890319826197
2024-10-08 22:51:37.545000+00:00,53.342735290510475,7.565825271604053,13.24823045730172,11.30725479125619
2024-10-08 22:51:57.545000+00:00,55.731039428720045,7.5171668052685625,14.097411537172714,12.107890319826197
2024-10-08 22:52:17.545000+00:00,50.139219665535535,7.364554977418195,13.94789309501876,11.707723617555624
2024-10-08 22:52:37.545000+00:00,57.327976989727965,7.014193820951151,12.548388576503601,11.707723617550009
2024-10-08 22:52:57.545000+00:00,58.127131652841534,7.4158448219311435,14.397636795046298,12.10758819580276
2024-10-08 22:53:17.545000+00:00,58.127131652841534,7.7668830871594725,13.398026943208977,12.508057022096772
2024-10-08 22:53:37.495000+00:00,60.032021220596114,8.508221420210152,11.958142908372503,11.76655639954973
2024-10-08 22:53:57.445000+00:00,57.737547302227846,7.66442947387453,14.297068786616574,10.907088088985809
2024-10-08 22:54:17.445000+00:00,56.530194091806116,6.763896942139778,14.597518444063665,13.709159851076459
2024-10-08 22:54:37.445000+00:00,58.53670196534161,6.314148616791804,13.198047161104451,12.107890319826197
2024-10-08 22:54:56.045000+00:00,68.54065296260603,10.429724759831922,13.660587266431667,11.519122012823873
2024-10-08 22:55:12.495000+00:00,78.63222936154861,9.76330823958862,13.50133428148131,11.599757686539757
2024-10-08 22:55:28.495000+00:00,76.24032985944403,9.099196100527182,13.554579377905213,11.664145065962465
2024-10-08 22:55:38.145000+00:00,69.28154627481014,8.01970307032142,14.332275152204181,12.341238657631534
2024-10-08 22:55:47.945000+00:00,73.41558249599446,9.357130900922371,13.792230881839378,11.4531657207435
2024-10-08 22:56:06.245000+00:00,57.74188919068327,6.765715789796028,14.147792387010979,12.908525085451329
2024-10-08 22:56:26.245000+00:00,52.543580627424795,7.865022659299271,13.797459506984163,12.908525085445136
2024-10-08 22:56:46.245000+00:00,54.13273010254791,6.315058040619928,12.546941089632178,12.50865974426474
2024-10-08 22:57:06.245000+00:00,57.32797698975546,6.8138327598582915,14.797883415224586,12.508057022096772
2024-10-08 22:57:26.245000+00:00,56.52585449216963,7.36637363433605,14.34721512794041,11.30725479125619
2024-10-08 22:57:46.245000+00:00,56.52882232666939,6.363832283021059,13.747706890108448,11.707723617555624
2024-10-08 22:58:06.245000+00:00,50.93058471680521,7.1671344757091795,14.19745168686145,12.107890319826197
2024-10-08 22:58:26.245000+00:00,54.93670349119357,7.267779541013327,13.64806094169185,11.30725479125619
2024-10-08 22:58:46.245000+00:00,54.92843627930585,7.164638900758007,14.146211719515252,11.707723617555624
2024-10-08 22:59:06.245000+00:00,58.127131652841534,8.469307899476481,13.847389698030828,12.908525085451329
2024-10-08 22:59:26.195000+00:00,60.841768351023525,8.410716416247482,13.966418798243316,12.169036865232579
2024-10-08 22:59:46.145000+00:00,62.13289947507801,6.76343231200958,13.79688377379935,12.508358383174755
2024-10-08 23:00:06.145000+00:00,61.32582931519557,8.068121337891943,14.14803013801806,14.109326553347032
2024-10-08 23:00:26.145000+00:00,56.53798446656197,7.166225242615917,12.79806423187465,12.908525085451329
2024-10-08 23:00:46.145000+00:00,57.33142547605609,7.165992927549004,13.697231292720279,10.506921386715428
2024-10-08 23:01:06.145000+00:00,56.530194091806116,7.7675600051892575,13.847462177278874,12.107890319826197
2024-10-08 23:01:26.145000+00:00,54.93622589112226,6.563980865479588,12.597510528566511,11.307556915285051
2024-10-08 23:01:46.145000+00:00,54.93967437742403,7.114722728726998,12.447829771037934,12.108191680904374
2024-10-08 23:02:06.145000+00:00,61.32582931519557,7.565148162843033,12.897714805605135,11.707723617555624
2024-10-08 23:02:26.145000+00:00,60.93142395020527,6.113322925568626,14.497045993807301,12.908525085451329
2024-10-08 23:02:46.145000+00:00,50.142668151839615,6.113787555692648,12.897893428798412,11.30725479125619
2024-10-08 23:03:06.145000+00:00,50.933555603035664,5.913406848908437,13.79822559356915,13.308691787721902
2024-10-08 23:03:26.145000+00:00,50.92921371460793,7.166225242615917,14.497264766695485,13.308691787721902
2024-10-08 23:03:46.145000+00:00,49.3400650024258,6.766392898557431,15.347583627695952,13.308390426631535
2024-10-08 23:04:06.145000+00:00,46.93570251465611,6.214761352540078,13.197050571443807,13.308993148805886
2024-10-08 23:04:26.095000+00:00,57.61605727611822,9.416010679310697,15.825139721431983,12.571214455454134
2024-10-08 23:04:46.045000+00:00,54.12928161619382,10.975070571895944,14.496577835078424,10.907088088985809
2024-10-08 23:05:06.045000+00:00,50.1344009399496,7.8682050704968916,14.9982938766504,13.708858489992474
2024-10-08 23:05:26.045000+00:00,56.53316345215767,11.275031661989148,15.097818374636256,13.308691787721902
2024-10-08 23:05:45.145000+00:00,63.44694200452872,11.39620099748885,16.15107525835982,13.745117606697514
2024-10-08 23:06:04.045000+00:00,60.13238245129593,8.946072325418172,14.078579922117381,12.763323491938573
2024-10-08 23:06:23.744999+00:00,58.71914410832084,8.654456475768617,14.138299672290847,12.634705437554533
2024-10-08 23:06:43.445000+00:00,61.773019907450944,9.048060203088813,14.895581809847904,14.397271993214751
2024-10-08 23:07:02.245000+00:00,65.03450181748116,11.186353471542304,16.441761864553637,12.563616434731108
2024-10-08 23:07:21.245000+00:00,59.338826751718685,9.169691658021518,15.14787945747623,13.708858489992474
2024-10-08 23:07:40.995000+00:00,60.855030548853726,9.094222435580777,14.35634172879155,11.186757014343456
2024-10-08 23:08:00.745000+00:00,57.332797241220305,7.966799163819661,13.398054456713005,12.107890319826197
2024-10-08 23:08:20.745000+00:00,57.332797241220305,7.268456649781461,12.74783334732264,12.107890319826197
2024-10-08 23:08:40.745000+00:00,54.132250976545386,8.470449638364022,14.447473335261545,12.908525085445136
2024-10-08 23:09:00.345000+00:00,57.22832679749446,12.159421841305445,14.4237141807897,12.195545434953724
2024-10-08 23:09:16.645000+00:00,82.00894370011585,21.607258924807184,16.488268197479886,12.545549478109546
2024-10-08 23:09:30.195000+00:00,86.63711213717711,16.457923276581447,15.761198893081056,12.563142428433252
2024-10-08 23:09:42.995000+00:00,97.72366179138908,20.458401591840495,15.373359327558653,11.772746558952218
2024-10-08 23:09:53.245000+00:00,120.35450070407938,30.872285532408682,23.01557807036103,13.03162153377587
2024-10-08 23:10:02.345000+00:00,117.80681133266253,26.82537476220807,17.59774466355043,13.342464764908382
2024-10-08 23:10:13.145000+00:00,96.25408808388795,19.61939875284524,14.329452196754758,12.675308227537082
2024-10-08 23:10:26.195000+00:00,90.41902799133396,13.146504341288585,16.09558051359663,11.780603828160318
2024-10-08 23:10:41.545000+00:00,72.93847141495156,10.323589049189199,15.358653700494262,13.141069986733124
2024-10-08 23:10:58.595000+00:00,72.83409946984803,8.18866664341315,13.769907706121032,14.295266723629272
2024-10-08 23:11:15.745000+00:00,72.07015627906826,10.554181961786751,13.866723889397056,12.508239746094427
2024-10-08 23:11:31.945000+00:00,78.13427069250996,12.13785244868771,14.741652684339089,12.187343010539815
2024-10-08 23:11:46.845000+00:00,85.2702804350629,11.64222072547743,14.574492682875276,13.38912426586058
2024-10-08 23:11:59.245000+00:00,113.48631516942194,20.879980843021738,17.07063333043476,11.138884706317016
2024-10-08 23:12:08.295000+00:00,146.54920247384172,36.72935892737962,20.260156885766754,13.342259216297975
2024-10-08 23:12:15.445000+00:00,166.31173975338314,41.39631720152926,22.348231427824388,14.420710170979678
2024-10-08 23:12:22.795000+00:00,151.26457504082222,32.83832018889081,19.108104102222885,13.680163516276613
2024-10-08 23:12:31.195000+00:00,140.55899802221782,21.721498725124423,16.96248215236397,12.592353392185903
2024-10-08 23:12:40.145000+00:00,137.21650695798635,21.484191046817386,14.44139130910012,12.897402869328497
2024-10-08 23:12:48.995000+00:00,147.480368778534,24.75601240134657,16.318167160287373,13.80244989503923
2024-10-08 23:12:54.845000+00:00,161.18268076627794,30.374211629324144,16.991775353801266,6.337732791919908
2024-10-08 23:12:59.545000+00:00,189.20379638662885,36.780688762647316,19.215014725914404,13.445987701409626
2024-10-08 23:13:05.695000+00:00,214.75609213637222,37.86314236918946,21.178086814251873,11.702665232005641
2024-10-08 23:13:11.645000+00:00,208.50574239091793,38.22602844237684,19.16007280349432,13.509208997088546
2024-10-08 23:13:17.545000+00:00,221.21173727106662,35.40089837436877,20.33922113221761,13.629552249254047
2024-10-08 23:13:23.445000+00:00,216.5130437214831,33.55751164753707,17.161887168881595,13.175233840940324
2024-10-08 23:13:29.645000+00:00,197.97399044027455,25.192956328380053,14.371902346604191,10.162662565703329
2024-10-08 23:13:35.995000+00:00,208.72489323701416,27.49969482423153,18.251620852766496,11.753141615131328
2024-10-08 23:13:42.495000+00:00,198.66744539654167,23.470169181281804,17.16066773260044,13.441417181685486
2024-10-08 23:13:49.295000+00:00,199.85813970146754,23.368053159846806,14.200395984922956,13.777515853657658
2024-10-08 23:13:56.195000+00:00,195.2150936402706,20.765721970705624,14.343271048169498,9.716650921363346
2024-10-08 23:14:03.045000+00:00,191.05772130642097,25.482324712433375,12.349457881037996,11.625427919283226
2024-10-08 23:14:09.995000+00:00,189.74322896623468,19.61250466361755,13.23674826555917,12.543675328654349
2024-10-08 23:14:17.145000+00:00,189.29878870645524,21.284383667839183,16.941718790265682,15.009760856627913
2024-10-08 23:14:24.495000+00:00,183.87843627915055,18.83125457762173,14.39792912799961,12.00786743163107
2024-10-08 23:14:32.245000+00:00,166.38398551951616,16.39619064332109,13.122389197357986,13.509161472329243
2024-10-08 23:14:40.595000+00:00,160.34804245511563,16.695507970339424,14.596026738475857,14.722025641070683
2024-10-08 23:14:49.495000+00:00,150.6562922551877,14.638025472460079,14.83172290928544,13.635492429635672
2024-10-08 23:14:58.595000+00:00,148.01069657873393,16.84039147344688,12.524004716132982,11.87618590972611
2024-10-08 23:15:07.845000+00:00,138.20817176322902,15.451236887171039,14.465794918375575,12.348577215308438
2024-10-08 23:15:17.495000+00:00,132.82409976220973,14.672279357903372,15.652664261627667,13.342051650532422
2024-10-08 23:15:27.495000+00:00,133.3725459032489,14.871168986402905,15.145987803390453,12.284845786517446
2024-10-08 23:15:38.095000+00:00,117.02625583949234,13.805668117753438,14.772071151035021,12.260178230895079
2024-10-08 23:15:48.645000+00:00,125.1053588867392,16.531489181521255,14.596454334261418,12.408298110963942
2024-10-08 23:15:57.495000+00:00,158.31283965670752,25.111995052985854,17.137311217075567,9.746522779590194
2024-10-08 23:16:04.495000+00:00,185.90314108236566,37.36598302449343,23.16576321920836,11.912416730613794
2024-10-08 23:16:10.045000+00:00,244.02167320291926,53.6412334443028,27.28073795641018,13.550531466824427
2024-10-08 23:16:14.595000+00:00,270.47112753265424,54.74551001268643,29.52410099122675,16.057145318343668
2024-10-08 23:16:18.745000+00:00,282.7866172792346,63.85155487064653,28.234895706194916,10.757120132453206
2024-10-08 23:16:22.845000+00:00,273.1218319847618,57.95072828020681,27.371958778019522,15.009214310419802
2024-10-08 23:16:27.095000+00:00,264.9686698030402,53.80081975190876,35.566247673975056,14.660864541718897
2024-10-08 23:16:31.345000+00:00,269.30644444058373,57.957175118585724,35.69784573146468,13.103658585322044
2024-10-08 23:16:35.545000+00:00,276.93767002652163,55.092662629630034,25.942496799288744,15.963429042272072
2024-10-08 23:16:39.995000+00:00,257.6689570001789,42.83163841736134,26.584655883474287,12.561391465212035
2024-10-08 23:16:44.645000+00:00,256.32128508184184,46.82317402049933,28.90351461326416,15.44457642927784
2024-10-08 23:16:49.195000+00:00,269.11481391083504,49.63263871939193,24.43391757543455,11.341157065507817
2024-10-08 23:16:53.645000+00:00,271.6146365079302,58.519822900951716,26.80743347515045,15.692210197450404
2024-10-08 23:16:57.845000+00:00,290.7564620966577,60.850585937393205,26.49075651164174,10.506827354412712
2024-10-08 23:17:01.545000+00:00,336.23177472352285,73.94884670497231,31.160987124787884,12.361749761270353
2024-10-08 23:17:04.895000+00:00,339.1830490576854,75.58397235297193,32.40875301941134,11.219536752418966
2024-10-08 23:17:08.495000+00:00,312.61792305179875,56.24093569240521,26.140964948206967,10.51971582265717
2024-10-08 23:17:12.345000+00:00,320.8374987153553,59.83246953869553,36.56608681933226,17.64190422862882
2024-10-08 23:17:16.045000+00:00,309.7560585865453,69.84057744334537,41.92590925422876,12.229829894155117
2024-10-08 23:17:19.795000+00:00,312.6108961838099,55.21800799246057,43.05798017060513,15.393927647513125
2024-10-08 23:17:23.795000+00:00,289.56495331598643,56.91016220473541,32.42364534522514,16.840420699726526
2024-10-08 23:17:27.795000+00:00,308.5237982333403,60.36043411644506,33.06243334060169,9.749390528749624
2024-10-08 23:17:31.845000+00:00,280.7393609909936,54.136350722542915,29.986153557188654,13.580406279791703
2024-10-08 23:17:36.295000+00:00,254.2775320495257,42.83361475511259,19.14209852824161,11.28426409780364
2024-10-08 23:17:41.045000+00:00,260.6378936766691,40.27527888614555,25.407961606970726,14.801366329188076
2024-10-08 23:17:45.845000+00:00,247.34244028718794,39.447052478776854,27.699056665093213,15.635046958918016
2024-10-08 23:17:50.745000+00:00,247.02991943339717,35.459263610811625,20.19271755216899,13.008811569203514
2024-10-08 23:17:55.895000+00:00,236.05458385538998,32.68743910879389,19.617025627279762,12.649410175827045
2024-10-08 23:18:01.245000+00:00,234.63499563726913,29.86419395166148,17.959280190656113,13.527294794727215
2024-10-08 23:18:05.445000+00:00,229.1432189941048,29.715370178218013,23.324902852372656,11.006846745807199
2024-10-08 23:18:09.595000+00:00,233.04709380527214,36.85843629657018,17.542601081559866,14.160042528835929
2024-10-08 23:18:14.745000+00:00,258.1919128420867,29.24280395511095,16.394036960620213,13.409280395522867
2024-10-08 23:18:19.645000+00:00,263.9767456053789,31.931250890085156,18.12165915965417,13.550216754272931
