image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
62,2024-10-09 01:34:27.558925,2475.0,7256108.647277832,2931.7610696072047,309.3777777777778,342.3830303030303,309.4374039783098,342.29513095934084,5814.9814453125,2139.2121245238686
63,2024-10-09 01:34:48.359965,8798.0,35995334.560058594,4091.3087701817,326.9943168902023,175.93907706296886,317.5504109274887,188.3645432453675,12828.3037109375,4719.269200357227
63,2024-10-09 01:34:48.359965,3370.0,16069490.803710938,4768.394897243602,285.8252225519288,122.74629080118694,284.24170868940206,124.49675949276144,12120.1416015625,4458.750919301563
63,2024-10-09 01:34:48.359965,2605.0,8087055.552185059,3104.4359125470473,309.99692898272554,341.9777351247601,310.2384571944391,342.2920560463358,6365.5322265625,2341.74843826662
64,2024-10-09 01:35:09.160005,13428.0,56100878.86230469,4177.902804759062,316.83884420613646,157.92262436699434,309.7008484510941,162.78347029159346,12446.728515625,4578.895530740781
64,2024-10-09 01:35:09.160005,2545.0,7769041.246704102,3052.6684662884486,310.5756385068762,342.8554027504912,311.366515145315,344.49127390255796,6555.209228515625,2411.52670774821
65,2024-10-09 01:35:29.960170,14542.0,62547112.658203125,4301.135514936263,315.8053225140971,159.19392105625087,308.28661146284287,166.5974051827267,14381.6064453125,5290.697342249176
65,2024-10-09 01:35:29.960170,2644.0,8916878.136413574,3372.495513015724,309.9943267776097,342.1119515885023,310.39632483265615,343.0888136516903,7058.095703125,2596.5283030001833
66,2024-10-09 01:35:50.759075,14829.0,63743771.696777344,4298.588690860971,316.43536313979365,158.09373524849957,309.30270866001064,165.60064416847987,13869.3037109375,5102.231698616699
66,2024-10-09 01:35:50.759075,2771.0,9215349.576782227,3325.6404102425936,309.80801154817755,341.11042944785277,310.6189012944214,342.2764449886045,6856.91064453125,2522.5164560726707
67,2024-10-09 01:36:11.559115,15363.0,69269167.80810547,4508.83081482168,315.44125496322334,158.22534661198983,306.3599065676838,168.6988231661898,15540.4638671875,5717.017163005929
67,2024-10-09 01:36:11.559115,2806.0,9846981.452636719,3509.259248979586,309.36528866714184,340.47148966500356,309.7060781043782,340.99644394395,7217.38232421875,2655.1265761542395
68,2024-10-09 01:36:32.359280,16009.0,71233251.20361328,4449.575314111642,316.4866012867762,156.48941220563432,307.26032962812394,166.86997241314543,15978.21484375,5878.056747635995
68,2024-10-09 01:36:32.359280,2812.0,10282591.567077637,3656.682634095888,310.3790896159317,339.65042674253203,310.794167999482,340.1124961828188,7086.1318359375,2606.8422198718545
69,2024-10-09 01:36:53.159185,17061.0,78449995.1977539,4598.206154255548,316.8881073794033,155.1294179708106,309.5188351978752,165.21688745117865,15898.015625,5848.553103859858
69,2024-10-09 01:36:53.159185,2822.0,10617344.304504395,3762.34737934245,310.462792345854,339.74769666902904,311.1982104239536,340.5799000565987,7639.39599609375,2810.3767299303227
69,2024-10-09 01:36:53.159185,606.0,1631206.771484375,2691.760348984117,316.53960396039605,8.793729372937294,316.8636541891262,7.832713572736477,4668.2822265625,1717.365056738389
70,2024-10-09 01:37:13.959350,17507.0,85569515.88916016,4887.731529625873,317.56994345119097,154.6271205803393,309.60286618031853,166.72873129721444,16632.123046875,6118.616131979042
70,2024-10-09 01:37:13.959350,2869.0,11370513.797729492,3963.232414684382,310.4506796793308,339.09654932032066,311.05068689295837,339.7980869841283,8272.940185546875,3043.444612303753
70,2024-10-09 01:37:13.959350,659.0,1949228.0673828125,2957.8574618859066,316.1896813353566,9.168437025796662,316.66860736238334,7.954033195425493,5544.205078125,2039.5990658804978
71,2024-10-09 01:37:34.759390,17427.0,89436233.49609375,5132.049893618738,317.19131233143975,154.9601767372468,309.66115829107366,166.70707079528208,16666.3427734375,6131.204865863894
71,2024-10-09 01:37:34.759390,2832.0,11401421.554016113,4025.925689977441,309.8647598870057,338.5861581920904,310.30960112320975,339.0168946523889,8113.32958984375,2984.7271555514462
71,2024-10-09 01:37:34.759390,703.0,2267809.1787109375,3225.9021034294988,315.0056899004267,9.657183499288763,315.5135104780079,8.364332061971778,5984.3115234375,2201.5051790380103
72,2024-10-09 01:37:55.559545,17957.0,98185905.88720703,5467.834598608177,317.76861391100965,153.92977668875648,312.1223067364789,164.15775200547898,16515.6025390625,6075.750632679967
72,2024-10-09 01:37:55.559545,2921.0,12118164.572814941,4148.635594938357,310.45600821636424,338.23622047244095,311.4524384908895,339.33136513510584,9328.783447265625,3431.8676413894796
72,2024-10-09 01:37:55.559545,794.0,2839372.1713867188,3576.035480335918,314.57304785894206,10.0088161209068,314.92109984108987,8.650507751690686,6799.1005859375,2501.249324023114
73,2024-10-09 01:38:16.359460,19364.0,114426575.94628906,5909.24271567285,317.93704813055155,152.6384011567858,313.7525734332355,164.04256366163855,16857.88916015625,6201.670843568397
73,2024-10-09 01:38:16.359460,3090.0,14784515.6305542,4784.63289014699,310.1631067961165,336.42686084142395,310.426415737689,336.4915927649766,9907.571533203125,3644.7918790008557
73,2024-10-09 01:38:16.359460,970.0,4124427.26171875,4251.986867751289,313.80721649484536,10.767010309278351,314.25073884216835,9.058218071606891,8694.37646484375,3198.482355220859
74,2024-10-09 01:38:37.159625,19923.0,121474925.04882812,6097.220551564931,317.7587712693871,152.34738744165034,313.61049732303434,163.99910832358097,16696.8837890625,6142.440277624827
74,2024-10-09 01:38:37.159625,3122.0,15505937.176696777,4966.667897724785,309.8907751441384,335.76040999359384,309.7578732906484,335.26249701891084,11644.0029296875,4283.5892907720745
74,2024-10-09 01:38:37.159625,1056.0,4154158.2783203125,3933.8620059851446,315.51704545454544,11.955492424242424,315.6898247161479,9.708130254106736,8686.1240234375,3195.446451688028
75,2024-10-09 01:38:57.959665,20498.0,132326449.85302734,6455.578585863369,317.053907698312,152.56644550687872,313.2259969779308,164.55117346905024,16618.0478515625,6113.4381569931
75,2024-10-09 01:38:57.959665,3196.0,16893518.670043945,5285.831874231522,308.6160826032541,335.3391739674593,308.01325372483655,334.4458016689297,12081.1640625,4444.411884013012
75,2024-10-09 01:38:57.959665,1302.0,5209341.970214844,4001.0306990897416,310.5099846390169,13.529185867895546,312.79781405923177,10.640570350309439,10084.83984375,3710.005246022246
76,2024-10-09 01:39:18.765570,21659.0,140827980.16064453,6502.053657169977,317.55708943164507,149.6717761669514,312.8751631106579,161.58758284948925,16643.6064453125,6122.840638178978
76,2024-10-09 01:39:18.765570,3302.0,17448121.38128662,5284.107020377535,308.98970321017566,334.77104784978803,308.8073572804975,334.26780526324023,11145.831298828125,4100.322189604062
76,2024-10-09 01:39:18.765570,1554.0,6021581.937988281,3874.891851987311,306.35971685971685,15.108751608751609,310.0945142261764,11.669922900614267,10161.7919921875,3738.314359386375
77,2024-10-09 01:41:02.975010,33822.0,228809956.70212808,6765.122012362606,322.5355389982851,154.37682573472887,315.84620497940193,170.2544378968199,24178.856119791664,8894.904077513665
78,2024-10-09 01:42:48.151200,35590.0,277049813.31329346,7784.484779805942,322.8849114919921,150.55948300084293,315.6816013262165,170.68839379272217,41557.892578125,15288.294297903456
79,2024-10-09 01:44:19.754850,36410.0,311394702.3161825,8552.449940021492,325.72971711068385,152.73336995330953,318.5455064911861,168.2335922978284,60468.66243489583,22245.177744934066
80,2024-10-09 01:46:04.181665,36280.0,308823682.4060669,8512.229393772517,324.57243660418965,156.28792723263507,316.81209687894466,172.6620611067359,41149.66796875,15138.11685673415
81,2024-10-09 01:47:35.108085,35988.0,328739812.866272,9134.706370631098,324.07088473935755,156.44378681782817,308.3293385228522,176.70185255417414,79424.9873046875,29218.81994469734
82,2024-10-09 01:49:20.214265,39177.0,339071404.5050659,8654.858833118053,324.9980345610945,152.9156648033285,314.3003709698669,169.1231539815056,43760.7578125,16098.68312930133
83,2024-10-09 01:50:51.140425,35308.0,289450631.82244873,8197.876736786246,322.8015180695593,155.13897700237905,310.6524423829592,168.19672560110595,44823.103515625,16489.49827289784
84,2024-10-09 01:52:36.246740,36625.0,289403600.46069336,7901.804790735655,322.37564505119457,162.60595221843005,309.6902088260384,175.89837440774858,39561.185546875,14553.746831064116
85,2024-10-09 01:54:07.173025,33230.0,279049093.49318445,8397.505070514128,322.18486307553417,173.55892266024676,306.43633036536835,184.176649415285,43341.087890625,15944.295192965492
86,2024-10-09 01:55:52.279340,33351.0,282158669.8418579,8460.276148896823,319.16407304128813,177.7287337711013,302.6589404513334,185.96947148278284,36927.5078125,13584.870937916572
87,2024-10-09 01:57:36.480655,32250.0,247731473.86269122,7681.596088765619,316.19937984496124,185.85491472868216,299.60070961147403,190.82196112716946,27140.2333984375,9984.333895879703
88,2024-10-09 01:59:21.623835,31002.0,262048291.33483887,8452.625357552379,310.42771434101024,194.95984130056127,295.70990561011826,193.16431125758436,31635.2392578125,11637.954139488937
89,2024-10-09 02:02:50.965395,29727.0,240626123.16131592,8094.531004181919,305.63067245265245,200.95458673932788,290.47544549740877,198.8483812474704,27934.169921875,10276.406820447488
90,2024-10-09 02:04:35.166270,29048.0,211306977.4850871,7274.407101524616,304.3493872211512,202.61808041861747,289.0201045471804,201.932035047713,23065.4736328125,8485.313550393701
91,2024-10-09 02:06:20.311145,27013.0,202631753.5043335,7501.2680377719425,295.6732314071003,211.74541887239477,282.36733732289673,206.24074405078204,28217.5517578125,10380.657171890312
92,2024-10-09 02:08:04.513020,26990.0,188708708.5956828,6991.800985390247,296.408225268618,210.79540570581696,283.13633610852446,206.1597186539473,22791.158528645836,8384.398663167982
93,2024-10-09 02:09:49.692895,27148.0,195722239.00360107,7209.4533300280345,294.6659422425225,211.3160453808752,279.1980028351088,206.68061909753064,30437.076171875,11197.174573002
94,2024-10-09 02:11:33.889645,27061.0,183371907.33371988,6776.242834105166,295.1732012859835,210.20439008166736,280.4649798742962,206.35601112026103,22761.139973958336,8373.35545404477
