Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-06-02T06:30:20.313,709131631.4240792,59820,527180062.4080413,42506
2024-06-02T06:30:20.313,705188054.9503524,59490,523892737.86907244,42238
2024-06-02T06:30:46.487,706568400.5496852,59504,524265894.6297693,42156
2024-06-02T06:31:47.638,688711465.1680772,58094,500887518.1419212,40217
2024-06-02T06:32:13.270,694977277.4205843,58520,508086056.28260523,40734
2024-06-02T06:33:13.846,697340245.7879057,58610,509954635.6067828,40789
2024-06-02T06:33:40.541,700082559.391854,58847,516468932.62777203,41384
2024-06-02T06:34:40.632,690330254.1872591,58014,509643562.2551022,40825
2024-06-02T06:35:06.839,697435464.0595261,58558,517337611.3347841,41422
2024-06-02T06:36:07.415,690376743.2346551,58187,506873340.2395204,40731
2024-06-02T06:36:33.622,693543777.4080268,58447,511552111.7222295,41126
2024-06-02T06:37:34.199,690475764.3974274,58161,512078846.90960574,41181
2024-06-02T06:38:00.407,697306544.2607303,58627,519041293.9059655,41659
2024-06-02T06:39:00.983,698033268.1554239,58597,522693695.1101659,41910
2024-06-02T06:39:27.191,707487175.2686775,59266,531407244.4501532,42515
2024-06-02T06:40:27.768,709477956.2980841,59433,533310965.0759993,42670
2024-06-02T06:40:53.976,712950872.3552507,59656,536227311.07080096,42847
2024-06-02T06:41:54.555,710998859.9666061,59417,537854939.2430108,42949
2024-06-02T06:42:20.759,714115040.1165692,59611,540975185.3834906,43147
2024-06-02T06:43:21.336,721187685.4455688,60058,544846302.3274472,43289
2024-06-02T06:43:47.548,722527739.1576241,60196,548121845.8057252,43605
2024-06-02T06:44:48.121,709862080.6976681,59514,532766448.9849487,42659
2024-06-02T06:45:14.329,712291147.1683905,59760,535122544.89956903,42897
2024-06-02T06:46:14.904,698182348.9934871,58721,520827983.91926503,41842
2024-06-02T06:46:41.112,701334708.2933251,58989,521720051.0503394,41893
2024-06-02T06:48:07.896,691767276.6129215,58190,509391813.77949476,40839
2024-06-02T06:49:08.473,685829630.153783,57935,501822655.7991422,40428
2024-06-02T06:49:34.681,682122974.6831577,57609,499572116.32552,40244
2024-06-02T06:50:35.258,680225285.6034853,57522,495758298.0034755,39979
2024-06-02T06:51:01.465,667942922.3329476,56482,483804934.95305055,38971
2024-06-02T06:52:02.407,664957547.1535974,56207,480655960.02061373,38673
2024-06-02T06:52:28.249,664088677.1267341,56153,478957657.41062003,38540
2024-06-02T06:53:28.825,663659447.0993608,56221,478853277.3475871,38632
2024-06-02T06:53:55.339,659612756.5661634,55906,475399907.8937943,38384
2024-06-02T06:54:55.610,664696226.1864233,56312,483117672.597577,39038
2024-06-02T06:55:21.818,658917799.3024249,55823,476387425.23417014,38465
2024-06-02T06:56:22.393,654831890.8362242,55623,466774981.1350928,37733
2024-06-02T06:56:48.601,656994849.8422719,55786,468396943.13143325,37839
2024-06-02T06:57:49.177,656900898.1196412,55716,468937887.2568431,37819
2024-06-02T06:58:15.386,660332303.8200239,55938,473791118.21867573,38175
2024-06-02T06:59:15.963,657630885.8546131,55641,473464280.1759557,38101
2024-06-02T06:59:42.171,659245724.5378468,55773,475137144.1315758,38235
2024-06-02T07:00:42.777,636994095.9158775,54025,456449510.0446942,36844
2024-06-02T07:01:09.490,643088497.0148025,54520,462829480.8026248,37361
2024-06-02T07:02:09.849,655785116.5751725,55452,476286824.0231548,38380
2024-06-02T07:02:36.121,664700910.1686285,56081,485737893.99328953,39052
2024-06-02T07:03:36.922,648139484.6241015,54775,471030249.90017986,37926
2024-06-02T07:04:03.194,655971811.5475773,55400,477028326.62291276,38372
2024-06-02T07:05:03.994,644552948.67648,54564,464821891.8619898,37463
2024-06-02T07:05:30.266,651061131.5266376,55038,471098293.44619906,37921
2024-06-02T07:06:31.657,652781151.3263085,55202,471246536.24444205,37938
2024-06-02T07:06:57.338,651482210.8517413,55113,473051994.049066,38144
2024-06-02T07:07:58.139,647729799.4628739,54866,470546436.04958665,38000
2024-06-02T07:08:24.411,643847175.8610927,54569,468006257.8592562,37833
2024-06-02T07:09:25.211,645426664.2641306,54695,467466835.72927094,37760
2024-06-02T07:09:51.482,652835979.8148226,55295,472587058.4255405,38142
2024-06-02T07:10:52.282,664179703.3659879,56157,484489771.8166473,39066
2024-06-02T07:11:18.557,662419215.7895057,55952,486336929.96577984,39193
2024-06-02T07:12:19.324,666277031.0687232,56356,490499891.8647416,39633
2024-06-02T07:12:45.594,675119256.0476214,57013,500682117.3351004,40412
2024-06-02T07:13:46.364,661976994.283339,55969,485294487.93082106,39158
2024-06-02T07:19:34.586,680690049.3223,57427,505229692.6712933,40738
2024-06-02T07:20:35.324,671496902.8398719,56685,497277490.7366021,40113
2024-06-02T07:21:01.594,675812977.6308873,57039,501953134.3580882,40497
2024-06-02T07:22:02.333,663645943.0584532,56081,489020569.84720314,39470
2024-06-02T07:22:28.603,663316962.3884603,56094,487205919.18121994,39330
2024-06-02T07:23:29.341,669264086.9253548,56523,496360709.66653883,40076
2024-06-02T07:23:55.611,673255637.3766212,56787,503095465.52457523,40600
2024-06-02T07:24:56.348,672746713.1598895,56747,504765675.9490929,40766
2024-06-02T07:25:22.619,676497912.8009992,57008,507360490.5625079,40917
2024-06-02T07:26:23.357,676478090.677148,57035,504877778.6693554,40710
2024-06-02T07:26:49.628,677225707.9400214,57045,504110526.6900518,40576
2024-06-02T07:27:50.366,669516732.3085629,56422,496915994.57153726,40003
2024-06-02T07:28:16.636,677913823.0176195,57051,505135301.78210914,40612
2024-06-02T07:29:17.373,677775943.4441131,56965,506576449.8808132,40685
2024-06-02T07:29:43.643,681695048.529677,57278,511432280.53150713,41084
2024-06-02T07:30:44.411,665286110.0759655,56114,493538466.58960843,39784
2024-06-02T07:31:10.747,667122235.721731,56255,493988464.2755841,39792
2024-06-02T07:32:11.675,657749322.8676697,55477,487364815.39104193,39260
2024-06-02T07:32:38.115,662243448.1494648,55745,493756209.2080065,39699
2024-06-02T07:33:38.940,674009538.0806891,56610,505533776.2709003,40576
2024-06-02T07:34:05.275,656748905.7667173,55221,490150775.75685966,39368
2024-06-02T07:35:06.203,673220055.2565172,56625,500231502.0633947,40157
2024-06-02T07:35:32.540,667894334.4235116,56197,495562769.7474136,39788
2024-06-02T07:36:33.468,665840999.7042556,56098,493577939.2103644,39693
2024-06-02T07:36:59.804,672169794.1909411,56578,499385045.81570524,40126
2024-06-02T07:38:00.764,670652208.5511773,56477,499858198.1195897,40214
2024-06-02T07:38:27.100,678720587.9485092,57050,507518883.8893181,40749
2024-06-02T07:39:28.275,677682632.3465235,56913,505160670.1880496,40490
2024-06-02T07:39:54.364,682523057.8437548,57240,510855315.7838089,40901
2024-06-02T07:40:55.293,677538457.798979,56850,510597499.7988943,40955
2024-06-02T07:41:21.629,679010712.084707,56974,511163244.67915374,40992
