Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241009_012500.000,13848,X1.8,2024-10-09T01:25:00.000,2024-10-09T01:56:00.000,2024-10-09T02:43:00.000,416784471.0,624072077.1666667,6550.272911079182,1.4973496389376435,1.8429706368505063,0.4973496389376435,0.8429706368505063,318822707477.87573,9255.046999931335,51696,1.2252135428528352
