date_time,temperature,emission_measure,HOPE_trigger
2024-11-01 14:10:00,4.186534623742289,1.3718585409555946e+47,False
2024-11-01 14:11:00,0.0,0.0,False
2024-11-01 14:12:00,0.0,0.0,False
2024-11-01 14:13:00,0.0,0.0,False
2024-11-01 14:14:00,0.0,0.0,False
2024-11-01 14:15:00,0.0,0.0,False
2024-11-01 14:16:00,0.0,0.0,False
2024-11-01 14:17:00,0.0,0.0,False
2024-11-01 14:18:00,0.0,0.0,False
2024-11-01 14:19:00,2.811525924575948,1.835562089658617e+47,False
2024-11-01 14:20:00,12.360473414461751,9.391387852308545e+46,True
2024-11-01 14:21:00,13.219852044336392,6.972749888349877e+46,False
2024-11-01 14:22:00,14.29670891581641,7.810899353424022e+46,False
2024-11-01 14:23:00,15.89628585967439,1.0920910148525177e+47,False
2024-11-01 14:24:00,15.359417233769877,3.7337766997120575e+47,False
2024-11-01 14:25:00,15.674234390952298,8.126104367762651e+47,False
2024-11-01 14:26:00,16.020143266941005,1.4594254893664768e+48,False
2024-11-01 14:27:00,16.179950014077694,2.2127442892318458e+48,False
2024-11-01 14:28:00,15.832950720041463,2.75089269193996e+48,False
2024-11-01 14:29:00,14.875658584803208,2.835724443709166e+48,False
2024-11-01 14:30:00,12.830671707651472,2.5011220239375957e+48,False
2024-11-01 14:31:00,7.399475163764937,3.558623122598081e+48,False
2024-11-01 14:32:00,0.0,0.0,False
2024-11-01 14:33:00,0.0,0.0,False
2024-11-01 14:34:00,0.0,0.0,False
2024-11-01 14:35:00,0.0,0.0,False
2024-11-01 14:36:00,0.0,0.0,False
