Time,xrsa,xrsb,xrsa_quality,xrsb_quality,xrsa_primary_chan,xrsb_primary_chan
2022-03-15 23:15:00.805672,1.5389921e-07,2.5055642e-06,0,0,1,1
2022-03-15 23:15:01.805678,1.5172607e-07,2.5139122e-06,0,0,1,1
2022-03-15 23:15:02.805681,1.7117438e-07,2.5351612e-06,0,0,1,1
2022-03-15 23:15:03.805680,1.6470207e-07,2.5222985e-06,0,0,1,1
2022-03-15 23:15:04.805686,1.603558e-07,2.5132692e-06,0,0,1,1
2022-03-15 23:15:05.805687,1.6901694e-07,2.5280867e-06,0,0,1,1
2022-03-15 23:15:06.805692,1.6037151e-07,2.5017055e-06,0,0,1,1
2022-03-15 23:15:07.805695,1.6145023e-07,2.504278e-06,0,0,1,1
2022-03-15 23:15:08.805700,1.4311205e-07,2.5107092e-06,0,0,1,1
2022-03-15 23:15:09.805698,1.6146592e-07,2.5036475e-06,0,0,1,1
2022-03-15 23:15:10.805702,1.603872e-07,2.5004317e-06,0,0,1,1
2022-03-15 23:15:11.805705,1.7978842e-07,2.495274e-06,0,0,1,1
2022-03-15 23:15:12.805707,1.5064735e-07,2.5036222e-06,0,0,1,1
2022-03-15 23:15:13.805711,1.6362335e-07,2.5036475e-06,0,0,1,1
2022-03-15 23:15:14.805716,1.5497793e-07,2.4965602e-06,0,0,1,1
2022-03-15 23:15:15.805719,1.6143451e-07,2.5081242e-06,0,0,1,1
2022-03-15 23:15:16.805721,1.5819836e-07,2.4907595e-06,0,0,1,1
2022-03-15 23:15:17.805722,1.6037151e-07,2.5119955e-06,0,0,1,1
2022-03-15 23:15:18.805726,1.668438e-07,2.513282e-06,0,0,1,1
2022-03-15 23:15:19.805728,1.539149e-07,2.5004317e-06,0,0,1,1
2022-03-15 23:15:20.805731,1.5715105e-07,2.4894985e-06,0,0,1,1
2022-03-15 23:15:21.805735,1.6898552e-07,2.5132692e-06,0,0,1,1
2022-03-15 23:15:22.805737,1.5389921e-07,2.4888427e-06,0,0,1,1
2022-03-15 23:15:23.805740,1.6468637e-07,2.499133e-06,0,0,1,1
2022-03-15 23:15:24.805743,1.5282049e-07,2.495274e-06,0,0,1,1
2022-03-15 23:15:25.805748,1.6145023e-07,2.518427e-06,0,0,1,1
2022-03-15 23:15:26.805751,1.6682809e-07,2.4894732e-06,0,0,1,1
2022-03-15 23:15:27.805753,1.6359195e-07,2.4894732e-06,0,0,1,1
2022-03-15 23:15:28.805756,1.3986019e-07,2.4901162e-06,0,0,1,1
2022-03-15 23:15:29.805756,1.6900124e-07,2.4984897e-06,0,0,1,1
2022-03-15 23:15:30.805763,1.668438e-07,2.4907722e-06,0,0,1,1
2022-03-15 23:15:31.805762,1.538835e-07,2.506838e-06,0,0,1,1
2022-03-15 23:15:32.805765,1.5283618e-07,2.4882122e-06,0,0,1,1
2022-03-15 23:15:33.805771,1.6468637e-07,2.4798387e-06,0,0,1,1
2022-03-15 23:15:34.805773,1.6146592e-07,2.4740632e-06,0,0,1,1
2022-03-15 23:15:35.805774,1.6362335e-07,2.4901417e-06,0,0,1,1
2022-03-15 23:15:36.805776,1.5604094e-07,2.492689e-06,0,0,1,1
2022-03-15 23:15:37.805784,1.592928e-07,2.490129e-06,0,0,1,1
2022-03-15 23:15:38.805785,1.6470207e-07,2.4753494e-06,0,0,1,1
2022-03-15 23:15:39.805785,1.5280479e-07,2.4907595e-06,0,0,1,1
2022-03-15 23:15:40.805791,1.603558e-07,2.4920457e-06,0,0,1,1
2022-03-15 23:15:41.805789,1.3879718e-07,2.47598e-06,0,0,1,1
2022-03-15 23:15:42.805794,1.6252895e-07,2.4881995e-06,0,0,1,1
2022-03-15 23:15:43.805799,1.5389921e-07,2.4862702e-06,0,0,1,1
2022-03-15 23:15:44.805801,1.6254464e-07,2.501718e-06,0,0,1,1
2022-03-15 23:15:45.805803,1.6037151e-07,2.4631172e-06,0,0,1,1
2022-03-15 23:15:46.805810,1.592928e-07,2.47598e-06,0,0,1,1
2022-03-15 23:15:47.805804,1.5605664e-07,2.4631172e-06,0,0,1,1
2022-03-15 23:15:48.805808,1.5172607e-07,2.4894732e-06,0,0,1,1
2022-03-15 23:15:49.805819,1.5282049e-07,2.4798387e-06,0,0,1,1
2022-03-15 23:15:50.805817,1.6468637e-07,2.4676192e-06,0,0,1,1
2022-03-15 23:15:51.805820,1.5713536e-07,2.466976e-06,0,0,1,1
2022-03-15 23:15:52.805825,1.4420644e-07,2.4721337e-06,0,0,1,1
2022-03-15 23:15:53.805831,1.6252895e-07,2.4656897e-06,0,0,1,1
2022-03-15 23:15:54.805829,1.4419076e-07,2.4695487e-06,0,0,1,1
2022-03-15 23:15:55.805832,1.5282049e-07,2.4656897e-06,0,0,1,1
2022-03-15 23:15:56.805834,1.6037151e-07,2.466333e-06,0,0,1,1
2022-03-15 23:15:57.805839,1.4956863e-07,2.4605322e-06,0,0,1,1
2022-03-15 23:15:58.805840,1.7437911e-07,2.4605322e-06,0,0,1,1
2022-03-15 23:15:59.805847,1.5282049e-07,2.466333e-06,0,0,1,1
2022-03-15 23:16:00.805847,1.5389921e-07,2.4560427e-06,0,0,1,1
2022-03-15 23:16:01.805848,1.5066306e-07,2.485627e-06,0,0,1,1
2022-03-15 23:16:02.805849,1.5282049e-07,2.4656897e-06,0,0,1,1
2022-03-15 23:16:03.805855,1.668438e-07,2.47598e-06,0,0,1,1
2022-03-15 23:16:04.805861,1.6252895e-07,2.481125e-06,0,0,1,1
2022-03-15 23:16:05.805860,1.4960003e-07,2.4721337e-06,0,0,1,1
2022-03-15 23:16:06.805863,1.5715105e-07,2.4650592e-06,0,0,1,1
