Time,Total,CdTeEr
2024-10-08 23:56:07.912265060,1.7833333333333332,0.17240134054647666
2024-10-08 23:57:07.912265060,1.4333333333333333,0.15456030825826175
2024-10-08 23:58:07.912265060,1.3166666666666667,0.14813657362192648
2024-10-09 00:00:11.424240060,1.7666666666666666,0.17159383568311667
2024-10-09 00:01:11.424240060,2.083333333333333,0.18633899812498247
2024-10-09 00:02:11.424240060,3.1333333333333333,0.22852182001336815
2024-10-09 00:03:11.424240060,3.5999999999999996,0.24494897427831783
2024-10-09 00:04:11.424240060,1.5833333333333335,0.16244657241348273
2024-10-09 00:05:11.424240060,0.9333333333333333,0.12472191289246473
2024-10-09 00:06:11.424240060,2.5,0.2041241452319315
2024-10-09 00:07:11.424240060,2.3,0.19578900207451216
2024-10-09 00:08:11.424240060,1.5333333333333334,0.15986105077709065
2024-10-09 00:09:11.424240060,0.75,0.1118033988749895
2024-10-09 00:10:11.424240060,0.6833333333333333,0.10671873729054747
2024-10-09 00:11:11.424240060,1.0666666666666667,0.13333333333333333
2024-10-09 00:12:11.424240060,1.6166666666666667,0.16414763002993507
2024-10-09 00:13:11.424240060,1.0833333333333335,0.13437096247164249
2024-10-09 00:14:11.424240060,0.7333333333333333,0.11055415967851334
2024-10-09 00:15:11.424240060,0.6166666666666667,0.10137937550497032
2024-10-09 00:16:11.424240060,0.6666666666666667,0.10540925533894598
2024-10-09 00:17:11.424240060,0.5833333333333334,0.09860132971832694
2024-10-09 00:18:11.424240060,0.26666666666666666,0.06666666666666668
2024-10-09 00:19:11.424240060,0.3333333333333333,0.07453559924999299
2024-10-09 00:20:11.424240060,0.35,0.07637626158259735
2024-10-09 00:21:11.424240060,0.35,0.07637626158259733
2024-10-09 00:22:11.424240060,0.41666666666666663,0.08333333333333334
2024-10-09 00:23:11.424240060,0.8833333333333333,0.12133516482134198
2024-10-09 00:24:11.424240060,0.3833333333333333,0.07993052538854532
2024-10-09 00:25:11.424240060,0.25,0.06454972243679029
2024-10-09 00:26:11.424240060,0.21666666666666667,0.060092521257733164
2024-10-09 00:27:11.424240060,0.21666666666666667,0.060092521257733164
2024-10-09 00:28:11.424240060,0.5,0.09128709291752768
2024-10-09 00:29:11.424240060,0.26666666666666666,0.06666666666666667
2024-10-09 00:30:11.424240060,0.21666666666666667,0.060092521257733164
2024-10-09 00:31:11.424240060,0.25,0.06454972243679029
2024-10-09 00:32:11.424240060,0.18333333333333332,0.05527707983925667
2024-10-09 00:33:11.424240060,0.18333333333333335,0.055277079839256664
2024-10-09 00:34:11.424240060,0.3,0.07071067811865475
2024-10-09 00:35:11.424240060,0.30000000000000004,0.07071067811865475
2024-10-09 00:36:11.424240060,0.23333333333333334,0.06236095644623236
2024-10-09 00:37:11.424240060,0.1,0.040824829046386304
2024-10-09 00:38:11.424240060,0.31666666666666665,0.0726483157256779
2024-10-09 00:39:11.424240060,0.4666666666666667,0.08819171036881969
2024-10-09 00:40:11.424240060,1.85,0.1755942292142123
2024-10-09 00:41:11.424240060,1.65,0.16583123951777
2024-10-09 00:42:11.424240060,1.0,0.12909944487358055
