Date,img_mode,QS_mode,QS_median,QS_mean,QS_std,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-12 23:08:58.647850,4389,4351,4384.0,4492.868851269211,521.9039293110171,4500,6033.933393697293,1674.1996513310457,4731,6691.824201676861,1700.7478399823608
2024-11-12 23:10:35.313090,4473,4332,4401.0,4490.463905444624,503.94239824740436,4473,6036.160711758379,1675.8087974908344,4718,6688.231227430731,1705.3853079270782
2024-11-12 23:12:12.560260,4457,4338,4383.0,4485.756307195406,507.9710400445278,4540,6045.757395922123,1677.5073640280775,4847,6699.704740148487,1706.5809270582888
2024-11-12 23:13:49.809555,4422,4366,4375.0,4475.6603506736055,516.2638378124057,4698,6047.197301357845,1679.0266223877873,4757,6696.840213838537,1711.120918876545
2024-11-12 23:15:27.577250,4409,4450,4372.0,4474.413556054668,500.791227372997,4715,6056.445327411149,1673.2755235198629,4807,6708.400757703317,1698.1869858649525
2024-11-12 23:17:04.303030,4457,4374,4377.0,4479.4257012170365,512.3874602311699,4780,6058.105182058874,1687.0009328301944,4780,6707.904750617953,1720.0480648257442
2024-11-12 23:18:41.554325,4222,4258,4380.0,4483.441366447072,513.9119413098856,4657,6045.708074512215,1684.4956927618084,4820,6713.615922861277,1713.9664417302101
2024-11-12 23:20:18.800495,4379,4212,4372.0,4480.433313697948,517.4269577176279,4732,6061.997275368909,1684.6032957297089,4732,6710.620927648782,1715.3446882198402
2024-11-12 23:21:56.478000,4414,4367,4389.0,4489.356078721542,517.9853358426981,4672,6067.833153044159,1715.5258090162808,4712,6736.499698086375,1747.4592799663972
2024-11-12 23:23:33.297095,4331,4321,4372.0,4484.015207226837,524.4536015736965,4649,6067.37330763278,1716.186322428408,5047,6730.621147607461,1757.874710672989
2024-11-12 23:25:10.545265,4396,4398,4371.0,4471.496179168718,513.0404344567792,4538,6091.300252667538,1751.7771557498138,4725,6772.527188193721,1799.3003324818112
2024-11-12 23:26:47.792570,4477,4201,4378.0,4477.689139017676,507.1911749113677,4799,6097.490219210501,1735.8412406714694,4941,6786.471486199696,1775.6041354626766
2024-11-12 23:28:25.417400,4387,4261,4375.0,4488.352085690303,536.5137337534683,4669,6086.935868228892,1737.4244043808912,4812,6771.742206752445,1777.5101700271807
2024-11-12 23:30:02.289035,4375,4278,4385.0,4483.360055414862,525.0477322228392,4842,6098.052760264824,1730.1319854107885,4717,6765.845844863493,1764.449541695186
2024-11-12 23:31:39.537330,4453,4220,4370.0,4479.099073712151,521.677433365374,4624,6083.170531716351,1722.1306202454189,4844,6764.587736353196,1756.1183685747947
2024-11-12 23:33:16.785510,4363,4368,4380.0,4483.557879614738,523.5686226202005,4782,6081.2835478513225,1714.168687669192,4782,6753.539828181034,1745.3027597127016
2024-11-12 23:34:54.328050,4347,4353,4365.0,4465.579055569956,507.79892289817195,4746,6086.053394243751,1698.5460295466007,4789,6759.663149276813,1724.9579399359438
2024-11-12 23:36:31.281975,4352,4313,4357.0,4455.60471059476,499.21022745484134,4688,6073.226629106513,1692.0494497888235,4647,6744.657232953645,1720.6772657638498
2024-11-12 23:38:08.530280,4359,4342,4357.0,4447.653852664213,487.3237269984343,4775,6076.584744853436,1688.6874285696915,4775,6722.266757981602,1721.4064928612852
2024-11-12 23:39:45.777450,4423,4269,4370.0,4469.42924023542,509.515363296692,4779,6052.153587095252,1678.3001138498414,4769,6715.477634926248,1699.1501386654638
2024-11-12 23:41:23.266200,4458,4347,4361.0,4454.166300211044,491.8631847250003,4777,6069.861175718942,1681.8083057372778,4808,6710.919865312257,1711.611801055088
2024-11-12 23:43:00.274925,4367,4418,4367.0,4459.260539325843,493.60093669231355,4620,6053.53736444275,1678.2202350459534,4719,6713.808764081892,1707.5077771867066
2024-11-12 23:44:37.522095,4364,4338,4363.0,4454.840840438272,503.6311536912457,4819,6053.354900931215,1683.3314712851457,4772,6737.229773667279,1708.7250504773797
2024-11-12 23:46:14.771390,4278,4133,4349.0,4461.276244194913,505.8167018627347,4724,6083.024978747264,1683.9806726300856,4879,6726.948854600692,1713.204896240285
2024-11-12 23:47:52.196850,4281,4281,4375.0,4470.411630840338,514.5316745434527,4781,6081.262047543809,1691.4941729222357,4889,6743.94584985642,1716.7769278590492
2024-11-12 23:49:29.266865,4363,4353,4361.0,4459.658204847758,505.23300797692815,4568,6074.088322638332,1685.1570098621942,4653,6729.129875454872,1716.7170679521885
2024-11-12 23:51:06.516160,4429,4442,4367.0,4458.570940414324,496.87677658949383,4650,6064.86467125861,1677.8911305989736,4752,6729.873924359172,1704.399856266135
2024-11-12 23:52:43.764455,4417,4417,4369.0,4464.739846284022,503.4398709728449,4607,6089.983825140538,1690.0767341079913,4776,6736.975458800171,1720.3989796524668
2024-11-12 23:54:21.116350,4348,4278,4356.0,4464.468040927405,511.8601637961662,4605,6085.388707275501,1705.3832667275237,4821,6748.24749701008,1735.9601631084481
2024-11-12 23:55:58.260930,4403,4428,4376.0,4470.686092563354,514.0793055116916,4733,6085.970579574835,1707.0946875232798,4791,6753.337865354916,1735.1764695439224
2024-11-12 23:57:35.509100,4470,4278,4377.0,4484.08562027505,524.0795660276048,4709,6092.666354267658,1701.697750760782,4903,6750.761371723993,1730.5074264810048
2024-11-12 23:59:12.756405,4454,4225,4369.0,4470.1111960124035,529.1237674770767,4453,6074.796224158796,1697.5062588283874,4887,6719.9919600088015,1728.5221547438168
2024-11-13 00:00:50.470000,4435,4435,4365.0,4463.095736609159,517.3226495440335,4594,6066.770759156438,1691.728457961432,4825,6731.1463598449645,1723.9652399830784
2024-11-13 00:02:27.250870,4361,4167,4372.0,4468.952973271696,514.915607401225,4665,6082.525128485669,1688.5315322952813,4861,6708.635867979986,1722.7611846738687
2024-11-13 00:04:04.501165,4363,4289,4374.0,4469.318672228383,507.33825715271297,4707,6098.9018176459385,1704.1612205878089,4625,6760.9376096671795,1730.5837524106873
2024-11-13 00:05:41.747345,4442,4425,4377.0,4461.998044677774,507.99747334602546,4442,6089.629878970445,1702.9535755422025,4804,6766.384205000142,1725.0623250060635
2024-11-13 00:07:18.994640,4433,4333,4354.0,4429.932733386252,546.9342165586087,4570,6072.024229067009,1702.73318114614,4763,6728.451603778922,1734.023384262297
2024-11-13 00:08:56.243935,4500,4500,4372.0,4441.513635841267,623.0533727125711,4607,6062.482699658017,1717.7856615118617,4693,6707.992835100111,1748.0457908598848
2024-11-13 00:10:33.497115,4464,4419,4384.0,4467.275550383256,500.8431452333326,4823,6080.217093530571,1680.1510188488091,4679,6714.317303515314,1708.863826312986
2024-11-13 00:12:10.744410,4530,4334,4367.0,4449.946753968744,521.6022941004502,4682,6066.222596048318,1687.423122809431,4898,6703.632104983794,1713.407972608856
2024-11-13 00:13:47.997580,4434,4038,4378.0,4454.059531107025,605.2053059028451,4679,6061.043560932827,1727.7883271075807,4804,6722.228670781239,1739.2075475846568
2024-11-13 00:15:25.241760,4465,4433,4382.0,4466.176696542893,542.6807332845533,4788,6079.789428284064,1709.6616397574971,4856,6732.673036789865,1738.715980397707
2024-11-13 00:17:02.489055,4462,4446,4378.0,4472.436523065193,515.6716150916567,4641,6099.299664590664,1726.8159596181226,4770,6760.112562677717,1762.0530506209057
2024-11-13 00:18:39.738225,4476,4410,4387.0,4484.867417677643,566.0624920348022,4612,6244.575661008957,2084.5493082216535,4709,6955.874232054931,2208.9506674187264
2024-11-13 00:19:16.666420,4430,4391,4401.0,4518.436838055385,619.2083657114466,4690,6332.704654076209,2268.299996556952,4749,7040.971294227083,2417.38492733593
2024-11-13 00:19:36.584500,4446,4446,4407.0,4526.518748432947,621.2391741279725,4680,6330.300067345432,2217.5782955635814,4729,7036.552130954136,2360.8703596868804
2024-11-13 00:19:55.450490,4368,4326,4415.0,4535.962667781504,625.9692220141936,4716,6300.717465679889,2171.395661407488,4844,7012.759523903629,2307.009785339096
2024-11-13 00:20:16.250520,4380,4429,4418.0,4531.894398832979,598.5865585909573,4765,6277.384886267661,2086.404982034814,4751,6980.461687002772,2200.912781477932
2024-11-13 00:20:37.505600,4458,4408,4420.0,4527.381123258685,584.3277331878007,4537,6280.518914919675,2066.395630963303,4747,6975.944354500889,2167.2955015197344
2024-11-13 00:20:57.850725,4447,4385,4426.0,4532.549620878152,591.1938788104267,4644,6283.683246477583,2067.456867403858,4732,6976.3615995109085,2162.6969708625534
2024-11-13 00:21:18.649755,4487,4504,4428.0,4533.137048139658,594.8279473204432,4602,6308.4144114699875,2136.72118838539,4804,7012.139289232058,2251.3145516224645
2024-11-13 00:21:39.449670,4489,4489,4427.0,4531.132587943674,575.9311840331567,4674,6279.142614668177,2031.83404558329,4718,6967.89636138335,2132.2937558196886
2024-11-13 00:22:00.249835,4373,4387,4421.0,4530.805970149254,574.0564322252878,4674,6273.020288760631,2012.8519581794822,4816,6959.063506815365,2108.9842200056796
2024-11-13 00:22:21.498750,4375,4436,4414.0,4524.305845093706,557.0513393386315,4733,6276.64128240592,1988.9323114993883,4770,6963.407263719857,2077.3540539456026
2024-11-13 00:22:41.850905,4493,4296,4415.0,4524.250369777437,552.7011269307992,4780,6265.729933517986,1961.1118939529554,4779,6947.826675111975,2044.0271847191498
2024-11-13 00:23:02.650945,4466,4393,4417.0,4533.11006066196,560.7027288229508,4567,6238.533244952436,1939.8729610922167,4816,6935.984037148258,2020.216523655777
2024-11-13 00:23:23.450985,4467,4357,4420.0,4532.484940934407,553.0083565482507,4605,6231.805528583457,1920.3770709014614,4751,6927.680981386134,1997.3194753489176
2024-11-13 00:23:44.251140,4529,4375,4422.0,4528.6343246516735,548.0322362284542,4663,6239.9010855757015,1904.6936496065346,4719,6912.032015438946,1980.8589973055439
2024-11-13 00:24:05.510550,4503,4369,4426.0,4524.538474944015,540.3642069109063,4551,6235.077015244255,1890.8221631500473,4780,6908.861553176076,1964.3120932835216
2024-11-13 00:24:25.851095,4531,4459,4434.0,4525.978206165974,542.5485684745034,4717,6218.769913190388,1877.1457703598003,4846,6888.89712238752,1946.530286114674
2024-11-13 00:24:46.651250,4410,4436,4434.0,4521.933193144225,535.4800715717948,4758,6214.3952910728085,1864.8422519595547,4758,6885.918796295773,1931.111080902772
2024-11-13 00:25:07.451290,4477,4477,4429.0,4520.584905328359,532.5054772085005,4751,6209.99027660454,1852.2113332429367,4805,6879.962002858967,1915.6557789575975
2024-11-13 00:25:28.251330,4301,4527,4428.0,4529.09175960347,539.7947635338919,4627,6201.147767247222,1844.461632366408,4814,6880.961952713546,1902.8428742947035
2024-11-13 00:25:49.503700,4446,4312,4424.0,4530.687820853248,541.6849229716853,4825,6195.514065643254,1833.4625798485501,4763,6871.643091250197,1889.8970101362227
2024-11-13 00:26:09.850400,4497,4338,4417.0,4525.479208543811,536.8092083295461,4584,6204.053217219541,1826.5299045642737,4798,6865.435006057874,1882.0414421589928
2024-11-13 00:26:30.650565,4355,4355,4415.0,4524.920513537606,541.6006103964974,4743,6200.9975885722115,1826.7959422721774,4830,6860.828294497196,1882.1920217323377
2024-11-13 00:26:51.450480,4373,4373,4416.0,4524.8400676365945,543.773204241053,4660,6191.810853637941,1828.9439985014963,4750,6865.686914646484,1883.0017928535462
2024-11-13 00:27:12.250635,4405,4405,4416.0,4524.055720928594,548.6375315605584,4784,6189.063527881482,1830.2577296591878,4743,6862.528540664583,1884.0471516842474
2024-11-13 00:27:33.516750,4420,4420,4412.0,4520.985131847987,553.2388203181015,4780,6185.44243804488,1825.7784807970536,4764,6854.830998204324,1875.7281709238864
2024-11-13 00:27:53.851590,4444,4444,4409.0,4518.870029260383,553.8933535355851,4453,6181.942202760904,1818.8110527034364,4747,6851.055001716869,1866.1742581461094
2024-11-13 00:28:14.651745,4377,4444,4414.0,4525.054903465476,562.5551752366608,4535,6185.910115197148,1817.6957994445543,4783,6877.615757029704,1857.65202813355
2024-11-13 00:28:35.451785,4507,4461,4415.0,4528.574986483422,563.1396634642008,4633,6182.934309123773,1813.135998717727,4747,6871.950280275771,1853.1375476015398
2024-11-13 00:28:56.251825,4462,4412,4413.0,4516.841898241847,541.8670533835569,4656,6178.043690175372,1805.3081298568848,4823,6848.2030187399305,1851.6906347384179
2024-11-13 00:29:17.518650,4422,4422,4413.0,4515.53155523486,540.8809594959739,4687,6174.38110197729,1800.6460997171682,4723,6843.656587241018,1846.6511238197468
2024-11-13 00:29:37.851895,4478,4388,4412.0,4518.34890046604,549.1352139887815,4747,6165.880194275678,1797.9296659148222,4751,6820.361069461058,1847.4047793268005
2024-11-13 00:29:58.652060,4528,4382,4415.0,4520.539879148725,548.2485314888946,4703,6163.941935946377,1796.5317154052536,4819,6817.332597671715,1846.8569549343645
2024-11-13 00:30:19.452100,4370,4370,4416.0,4517.559920613825,543.971504206385,4696,6165.786683871893,1796.6285888113132,4707,6822.303749627958,1845.3783555399284
2024-11-13 00:30:40.251005,4499,4499,4416.0,4486.088462900655,479.59130157884425,4675,6204.260169014488,1793.5527377774822,4846,6897.7412673758545,1823.9203890954861
2024-11-13 00:31:01.511700,4551,4068,4418.0,4485.536762882946,482.6760789652272,4671,6205.60447239442,1793.329777551822,5507,6900.1208487909535,1822.1317638958537
2024-11-13 00:31:21.851210,4490,4422,4415.0,4485.478480064782,485.53081945424196,4672,6214.923993877344,1791.3517136911194,4828,6921.305838671692,1812.7987309158354
2024-11-13 00:31:42.651365,4372,4355,4412.0,4481.935331353889,482.0298841404667,4665,6212.796060706704,1787.990919323882,5483,6918.942379527745,1808.9014896251047
2024-11-13 00:32:03.452280,4483,4444,4415.0,4488.563474367822,483.42421646870764,4593,6200.124631942876,1793.2076705994168,4755,6912.822471796655,1810.7516827829936
2024-11-13 00:32:24.252320,4443,4443,4413.0,4489.726168356603,486.33016633345267,4523,6202.374910787616,1795.6590587785472,5021,6914.902164827582,1814.1572562642148
2024-11-13 00:32:45.524750,4463,4463,4395.0,4476.878960698376,483.99394304766184,4492,6198.042644212087,1790.8124645328533,4948,6914.5265581668955,1815.5568711681858
2024-11-13 00:33:03.651500,4350,4350,4392.0,4476.571813478949,483.7878964840713,4587,6197.542146898295,1789.4139980004175,4776,6913.5794504047735,1813.9346524562957
2024-11-13 00:34:40.252685,4573,4481,4433.0,4501.111521204226,488.7379644749099,4865,6196.7235262542345,1784.4453473619797,4865,6911.123634485623,1811.1909870378688
2024-11-13 00:36:17.499980,4457,4143,4411.0,4492.850854590359,511.07660713732423,4856,6192.970381705591,1790.6563535025707,4941,6905.411704745761,1813.4252234199537
2024-11-13 00:37:54.749160,4439,4412,4406.0,4488.807516618677,498.8672835347827,4539,6188.571133474386,1764.6852616536073,5110,6894.672487019526,1783.2688063109083
