DateTime,Diff_count
2024-11-13 15:08:12.416425,0.0
2024-11-13 15:09:49.407720,0.0
2024-11-13 15:11:26.400015,990270.076171875
2024-11-13 15:13:03.392310,319401.76904296875
2024-11-13 15:14:40.384490,0.0
2024-11-13 15:16:17.344785,114638.087890625
2024-11-13 15:17:54.369080,0.0
2024-11-13 15:19:31.361375,0.0
2024-11-13 15:21:08.385680,0.0
2024-11-13 15:22:45.409975,0.0
2024-11-13 15:24:22.402270,0.0
2024-11-13 15:25:59.425565,0.0
2024-11-13 15:27:36.384745,0.0
2024-11-13 15:29:13.376915,0.0
2024-11-13 15:30:50.337210,0.0
2024-11-13 15:32:27.296505,0.0
2024-11-13 15:34:04.258810,0.0
2024-11-13 15:41:05.155060,0.0
2024-11-13 15:42:42.114355,0.0
2024-11-13 15:44:19.756500,0.0
2024-11-13 15:45:56.358200,0.0
2024-11-13 15:47:32.995125,0.0
2024-11-13 15:49:09.956420,0.0
2024-11-13 15:50:46.916590,0.0
2024-11-13 15:52:23.907885,0.0
2024-11-13 15:54:00.869190,0.0
2024-11-13 15:55:37.860485,0.0
2024-11-13 15:57:14.820780,0.0
2024-11-13 15:58:51.781950,0.0
2024-11-13 16:08:33.636615,1414718.984375
2024-11-13 16:10:10.627910,0.0
2024-11-13 16:24:43.272210,1392041.111328125
2024-11-13 16:26:20.267515,3070302.013671875
2024-11-13 16:27:57.259810,1514949.8896484375
2024-11-13 16:29:34.251105,1362865.3017578125
2024-11-13 16:31:11.239275,1909408.6650390625
2024-11-13 16:32:48.231570,1934824.57421875
2024-11-13 16:34:25.221875,1507467.3896484375
2024-11-13 16:36:02.214170,1397662.404296875
2024-11-13 16:37:39.174340,2116212.619140625
2024-11-13 16:39:16.134645,2610883.0756835938
2024-11-13 16:40:53.949400,1962639.5966796875
2024-11-13 16:42:30.542350,1630089.392578125
2024-11-13 16:44:07.154050,1493665.5375976562
2024-11-13 16:45:43.975700,1531494.4765625
2024-11-13 16:47:20.935005,1659052.7465820312
2024-11-13 16:48:57.896300,2019157.9282226562
2024-11-13 16:50:34.856470,2129765.1845703125
2024-11-13 16:52:11.815765,1538867.2065429688
2024-11-13 16:53:48.777070,0.0
2024-11-13 16:55:25.737240,0.0
2024-11-13 16:57:02.696535,1743052.01953125
2024-11-13 16:58:39.657830,2668955.787109375
2024-11-13 17:00:16.617010,2967982.9135742188
2024-11-13 17:01:53.577305,2853864.787109375
2024-11-13 17:03:30.537600,3259320.5830078125
2024-11-13 17:05:06.898950,14805312.437011719
2024-11-13 17:05:25.449810,18319804.541992188
2024-11-13 17:05:44.809840,18845694.889648438
2024-11-13 17:06:05.609005,15894554.751953125
2024-11-13 17:06:26.377920,16633167.143066406
2024-11-13 17:06:47.146075,15130479.343261719
2024-11-13 17:07:07.914115,14322541.552734375
2024-11-13 17:07:28.714155,12337072.884277344
2024-11-13 17:07:49.482185,11896045.081542969
2024-11-13 17:08:10.250350,12884781.77734375
2024-11-13 17:08:31.182650,12847490.103515625
2024-11-13 17:08:51.786420,12151500.708496094
2024-11-13 17:09:12.552460,11513664.305175781
2024-11-13 17:09:33.322500,10592123.19140625
2024-11-13 17:09:54.885300,10089390.208984375
2024-11-13 17:10:14.858695,8943663.589355469
2024-11-13 17:10:35.623610,8502242.889648438
2024-11-13 17:10:56.393765,7068802.85546875
2024-11-13 17:11:17.160805,8216347.2109375
2024-11-13 17:11:37.928845,8036702.9814453125
2024-11-13 17:11:58.696885,6478122.684082031
2024-11-13 17:12:19.464915,7183844.6103515625
2024-11-13 17:12:40.232955,6748283.208496094
2024-11-13 17:13:01.112000,5128606.31640625
2024-11-13 17:13:21.769025,4783263.444824219
2024-11-13 17:13:42.537190,4621525.001953125
2024-11-13 17:14:03.305230,4286188.555175781
2024-11-13 17:14:24.732600,4384057.3486328125
2024-11-13 17:14:44.841300,4136767.3227539062
2024-11-13 17:15:05.609465,3788257.8735351562
2024-11-13 17:15:26.376380,3642817.80078125
2024-11-13 17:15:47.145535,3365801.5395507812
2024-11-13 17:16:07.913575,3151905.662109375
2024-11-13 17:16:28.713615,3156992.0278320312
2024-11-13 17:16:49.481645,2914753.7934570312
2024-11-13 17:17:10.249685,2806416.8784179688
2024-11-13 17:17:31.177250,2758494.3579101562
2024-11-13 17:17:51.785880,2605062.2163085938
2024-11-13 17:18:12.553795,2524124.380859375
2024-11-13 17:18:33.321960,2378992.1459960938
2024-11-13 17:18:51.209990,2221190.0239257812
2024-11-13 17:20:28.170285,1792807.8798828125
2024-11-13 17:22:05.130455,0.0
2024-11-13 17:23:42.907600,0.0
