Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-06-02 02:50:58.342090,6.069492375601926,179.46449827914736,2275399.5087890625,6071.485474469919,76001271.2421875,3029,0.0,467.0126019273536
2024-06-02 02:52:23.303115,2.3668204922418408,157.62201448894987,159558.345703125,1913.8814485800185,7485442.744140625,283,0.0,459.5997034840623
2024-06-02 02:53:48.230390,-18.239840823970038,147.3150000169389,84474.826171875,1404.0041688167053,4026930.23828125,155,0.0,422.5352112676057
2024-06-02 02:55:13.190540,-20.55225387907972,151.28505964991203,791676.0219726562,3177.100020196103,20979605.098632812,1113,0.0,407.70941438102295
2024-06-02 02:56:38.151815,0.6141486088817549,156.57975535952008,1216190.4658203125,4147.18640762739,35614500.66503906,1627,0.0,452.18680504077093
2024-06-02 02:58:03.110975,-13.890024745853397,182.5107500502584,420005.71337890625,1903.0713716915488,7663367.0048828125,464,-4.0,677.9866567828021
2024-06-02 02:59:28.711250,-4.876407838416266,183.6825217706643,487038.3681640625,2049.405909533602,8887167.532226562,533,0.0,696.8124536693847
2024-06-02 03:00:52.999765,-8.515195291599786,191.45037946194546,152929.953125,1301.9639304419593,3543150.10546875,172,-3.0,716.0511489992588
2024-06-02 03:02:17.959390,1.506621187800963,197.55561382914638,290702.390625,1904.653486929693,7546112.201171875,309,7.0,740.8769458858415
2024-06-02 03:03:42.920015,1.8977862493311932,194.0850697112646,100808.078125,1118.7400335624504,2603966.603515625,110,9.0,757.702742772424
2024-06-02 03:05:07.880515,18.09425494917068,214.09842499414125,1594421.509765625,3998.760317297764,33574589.66015625,1338,14.0,770.1156412157153
2024-06-02 03:06:32.810140,31.10493913857678,256.3807816699358,3379635.4921875,5035.304798914238,54088224.328125,1949,18.0,818.5930318754633
2024-06-02 03:07:57.769765,29.164365971107543,231.51553825289434,2653475.2001953125,4870.799294578499,50102846.736328125,1958,21.0,806.7672349888808
2024-06-02 03:09:22.698390,32.535814606741575,221.33161529703457,1072792.5478515625,3567.636695532295,26528855.73046875,1076,24.0,832.0059303187546
2024-06-02 03:10:47.722890,33.081708132691276,222.0268792981993,1190070.4560546875,3622.9064918557406,27440973.353515625,1183,26.0,826.5930318754633
2024-06-02 03:12:12.938515,25.476280765115035,228.6028899920828,1205447.4741210938,3577.3458539317357,26800254.19140625,1157,19.0,856.6575240919199
2024-06-02 03:13:38.155140,21.49741506153023,240.61158310000272,1893331.0864257812,4292.7680810413485,38749046.681640625,1648,18.0,863.0704225352114
2024-06-02 03:15:03.372765,36.73449036918138,237.1624864817422,2191223.912109375,4609.810756415163,44691934.33203125,1907,28.0,873.0704225352114
2024-06-02 03:16:28.588265,50.428427635098984,281.7651873226604,4544206.184082031,5807.345683229257,71994733.953125,2923,31.0,890.896219421794
2024-06-02 03:17:53.804890,34.43273140716961,232.2376728990512,1615433.7705078125,3920.8735755204916,32361932.9609375,1451,27.0,864.6575240919199
2024-06-02 03:19:19.225150,35.85738362760835,245.9152755968197,2131460.4228515625,4732.545945881859,46925442.68261719,1989,20.0,872.4833209785027
2024-06-02 03:20:44.239140,30.028972712680577,237.26139407366358,1194677.501953125,3593.939230547881,27027475.887695312,1161,29.0,859.2446256486286
2024-06-02 03:22:09.474240,15.229507758159443,236.55699395958888,986807.2387695312,3367.462519184918,23666414.875,958,13.0,835.8317272053373
2024-06-02 03:23:34.691865,7.607617710005351,253.43093660594968,987210.833984375,3315.6302334136362,22974018.5234375,918,3.0,892.5478131949592
