Date,img_mode,QS_mode,QS_median,QS_mean,QS_std,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-10-09 00:15:35.583390,5618,5538,5646.0,5783.734061554663,526.2638934963311,5918,7514.104810082923,2070.7739796166584,6409,8317.200518066973,2289.5965207375903
2024-10-09 00:17:12.672685,5621,5536,5660.0,5799.097497565927,520.6932056661176,5935,7505.637305079881,2063.8385842583284,6266,8300.288949364192,2288.3341652057034
2024-10-09 00:18:49.760980,5703,5590,5671.0,5806.581403865717,529.7749309210599,5971,7523.143440131978,2077.6429025481816,6925,8331.218836018832,2295.1826145877753
2024-10-09 00:20:26.848285,5622,5509,5652.0,5801.833117881172,562.1517068044753,6061,7522.44335296075,2084.4784018426453,7329,8330.522561923344,2314.4845483154395
2024-10-09 00:22:03.937330,5620,5536,5662.0,5820.5047002858355,556.8530328183596,5991,7511.674154396086,2081.828459484205,6938,8337.64299661817,2315.327901557243
2024-10-09 00:23:41.256250,5692,5561,5668.0,5807.141013473085,536.6685064218299,5966,7513.69170276798,2079.0642517887773,6429,8341.852116246022,2310.2621759948265
2024-10-09 00:25:18.113920,5694,5467,5648.0,5786.295904529427,523.5203435466049,5876,7516.311112594401,2076.0017162586855,6349,8350.9196,2312.2145931990194
2024-10-09 00:26:55.200225,5663,5482,5657.0,5800.695356367064,530.9617884164421,6052,7526.074265660305,2091.6494643213546,6372,8363.416703904142,2312.161144022204
2024-10-09 00:28:32.288520,5599,5585,5660.0,5797.587898917261,528.0701541885904,5798,7539.396660423264,2085.3865920072813,7166,8335.231513572418,2307.068347717122
2024-10-09 00:30:09.376690,5570,5530,5665.0,5810.462932777617,548.729800244309,5966,7516.822680353087,2091.8879181291054,6435,8338.962132540217,2312.892621589286
2024-10-09 00:31:46.496985,5554,5554,5668.0,5816.5071487011655,555.4567481628048,6091,7546.786561835382,2096.224482490442,7439,8372.045533122142,2319.591414068816
2024-10-09 00:33:23.585165,5575,5537,5658.0,5805.360025045935,545.7367605950774,6075,7536.854302663496,2102.251342041822,6604,8334.865831479467,2319.852001882142
2024-10-09 00:35:00.673460,5658,5536,5664.0,5810.449962270308,545.2098723019925,5839,7549.046747614918,2101.329930761679,6521,8371.814522169272,2322.623494653684
2024-10-09 00:36:37.761755,5583,5498,5658.0,5807.543370591337,559.7814008314333,6002,7525.56692660836,2099.805703596309,6975,8355.750364122609,2320.1869774972
2024-10-09 00:38:14.850060,5633,5460,5666.0,5823.195181176865,565.5609026658041,5920,7526.513986213726,2099.0552120835478,6599,8363.580938158964,2320.9533070468965
2024-10-09 00:39:51.938230,5489,5485,5653.0,5808.177279123002,565.921139064973,5785,7507.830091457038,2110.750214693913,7130,8349.103746350425,2335.816200841126
2024-10-09 00:41:28.961525,5513,5513,5659.0,5806.315251788313,552.2775049119697,6002,7540.67725692016,2098.0314613421483,6547,8364.485075727773,2308.1908060282544
2024-10-09 00:43:05.985695,5675,5533,5660.0,5810.338322766867,545.7441863247125,6047,7538.454940292712,2097.6005866500245,6598,8346.577722259954,2307.5027974233435
2024-10-09 00:44:43.100000,5503,5503,5648.0,5796.823344878044,547.957218233432,5685,7512.817423425904,2106.8821737046587,7531,8355.060066269916,2323.317689664972
2024-10-09 00:46:20.342950,5645,5543,5666.0,5805.66923134146,537.2908234676199,5890,7512.902863735007,2094.6682153959623,6740,8348.435853955376,2313.0400982421284
2024-10-09 00:47:57.585900,5595,5570,5645.0,5788.586989077276,534.2212106181315,6253,7531.227863523656,2100.79320872806,6512,8357.96190028222,2316.2359169715687
2024-10-09 00:49:34.114760,5521,5521,5653.0,5797.811617874942,534.4416699808654,6038,7524.526725623281,2101.889343486263,7048,8345.722704970374,2318.164797532911
2024-10-09 00:51:11.139065,5665,5485,5659.0,5812.102600229216,555.3185343154025,6050,7522.054565579884,2094.38462086933,6762,8335.147939954257,2307.646576119893
2024-10-09 00:52:48.196235,5632,5542,5647.0,5799.964260268232,553.7089199130912,6050,7536.028610717242,2109.165987922194,7212,8375.129455374965,2326.3386878145798
2024-10-09 00:54:25.219530,5625,5625,5658.0,5814.137478840344,545.7286099714837,5939,7497.2743607138145,2086.29013437902,7559,8360.174734569013,2303.776409105738
2024-10-09 00:56:02.275825,5617,5487,5648.0,5792.619677053586,538.8289842805285,5876,7519.602491942308,2090.8783033490777,6710,8359.309712929164,2300.837006158187
2024-10-09 00:57:39.333130,5559,5502,5652.0,5802.615020697812,546.6629733198723,6110,7534.050526003853,2094.5411778184434,6923,8356.662964107401,2307.3014983774674
2024-10-09 01:04:40.291255,5591,5411,5656.0,5802.671316813349,541.6094190786991,6217,7515.754850105022,2078.561674674046,6966,8329.251032305077,2287.998976410021
2024-10-09 01:06:17.347425,5659,5487,5667.0,5810.20024741317,551.4622744964856,6110,7523.552433414677,2080.0989773432584,6698,8348.46162886832,2287.938662002877
2024-10-09 01:07:54.403720,5626,5626,5649.0,5802.5088038477625,549.8246274583516,6136,7523.020398540716,2083.6523753337724,6843,8357.982594057465,2303.47056964951
2024-10-09 01:09:31.395890,5640,5504,5662.0,5812.195285344119,551.3166809178354,6041,7525.297966468566,2090.021215811787,6723,8366.773351335523,2303.5998925124895
2024-10-09 01:11:08.484195,5729,5552,5670.0,5821.828975642858,559.1951424878451,6113,7558.650685161631,2082.865801739329,6727,8368.01514782524,2294.8843177034105
2024-10-09 01:12:45.507490,5627,5600,5665.0,5812.5506329767995,553.6911492082533,6212,7544.465612595228,2098.7073980063615,6701,8362.597003301722,2314.529525920739
2024-10-09 01:14:22.499785,5557,5557,5673.0,5819.658839217811,551.4758674289809,6195,7540.520744779815,2085.3619403531525,6764,8352.915175725295,2296.171472629737
2024-10-09 01:15:59.492955,5660,5514,5656.0,5795.338653144185,542.165543367072,6172,7549.823391052425,2090.683621877598,6792,8354.523402239034,2301.3209203671745
2024-10-09 01:17:36.484260,5562,5562,5658.0,5797.615816321315,528.4491742534608,6050,7580.4109768364115,2108.9511082134404,6348,8378.763224950766,2322.64016453904
2024-10-09 01:19:13.508430,5608,5499,5654.0,5791.554803012449,520.1663415255248,6259,7563.901110998938,2089.5157074517806,6332,8358.778904127208,2299.654792312038
2024-10-09 01:20:50.469725,5636,5537,5669.0,5803.7833204488,529.8350408209159,6054,7540.628389967792,2087.797268964277,6365,8350.855482289971,2303.3079434647257
2024-10-09 01:22:27.461020,5666,5573,5673.0,5805.071395451876,520.7692063106939,5850,7563.410630289372,2098.118880578683,6275,8362.042574742953,2314.009846724012
2024-10-09 01:24:04.421325,5558,5558,5657.0,5795.559397099056,506.3577022312154,6098,7565.698976243287,2078.22417516122,6606,8360.6308497811,2300.240580574255
2024-10-09 01:25:41.414495,5616,5616,5672.0,5807.8823158504065,540.7063017197213,6090,7552.528827370921,2104.631379980181,6329,8330.89217706636,2328.3685110849774
2024-10-09 01:27:18.437790,5464,5464,5653.0,5800.668765412666,535.606591832025,6101,7539.937088407169,2093.2500693696393,6288,8349.928919905657,2318.5008240944003
2024-10-09 01:28:55.429960,5566,5554,5675.0,5823.854868302391,546.0010201865472,6122,7568.094666124752,2106.138137408049,6379,8342.727198561619,2318.8402798077655
2024-10-09 01:30:32.455265,5657,5532,5669.0,5819.682604982503,561.0852046172573,6071,7572.053342239611,2126.0158642356814,6151,8387.799771663798,2347.91896374612
2024-10-09 01:32:09.510560,5630,5458,5680.0,5852.393218366483,606.1546769125202,6119,7604.661801351108,2200.54148226776,6747,8431.291048573019,2437.62121311137
2024-10-09 01:32:46.374630,5555,5467,5673.0,5854.72227521566,649.2468049235079,6048,7690.06948335708,2308.1801895641784,6732,8514.71745389649,2568.65569093281
2024-10-09 01:33:05.766785,5652,5449,5671.0,5867.5235774717985,712.5029860470207,6064,7712.024589066638,2339.7359715179505,6071,8544.104628197501,2604.6229154414405
2024-10-09 01:33:25.158690,5497,5462,5671.0,5883.492319532412,776.3494394935765,6007,7711.157930418757,2334.0249498605604,6359,8567.655629882735,2598.9854109957832
2024-10-09 01:33:45.958730,5600,5556,5677.0,5895.232868449242,784.0409156969732,6133,7728.861338820642,2379.356236785589,6581,8590.469729053371,2659.15931483552
2024-10-09 01:34:06.758895,5628,5504,5682.0,5888.000946408329,727.1874243571224,6194,7732.7534434932895,2388.751312343268,6635,8599.82657971991,2675.703367292654
2024-10-09 01:34:27.558925,5606,5512,5688.0,5890.584979305823,717.3720059835218,6054,7792.268012538823,2492.453407540926,6758,8649.162855300758,2798.333515480037
2024-10-09 01:34:48.359965,5579,5579,5696.0,5916.92791869852,800.3660337785648,6105,7844.500793292114,2606.51169572116,6677,8721.304983563236,2935.8192426107507
2024-10-09 01:35:09.160005,5662,5558,5697.0,5942.913147812475,866.0985565358669,6027,7845.82219557815,2603.8563642715426,6356,8729.081007498926,2925.882412701945
2024-10-09 01:35:29.960170,5579,5579,5696.0,5954.528456373074,897.0167197800478,5932,7875.41782168721,2699.142484347559,6579,8772.027750800045,3048.4933838211145
2024-10-09 01:35:50.759075,5555,5518,5688.0,5951.482889694243,926.6867854661438,5973,7876.413313166207,2687.773091862472,6446,8783.951558913543,3033.4944829254437
2024-10-09 01:36:11.559115,5586,5586,5691.0,5966.304621761226,938.7159296313581,6037,7906.08843316697,2799.6491417841944,6546,8826.129024802347,3183.607111176533
2024-10-09 01:36:32.359280,5607,5607,5691.0,5962.743260766433,937.4934747215748,6017,7911.883350494185,2791.969880252071,6389,8850.253081341012,3178.0160198164212
2024-10-09 01:36:53.159185,5555,5563,5699.0,5995.682167518845,1021.7853016340848,6110,7947.185484291889,2840.2694568657544,6214,8890.52507808194,3230.396918377947
2024-10-09 01:37:13.959350,5624,5571,5705.0,6016.41920758777,1047.4403036690226,6048,7992.170507878574,2948.063332018556,7252,8949.960296499614,3360.1903185231663
2024-10-09 01:37:34.759390,5576,5576,5708.0,6028.476512801229,1070.4024698141711,6045,8016.599939010735,2997.5192587004153,6482,8980.385824509889,3413.884350388841
2024-10-09 01:37:55.559545,5548,5548,5706.0,6040.781636091351,1150.443203147165,6229,8065.994977321557,3076.9802295183144,6604,9025.535636100209,3486.068660342733
2024-10-09 01:38:16.359460,5562,5562,5713.0,6086.684845459462,1288.3691445540799,6031,8149.475335402244,3256.195750508471,6423,9139.391125405002,3690.215241603783
2024-10-09 01:38:37.159625,5554,5502,5713.0,6098.455488997047,1289.4494738266972,6213,8190.044951062306,3319.6413449809133,6260,9194.628497735179,3765.5642358121563
2024-10-09 01:38:57.959665,5621,5621,5716.0,6126.095155139631,1355.1359972894459,6230,8238.57767479252,3441.303259741476,6397,9268.379559843232,3913.2283154462048
2024-10-09 01:39:18.765570,5663,5540,5719.0,6146.383339883791,1393.0227055077173,6195,8270.083805830753,3505.973879504114,6270,9308.879361502943,3992.3682874563765
2024-10-09 01:41:02.975010,5689,5478,5775.0,6331.924184300623,1791.1559799727895,6102,8584.152832232521,4160.493364702669,6277,9671.57283678438,4767.704417064598
2024-10-09 01:42:48.151200,5653,5489,5758.0,6426.05378701266,2286.357627771801,6180,8745.862826786895,4894.564258612523,6938,9955.475271941881,5703.293881127065
2024-10-09 01:44:19.754850,5746,5746,5811.0,6518.634525211212,2659.55018939754,6113,8934.492777224308,5433.502806754694,6613,10143.258817128844,6352.393716796452
2024-10-09 01:46:04.181665,5620,5553,5765.0,6471.327560116086,2552.857138843149,6114,8914.396459550702,5308.463691840838,6426,10130.052476747045,6191.203544717973
2024-10-09 01:47:35.108085,5649,5625,5818.0,6455.241821212752,2134.2729625656107,6243,9060.748437693797,6264.198884823935,6685,10432.403672654691,7553.656969217576
2024-10-09 01:49:20.214265,5609,5540,5785.0,6514.096861335352,2243.774872959621,6121,9025.969653632346,5849.725001006905,6673,10369.251859337744,6945.5688656543
2024-10-09 01:50:51.140425,5721,5678,5824.0,6433.897559122229,1988.2090215098838,6273,8923.493278840473,5329.482720545361,6252,10164.10331450243,6271.276693046474
2024-10-09 01:52:36.246740,5661,5514,5786.0,6395.578889620364,1938.711542196362,5845,8848.256954203964,5122.096573421883,6847,10153.26873925775,6037.5718988687595
2024-10-09 01:54:07.173025,5774,5657,5831.0,6347.350390925067,1719.5186598996977,6063,8862.465169179628,5207.62916669109,6243,10152.623452758477,6153.567238356112
2024-10-09 01:55:52.279340,5617,5492,5821.0,6308.171849547571,1865.7152712494956,5971,8864.26219155821,5258.540378886798,6287,10157.240409972212,6200.095830888536
2024-10-09 01:57:36.480655,5591,5570,5819.0,6232.809132771327,1558.0713165145103,6018,8744.923143412463,4755.844426199239,6095,9993.365777017936,5575.1728460807335
2024-10-09 02:06:20.311145,5621,5621,5889.0,6263.0018709363985,1314.890266877148,5896,8520.8465070405,4481.275411551186,6088,9593.29713608471,5261.3152790259655
2024-10-09 02:08:04.513020,5717,5541,5903.0,6273.453967081663,1288.1623100505622,5880,8437.109507366264,4215.261422777329,6031,9507.145000898347,4954.85854431424
2024-10-09 02:09:49.692895,5646,5582,5913.0,6287.172033862701,1322.691066427032,5805,8438.23575319157,4437.379219550982,5617,9543.605343138799,5269.13982164354
2024-10-09 02:11:33.889645,5764,5719,5894.0,6274.860211087202,1300.0848162444022,5855,8434.084007960926,4188.074948895949,6285,9472.949316762408,4909.851580432638
2024-10-09 02:13:19.659500,5683,5574,5871.0,6232.6688497575715,1280.2206996411576,5731,8443.968616831753,4344.423676427569,6230,9556.108240618518,5136.724913970989
