Time,QS1mean,qs1_se,QS2mean,qs2_se,QS3mean,qs3_se,AR_mean,AR_se,Shutter_Ang,Exposure,Threshold_count,Thresh_area
2024-07-10 03:31:16.823700,5293.7734375,199.24249267578125,5093.0166015625,199.24249267578125,4718.09130859375,199.24249267578125,7672.38916015625,2450.453125,1.669921875,2000,33250.5,2
2024-07-10 03:32:47.279655,5329.73779296875,189.50448608398438,5107.341796875,189.50448608398438,4737.53759765625,189.50448608398438,7656.23681640625,2432.194580078125,1.669921875,2000,0.0,0
2024-07-10 03:34:18.477815,5311.85009765625,179.68186950683594,5051.56640625,179.68186950683594,4768.99560546875,179.68186950683594,7637.09521484375,2417.10693359375,1.669921875,2000,17310.306640625,1
2024-07-10 03:35:49.679100,5321.498046875,202.48350524902344,5110.4736328125,202.48350524902344,4697.1826171875,202.48350524902344,7638.7822265625,2421.090087890625,1.669921875,2000,17222.1171875,1
2024-07-10 03:37:20.878145,5345.6015625,171.23574829101562,5102.6865234375,171.23574829101562,4724.63720703125,171.23574829101562,7650.109375,2450.71826171875,1.58203125,2000,1079885.5,71
2024-07-10 03:38:52.824300,5325.09619140625,179.01087951660156,5050.08935546875,179.01087951660156,4772.251953125,179.01087951660156,7633.982421875,2414.487060546875,1.669921875,2000,32963.109375,2
2024-07-10 03:40:23.279715,5310.71337890625,153.3150634765625,5096.4453125,153.3150634765625,4670.2890625,153.3150634765625,7616.87890625,2419.8369140625,1.669921875,2000,17241.16796875,1
2024-07-10 03:41:54.479000,5337.9453125,157.2244873046875,5086.3349609375,157.2244873046875,4727.11279296875,157.2244873046875,7634.78369140625,2430.0791015625,1.669921875,2000,0.0,0
2024-07-10 03:43:25.679035,5360.6220703125,210.23146057128906,5084.4501953125,210.23146057128906,4696.25341796875,210.23146057128906,7604.86962890625,2409.721435546875,1.845703125,2000,0.0,0
2024-07-10 03:44:56.880330,5300.0,142.00088500976562,5069.7861328125,142.00088500976562,4688.92431640625,142.00088500976562,7589.05517578125,2411.7138671875,1.845703125,2000,0.0,0
2024-07-10 03:46:28.238615,5346.15234375,183.21128845214844,5125.17724609375,183.21128845214844,4712.42138671875,183.21128845214844,7611.78271484375,2423.02587890625,1.845703125,2000,795189.875,52
2024-07-10 03:47:59.663775,5295.1474609375,200.97462463378906,5095.51708984375,200.97462463378906,4739.1201171875,200.97462463378906,7612.3935546875,2404.305908203125,1.669921875,2000,0.0,0
2024-07-10 03:49:31.919450,5314.28955078125,188.25267028808594,5106.13427734375,188.25267028808594,4718.45849609375,188.25267028808594,7611.7587890625,2384.013671875,1.845703125,2000,15575.6884765625,1
2024-07-10 03:51:02.511230,5304.404296875,195.21022033691406,5106.85205078125,195.21022033691406,4707.169921875,195.21022033691406,7632.6962890625,2406.39501953125,1.845703125,2000,32592.583984375,2
2024-07-10 03:52:33.936390,5292.064453125,184.7955780029297,5146.09130859375,184.7955780029297,4761.12451171875,184.7955780029297,7652.57275390625,2423.052490234375,1.669921875,2000,15576.529296875,1
2024-07-10 03:54:05.360675,5285.64453125,185.18373107910156,5109.9638671875,185.18373107910156,4640.8125,185.18373107910156,7646.41015625,2420.591796875,1.669921875,2000,15353.404296875,1
2024-07-10 03:55:36.783845,5296.5791015625,198.4600372314453,5128.3681640625,198.4600372314453,4720.283203125,198.4600372314453,7665.10595703125,2428.628662109375,1.669921875,2000,15495.8134765625,1
2024-07-10 03:57:08.208130,5303.07275390625,178.9926300048828,5114.294921875,178.9926300048828,4700.9013671875,178.9926300048828,7669.994140625,2442.546630859375,1.669921875,2000,15947.2919921875,1
2024-07-10 03:58:39.665290,5321.35888671875,195.12362670898438,5083.9765625,195.12362670898438,4638.6376953125,195.12362670898438,7674.5703125,2450.58203125,1.669921875,2000,802205.5625,53
2024-07-10 04:00:11.888050,5330.07568359375,173.60061645507812,5068.41455078125,173.60061645507812,4731.79296875,173.60061645507812,7677.23876953125,2431.40087890625,1.669921875,2000,512849.25,34
2024-07-10 04:01:42.509555,5319.02001953125,169.1859588623047,5168.34228515625,169.1859588623047,4713.72265625,169.1859588623047,7665.6884765625,2414.089111328125,1.669921875,2000,331487.78125,22
2024-07-10 04:03:13.967305,5314.2783203125,176.29489135742188,5069.232421875,176.29489135742188,4734.23681640625,176.29489135742188,7680.2880859375,2431.821533203125,1.669921875,2000,225706.859375,15
2024-07-10 04:04:45.454930,5326.6171875,188.79458618164062,5170.01708984375,188.79458618164062,4744.52294921875,188.79458618164062,7695.17529296875,2494.4482421875,1.669921875,2000,8244481.0,511
2024-07-10 04:06:16.911680,5363.1083984375,189.9961395263672,5139.0791015625,189.9961395263672,4733.107421875,189.9961395263672,7698.955078125,2514.0400390625,1.669921875,2000,5948318.0,377
2024-07-10 04:07:48.401430,5264.65380859375,186.94943237304688,5097.3837890625,186.94943237304688,4756.9716796875,186.94943237304688,7678.27880859375,2468.333984375,1.669921875,2000,432342.03125,29
