image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
100,2024-07-10 06:04:06.873480,2910.0,39993295.75390625,13743.400602716925,354.48487972508593,340.40652920962197,354.2070549351019,339.8644081367869,16375.9716796875,6024.383310162803
101,2024-07-10 06:04:27.161730,2861.0,39345294.46972656,13752.287476311276,354.6232086682978,339.46382383781895,354.24094127200317,338.8916475382602,16465.2265625,6057.218346573689
102,2024-07-10 06:04:47.449855,2828.0,39044243.52050781,13806.30958999569,353.9275106082037,338.4451909476662,353.5327579779485,337.87646564853475,16673.376953125,6133.792595956431
103,2024-07-10 06:05:07.737980,2766.0,37894760.95214844,13700.202802656702,354.0997830802603,338.40274765003613,353.61025233152503,337.7215840903154,16714.412109375,6148.888586306064
104,2024-07-10 06:05:28.261050,2796.0,38224846.2109375,13671.261162710121,354.3555078683834,338.36874105865525,353.82596446512946,337.6795337434847,16802.857421875,6181.425798442798
105,2024-07-10 06:05:48.314230,2729.0,37370081.94140625,13693.69070773406,355.4921216562843,337.6024184683034,354.8619541916181,336.9955933892638,16790.521484375,6176.887660648971
106,2024-07-10 06:06:08.603355,3036.0,41408306.779296875,13639.099729676178,354.7513175230566,339.4614624505929,354.32041798432135,338.80892962215444,16655.826171875,6127.336024358059
107,2024-07-10 06:06:28.891480,3017.0,41016102.177734375,13594.995749994821,355.4507789194564,340.12064965197214,354.9571347600534,339.4681235377094,16457.11328125,6054.2336372013715
108,2024-07-10 06:06:49.179730,3334.0,44978248.701171875,13490.77645506055,354.68236352729457,342.07228554289145,354.29641594353575,341.2028414837523,16538.19140625,6084.0606125176
109,2024-07-10 06:07:09.464855,3340.0,45124092.97167969,13510.207476550804,353.95748502994013,341.7943113772455,353.5552451601246,340.8638044195584,16604.337890625,6108.3945442249305
110,2024-07-10 06:07:29.754980,3543.0,48029257.71484375,13556.098705854854,353.378210556026,342.8111769686706,353.0454693775024,341.85433988052597,16716.62890625,6149.704100301629
111,2024-07-10 06:07:46.649105,3468.0,47184175.962890625,13605.587071191068,352.9616493656286,341.75461361014993,352.65414803303463,340.83413955757254,16762.451171875,6166.561169772964
112,2024-07-10 06:09:19.195730,3263.0,45082115.861328125,13816.155642454221,352.8866074164879,338.5764633772602,352.4942045029489,337.6415302040451,16921.912109375,6225.223570349138
113,2024-07-10 06:10:51.738355,3575.0,48937620.392578125,13688.844865056819,353.03244755244754,342.7681118881119,352.71196393290353,341.87650001229895,16789.521484375,6176.5197812078
114,2024-07-10 06:12:24.282695,3577.0,48247150.22167969,13488.160531640953,351.98658093374337,342.4296896840928,351.8759899389813,341.78072438485304,16047.1923828125,5903.432166159689
115,2024-07-10 06:13:56.826980,3639.0,48521858.57324219,13333.844070690351,352.5045342126958,350.6147293212421,352.62842696697226,350.4440589226733,15645.6279296875,5755.704859549748
116,2024-07-10 06:15:29.371275,3489.0,46455840.947265625,13314.944381560797,353.1991974777873,353.5173402120952,353.3414638803935,353.30266631400593,15989.8291015625,5882.329394309679
117,2024-07-10 06:17:01.915435,3155.0,41174840.443847656,13050.662581251237,356.81394611727416,356.1400950871632,357.0302816033312,355.71204928336863,15914.8876953125,5854.7599916578265
