Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-07-10 03:59:27.183505,-1.526318425665968,30.602820957544502,12598.059814453125,604.0318887136737,742307.1049804688,111,0.0,88.95478131949592
2024-07-10 04:00:58.603180,-1.5466118338671622,26.358465971817598,60929.796630859375,1322.8042382046954,3560551.9018554688,590,0.0,71.16382505559675
2024-07-10 04:02:30.609300,1.2465235214256527,28.237077038535944,120573.4755859375,1782.3370098140067,6474023.908691406,1050,0.0,77.0941438102298
2024-07-10 04:04:01.549680,-0.3142024859293237,30.785985468162018,41518.92578125,1105.4964605625864,2485763.7744140625,350,0.0,88.95478131949592
2024-07-10 04:05:33.530500,1.6079533921204212,27.013765323558555,77282.1171875,1558.1661412162737,4933045.564453125,678,0.0,77.0941438102298
2024-07-10 04:07:04.495055,2.659032253812593,35.426038211309,162210.33764648438,1635.2494829413527,5510292.080566406,954,2.0,132.46701260192737
2024-07-10 04:08:35.951805,3.075482093663912,35.32505060484954,0.0,0.0,0.0,0,3.0,133.46701260192737
2024-07-10 04:10:07.407430,4.533496777254933,33.249626855223084,71626.6376953125,1197.0531525375136,2937499.1376953125,411,4.0,128.5366938472943
2024-07-10 04:11:38.897180,2.804336536306958,36.93036237739746,225114.08203125,1723.7791371495,6167943.109375,1002,2.0,132.46701260192737
2024-07-10 04:13:10.385340,1.3883163957979094,43.89328040412182,346458.015625,2001.887853631073,8361567.97265625,1388,1.0,149.25796886582654
2024-07-10 04:14:41.872625,-4.590654698353698,33.59462301915262,9405.523681640625,458.6872201646595,430193.45556640625,64,-4.0,120.53669384729429
2024-07-10 04:16:13.488920,-0.2181290943361409,39.31348395605795,36872.922607421875,856.6490982965573,1504568.2778320312,217,0.0,142.3276501111935
2024-07-10 04:17:45.200955,0.24086098039991036,39.049636346122696,42052.669921875,956.6197004142781,1872295.1723632812,262,1.0,137.39733135656041
2024-07-10 04:19:16.912240,-0.991279475924974,39.78712699920343,100700.51245117188,1462.0847409342769,4376084.091796875,611,0.0,136.39733135656041
2024-07-10 04:20:48.625410,0.34785611662514665,40.43484950592137,87912.28637695312,1376.7904217259959,3879016.0170898438,540,1.0,137.39733135656041
2024-07-10 04:22:20.337695,3.10891428420789,41.41612171712007,130795.75415039062,1555.1323871545949,4967669.2373046875,692,3.0,151.25796886582654
2024-07-10 04:23:52.489800,-2.7141444896990787,40.60465493892691,109524.1728515625,1470.508690915696,4434315.79296875,627,-2.0,140.3276501111935
2024-07-10 04:25:23.762140,5.764519488051459,42.17393656610915,156007.64770507812,1566.1762858392394,5061823.964355469,753,7.0,149.3276501111935
2024-07-10 04:26:55.474435,4.466903923972215,45.16729237848497,88209.41821289062,1195.3626739367476,2945993.2626953125,436,5.0,165.11860637509267
2024-07-10 04:28:27.217595,0.8468556816534198,45.389160639814,259996.68212890625,2039.7496488851157,8581153.942382812,1267,1.0,155.1882876204596
2024-07-10 04:29:58.930755,4.866801112473143,51.17804390603382,223515.6348876953,1785.804874692662,6601713.735839844,986,6.0,166.11860637509267
2024-07-10 04:31:30.643050,3.867678964503671,45.00349449682242,250714.21838378906,1893.591091611123,7422088.662841797,1122,4.0,158.1882876204596
2024-07-10 04:33:02.354210,5.169132824548223,46.138668201183705,291990.68115234375,1875.2199141541853,7324890.134033203,1152,5.0,165.11860637509267
2024-07-10 04:34:34.674950,8.823232762597703,51.72996907526303,289059.31384277344,1863.380629801919,7233434.056884766,1180,10.0,187.90956263899184
