Peak time,Peak total count
2024-11-01 00:23:37.280,0.013432635908768127
2024-11-01 00:26:43.619,0.05819755869319723
2024-11-01 00:36:54.678,0.42978744522652296
2024-11-01 00:45:50.899,0.025684845752817306
2024-11-01 00:48:49.843,0.13247429417134907
2024-11-01 00:53:18.260,0.05826992087829613
2024-11-01 00:57:46.677,0.24449188645593226
2024-11-01 01:03:43.959,0.40579542922134876
2024-11-01 01:12:39.511,0.018601380147797695
2024-11-01 01:15:38.440,0.04253687961209097
2024-11-01 01:21:35.350,0.19989274432810686
2024-11-01 01:24:33.495,0.2522313592387385
2024-11-01 01:29:01.176,0.5433108972829626
2024-11-01 01:33:28.538,0.24555339878697288
2024-11-01 01:40:53.979,0.5653109747657938
2024-11-01 01:45:21.243,0.9939628639927445
2024-11-01 01:51:17.596,0.5816655687408637
2024-11-01 01:55:44.861,1.1601674030197688
2024-11-01 02:01:40.956,0.373573422266949
