date_time,Mean,Std,diff_count,Diff_error,Img_count,area
2024-11-01 00:23:19.328615,-0.1914897125856735,90.79864929472176,0.0,nan,0.0,0
2024-11-01 00:23:37.280645,-3.5553257736175152,63.44058099132475,0.0,474.8159542703757,456791.2548828125,26
2024-11-01 00:23:55.233800,-10.21650076190853,77.09700932085352,0.0,0.0,0.0,0
2024-11-01 00:25:19.425950,-4.350365782061177,137.5913147160807,0.0,nan,0.0,0
2024-11-01 00:26:43.619100,8.448437592764838,135.0150320621677,0.0,973.1334820700505,1952736.439453125,97
2024-11-01 00:28:07.811375,-0.6081844148476513,142.3077068867944,0.0,392.9614238879721,321397.642578125,17
2024-11-01 00:29:32.265000,-10.037854650280686,151.19175203427733,0.0,nan,0.0,0
2024-11-01 00:30:56.178800,-4.683715606921164,155.21406516958407,0.0,nan,0.0,0
2024-11-01 00:32:25.651210,-1.3097405553026855,156.08689586516027,0.0,nan,381009.9765625,24
2024-11-01 00:33:55.122370,-7.637440383131147,162.7406254622469,39415.19677734375,nan,636189.0986328125,45
2024-11-01 00:35:24.595655,-6.47978138832268,166.5747107734549,0.0,nan,5923326.50390625,285
2024-11-01 00:36:54.678150,-0.9367912766420613,174.26606023269545,792772.515625,2612.6472957691485,14480922.572265625,752
2024-11-01 00:38:23.539100,-3.128337060418357,166.0312265941351,0.0,nan,6858922.2490234375,328
2024-11-01 00:39:53.162600,-9.189009386976972,170.22119758187873,0.0,nan,5905677.94140625,274
2024-11-01 00:41:22.484535,-0.5611175977782615,168.71341754389945,0.0,nan,462536.97265625,22
2024-11-01 00:42:51.955820,-10.940139056552743,172.3161512590198,0.0,nan,0.0,0
2024-11-01 00:44:21.426980,-7.398689253461572,173.93422321306818,0.0,nan,501799.16015625,21
2024-11-01 00:45:50.899265,-10.073031076632827,176.1951464928263,0.0,nan,853723.037109375,38
2024-11-01 00:47:20.370550,-5.561711292737791,176.30052663868747,0.0,nan,0.0,0
2024-11-01 00:48:49.843710,0.568927984801409,178.99429874277183,0.0,1451.8998903174786,4384732.310546875,185
2024-11-01 00:50:19.315995,-2.3583377860455297,177.1646691881192,0.0,nan,0.0,0
2024-11-01 00:51:48.787280,-19.028691958071942,179.20835182832752,0.0,nan,402255.75,16
2024-11-01 00:53:18.260440,-12.910315779752363,180.490925813217,0.0,963.7633232096263,1929714.974609375,82
2024-11-01 00:54:47.732725,-3.4600245393916604,179.9409709035024,0.0,nan,1290856.0,53
2024-11-01 00:56:17.205010,-18.491915853634403,173.91077614975805,0.0,nan,0.0,0
2024-11-01 00:57:46.677170,-13.754286147777272,186.07890481250746,0.0,nan,8118575.57421875,357
2024-11-01 00:59:16.149320,0.9007704841252564,179.0503708385108,0.0,0.0,0.0,0
2024-11-01 01:00:45.558605,-13.875436200879989,180.84432009441886,0.0,nan,335903.740234375,16
2024-11-01 01:02:14.773890,-13.521442282955018,184.21583299420888,0.0,nan,6413838.25390625,265
2024-11-01 01:03:43.959175,0.564943631961898,194.58419061087653,724483.6069335938,nan,13428469.478515625,565
2024-11-01 01:05:13.239460,-2.8990322772159662,193.73659386188447,0.0,2423.775478628493,12392444.451171875,531
2024-11-01 01:06:42.486745,-4.030703924323682,190.0966808740266,0.0,2402.7422973776074,12126978.125,521
2024-11-01 01:08:11.735780,-6.83752877771401,188.58910859098864,0.0,nan,5118717.103515625,208
2024-11-01 01:09:40.984065,-0.8275481057832486,187.03582814296692,0.0,1121.3056128209428,2616305.185546875,109
2024-11-01 01:11:10.263340,-10.287364851939074,183.90928821004456,0.0,0.0,0.0,0
2024-11-01 01:12:39.511625,-14.291857143799517,184.45076085883522,0.0,nan,620770.638671875,29
2024-11-01 01:14:08.792785,-15.145811482060518,187.00212000430082,0.0,0.0,0.0,0
2024-11-01 01:15:38.440700,-16.566424571055393,191.7662619222277,0.0,825.3045771226107,1419021.15625,66
2024-11-01 01:17:07.288355,-11.268491948836688,192.16996567986152,0.0,nan,582600.349609375,26
2024-11-01 01:18:36.537640,-17.381185147071434,194.6142203346445,0.0,622.4408045555667,808250.935546875,36
2024-11-01 01:20:05.784800,-17.766371138509033,199.31652295782038,0.0,1019.9074416108184,2168390.0234375,92
2024-11-01 01:21:35.350850,-10.331908465430462,198.72484787964248,0.0,nan,6642875.75,295
2024-11-01 01:23:04.280370,-15.799410263006868,203.75461671565301,0.0,nan,5409837.0625,242
2024-11-01 01:24:33.495520,-11.652048577440912,202.44073920944356,0.0,2000.225022497469,8398628.654296875,382
2024-11-01 01:26:02.743805,-15.672244100980915,205.72626928792542,0.0,1741.0395248107163,6358373.599609375,292
2024-11-01 01:27:31.960965,-5.202473069336975,203.7295912552141,0.0,nan,3121744.72265625,144
2024-11-01 01:29:01.176250,-8.350685717678257,209.68452032840685,0.0,2935.792068436012,18060779.728515625,805
2024-11-01 01:30:30.361535,-6.778459427546127,209.07750135734048,0.0,nan,13934762.5234375,629
2024-11-01 01:31:59.449695,-15.175014677458721,194.02885157730626,0.0,nan,3552131.0703125,167
