5.883126123046875000e+04,2.666666666666666630e-01
8.736565905761718750e+05,2.999999999999999889e-01
3.522877050781250000e+04,3.333333333333333148e-01
1.377539179687500000e+05,2.833333333333333259e-01
7.553703598632812500e+05,2.500000000000000000e-01
4.567292187500000000e+04,2.833333333333333259e-01
4.026177148437500000e+05,4.000000000000000222e-01
2.695666489257812500e+05,5.916666666666666963e+00
2.714387287597656250e+06,5.000000000000000000e-01
3.709028179199218750e+06,1.533333333333333437e+00
