time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-11-01 00:23:19.328615,4642,1525,18537097.07606265,2000,180.791015625
2024-11-01 00:23:37.280645,4669,1456,17679071.527177215,2000,180.791015625
2024-11-01 00:23:55.233800,4714,1337,16210496.079333492,2000,180.791015625
2024-11-01 00:25:19.425950,4693,1583,19248525.48562472,2000,180.791015625
2024-11-01 00:26:43.619100,4680,1749,21326957.671696708,2000,180.966796875
2024-11-01 00:28:07.811375,4679,1240,15049773.79710373,2000,180.791015625
2024-11-01 00:29:32.265000,4736,1153,13995058.389139932,2000,180.791015625
2024-11-01 00:30:56.178800,4644,1386,16857548.483072717,2000,180.791015625
2024-11-01 00:32:25.651210,4715,1355,16494129.259959158,2000,180.791015625
2024-11-01 00:33:55.122370,4707,1205,14666014.70468339,2000,180.791015625
2024-11-01 00:35:24.595655,4644,1354,16534145.600951757,2000,180.791015625
2024-11-01 00:36:54.678150,4702,1708,20975181.46786935,2000,180.791015625
2024-11-01 00:38:23.539100,4670,1552,18954896.25800971,2000,180.791015625
2024-11-01 00:39:53.162600,4714,1755,21411394.60690304,2000,180.791015625
2024-11-01 00:41:22.484535,4713,1637,19978072.17988614,2000,180.791015625
2024-11-01 00:42:51.955820,4717,1105,13425907.937183738,2000,180.791015625
2024-11-01 00:44:21.426980,4669,1153,14028237.242726218,2000,180.791015625
2024-11-01 00:45:50.899265,4708,1572,19156318.038399275,2000,180.791015625
2024-11-01 00:47:20.370550,4735,1571,19145009.68240338,2000,180.87890625
2024-11-01 00:48:49.843710,4740,1712,20916148.90789991,2000,180.791015625
2024-11-01 00:50:19.315995,4677,1787,21738989.130559027,2000,180.791015625
2024-11-01 00:51:48.787280,4669,1575,19173234.994318902,2000,180.966796875
2024-11-01 00:53:18.260440,4669,1269,15427246.85467535,2000,180.791015625
2024-11-01 00:54:47.732725,4691,1518,18412758.940391976,2000,180.791015625
2024-11-01 00:56:17.205010,4728,1510,18361025.479265362,2000,180.791015625
2024-11-01 00:57:46.677170,4684,1327,16083096.408695754,2000,180.791015625
2024-11-01 00:59:16.149320,4698,1506,18277269.159418527,2000,181.142578125
2024-11-01 01:00:45.558605,4683,1468,17831073.704779334,2000,180.791015625
2024-11-01 01:02:14.773890,4666,1281,15710333.025230266,2000,180.791015625
2024-11-01 01:03:43.959175,4762,1595,19758283.85659096,2000,180.791015625
2024-11-01 01:05:13.239460,4701,1768,21816198.204226796,2000,181.23046875
2024-11-01 01:06:42.486745,4700,1813,22372696.725753468,2000,180.791015625
2024-11-01 01:08:11.735780,4649,1802,22075866.349531554,2000,181.142578125
2024-11-01 01:09:40.984065,4660,1740,21263770.88523049,2000,180.791015625
2024-11-01 01:11:10.263340,4669,1553,18952659.10654053,2000,180.791015625
2024-11-01 01:12:39.511625,4795,1446,17663607.318257533,2000,180.791015625
2024-11-01 01:14:08.792785,4632,1224,14903331.345549064,2000,180.791015625
2024-11-01 01:15:38.440700,4649,1185,14454480.090210779,2000,180.791015625
2024-11-01 01:17:07.288355,4616,1299,15915877.223746113,2000,180.87890625
2024-11-01 01:18:36.537640,4739,1298,15824758.122009858,2000,180.791015625
2024-11-01 01:20:05.784800,4722,1444,17618654.387644827,2000,180.791015625
2024-11-01 01:21:35.350850,4664,1290,15719084.7851705,2000,180.791015625
2024-11-01 01:23:04.280370,4685,1336,16323493.316534236,2000,181.0546875
2024-11-01 01:24:33.495520,4732,1378,16846081.07690414,2000,180.791015625
2024-11-01 01:26:02.743805,4706,1305,15902703.479754778,2000,180.87890625
2024-11-01 01:27:31.960965,4671,1401,17117204.873126462,2000,180.791015625
2024-11-01 01:29:01.176250,4663,1548,19036279.09079767,2000,181.142578125
2024-11-01 01:30:30.361535,4765,1545,18970773.948968925,2000,180.87890625
2024-11-01 01:31:59.449695,4615,1311,16000728.057370145,2000,180.87890625
2024-11-01 01:33:28.538980,4682,1213,14693515.11429193,2000,180.87890625
2024-11-01 01:34:57.626255,4592,1491,18228470.400759716,2000,180.791015625
2024-11-01 01:36:26.714540,4658,1451,17763585.587103695,2000,180.791015625
2024-11-01 01:37:55.803700,4690,1249,15218278.85997032,2000,180.791015625
2024-11-01 01:39:24.890985,4691,1181,14334042.275541592,2000,180.791015625
2024-11-01 01:40:53.979270,4655,1585,19731130.731307603,2000,180.791015625
2024-11-01 01:42:23.684300,4697,1536,19284013.314967263,2000,180.791015625
2024-11-01 01:43:52.155705,4650,1280,15859794.496917296,2000,180.87890625
2024-11-01 01:45:21.243990,4698,1650,21496890.773378044,2000,181.23046875
2024-11-01 01:46:50.333150,4659,1582,20134966.617733255,2000,180.791015625
2024-11-01 01:48:19.420435,4701,1542,19190357.312787898,2000,180.791015625
2024-11-01 01:49:48.508595,4719,1171,14473311.9528547,2000,181.142578125
2024-11-01 01:51:17.596880,4636,1174,14417612.853731269,2000,180.791015625
2024-11-01 01:52:46.685165,4752,1197,14643200.648795705,2000,180.791015625
2024-11-01 01:54:15.773315,4647,1386,16926224.7531846,2000,180.791015625
2024-11-01 01:55:44.861600,4666,2063,26467051.790708713,2000,181.23046875
2024-11-01 01:57:13.947760,4726,1715,21158976.538268805,2000,180.87890625
2024-11-01 01:58:43.401700,4683,1054,12805394.005860835,2000,180.791015625
2024-11-01 02:00:12.125330,4772,1042,12672100.228879943,2000,181.23046875
2024-11-01 02:01:40.956615,4710,927,11259421.954268888,2000,180.87890625
2024-11-01 02:03:09.789765,4698,1069,13005546.694780407,2000,181.23046875
2024-11-01 02:04:38.622050,4717,1081,13153145.715344928,2000,180.791015625
2024-11-01 02:06:07.454335,4719,863,10431519.883503888,2000,180.791015625
2024-11-01 02:07:36.286495,4671,1194,14502950.061420783,2000,181.23046875
2024-11-01 02:09:05.118905,4641,1439,17637214.914764278,2000,180.87890625
2024-11-01 02:10:33.951055,4781,1979,24722252.535342686,2000,180.791015625
2024-11-01 02:12:02.751340,4755,2089,26506192.176578935,2000,181.23046875
2024-11-01 02:13:31.551500,4779,3485,51859496.88766889,2000,180.791015625
2024-11-01 02:14:05.663560,4723,3920,60094003.002087206,2000,180.791015625
2024-11-01 02:14:24.127590,4673,4326,69205320.56217779,2000,180.791015625
2024-11-01 02:14:42.591630,4613,4850,80485876.47967765,2000,181.0546875
