time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-11-01 00:24:17.747150,26252,194782,5821344378.982006,900,1.494140625
2024-11-01 00:25:41.266990,27843,195417,5841424489.4903,900,1.494140625
2024-11-01 00:27:05.459265,28099,195219,5833740574.443126,900,1.494140625
2024-11-01 00:28:29.651415,28691,195998,5855707548.925196,900,1.494140625
2024-11-01 00:29:53.843690,27458,194646,5818970181.065206,900,1.494140625
2024-11-01 00:31:19.779965,26916,193290,5778001974.521793,900,1.494140625
2024-11-01 00:32:49.252125,27248,196975,5880393389.602306,900,1.494140625
2024-11-01 00:34:18.728410,28510,198000,5908905361.258025,900,1.494140625
2024-11-01 00:35:48.196570,27777,196076,5852934903.786187,900,1.494140625
2024-11-01 00:37:17.668855,28419,197820,5904293521.839182,900,1.494140625
2024-11-01 00:38:47.141015,28449,197836,5905984590.745243,900,1.494140625
2024-11-01 00:40:16.613425,28487,197089,5884700358.321899,900,1.494140625
2024-11-01 00:41:46.857100,28386,196275,5862248227.872414,900,1.494140625
2024-11-01 00:43:15.557870,26823,195960,5851633816.835556,900,1.58203125
2024-11-01 00:44:45.281450,26522,194605,5815189813.85862,900,1.494140625
2024-11-01 00:46:14.500430,27598,198572,5929627077.989622,900,1.494140625
2024-11-01 00:47:43.972590,26475,195683,5852477165.120166,900,1.494140625
2024-11-01 00:49:13.444875,27981,198137,5917431351.171495,900,1.494140625
2024-11-01 00:50:42.917035,28001,196159,5862029189.150415,900,1.494140625
2024-11-01 00:52:12.389195,27795,193842,5793661890.423413,900,1.494140625
2024-11-01 00:53:41.861480,27535,198170,5918006693.782227,900,1.494140625
2024-11-01 00:55:11.333765,28467,199778,5967363553.047365,900,1.494140625
2024-11-01 00:56:40.805925,26454,198881,5940707709.179292,900,1.58203125
2024-11-01 00:58:10.278210,28087,200058,5973211999.33997,900,1.494140625
2024-11-01 00:59:39.750495,28435,200622,5995648667.158921,900,1.58203125
2024-11-01 01:01:09.627800,28585,199603,5964758035.80708,900,1.494140625
2024-11-01 01:02:38.279055,28372,200963,6001930746.461408,900,1.494140625
2024-11-01 01:04:07.495090,28602,200497,5993684431.854977,900,1.494140625
2024-11-01 01:05:36.775375,28930,201389,6021961823.304068,900,1.494140625
2024-11-01 01:07:06.236600,28440,199759,5974976070.429716,900,1.494140625
2024-11-01 01:08:35.271945,28619,200434,5997241867.508957,900,1.494140625
2024-11-01 01:10:04.538230,28568,200338,5993378292.771557,900,1.58203125
2024-11-01 01:11:33.800390,28620,200776,6007641125.670285,900,1.494140625
2024-11-01 01:13:03.486750,28246,199664,5968184796.830292,900,1.58203125
2024-11-01 01:14:32.328950,27424,199168,5954217118.990418,900,1.494140625
2024-11-01 01:16:01.577235,27650,199585,5968593654.293572,900,1.494140625
2024-11-01 01:17:30.825270,28585,200436,5998475699.708286,900,1.494140625
2024-11-01 01:19:00.735550,28438,201605,6026941280.604895,900,1.494140625
2024-11-01 01:20:29.321840,27506,202316,6045117310.130945,900,1.494140625
2024-11-01 01:21:58.568125,27568,202707,6063036113.263728,900,1.494140625
2024-11-01 01:23:27.784285,29398,202755,6066182732.079443,900,1.494140625
2024-11-01 01:24:57.570000,27948,201900,6040101933.420949,900,1.494140625
2024-11-01 01:26:26.248845,28481,203597,6087230878.927983,900,1.58203125
2024-11-01 01:27:55.465005,28325,202138,6049774724.50132,900,1.494140625
2024-11-01 01:29:24.681290,27403,201480,6027486462.356449,900,1.494140625
2024-11-01 01:30:53.834575,28068,202716,6057839208.093877,900,1.494140625
2024-11-01 01:32:22.922735,28332,202508,6053843374.58815,900,1.494140625
2024-11-01 01:33:52.110200,28041,202462,6057299893.012466,900,1.58203125
2024-11-01 01:35:21.993050,28647,203291,6083766592.841282,900,1.494140625
2024-11-01 01:36:50.187455,27944,203747,6097074681.01907,900,1.494140625
2024-11-01 01:38:19.275740,28468,203619,6093362567.328011,900,1.494140625
2024-11-01 01:39:48.364025,28480,204790,6125632430.332617,900,1.58203125
2024-11-01 01:41:17.452185,28106,204160,6109056049.867895,900,1.494140625
2024-11-01 01:42:46.540470,28584,202836,6075066881.142542,900,1.494140625
2024-11-01 01:44:15.628630,28455,202369,6061650986.106701,900,1.494140625
2024-11-01 01:45:44.717030,28645,202881,6071256375.843943,900,1.494140625
2024-11-01 01:47:13.805315,27880,202326,6053629494.1484785,900,1.58203125
2024-11-01 01:48:42.893475,28463,202926,6068629094.778935,900,1.58203125
2024-11-01 01:50:11.981760,26846,200129,5993708727.874918,900,1.494140625
2024-11-01 01:51:41.699200,27435,201735,6038904032.176021,900,1.58203125
2024-11-01 01:53:10.158205,27366,201844,6041696092.762902,900,1.494140625
2024-11-01 01:54:39.246490,27379,199334,5966861363.46977,900,1.494140625
2024-11-01 01:56:08.334640,27581,199627,5974773307.778343,900,1.494140625
2024-11-01 01:57:37.420925,28360,201974,6047335814.793541,900,1.494140625
2024-11-01 01:59:06.509085,27560,202721,6070366225.027868,900,1.494140625
2024-11-01 02:00:35.502370,28376,205399,6151079232.735377,900,1.494140625
2024-11-01 02:02:04.334655,28196,204878,6130930110.665224,900,1.494140625
2024-11-01 02:03:33.166940,27920,205259,6141103744.785151,900,1.494140625
2024-11-01 02:05:01.999090,26786,204550,6124326193.613075,900,1.58203125
2024-11-01 02:06:30.831375,27095,204370,6123188669.609783,900,1.494140625
2024-11-01 02:07:59.663535,26791,205198,6146220989.57424,900,1.494140625
2024-11-01 02:09:28.495820,27171,205078,6141698988.319937,900,1.494140625
2024-11-01 02:10:57.328105,27136,207125,6197777424.10041,900,1.494140625
2024-11-01 02:12:26.128380,27618,206185,6173288893.922275,900,1.494140625
