T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024-06-02T06:45:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:45:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973947,151759790942.78,5.588424,-0.474805,2284,-0.138622
2024-06-02T06:45:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:45:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973871,151759803082.51,5.586599,-0.474791,2284,-0.138822
2024-06-02T06:45:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:45:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973796,151759815197.33,5.584774,-0.474777,2284,-0.138604
2024-06-02T06:45:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:46:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.97372,151759827284.58,5.582949,-0.474762,2284,-0.138816
2024-06-02T06:46:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:46:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973645,151759839345.21,5.581125,-0.474748,2284,-0.138763
2024-06-02T06:46:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:46:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.97357,151759851382.0,5.5793,-0.474734,2284,-0.138844
2024-06-02T06:46:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:46:42.63Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973495,151759863401.92,5.577474,-0.47472,2284,-0.138671
2024-06-02T06:46:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:46:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973421,151759875378.61,5.57565,-0.474706,2284,-0.138745
2024-06-02T06:46:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:47:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973346,151759887337.58,5.573825,-0.474692,2284,-0.138687
2024-06-02T06:47:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:47:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973272,151759899262.47,5.572002,-0.474678,2284,-0.138777
2024-06-02T06:47:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:47:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973197,151759911176.47,5.570176,-0.474664,2284,-0.138726
2024-06-02T06:47:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:47:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973123,151759923058.17,5.568351,-0.47465,2284,-0.13881
2024-06-02T06:47:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:47:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.973049,151759934907.5,5.566527,-0.474636,2284,-0.138759
2024-06-02T06:47:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:48:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972976,151759946745.65,5.564701,-0.474622,2284,-0.138849
2024-06-02T06:48:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:48:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972902,151759958547.94,5.562877,-0.474608,2284,-0.138784
2024-06-02T06:48:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:48:30.64Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972829,151759970342.11,5.561049,-0.474594,2284,-0.13871
2024-06-02T06:48:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:48:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972755,151759982073.06,5.559228,-0.47458,2284,-0.138771
2024-06-02T06:48:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:48:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972682,151759993807.22,5.557402,-0.474566,2284,-0.138825
2024-06-02T06:48:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:49:06.64Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972609,151760005522.5,5.555575,-0.474552,2284,-0.138749
2024-06-02T06:49:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:49:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972537,151760017174.96,5.553754,-0.474538,2284,-0.138814
2024-06-02T06:49:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:49:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972464,151760028831.02,5.551928,-0.474524,2284,-0.138607
2024-06-02T06:49:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:49:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972392,151760040447.95,5.550104,-0.47451,2284,-0.138816
2024-06-02T06:49:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:49:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972319,151760052052.61,5.548278,-0.474496,2284,-0.138759
2024-06-02T06:49:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:50:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972247,151760063616.43,5.546455,-0.474483,2284,-0.13881
2024-06-02T06:50:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:50:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972175,151760075168.48,5.544629,-0.474469,2284,-0.138605
2024-06-02T06:50:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:50:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972103,151760086688.31,5.542804,-0.474455,2284,-0.138784
2024-06-02T06:50:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:50:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.972032,151760098182.38,5.540979,-0.474441,2284,-0.138686
2024-06-02T06:50:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:50:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.97196,151760109644.18,5.539156,-0.474427,2284,-0.13873
2024-06-02T06:50:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:51:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971889,151760121093.6,5.53733,-0.474413,2284,-0.138788
2024-06-02T06:51:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:51:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971818,151760132502.22,5.535506,-0.474399,2284,-0.13884
2024-06-02T06:51:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:51:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971747,151760143898.73,5.53368,-0.474385,2284,-0.138737
2024-06-02T06:51:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:51:42.65Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971676,151760155286.01,5.531852,-0.474371,2284,-0.138789
2024-06-02T06:51:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:51:54.63Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971605,151760166612.71,5.530029,-0.474357,2284,-0.138713
2024-06-02T06:51:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:52:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971535,151760177915.38,5.528206,-0.474344,2284,-0.13876
2024-06-02T06:52:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:52:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971464,151760189200.59,5.526381,-0.47433,2284,-0.138829
2024-06-02T06:52:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:52:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971394,151760200460.8,5.524557,-0.474316,2284,-0.138741
2024-06-02T06:52:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:52:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971324,151760211696.0,5.522732,-0.474302,2284,-0.138646
2024-06-02T06:52:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:52:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971254,151760222905.72,5.520907,-0.474288,2284,-0.138838
2024-06-02T06:52:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:53:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971185,151760234088.41,5.519082,-0.474274,2284,-0.138744
2024-06-02T06:53:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:53:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971115,151760245243.44,5.517258,-0.474261,2284,-0.138772
2024-06-02T06:53:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:53:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.971046,151760256374.55,5.515433,-0.474247,2284,-0.138666
2024-06-02T06:53:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:53:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970976,151760267472.95,5.513609,-0.474233,2284,-0.138844
2024-06-02T06:53:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:53:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970907,151760278558.89,5.511783,-0.474219,2284,-0.138746
2024-06-02T06:53:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:54:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970838,151760289604.75,5.50996,-0.474205,2284,-0.138791
2024-06-02T06:54:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:54:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.97077,151760300637.1,5.508134,-0.474192,2284,-0.138693
2024-06-02T06:54:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:54:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970701,151760311638.3,5.506309,-0.474178,2284,-0.138746
2024-06-02T06:54:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:54:42.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970633,151760322606.85,5.504485,-0.474164,2284,-0.138678
2024-06-02T06:54:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:54:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970564,151760333562.8,5.502659,-0.47415,2284,-0.138749
2024-06-02T06:54:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:55:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970496,151760344485.21,5.500834,-0.474137,2284,-0.138677
2024-06-02T06:55:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:55:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970429,151760355374.56,5.499011,-0.474123,2284,-0.138881
2024-06-02T06:55:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:55:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970361,151760366251.32,5.497185,-0.474109,2284,-0.138659
2024-06-02T06:55:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:55:42.64Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970293,151760377113.41,5.495358,-0.474095,2284,-0.138743
2024-06-02T06:55:47Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:55:54.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970226,151760387915.39,5.493536,-0.474082,2284,-0.138654
2024-06-02T06:55:59Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:56:06.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970158,151760398707.8,5.491711,-0.474068,2284,-0.138728
2024-06-02T06:56:11Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:56:18.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970091,151760409472.91,5.489886,-0.474054,2284,-0.138671
2024-06-02T06:56:23Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:56:30.62Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.970024,151760420213.56,5.488061,-0.474041,2284,-0.138753
2024-06-02T06:56:35Z,2041.899414,2047.061279,0.0,0.0,0.600698,0.600698,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-06-02T06:56:42.63Z,Invalid KeyLink,SDO/AIA,AIA_1,Invalid KeyLink,945.969958,151760430935.92,5.486236,-0.474027,2284,-0.138695
