filter2_file,total_counts_under_contours,qs_mean_counts,contour_area
2024-07-10T14:48:40.720,22365724.956573136,2661.0448213885024,7691
2024-07-10T14:50:30.225,22322095.129170723,2666.9642408412533,7691
2024-07-10T14:52:19.729,22336045.892351594,2660.149649700135,7691
2024-07-10T14:54:09.233,22362258.853557196,2672.2683674653617,7691
2024-07-10T14:55:58.738,22292196.763886854,2660.385158987449,7691
2024-07-10T14:57:48.244,22394894.510128,2668.0967553907662,7691
2024-07-10T14:59:37.744,22387804.200348325,2660.8258663266297,7691
2024-07-10T15:01:27.250,22451112.221456654,2661.6181899510334,7691
2024-07-10T15:03:16.749,22362673.37298717,2670.665913147975,7691
2024-07-10T15:05:06.261,22372870.811478887,2660.3412448254335,7691
2024-07-10T15:06:55.760,22246066.124472316,2670.7570266416988,7691
2024-07-10T15:08:45.269,22132381.13058373,2669.625801660805,7691
2024-07-10T15:10:34.801,22159715.04283015,2682.9086722591437,7691
2024-07-10T15:12:24.305,22274418.414626002,2669.192611029923,7691
2024-07-10T15:15:12.550,22248819.486999184,2696.926059515625,7691
2024-07-10T15:16:49.222,22112674.157735996,2679.7631421311075,7691
2024-07-10T15:18:26.406,22082120.831602283,2680.470969743519,7691
2024-07-10T15:20:03.590,22106213.420700237,2694.1657179051135,7691
2024-07-10T15:21:40.775,22030963.74751712,2683.8441751661276,7691
2024-07-10T15:23:17.959,22037189.168363,2674.4408707523116,7691
2024-07-10T15:24:55.143,22158919.67050218,2686.1302414891916,7691
2024-07-10T15:26:32.325,22164484.828742493,2679.7063142562115,7691
2024-07-10T15:28:09.510,22253464.02002685,2681.7568637372738,7691
2024-07-10T15:29:46.694,22599929.012774944,2684.748750429519,7691
2024-07-10T15:31:24.374,23056879.086793087,2679.8284117488242,7691
2024-07-10T15:33:01.478,23087394.514294863,2680.8785218158905,7691
2024-07-10T15:34:38.919,23354065.324003175,2688.4165580680715,7691
2024-07-10T15:36:28.646,23066556.03355205,2676.8962118087215,7691
2024-07-10T15:38:18.375,22878171.730215658,2692.0957932398073,7691
2024-07-10T15:40:08.104,22670389.978136767,2696.056441787502,7691
2024-07-10T15:41:57.831,22503248.467738993,2701.2766331362886,7691
2024-07-10T15:43:47.560,22449286.81187948,2711.9458580653595,7691
2024-07-10T15:45:37.295,22386750.802290607,2694.8403947973934,7691
2024-07-10T15:47:27.161,22430257.990502402,2698.8079699384925,7691
2024-07-10T15:49:16.713,22347238.44953625,2701.239335590599,7691
2024-07-10T15:51:06.441,22335480.274030525,2688.1049761363856,7691
2024-07-10T15:52:56.138,22341213.919952407,2693.842460310877,7691
2024-07-10T15:54:45.834,22265258.059506383,2694.2172930463944,7691
2024-07-10T15:56:35.528,22189492.66303424,2686.6049220648024,7691
2024-07-10T15:58:25.193,22237236.29692316,2696.390150970857,7691
2024-07-10T16:00:14.857,22210094.45406559,2693.992945396261,7691
2024-07-10T16:02:04.553,22198567.140597522,2685.173293288148,7691
2024-07-10T16:03:54.217,22235040.37863251,2699.697477476875,7691
2024-07-10T16:05:43.944,22251967.217632595,2679.300252444667,7691
2024-07-10T16:07:33.674,22270243.14909428,2683.5481472249144,7691
2024-07-10T16:09:23.402,22178247.990291152,2684.995568879117,7691
