date_time,suit_count
2024-10-09T00:02:39,4304683.933837891
2024-10-09T00:12:21,91782.0654296875
2024-10-09T00:15:35,158065.109375
2024-10-09T00:23:41,251551.57373046875
2024-10-09T00:26:55,693025.25
2024-10-09T00:36:37,645428.921875
2024-10-09T00:41:28,420265.22802734375
2024-10-09T00:46:20,1238074.4536132812
2024-10-09T00:52:48,1118568.12890625
2024-10-09T00:57:39,739147.140625
2024-10-09T01:12:45,2393287.9892578125

