date_time,suit_counts,helios_counts
2024-10-09 00:02:39.000,4035772.1821289062,1.6833333333333333
2024-10-09 00:22:03.000,204566.970703125,0.5333333333333333
2024-10-09 00:26:55.000,599675.3642578125,0.25
2024-10-09 00:41:28.000,528516.5913085938,0.9666666666666667
2024-10-09 00:56:02.000,864780.900390625,0.8666666666666667
2024-10-09 01:11:08.000,2738619.6772460938,0.6833333333333333
