Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-06-02T02:30:52.740,700046437.8763924,59009,51111514.77856396,3541
2024-06-02T02:30:52.740,696314516.6608554,58687,51111514.77856396,3541
2024-06-02T02:31:18.502,707974997.5229937,59532,57003915.09555565,3943
2024-06-02T02:32:17.413,700444692.1170179,58976,48181450.707097836,3342
2024-06-02T02:32:43.171,700034127.8421618,58853,50772401.00882882,3503
2024-06-02T02:33:42.859,693707974.7799923,58485,48263638.19005369,3320
2024-06-02T02:34:07.845,694858119.304588,58633,49118059.02384322,3407
2024-06-02T02:35:06.757,693833668.6443747,58529,54513572.64472577,3775
2024-06-02T02:35:32.515,699338695.5762868,58806,61084549.29040326,4181
2024-06-02T02:36:31.429,699609028.4355798,58851,54667532.856308706,3740
2024-06-02T02:36:57.187,701816104.2152717,59100,52088806.76604574,3583
2024-06-02T02:37:56.102,690225425.3967581,58402,40275164.319070846,2793
2024-06-02T02:38:21.860,691503011.7013706,58476,40360579.08498141,2791
2024-06-02T02:39:20.773,696328268.9804809,58813,45219120.76729221,3130
2024-06-02T02:39:46.532,699152058.8572359,59016,47565969.96356254,3287
2024-06-02T02:40:45.573,692299915.8406669,58481,49750090.69057921,3439
2024-06-02T02:41:11.395,699225926.1529319,59112,50768893.52996077,3512
2024-06-02T02:42:10.534,686611157.1150901,58172,40988073.681092866,2845
2024-06-02T02:42:36.356,676408367.0842919,57252,42813281.816275865,2966
2024-06-02T02:43:35.497,696032163.5091709,58730,49902556.95380758,3421
2024-06-02T02:44:01.315,689084477.1967806,57994,55169848.78782074,3780
2024-06-02T02:45:00.453,697249657.8603714,58686,52402683.201686785,3593
2024-06-02T02:45:26.275,694969882.2358954,58512,54337005.569490865,3739
2024-06-02T02:46:25.414,698162229.0936153,59033,47895064.899363585,3308
2024-06-02T02:46:51.237,687683313.1156393,58115,48836119.41787323,3377
2024-06-02T02:47:50.375,684767873.8179469,57834,46214243.95637837,3192
2024-06-02T02:48:16.196,686313810.8498929,57867,48295425.30788571,3328
2024-06-02T02:49:15.334,688314740.9028616,58132,43463563.62617778,2999
2024-06-02T02:49:41.156,691738102.621497,58382,44162120.4830648,3049
2024-06-02T02:50:40.294,684038769.889109,57758,47360771.72835754,3270
2024-06-02T02:51:06.117,689667819.6672308,58302,47687966.354311496,3308
2024-06-02T02:52:05.255,672408739.9066683,57029,38079776.86900557,2646
2024-06-02T02:52:31.772,675653349.8921833,57282,36891098.62947437,2568
2024-06-02T02:53:30.214,666889119.2192222,56717,29620970.21478522,2066
2024-06-02T02:53:56.441,665572833.8442904,56547,32802437.733745173,2287
2024-06-02T02:54:55.143,660306194.0352614,56011,34399300.24738217,2391
2024-06-02T02:55:20.965,663013288.4097629,56145,38588666.0149159,2685
2024-06-02T02:56:20.104,668546587.0215861,56707,36142432.104676455,2515
2024-06-02T02:56:45.926,672452955.6947495,57047,34455819.78433051,2393
2024-06-02T02:57:45.629,657079882.9970279,55931,32121397.04507559,2238
2024-06-02T02:58:10.885,668526741.7717363,56861,30526654.632810544,2127
2024-06-02T02:59:10.231,678347238.0918694,57507,39264013.947576545,2728
2024-06-02T02:59:35.845,668409441.6316587,56584,43954302.83117564,3050
2024-06-02T03:00:34.952,669686178.3248105,56789,35878466.19993476,2499
2024-06-02T03:01:00.774,675577177.5728358,57234,35598047.20716259,2486
2024-06-02T03:01:59.912,679360776.8573695,57600,29807649.080620334,2084
2024-06-02T03:02:25.733,677024897.336423,57328,33291583.214964017,2321
2024-06-02T03:03:24.872,677374174.334167,57356,34578343.30965949,2410
2024-06-02T03:03:50.694,691472497.5958169,58548,36709272.699395716,2548
2024-06-02T03:04:49.832,674912719.6974925,57097,42323368.314437345,2924
2024-06-02T03:05:15.656,682869497.6330532,57674,48199694.93616462,3316
2024-06-02T03:06:14.792,700308422.2633108,59118,46443910.27146678,3189
2024-06-02T03:06:40.584,695803901.9597484,58583,49739766.39089969,3385
2024-06-02T03:07:39.752,688760036.7639738,58211,39815353.21108887,2730
2024-06-02T03:08:05.544,695737894.2643474,58827,36027955.84902716,2477
2024-06-02T03:09:04.680,696128672.793638,58781,39714177.07567625,2742
2024-06-02T03:09:30.478,695144849.0839037,58646,44185622.61153786,3055
2024-06-02T03:10:29.673,682080960.7646602,57598,43586660.6150633,3023
2024-06-02T03:10:55.529,682590216.7843261,57560,44220316.65418659,3073
2024-06-02T03:11:54.888,673464364.6360728,56938,37734368.40806552,2633
2024-06-02T03:12:20.745,685300316.5909154,57910,37398463.67629717,2603
2024-06-02T03:13:20.105,675912384.9865052,57214,41048036.74567013,2853
2024-06-02T03:13:45.961,676595594.3887862,57290,41284724.70363666,2868
2024-06-02T03:14:45.323,683357262.4166785,57832,39019922.18184207,2714
2024-06-02T03:15:11.179,689357462.2890902,58220,45005886.27404553,3128
2024-06-02T03:16:10.539,690284285.3982205,58142,49665135.75842766,3420
2024-06-02T03:16:36.394,694755974.3675915,58583,48349338.92712502,3337
2024-06-02T03:17:35.755,677929519.9426426,57376,41317259.275999464,2872
2024-06-02T03:18:01.611,680129437.6030753,57552,44413653.761836894,3087
2024-06-02T03:19:00.972,677692918.503981,57370,49254573.59021105,3418
