Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-10-09 00:35:00.673460,5536,6579,8366.620108163352,2373.2728754028103,7715,9287.061438389224,2995.67227224843
2024-10-09 00:36:37.761755,5602,6196,8346.045195729537,2370.2206086201318,11700,9279.955034890707,2997.087873971266
2024-10-09 00:38:14.850060,5490,7320,8355.840425712204,2373.787750765761,8247,9283.23759101454,3006.905486964541
2024-10-09 00:39:51.938230,5568,6266,8348.02756686214,2386.4492110167616,7529,9287.683600487548,3013.609928074201
2024-10-09 00:41:28.961525,5527,6307,8356.135716829769,2364.5484676201645,7599,9283.367044543686,2981.374785865645
2024-10-09 00:43:05.985695,5586,6492,8350.016209686955,2370.508368349675,8021,9301.123691940518,2991.1905971199185
2024-10-09 00:44:43.100000,5519,7128,8344.480053123996,2384.7462615510135,8183,9297.784256895084,2998.038405477073
2024-10-09 00:46:20.342950,5617,7164,8351.715733934076,2373.640075060213,10282,9296.53566826215,2995.8364206702686
2024-10-09 00:47:57.585900,5614,6299,8355.35635422219,2381.7356744187396,7801,9313.741359473515,2999.5906809173434
2024-10-09 00:49:34.114760,5539,6295,8354.052808988765,2387.3122056934562,8372,9296.967240587695,3012.01256503438
2024-10-09 00:51:11.139065,5532,6037,8355.659520774918,2373.840923281925,8282,9276.33997569309,2992.6160292714003
2024-10-09 00:52:48.196235,5610,6471,8374.638600300226,2384.6095865991,7309,9316.319480757764,3006.715778146077
2024-10-09 00:54:25.219530,5591,6069,8339.468893598983,2367.235051999433,7217,9278.073833988461,2986.73751195718
2024-10-09 00:56:02.275825,5634,6908,8358.890577689073,2371.991179067035,7120,9290.115974345417,2986.6335060102742
2024-10-09 00:57:39.333130,5642,6325,8352.967572460702,2370.292973579826,7293,9306.337082284474,2980.810975836799
2024-10-09 01:04:40.291255,5567,6492,8334.83550627202,2355.077436748465,7451,9265.231114177303,2969.1255504567553
2024-10-09 01:06:17.347425,5553,6280,8349.467324626707,2357.6668326753993,7429,9296.777946418306,2951.7301655419296
2024-10-09 01:07:54.403720,5461,6225,8335.512713086253,2367.847396159066,9967,9296.575454524505,2979.9202674537987
2024-10-09 01:09:31.395890,5672,6107,8369.129850504154,2367.7563731824143,7317,9313.22990615607,2966.3996021052094
2024-10-09 01:11:08.484195,5548,6303,8372.942359787727,2360.631318821614,7415,9312.948435171385,2972.4472099184813
2024-10-09 01:12:45.507490,5618,6135,8372.219178783971,2377.1246077263468,10057,9331.030982881499,2985.5405211388575
2024-10-09 01:14:22.499785,5596,6268,8356.235505177483,2368.6881298063963,7395,9296.163896246233,2978.689288154529
2024-10-09 01:15:59.492955,5615,6218,8365.137545107918,2373.9832398552044,8700,9313.899242372221,2989.921753227401
2024-10-09 01:17:36.484260,5596,6103,8405.629459394686,2391.009100235502,6890,9363.865036830943,2995.6720597837743
2024-10-09 01:19:13.508430,5570,6344,8385.453671582616,2367.210872134323,7860,9328.307129173509,2972.400549352522
2024-10-09 01:20:50.469725,5501,6311,8387.572310762112,2368.7656551011264,8510,9318.171897224134,2976.8909744796474
2024-10-09 01:22:27.461020,5554,6465,8397.854207772154,2378.63599262119,7383,9340.307459469375,2988.9774309878912
2024-10-09 01:24:04.421325,5578,6708,8380.081918680266,2363.1659479869268,7362,9322.939399495759,2980.519578038628
2024-10-09 01:25:41.414495,5771,6495,8382.279275884806,2390.3203023629494,7266,9329.689852813059,2999.886281314532
2024-10-09 01:27:18.437790,5477,6017,8386.264732376483,2377.183341537677,10260,9343.149188543055,2975.5359341071094
2024-10-09 01:28:55.429960,5653,6936,8395.838815817586,2389.384894630412,6855,9373.00323728619,2989.8724992560988
2024-10-09 01:30:32.455265,5555,6223,8413.67575547511,2413.8608169660547,7686,9416.738092502814,3006.599940842094
2024-10-09 01:32:09.510560,5491,6522,8476.085005198835,2507.4056397955196,8219,9563.559334082414,3113.9002278664784
2024-10-09 01:32:46.374630,5574,6315,8582.016462103758,2635.591953203377,8329,9724.574965012504,3256.5682938784885
2024-10-09 01:33:05.766785,5448,7428,8611.904841845606,2670.268737553001,8202,9763.192006791016,3286.2558860288545
2024-10-09 01:33:25.158690,5668,6500,8606.382150814858,2657.181351618702,7561,9740.973669712135,3255.389263610143
2024-10-09 01:33:45.958730,5562,6458,8629.412457208226,2716.975894951816,6622,9787.99887516643,3340.7049070924586
2024-10-09 01:34:06.758895,5626,6228,8634.397030827151,2736.25671678852,8472,9802.481222166109,3376.9942972431527
2024-10-09 01:34:27.558925,5674,6511,8707.81454840917,2864.132281386631,8629,9927.206665746618,3540.3418526299165
2024-10-09 01:34:48.359965,5697,6305,8784.104738282587,3001.8957401195994,8122,10040.01851596283,3697.472757529039
2024-10-09 01:35:09.160005,5563,6274,8792.52302274495,2986.1010683849972,7324,10037.5740041446,3640.8727415089656
2024-10-09 01:35:29.960170,5565,7026,8844.457164103835,3112.2878247086906,10113,10146.132166705043,3825.488024421341
2024-10-09 01:35:50.759075,5570,6166,8836.00754224938,3094.1656973051968,7683,10141.799986159807,3782.397996619614
2024-10-09 01:36:11.559115,5595,6675,8886.67637358423,3242.6277780872033,8194,10245.855139324598,3996.3455658825983
2024-10-09 01:36:32.359280,5600,6256,8909.978187359284,3238.2071208103607,8036,10260.889996105652,3949.500919775622
2024-10-09 01:36:53.159185,5593,6613,8948.851078219033,3285.532400402634,8172,10318.191258332761,3997.1610089990468
2024-10-09 01:37:13.959350,5488,6207,9012.117287700536,3416.699118948943,7591,10411.86885095237,4149.857014827457
2024-10-09 01:37:34.759390,5495,6301,9046.90109946524,3466.794140066347,7374,10451.103692300623,4194.16273116422
2024-10-09 01:37:55.559545,5577,6662,9079.101029924996,3531.133963978717,8593,10502.97410349419,4254.808738879386
2024-10-09 01:38:16.359460,5503,6246,9193.224006553293,3737.009987939119,7520,10713.658363561228,4544.218502488991
2024-10-09 01:38:37.159625,5464,6433,9247.78721425341,3818.0678183018213,7919,10788.7632122687,4631.713839498275
2024-10-09 01:38:57.959665,5606,6274,9349.416450379073,3977.856923885665,10329,10930.536690283401,4793.019603599443
2024-10-09 01:39:18.765570,5594,6195,9391.549680691209,4057.8464919882977,8040,10991.81956201693,4874.5797271647125
2024-10-09 01:41:02.975010,5571,6088,9753.823123714874,4841.946701912923,8741,11609.977268548313,5961.03419943392
2024-10-09 01:42:48.151200,5527,6399,10106.063594391246,5894.238946437729,7610,12225.560924273621,7387.913850619731
2024-10-09 01:44:19.754850,5676,6608,10299.079967828051,6557.633256804626,8385,12550.419871209353,8312.889186030257
2024-10-09 01:46:04.181665,5563,6544,10303.79499162708,6393.574526295845,8863,12619.317073170732,8010.74496794277
2024-10-09 01:47:35.108085,5614,6222,10591.410026290325,7756.382282410945,8275,13152.15297851451,9933.687083081068
2024-10-09 01:49:20.214265,5558,6675,10499.134541634281,7073.113145594487,7841,12923.32170089991,8806.804301591796
2024-10-09 01:50:51.140425,5675,7000,10297.91837437279,6403.343380227333,8252,12561.882652004877,7941.062454725639
2024-10-09 01:52:36.246740,5607,6341,10256.509512749133,6151.47558932539,8485,12530.957028823814,7573.8165581714275
2024-10-09 01:54:07.173025,5618,6419,10334.530700774822,6320.253189202391,8399,12579.545839436105,7684.577082112984
2024-10-09 01:55:52.279340,5597,7637,10334.447423103564,6317.288845302268,8338,12585.13904648609,7683.840847759819
2024-10-09 01:57:36.480655,5602,6398,10126.997402486435,5666.070382840067,7184,12257.606440646821,6870.227397412822
