time,4-9 keV,10-30 keV
2024-11-01 00:15:01.827000+00:00,1740.1842651364468,959.924565632988
2024-11-01 00:15:04.827000+00:00,2571.1317036942596,1404.46753692605
2024-11-01 00:15:07.827000+00:00,3609.9404093418834,1523.4021784462136
2024-11-01 00:15:10.827000+00:00,4589.987833658137,1300.9106025693768
2024-11-01 00:15:13.827000+00:00,5400.0216878246765,1098.8271840411694
2024-11-01 00:15:16.827000+00:00,5847.1651611318985,1037.954381306804
2024-11-01 00:15:19.827000+00:00,6209.579366047206,884.7986958820231
2024-11-01 00:15:22.827000+00:00,6380.065856932596,844.3875894545189
2024-11-01 00:15:25.827000+00:00,6636.01686604714,790.6393629708643
2024-11-01 00:15:28.827000+00:00,6295.00189208886,697.125363667697
2024-11-01 00:15:31.827000+00:00,6295.001892098923,673.0881665557397
2024-11-01 00:15:34.827000+00:00,6018.198445637081,627.3355464934322
2024-11-01 00:15:37.827000+00:00,5783.500183104566,595.5973828632696
2024-11-01 00:15:40.827000+00:00,5847.7121175121065,584.8878752389629
2024-11-01 00:15:43.827000+00:00,5592.3079833975635,590.2169024148654
2024-11-01 00:15:46.827000+00:00,5592.307983397564,595.2709754307134
2024-11-01 00:15:49.827000+00:00,5592.3079833975635,535.4055322010474
2024-11-01 00:15:52.827000+00:00,5336.2106526684365,501.39956728609513
2024-11-01 00:15:55.827000+00:00,5187.202677408043,476.3626575469226
2024-11-01 00:15:58.827000+00:00,4803.963419603283,415.59496847848436
2024-11-01 00:16:01.827000+00:00,4654.585083007085,379.17328929895194
2024-11-01 00:16:04.827000+00:00,4377.50834147067,354.4439729054215
2024-11-01 00:16:07.827000+00:00,4249.806315103502,335.42410230631356
2024-11-01 00:16:10.827000+00:00,3993.982340494167,299.34350681300253
2024-11-01 00:16:13.827000+00:00,3887.5594278965277,279.2938566207449
2024-11-01 00:16:16.827000+00:00,3589.3710327142826,261.2708508173216
2024-11-01 00:16:19.827000+00:00,3525.3126017247096,250.21224912003737
2024-11-01 00:16:22.827000+00:00,3354.642354328903,245.8872836430483
2024-11-01 00:16:25.827000+00:00,3397.6105753575416,223.8617254892635
2024-11-01 00:16:28.827000+00:00,3013.9950968419766,210.80157025651815
2024-11-01 00:16:31.827000+00:00,2971.1895955446503,203.7446306549468
2024-11-01 00:16:34.827000+00:00,2768.916890461807,170.3961249987018
2024-11-01 00:16:37.827000+00:00,2662.4077351883857,189.09482796983943
2024-11-01 00:16:40.827000+00:00,2577.017232258712,169.37253411608273
2024-11-01 00:16:43.827000+00:00,2411.9833475744927,156.32819779711505
2024-11-01 00:16:46.827000+00:00,2369.4644165035356,156.68953037259516
2024-11-01 00:16:49.827000+00:00,2326.7401835120063,157.04921404518217
