82.509,491099454.22791016,22160.76384062607
167.277,490991456.0569773,22158.3270126605
252.44,490531749.06197554,22147.951349955598
336.813,489714149.7544951,22129.485963302446
421.581,491311510.7819607,22165.547816374852
506.35,492235496.4607164,22186.380867550255
591.117,490296458.6983597,22142.63891228866
675.886,491154042.8918284,22161.995442649113
760.654,491966499.4908408,22180.31782910245
845.421,491892034.820794,22178.639137692826
930.197,490371372.20612574,22144.33047079997
1014.798,490370362.98875856,22144.307665853994
1099.373,491588122.7166339,22171.786621740703
1183.981,489961825.8242911,22135.0813190284
1268.558,489610514.3015885,22127.14428027259
1353.135,489278257.0500168,22119.63510096855
1437.71,488870904.53088325,22110.42523335994
1522.286,488612429.7868604,22104.57936718091
1606.863,490155002.5785636,22139.444482642288
1691.47,489492735.8063322,22124.4827058171
1776.787,488738269.3065249,22107.425652933904
1860.72,488071733.46583456,22092.345574881812
1945.328,487422590.6364979,22077.64910492057
2029.967,487525190.8055676,22079.97259962068
