DateTime,Diff_count
2024-07-10 03:59:11.726475,9206580.334144326
2024-07-10 04:00:43.147055,6294310.888389775
2024-07-10 04:02:14.603805,9256818.571775028
2024-07-10 04:03:46.925550,6384535.2457686225
2024-07-10 04:05:17.549180,9658130.410726642
2024-07-10 04:06:49.419300,2694345.086252395
2024-07-10 04:08:20.494680,2599042.251879858
2024-07-10 04:09:51.951305,2001307.6843457455
2024-07-10 04:11:23.440055,2966381.1207384327
2024-07-10 04:12:54.928310,2600292.5836894773
2024-07-10 04:14:26.416605,1370645.214023736
2024-07-10 04:15:57.967765,1122854.2926626871
2024-07-10 04:17:29.679925,2245012.7985478994
2024-07-10 04:19:01.392210,1830923.6447430258
2024-07-10 04:20:33.104505,1354676.8572921865
2024-07-10 04:22:04.816665,2956122.203552304
2024-07-10 04:23:36.528950,2431145.299486208
2024-07-10 04:25:08.241120,2287723.5500547932
2024-07-10 04:26:39.953405,2444612.948838999
2024-07-10 04:28:11.697440,1984844.483645301
2024-07-10 04:29:43.409735,1994700.2494561344
2024-07-10 04:31:15.122020,2747905.6739553423
2024-07-10 04:32:46.834180,2361397.2462041155
2024-07-10 04:34:18.546475,2244700.900015856
2024-07-10 04:35:50.258635,2586414.0434657047
2024-07-10 04:37:21.970920,3110371.8023812543
2024-07-10 04:38:53.683090,2181826.052845288
2024-07-10 04:40:25.395375,1318779.9792754757
2024-07-10 04:41:57.107535,1961049.0014296067
2024-07-10 04:43:28.819820,3650852.5523794508
2024-07-10 04:45:00.531990,2809842.419174194
2024-07-10 04:46:32.498275,5270712.977462981
2024-07-10 04:48:04.466445,2901604.479096155
2024-07-10 04:49:36.434730,2025518.9394144318
2024-07-10 04:51:08.402890,1447698.3459482319
2024-07-10 04:52:40.371060,1399212.281805284
2024-07-10 04:54:12.339345,1582195.9001556279
2024-07-10 04:55:44.339505,2171413.9403964574
2024-07-10 04:57:16.307675,2435273.479006642
2024-07-10 04:58:48.308085,2571146.769452463
2024-07-10 05:00:20.308245,2417028.986599598
2024-07-10 05:01:52.308415,720190.9218141227
2024-07-10 05:03:24.308700,1995317.2837304778
2024-07-10 05:04:56.308870,1878018.5077034836
2024-07-10 05:06:28.309155,1146363.2898472832
2024-07-10 05:08:00.309315,892230.6722319103
2024-07-10 05:09:32.309610,1977007.1408344714
2024-07-10 05:11:04.309770,3640007.4995747516
2024-07-10 05:12:36.309930,2198689.412462663
2024-07-10 05:14:08.310225,2042045.1688821518
2024-07-10 05:15:40.437385,1237406.9441689719
2024-07-10 05:17:12.693545,2641377.334915907
2024-07-10 05:18:44.981840,1262661.0277344738
2024-07-10 05:20:17.238125,2195026.0573742706
2024-07-10 05:21:49.494420,4781149.975464545
2024-07-10 05:23:21.750580,2454616.651234407
2024-07-10 05:24:54.675000,1346842.9191521064
2024-07-10 05:26:26.263035,1887613.8587426636
2024-07-10 05:27:58.519195,3847264.390265439
2024-07-10 05:29:30.775365,2683837.6173615633
2024-07-10 05:31:03.317750,3635982.1055996683
2024-07-10 05:32:35.287945,4697846.7021726
2024-07-10 05:34:07.544105,3760385.4801176265
2024-07-10 05:35:39.798390,3611122.7843361795
2024-07-10 05:37:12.565600,7616325.646919142
2024-07-10 05:38:44.310720,4903757.828875609
2024-07-10 05:40:16.567015,2563935.2121005077
2024-07-10 05:41:48.823300,4127786.3809022475
2024-07-10 05:48:45.143165,3517503.24696381
2024-07-10 05:50:17.687585,3103561.272563471
2024-07-10 05:51:50.231745,2790481.0566328187
2024-07-10 05:53:22.775915,2980713.235284007
2024-07-10 06:08:19.225355,3199523.5312045417
2024-07-10 06:09:51.769980,4022787.1472748145
2024-07-10 06:11:24.314605,7200525.005855731
2024-07-10 06:12:56.858870,5940229.700516834
2024-07-10 06:14:29.403040,5669446.238554067
2024-07-10 06:16:01.947200,6426774.381714744
2024-07-10 06:17:34.491620,6324126.509876031
2024-07-10 06:19:07.357800,6051670.7355523035
2024-07-10 06:20:39.579950,5506432.3762619905
2024-07-10 06:22:12.124235,5617036.90291654
2024-07-10 06:23:44.666405,6759522.688151034
2024-07-10 06:25:17.212690,8221059.687406019
2024-07-10 06:26:49.754860,6791256.633089744
2024-07-10 06:28:22.299145,5366741.75079939
2024-07-10 06:29:54.843430,6882839.083677494
