Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-07-10 04:00:19.402930,-5.22972850871132,134.0784199865417,1221192.3774414062,4148.778419989892,35645917.13378906,1849,0.0,407.70941438102295
2024-07-10 04:01:50.827680,-4.800314649261743,94.2990058738885,102412.82568359375,1620.0734247593002,5351688.62890625,269,0.0,289.10303928836174
2024-07-10 04:03:22.285305,-1.1681911919466796,90.17343542812483,252308.96240234375,2521.027138926727,12963464.6328125,695,0.0,274.27724240177906
2024-07-10 04:04:53.773055,4.253406928661784,142.7128822433883,2230950.9736328125,4857.17813790877,49415309.900390625,1987,0.0,333.5804299481097
2024-07-10 04:06:25.229680,4.350052618711001,154.32296110652675,3816222.375,6727.309384601866,94329605.48730469,4182,0.0,340.99332839140106
2024-07-10 04:07:56.719430,-1.0264714636505692,173.47636817588062,2627544.7080078125,5112.3908604544895,54900625.328125,2528,-2.0,583.6189770200148
2024-07-10 04:09:28.175180,-0.24222943884004974,177.58431029858093,2968838.900390625,5381.84398897624,60897328.34375,2958,0.0,593.0318754633062
2024-07-10 04:10:59.631805,-4.967482699605625,211.31985419739513,3863595.7756347656,4946.626106699145,52801815.454589844,2731,-6.0,587.0318754633062
2024-07-10 04:12:31.121270,-8.25892657829558,205.1945704123428,2594623.489501953,4107.6013906473745,36339401.85839844,1819,-3.0,634.5092661230541
2024-07-10 04:14:02.608555,-26.035706313182317,184.90648514168285,646408.8803710938,2713.940030834653,15377349.862304688,795,-13.0,639.3350630096368
2024-07-10 04:15:34.128725,-28.014403707758866,187.3755161759298,508972.0458984375,2387.074328361204,11905219.744140625,505,-13.0,646.7479614529282
2024-07-10 04:17:05.841010,-18.54516173609856,231.11039912040906,2614698.83984375,4253.462723664281,38798589.123046875,1688,-10.0,694.225352112676
2024-07-10 04:18:37.553170,-6.362423330817556,266.8430433830809,5220319.959472656,5343.768186121283,62332036.81347656,2703,-9.0,672.9866567828021
2024-07-10 04:20:09.265340,1.460618349579582,292.9039602161283,7469980.877441406,6494.484952525796,91826650.47460938,4018,-6.0,675.9866567828021
2024-07-10 04:21:40.977625,0.8692584482263774,264.3815049373426,5903914.420410156,6042.914716569192,78937550.96386719,3585,-5.0,706.6382505559675
2024-07-10 04:23:12.689785,-2.7279718941672955,242.59379734308112,4225791.796875,5289.843092693062,60190671.6875,2670,-3.0,708.6382505559675
2024-07-10 04:24:44.402070,-11.467506617201535,213.5194400607412,2632126.5942382812,4797.520925846551,48664540.662109375,2217,-7.0,704.6382505559675
