Time,Total,Area,Exposure,Meas_exposure
2024-07-10 04:00:19.402930,1947430784.0,1947430912.0,378831,2000,1924.3000000000002
2024-07-10 04:01:50.827680,1946661888.0,1946661888.0,378831,2000,1924.3000000000002
2024-07-10 04:03:22.285305,1948029184.0,1948029184.0,378831,2000,1924.3000000000002
2024-07-10 04:04:53.773055,1950044672.0,1950044672.0,378831,2000,1924.3000000000002
2024-07-10 04:06:25.229680,1950258304.0,1950258304.0,378831,2000,1921.6000000000004
2024-07-10 04:07:56.719430,1948707968.0,1948707840.0,378831,2000,1921.6000000000004
2024-07-10 04:09:28.175180,1948072960.0,1948072960.0,378831,2000,1924.3000000000002
2024-07-10 04:10:59.631805,1948295040.0,1948295040.0,378831,2000,1921.6000000000004
2024-07-10 04:12:31.121270,1945672704.0,1945672704.0,378831,2000,1921.6000000000004
2024-07-10 04:14:02.608555,1939729536.0,1939729536.0,378831,2000,1924.3000000000002
2024-07-10 04:15:34.128725,1939144192.0,1939144064.0,378831,2000,1924.3000000000002
2024-07-10 04:17:05.841010,1942713856.0,1942713856.0,378831,2000,1921.6000000000004
2024-07-10 04:18:37.553170,1946865152.0,1946865408.0,378831,2000,1924.3000000000002
2024-07-10 04:20:09.265340,1950925824.0,1950925952.0,378831,2000,1924.3000000000002
2024-07-10 04:21:40.977625,1949662208.0,1949662208.0,378831,2000,1924.3000000000002
2024-07-10 04:23:12.689785,1948992000.0,1948991872.0,378831,2000,1924.3000000000002
2024-07-10 04:24:44.402070,1945255168.0,1945255168.0,378831,2000,1927.0
2024-07-10 04:26:16.116240,1946061568.0,1946061696.0,378831,2000,1924.3000000000002
2024-07-10 04:27:47.826525,1945052160.0,1945052288.0,378831,2000,1921.6000000000004
2024-07-10 04:29:19.567810,1944242944.0,1944242944.0,378831,2000,1921.6000000000004
2024-07-10 04:30:51.280855,1950424320.0,1950424320.0,378831,2000,1924.3000000000002
2024-07-10 04:32:22.993140,1949590784.0,1949590784.0,378831,2000,1924.3000000000002
2024-07-10 04:33:54.704300,1950869248.0,1950868992.0,378831,2000,1924.3000000000002
2024-07-10 04:35:26.417595,1949052672.0,1949052672.0,378831,2000,1921.6000000000004
2024-07-10 04:36:58.129755,1947140736.0,1947140608.0,378831,2000,1927.0
