Date,Mean,Std,diff_count,Diff_error,Img_count,area
2024-07-10 13:37:41.385340,-23.690164279761014,153.73202478819925,68230.63725827845,nan,1364909.3685408002,176
2024-07-10 13:39:30.889665,-22.516136418450866,148.88104948694303,13538.1791510088,350.8078962560752,259670.53930223524,34
2024-07-10 13:41:20.393980,-16.084493712429516,189.4670953547608,9831.681477178214,nan,139157.42651322144,19
2024-07-10 13:43:09.899305,-18.181046615641534,195.25471121220426,210641.45797584052,1120.8759026668984,2723367.0363345086,367
2024-07-10 13:44:59.402620,-17.526635546830875,195.49721133659756,335374.6824642403,1468.2836749539647,4647088.58273688,620
2024-07-10 13:46:48.906945,-21.330818712200543,222.26346529100084,37023.80688129228,nan,398414.98993514467,55
2024-07-10 13:48:38.412260,-20.325445503143023,221.13232343216723,13063.700207840593,268.35692097989624,157094.57428346114,18
2024-07-10 13:50:27.915585,-12.354869928652333,223.33684409369346,27864.500390897865,347.78207818217015,269769.2482003161,37
2024-07-10 13:52:17.419900,-14.535724207833283,222.18945667152377,14987.412115858653,260.5844013702584,150795.87259085046,21
2024-07-10 13:54:06.924225,-18.07086224740575,222.69327502081228,79264.91332638646,nan,798498.3632826301,108
2024-07-10 13:55:56.428540,-13.806711015994455,226.26990773777683,47622.74555764526,nan,471206.4308847416,65
2024-07-10 13:57:45.932865,-18.44096644492003,226.28952727663562,12772.137607165623,nan,125403.2528958625,18
2024-07-10 13:59:35.436180,-15.526895048404675,226.2647267545731,42948.544388544185,440.0911323458588,430308.9539274646,59
2024-07-10 14:01:24.938505,-16.773769580920224,231.150948988918,13653.962923426232,244.2370076829692,132957.39476728777,19
2024-07-10 14:03:14.443820,-19.713836929211023,233.3861280227442,39122.19227547811,417.17465838661786,387191.58347546076,53
2024-07-10 14:05:03.947135,-19.078055020439564,234.29384438998966,54989.622514349125,497.92971578109325,550857.6262300296,72
2024-07-10 14:06:53.452585,-18.465545823398493,234.20583013716416,49284.363907256826,nan,512356.17956059333,66
2024-07-10 14:08:42.955775,-21.0867254259642,234.53807719503973,53601.19961259027,498.3432491599158,550293.1875791141,72
2024-07-10 14:10:32.460100,-17.451334296033288,239.73148913066126,28124.430949039328,nan,278353.1837457428,37
2024-07-10 14:12:21.965415,-18.31939453703393,242.81507316691145,25106.025691590614,nan,290398.6885079666,34
2024-07-10 14:14:11.468740,-16.10991265482322,242.54230384259913,0.0,nan,0.0,0
2024-07-10 14:16:00.973055,-18.039709846710895,245.04184533557734,0.0,nan,0.0,0
2024-07-10 14:17:50.478380,-21.508088816703353,246.2679363892659,0.0,nan,0.0,0
2024-07-10 14:19:39.981695,-20.419375913979806,243.95778623143832,0.0,nan,0.0,0
2024-07-10 14:21:29.487145,-18.962323424443827,243.22134595362462,21212.896672853713,nan,224852.64353430195,29
2024-07-10 14:23:18.990460,-23.702302847495506,241.44518338346722,12344.835690640266,nan,133277.46937743068,17
2024-07-10 14:25:08.494660,-25.241208239327616,239.29920595250454,0.0,nan,0.0,0
2024-07-10 14:26:57.998975,-22.754126838263353,239.18014249183256,0.0,nan,0.0,0
2024-07-10 14:28:47.500300,-24.820986655513188,236.72289742502315,13411.343182479995,241.00392028927376,129577.12237207725,17
2024-07-10 14:30:37.561500,-24.51794987650778,237.69709111285454,0.0,nan,0.0,0
2024-07-10 14:32:26.509940,-23.56302682635681,235.08961345549105,28928.329737891618,354.4239640510162,280161.0223251637,38
2024-07-10 14:34:16.132550,-22.620040848600677,234.957506876183,25308.929929772374,347.4480868257514,266749.27600752213,34
2024-07-10 14:36:05.518580,-17.8820641671068,234.75523252407862,26065.90307303744,345.8666596468756,265313.3955836127,36
2024-07-10 14:37:55.218950,-20.06391065818758,236.4147749923363,30950.55027185147,381.5135188920786,322055.68046668434,44
2024-07-10 14:39:44.526345,-24.574994428348564,235.54367628277856,35079.03464264669,399.3104396581837,353976.6890826706,46
2024-07-10 14:41:34.316600,-16.042158320383695,234.28183412597028,74307.27348751487,601.0706686280554,796879.17085747,104
2024-07-10 14:43:23.534985,-19.3799683102784,234.27653171859055,65130.450479482824,536.9937769910371,641855.0835336822,84
2024-07-10 14:45:13.403000,-20.93633357858776,231.9209548976251,87612.16994305015,636.2763824608818,897307.4396980628,119
2024-07-10 14:47:02.544625,-15.706522037789535,233.24026301381724,118220.07893201133,747.1063990931829,1234556.022063976,163
2024-07-10 14:48:52.478150,-26.619970630527764,231.66487275884865,63496.716858599466,539.062460065468,644673.3885622681,84
2024-07-10 14:50:41.553130,-24.422572362777093,228.6818057649036,39742.15438940522,416.3054601854246,386362.62674980145,52
2024-07-10 14:52:31.564550,-20.962995075576018,230.7566704916841,21272.142543085247,299.1992706809828,200312.5496951493,27
2024-07-10 14:54:20.560770,-24.399122579384585,229.63824666527577,44165.833946123006,450.0375528481459,449233.4318932183,58
2024-07-10 14:56:10.660950,-19.135444556725517,230.71938264793005,49728.128822760846,495.32783841322714,540427.4638370009,67
2024-07-10 14:57:59.566410,-23.576649132501505,232.68975179136774,64550.85045031274,547.823371432749,664771.7430262002,84
2024-07-10 14:59:49.717350,-27.70695555806577,230.78241733740433,0.0,0.0,0.0,0
2024-07-10 15:01:38.573745,-19.558911436692302,233.376255813561,12282.281857856537,232.43639177224745,120335.63429805994,16
2024-07-10 15:03:28.774950,-26.206352598526642,232.7896691320774,11237.478519503,233.36960208882678,120160.22087769769,16
2024-07-10 15:05:17.583245,-24.00117233652164,235.9299183970113,0.0,0.0,0.0,0
2024-07-10 15:07:07.869950,-22.81031656139044,234.30003125790276,12630.240435632035,261.0353920959679,148909.1922890234,18
2024-07-10 15:08:56.610745,-22.298503133863125,235.65204661456815,20728.609418666478,326.8010130626468,234326.41369621092,28
2024-07-10 15:10:46.129495,-21.873216689920042,237.6362375718412,29302.832844892677,375.46666616448573,311253.2676462394,40
2024-07-10 15:12:35.632970,-21.49214015527353,238.8635860276139,42091.33519325571,448.21179667217115,443878.96454544703,53
2024-07-10 15:15:23.334395,-20.81081724677989,239.5058102418599,56793.36385918633,542.8907453594982,646254.0866531695,75
2024-07-10 15:17:00.549815,-20.444712426461834,239.47773900629494,50204.53182804685,494.43066009837196,539127.8871186705,67
2024-07-10 15:18:37.734120,-17.320234100949165,240.14998309708403,90408.37854461557,670.6780011373411,990026.3409637744,120
2024-07-10 15:20:14.919290,-15.996824921920556,240.21630217946688,39631.80886465033,449.4793330218487,443695.15049218223,52
2024-07-10 15:21:52.102710,-20.80196671663344,237.64166757974823,41881.25503266078,411.1723611966366,380006.67625669565,54
2024-07-10 15:23:29.290890,-21.833854880614012,238.7483454165732,33662.054010999025,400.8960550168686,355097.34786717535,46
2024-07-10 15:25:06.472185,-24.62832658120415,237.38590934322167,0.0,0.0,0.0,0
2024-07-10 15:26:43.655480,-22.863599866890958,237.13326023600413,14727.903318221732,281.8019074805886,173552.53343761817,20
2024-07-10 15:28:20.837775,-24.547508632243527,237.35058207172492,45048.83670252103,468.0599343221445,483209.0409378215,61
2024-07-10 15:29:58.230800,-25.541643896675634,235.09333659831333,42029.52774887842,434.79729270820127,420126.89924164093,56
2024-07-10 15:31:35.397250,-23.867263418521084,234.57042929594576,39056.59177548635,433.4103534167993,414745.66067323607,51
2024-07-10 15:33:12.837670,-21.61838003852835,234.2192708774574,88624.74715029699,631.9854948241259,887436.0784864876,114
2024-07-10 15:34:50.282850,-16.658792065968353,232.636799650577,29605.24630158665,386.147470786455,327824.98469113884,40
2024-07-10 15:36:40.629000,-17.6909488904018,229.01596011549904,123468.08138560648,768.3542510153136,1304204.5914922135,169
2024-07-10 15:38:29.735615,-17.472042521622587,229.84504523164733,18446.573933565756,282.918059182826,178531.83035711988,23
2024-07-10 15:40:19.463930,-14.940882488528503,227.76238275817408,16598.040457567247,280.5707250906728,174037.90401337898,24
2024-07-10 15:42:09.191255,-20.94443918656942,227.75748734207994,65941.98973245785,577.9856273943334,734076.7606813002,88
