DateTime,Diff_count
2024-07-10 13:38:28.108555,470683.06416897546
2024-07-10 13:40:17.611870,1463221.5064453986
2024-07-10 13:42:07.116195,1916855.5038004387
2024-07-10 13:43:56.621510,191492.2710873722
2024-07-10 13:45:46.124835,447886.4067659267
2024-07-10 13:47:35.629150,0.0
2024-07-10 13:49:25.131465,0.0
2024-07-10 13:51:14.635665,0.0
2024-07-10 13:53:04.140980,1010479.8936088711
2024-07-10 13:54:53.644305,1341322.1097440654
2024-07-10 13:56:43.147620,1509826.9973066552
2024-07-10 13:58:32.653070,608086.9726340682
2024-07-10 14:00:22.156385,0.0
2024-07-10 14:02:11.661710,0.0
2024-07-10 14:04:01.165025,0.0
2024-07-10 14:05:50.669225,0.0
2024-07-10 14:07:40.174540,0.0
2024-07-10 14:09:29.677865,49901.54736948252
2024-07-10 14:11:19.182180,0.0
2024-07-10 14:13:08.687630,1191212.4683390078
2024-07-10 14:14:58.190945,1135864.9047692323
2024-07-10 14:16:47.696270,571610.3444291262
2024-07-10 14:18:37.197585,393112.4643990851
2024-07-10 14:20:26.701910,2913515.323797495
2024-07-10 14:22:16.207100,3188564.7550325296
2024-07-10 14:24:05.710425,2021484.1332434388
2024-07-10 14:25:55.214740,530144.3125868873
2024-07-10 14:27:44.719065,967324.5656660523
2024-07-10 14:29:34.222505,1140905.8710740139
2024-07-10 14:31:23.727830,1290142.9952691528
2024-07-10 14:33:13.236145,1067402.444056385
2024-07-10 14:35:02.735460,1197067.5953635885
2024-07-10 14:36:52.244785,959360.3924985764
2024-07-10 14:38:41.744100,1618799.5578371696
2024-07-10 14:40:31.255425,1574014.3931149442
2024-07-10 14:42:20.753740,0.0
2024-07-10 14:44:10.260940,0.0
2024-07-10 14:45:59.762255,0.0
2024-07-10 14:47:49.265580,0.0
2024-07-10 14:49:38.767895,0.0
2024-07-10 14:51:28.273220,0.0
2024-07-10 14:53:17.776660,0.0
2024-07-10 14:55:07.281985,0.0
2024-07-10 14:56:56.785300,665007.6918980628
2024-07-10 14:58:46.289625,0.0
2024-07-10 15:00:35.791370,0.0
2024-07-10 15:02:25.295120,0.0
2024-07-10 15:04:14.800870,0.0
2024-07-10 15:06:04.305620,0.0
2024-07-10 15:07:53.809370,0.0
2024-07-10 15:09:43.347120,2277080.7417833237
2024-07-10 15:11:32.851870,2376902.064561021
2024-07-10 15:13:22.356185,1829694.360846493
2024-07-10 15:13:41.797215,1790110.131050426
2024-07-10 15:14:01.189245,1982912.3670492996
2024-07-10 15:14:20.583285,1896271.3902760732
2024-07-10 15:15:57.832580,1795467.6792700808
2024-07-10 15:17:35.458750,1447920.3914000592
2024-07-10 15:19:12.230180,1250682.7643246239
2024-07-10 15:20:49.415475,0.0
2024-07-10 15:22:26.598770,0.0
2024-07-10 15:24:03.783075,2462526.1458637156
2024-07-10 15:25:40.968245,2608902.52992299
2024-07-10 15:27:18.151540,0.0
2024-07-10 15:28:55.335970,3490034.797386538
2024-07-10 15:30:32.520140,13356248.072782487
2024-07-10 15:32:09.959435,30948933.90029277
2024-07-10 15:33:47.394730,30044060.038723975
2024-07-10 15:35:37.129055,35829213.608585715
2024-07-10 15:37:26.856370,20819797.791522212
2024-07-10 15:39:16.585570,14152485.407266852
2024-07-10 15:41:06.313020,10142805.799693514
2024-07-10 15:42:56.413350,0.0
2024-07-10 15:44:45.770660,0.0
2024-07-10 15:46:35.495975,2569363.944257186
2024-07-10 15:48:25.225300,6367811.046057453
2024-07-10 15:50:14.921615,6379632.732182417
2024-07-10 15:52:04.648940,5529337.703311741
