date_time,suit_counts,helios_counts
2024-07-10 04:20:00.000,6511831.3583984375,0.5166666666666667
2024-07-10 04:33:46.000,4606980.6298828125,0.25
2024-07-10 05:24:21.000,1935889.0966796875,0.2833333333333333
