filter2_file,total_counts_under_contours,qs_mean_counts,contour_area
2024-06-01T08:41:59.812,121422465.47984551,3889.4181891602843,9899
2024-06-01T08:42:14.798,122055473.76587673,3892.370350952868,9899
2024-06-01T08:42:29.784,123830578.31414458,3894.156522440794,9899
2024-06-01T08:42:46.180,125001653.33982873,3870.3398475886593,9899
2024-06-01T08:43:02.576,126720996.8111233,3857.123060165161,9899
2024-06-01T08:43:18.972,129334468.28847715,3846.4182303246266,9899
2024-06-01T08:43:35.368,131782212.58110875,3829.1927641182883,9899
2024-06-01T08:43:51.764,135969757.014625,3830.139418259814,9899
2024-06-01T08:44:08.160,144097717.10061663,3828.5305304474136,9899
2024-06-01T08:44:24.556,156796647.62253162,3830.0641142605828,9899
2024-06-01T08:44:40.952,168218044.5228256,3837.2957638008716,9899
2024-06-01T08:44:57.347,182611818.6754617,3831.311401802095,9899
2024-06-01T08:45:03.449,194754194.34443495,3828.258240136951,9899
2024-06-01T08:46:29.783,240637877.38829228,3870.347665812195,9899
2024-06-01T08:47:56.559,214178945.89693058,3895.1003169958026,9899
2024-06-01T08:49:22.904,196014135.91107312,3823.473469139163,9899
2024-06-01T08:50:53.836,184361298.05139694,3871.9101290574486,9899
2024-06-01T08:52:20.152,182134628.03865412,3855.529851446501,9899
2024-06-01T08:53:51.114,173736644.57248515,3852.998197436211,9899
2024-06-01T08:55:17.431,173753161.898812,3891.8126728125208,9899
2024-06-01T08:56:48.362,167659435.8378503,3863.727114149882,9899
2024-06-01T08:58:19.275,163788893.31585807,3863.0792585176646,9899
2024-06-01T08:59:50.191,160184559.109719,3835.6844314064074,9899
2024-06-01T09:01:21.131,156290023.92353863,3882.687083515497,9899
2024-06-01T09:02:52.437,152554422.62772888,3830.422740806747,9899
2024-06-01T09:04:22.956,149626223.52314815,3856.486524860511,9899
2024-06-01T09:05:53.867,150066663.75492612,3823.5256667307626,9899
2024-06-01T09:07:24.780,147095019.8346608,3827.990612588863,9899
2024-06-01T09:08:55.725,144787122.79016992,3845.1017159949424,9899
2024-06-01T09:10:26.637,143151455.55659568,3833.975672894047,9899
2024-06-01T09:11:57.549,142532020.03427437,3835.008073365799,9899
2024-06-01T09:13:28.461,142248730.58090305,3825.779582265558,9899
2024-06-01T09:14:59.375,138993397.94176316,3808.5039614945354,9899
2024-06-01T09:16:30.126,137529813.38897288,3851.2247425884116,9899
2024-06-01T09:18:00.879,135683350.32969624,3820.7740218817835,9899
2024-06-01T09:19:31.631,133949155.47512306,3850.316701656809,9899
2024-06-01T09:21:02.382,132603524.87144679,3871.927463830284,9899
2024-06-01T09:22:33.167,131310439.2999527,3809.065801976163,9899
2024-06-01T09:24:03.920,130741528.55720735,3839.150370443736,9899
2024-06-01T09:25:34.639,128767173.13296622,3852.4471876378,9899
2024-06-01T09:27:05.359,128276707.17293304,3814.0048339573113,9899
2024-06-01T09:28:36.806,127408532.46541448,3892.389867916893,9899
2024-06-01T09:30:06.800,127185332.2904338,3838.591128685384,9899
2024-06-01T09:31:37.520,127160382.68866186,3840.059931551064,9899
2024-06-01T09:33:08.241,126296908.17741711,3901.120609062805,9899
2024-06-01T09:34:38.961,125858947.20830368,3885.7166045034865,9899
2024-06-01T09:36:09.681,124878435.85573025,3841.1087522337484,9899
2024-06-01T09:37:40.402,124073767.38905498,3862.8120850935125,9899
2024-06-01T09:39:11.122,123216009.59971084,3912.7070532582675,9899
2024-06-01T09:40:41.809,122641570.5418324,3808.4299255727396,9899
2024-06-01T09:42:12.497,121829096.17015228,3864.732510988134,9899
2024-06-01T09:43:43.153,121044042.02183147,3842.9982151822137,9899
2024-06-01T09:45:13.809,120642497.94604589,3838.935540429577,9899
2024-06-01T09:46:44.241,119518023.98659766,3805.949219227064,9899
2024-06-01T09:48:14.674,118086404.25269355,3854.24030303846,9899
2024-06-01T09:49:45.106,119024786.53114404,3833.365297206327,9899
2024-06-01T09:51:15.538,117713804.10446493,3859.7177972390646,9899
2024-06-01T09:52:45.970,117869847.20075127,3862.420416101033,9899
2024-06-01T09:54:16.402,117206473.03884295,3828.0131588598865,9899
2024-06-01T09:55:46.835,117135954.42728952,3824.8841540927056,9899
2024-06-01T09:57:17.267,116279746.231986,3839.147200654625,9899
2024-06-01T09:58:47.700,116288078.86402367,3845.8458680880376,9899
2024-06-01T10:00:18.131,115195218.89856489,3817.3527263109954,9899
2024-06-01T10:01:48.564,115511601.2971369,3868.0246172525617,9899
2024-06-01T10:03:18.997,115137840.36156939,3799.181023571845,9899
2024-06-01T10:04:49.460,114870483.24918365,3840.4213675069946,9899
2024-06-01T10:06:19.892,114717257.15518478,3834.2663283259967,9899
2024-06-01T10:07:50.325,114931879.87995903,3792.01510977688,9899
2024-06-01T10:09:20.757,115362757.08394758,3828.7811378385536,9899
2024-06-01T10:10:51.189,115027871.5546664,3835.8017428855437,9899
2024-06-01T10:12:21.622,114597531.13016213,3856.928725726309,9899
2024-06-01T10:13:52.534,114399564.2094825,3795.345485767591,9899
2024-06-01T10:15:22.423,114043309.9674669,3807.610891592785,9899
2024-06-01T10:16:52.599,114621666.47393057,3814.8662047429443,9899
2024-06-01T10:18:22.774,114332986.68992144,3781.434281194478,9899
2024-06-01T10:19:52.951,115904284.94427328,3812.01134019786,9899
