Time,xrsa,xrsb,xrsa_quality,xrsb_quality,xrsa_primary_chan,xrsb_primary_chan
2024-06-01 07:12:00.343944,1.5205502e-07,3.940677e-06,0,0,1,1
2024-06-01 07:12:01.343947,1.4450391e-07,3.931673e-06,0,0,1,1
2024-06-01 07:12:02.343948,1.4555137e-07,3.93872e-06,0,0,1,1
2024-06-01 07:12:03.343950,1.5741739e-07,3.9232846e-06,0,0,1,1
2024-06-01 07:12:04.343956,1.4881883e-07,3.9284573e-06,0,0,1,1
2024-06-01 07:12:05.343956,1.5094501e-07,3.9284296e-06,0,0,1,1
2024-06-01 07:12:06.343959,1.4772446e-07,3.9303727e-06,0,0,1,1
2024-06-01 07:12:07.343963,1.5743304e-07,3.9200822e-06,0,0,1,1
2024-06-01 07:12:08.343972,1.4556701e-07,3.9207257e-06,0,0,1,1
2024-06-01 07:12:09.343970,1.488032e-07,3.9117217e-06,0,0,1,1
2024-06-01 07:12:10.343972,1.5419684e-07,3.909792e-06,0,0,1,1
2024-06-01 07:12:11.343980,1.617636e-07,3.905947e-06,0,0,1,1
2024-06-01 07:12:12.343977,1.3911026e-07,3.914308e-06,0,0,1,1
2024-06-01 07:12:13.343981,1.3368536e-07,3.9014176e-06,0,0,1,1
2024-06-01 07:12:14.343982,1.7039343e-07,3.905304e-06,0,0,1,1
2024-06-01 07:12:15.343987,1.4664575e-07,3.9040037e-06,0,0,1,1
2024-06-01 07:12:16.343988,1.5421249e-07,3.8892254e-06,0,0,1,1
2024-06-01 07:12:17.343997,1.380159e-07,3.8988587e-06,0,0,1,1
2024-06-01 07:12:18.343996,1.5421249e-07,3.8802214e-06,0,0,1,1
2024-06-01 07:12:19.343998,1.4664575e-07,3.8943567e-06,0,0,1,1
2024-06-01 07:12:20.343997,1.3800027e-07,3.8975586e-06,0,0,1,1
2024-06-01 07:12:21.344003,1.4448828e-07,3.8808507e-06,0,0,1,1
