# Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-06-01T07:10:59.337,492860480.0,15698.09765625,10944556.0,2339.2900390625,185761,5148
2024-06-01T07:12:24.391,492558496.0,15693.287109375,10932417.0,2337.992431640625,185761,5148
2024-06-01T07:13:49.447,492647872.0,15694.7109375,10984991.0,2343.607421875,185761,5148
2024-06-01T07:15:14.503,490412224.0,15659.05859375,10892398.0,2333.709228515625,185761,5148
2024-06-01T07:16:39.559,491718592.0,15679.9013671875,10925387.0,2337.240478515625,185761,5148
2024-06-01T07:18:04.615,491247392.0,15672.38671875,10925595.0,2337.262939453125,185761,5148
2024-06-01T07:19:29.672,491148288.0,15670.806640625,10983110.0,2343.40673828125,185761,5148
2024-06-01T07:20:54.728,491390976.0,15674.6767578125,10931494.0,2337.893798828125,185761,5148
2024-06-01T07:22:19.784,491366656.0,15674.2880859375,10983566.0,2343.455322265625,185761,5148
2024-06-01T07:23:44.840,490315264.0,15657.5107421875,11029281.0,2348.3271484375,185761,5148
2024-06-01T07:25:09.896,491074080.0,15669.6220703125,11023634.0,2347.725830078125,185761,5148
2024-06-01T07:26:34.953,492415680.0,15691.0107421875,11051774.0,2350.720458984375,185761,5148
2024-06-01T07:28:00.884,491205184.0,15671.712890625,11029702.0,2348.3720703125,185761,5148
2024-06-01T07:32:14.795,490938304.0,15667.4541015625,11089928.0,2354.774658203125,185761,5148
2024-06-01T07:35:04.330,491660604.57332337,15678.976442569894,11317253.034418602,2378.7867742211156,185761,5293
2024-06-01T07:36:29.991,491646237.1324619,15678.747353224075,11361453.168741822,2383.4274867029017,185761,5293
2024-06-01T07:37:53.867,490954295.8168751,15667.71035947619,11296228.610504156,2376.576172827641,185761,5293
2024-06-01T07:39:18.635,490540359.7063118,15661.104043238965,11265279.242191218,2373.318272186773,185761,5293
2024-06-01T07:40:43.404,489872314.2387875,15650.436323610718,11297022.867385995,2376.659721898151,185761,5293
2024-06-01T07:42:08.176,490516257.4721737,15660.719291784999,11309696.295673784,2377.992461686305,185761,5293
2024-06-01T07:43:32.972,489955768.3014194,15651.769361663544,11249495.422839308,2371.6550574271237,185761,5293
2024-06-01T07:44:57.739,491326463.3383806,15673.647682310275,11304034.840280097,2377.3971944418645,185761,5293
2024-06-01T07:46:22.509,491099454.2279101,15670.026391616419,11289701.74829391,2375.8894911478847,185761,5293
2024-06-01T07:47:47.277,490991456.0569774,15668.30329131041,11300540.53944625,2377.029715784623,185761,5293
2024-06-01T07:49:12.440,490531749.0619756,15660.966589932685,11358293.411844138,2383.096033717917,185761,5293
2024-06-01T07:50:36.813,489714149.75449514,15647.909600877925,11277806.22258833,2374.6374694454234,185761,5293
2024-06-01T07:52:01.581,491311510.7819607,15673.409182146059,11325898.4105196,2379.6951916705216,185761,5293
2024-06-01T07:53:26.350,492235496.46071625,15688.140368774057,11427239.788384829,2390.3179483475446,185761,5293
2024-06-01T07:54:51.117,490296458.69835967,15657.2101393952,11323147.079196103,2379.406131705567,185761,5293
2024-06-01T07:56:15.886,491154042.8918284,15670.897276350011,11397335.782601442,2387.188281493674,185761,5293
2024-06-01T07:57:40.654,491966499.4908408,15683.853153655207,11372457.360999968,2384.5814476549094,185761,5293
2024-06-01T07:59:05.421,491892034.820794,15682.666144836374,11393470.75290576,2386.783479172939,185761,5293
2024-06-01T08:00:30.197,490371372.20612586,15658.406244029527,11340592.587014068,2381.238394933828,185761,5293
2024-06-01T08:01:54.798,490370362.9887587,15658.390130993012,11383612.026531277,2385.750618414598,185761,5293
2024-06-01T08:03:19.373,491588122.71663404,15677.820682681537,11365841.892637078,2383.8877797242344,185761,5293
2024-06-01T08:04:43.981,489961825.82429117,15651.86611596667,11286861.722594606,2375.590634199694,185761,5293
2024-06-01T08:06:08.558,489610514.3015884,15646.253773692737,11349684.422600001,2382.1927317704585,185761,5293
2024-06-01T08:07:33.135,489278257.0500168,15640.943978066298,11335383.037560213,2380.6913951161555,185761,5293
2024-06-01T08:08:57.710,488870904.5308833,15634.431625915975,11278709.040172916,2374.7325154817877,185761,5293
2024-06-01T08:10:22.286,488612429.7868606,15630.297978395363,11279501.282910975,2374.8159173829636,185761,5293
2024-06-01T08:11:46.863,490155002.5785636,15654.951334618763,11373929.7396995,2384.7358071387594,185761,5293
2024-06-01T08:13:11.470,489492735.80633223,15644.371764413107,11277331.052542005,2374.5874433827453,185761,5293
2024-06-01T08:14:36.787,488738269.3065249,15632.310598669104,11211219.072632745,2367.616847447317,185761,5293
2024-06-01T08:16:00.720,488071733.4658346,15621.647375770497,11272224.885295857,2374.049797845009,185761,5293
2024-06-01T08:17:25.328,487422590.63649786,15611.255404939378,11197867.448836468,2366.2066106784155,185761,5293
2024-06-01T08:18:49.967,487525190.8055675,15612.898366504016,11246358.274188828,2371.3243424496814,185761,5293
2024-06-01T08:20:14.576,487607394.96467793,15614.214597037502,11224706.472183876,2369.0405729096196,185761,5293
2024-06-01T08:21:39.249,488144118.10325825,15622.80573557865,11253114.722176988,2372.0365429496433,185761,5293
2024-06-01T08:23:03.888,488627914.2209804,15630.545643402542,11249262.62416423,2371.630517614857,185761,5293
2024-06-01T08:24:28.528,488977273.05388,15636.132403089327,11242521.080139672,2370.919766687569,185761,5293
2024-06-01T08:25:53.169,489194303.8405379,15639.602038423773,11246739.753299136,2371.364560047562,185761,5293
2024-06-01T08:27:17.810,489181860.1145505,15639.403123433938,11251378.265947636,2371.8535226640406,185761,5293
2024-06-01T08:28:42.449,489157990.9246999,15639.02156345946,11229007.663012693,2369.494425295478,185761,5293
2024-06-01T08:30:07.900,488360740.1233568,15626.271790215296,11197988.673283912,2366.2194185328535,185761,5293
2024-06-01T08:31:31.539,488329864.6325532,15625.777814760988,11242916.406269584,2370.9614512123117,185761,5293
2024-06-01T08:32:55.922,488616765.00845695,15630.367318275936,11126854.788033888,2358.691881958503,185761,5293
2024-06-01T08:34:20.307,488670657.9215071,15631.229285016376,11164245.21372144,2362.6516050532546,185761,5293
2024-06-01T08:35:44.723,488226885.9988541,15624.130151769315,11201237.12468534,2366.5626047799096,185761,5293
2024-06-01T08:37:09.107,488100297.3420074,15622.104489184667,11219522.575080352,2368.4934636895614,185761,5293
2024-06-01T08:38:33.491,488686675.3036176,15631.485458900213,11229888.741377067,2369.587384058358,185761,5293
2024-06-01T08:39:57.875,488059834.42122626,15621.456949036898,11175380.768415697,2363.8296013477475,185761,5293
2024-06-01T08:41:22.261,489299183.9751563,15641.278463974042,11259521.588718371,2372.7116964265138,185761,5293
2024-06-01T08:45:48.533,495138796.19545126,18168.44877244526,11183155.271000031,2730.464584522816,185761,5293
2024-06-01T08:47:14.925,517969399.2907783,22758.941084566704,11369023.58852563,3371.7982722170123,185761,5293
2024-06-01T08:48:41.654,496862443.67487544,18200.04475589507,11227142.17668293,2735.8292072280306,185761,5293
2024-06-01T08:50:10.346,497937570.25404793,15778.744725960425,11363417.763849799,2383.6335460646837,185761,5293
2024-06-01T08:51:38.899,494433969.17562246,18155.512829911517,11268537.984749373,2740.8682304152426,185761,5293
2024-06-01T08:53:07.594,496952976.4038672,15763.13700384329,11380471.088725891,2385.42146053123,185761,5293
2024-06-01T08:54:36.181,494900730.52333796,18164.08049830467,11247825.839307602,2738.348144326868,185761,5293
2024-06-01T08:56:04.873,498493702.60812795,15787.553683331182,11433246.129901476,2390.9460606527155,185761,5293
2024-06-01T08:57:35.785,492651544.040987,15694.768938104617,11217970.241642635,2368.3296056126387,185761,5293
2024-06-01T08:59:06.697,496086584.4999734,15749.390218354065,11281500.475039005,2375.0263656472325,185761,5293
2024-06-01T09:00:37.641,492228403.1147756,15688.027331611449,11262938.298232106,2373.071669612204,185761,5293
2024-06-01T09:02:08.554,492911382.95036346,15698.90733379816,11307108.803168625,2377.7204212405445,185761,5293
2024-06-01T09:03:39.466,491645579.15427125,15678.736861658708,11180487.28322469,2364.369607657049,185761,5293
2024-06-01T09:05:10.378,494243836.3942862,15720.111901546474,11328588.648720711,2379.977799131823,185761,5293
2024-06-01T09:06:41.289,489958465.2146229,15651.812438414647,11296826.73538011,2376.6390907519076,185761,5293
