# Date,Intensity
2024-06-01 07:00:09.350000 2843612740.0
2024-06-01 07:00:21.350000 2843983831.0
2024-06-01 07:00:33.341000 2844024702.0
2024-06-01 07:00:45.350000 2845227039.0
2024-06-01 07:00:57.342000 2846603275.0
2024-06-01 07:01:09.350000 2847371237.0
2024-06-01 07:01:21.343000 2848401687.0
2024-06-01 07:01:33.349000 2848528961.0
2024-06-01 07:01:45.349000 2847759357.0
2024-06-01 07:01:57.342000 2847045469.0
2024-06-01 07:02:09.349000 2846233115.0
2024-06-01 07:02:21.350000 2846052773.0
2024-06-01 07:02:33.350000 2846221160.0
2024-06-01 07:02:45.350000 2845978522.0
2024-06-01 07:02:57.353000 2845940601.0
2024-06-01 07:03:09.350000 2845716172.0
2024-06-01 07:03:21.342000 2845638795.0
2024-06-01 07:03:33.349000 2845902229.0
2024-06-01 07:03:45.350000 2845974121.0
2024-06-01 07:03:57.352000 2845618861.0
2024-06-01 07:04:09.342000 2845646464.0
2024-06-01 07:04:21.351000 2845412897.0
2024-06-01 07:04:33.341000 2845081335.0
2024-06-01 07:04:45.350000 2845230744.0
2024-06-01 07:04:57.342000 2845574632.0
2024-06-01 07:05:09.349000 2845009456.0
2024-06-01 07:05:21.349000 2844600084.0
2024-06-01 07:05:33.350000 2844100962.0
2024-06-01 07:05:45.350000 2843782386.0
2024-06-01 07:05:57.353000 2843447125.0
2024-06-01 07:06:09.342000 2843314160.0
2024-06-01 07:06:21.349000 2843124837.0
2024-06-01 07:06:33.341000 2843092657.0
2024-06-01 07:06:45.349000 2843177473.0
2024-06-01 07:06:57.342000 2843283340.0
2024-06-01 07:07:09.350000 2843014882.0
2024-06-01 07:07:21.349000 2843068719.0
2024-06-01 07:07:33.349000 2843008551.0
2024-06-01 07:07:45.350000 2843352411.0
2024-06-01 07:07:57.353000 2843668033.0
2024-06-01 07:08:09.342000 2843984007.0
2024-06-01 07:08:21.349000 2844123332.0
2024-06-01 07:08:33.342000 2844622427.0
2024-06-01 07:08:45.349000 2845220945.0
2024-06-01 07:08:57.353000 2845783567.0
2024-06-01 07:09:09.350000 2846465336.0
2024-06-01 07:09:21.350000 2846968630.0
2024-06-01 07:09:33.350000 2846924603.0
2024-06-01 07:09:45.350000 2847108328.0
2024-06-01 07:09:57.352000 2847791367.0
2024-06-01 07:10:09.342000 2847885595.0
2024-06-01 07:10:21.350000 2847919069.0
2024-06-01 07:10:33.342000 2848454841.0
2024-06-01 07:10:45.350000 2849641368.0
2024-06-01 07:10:57.353000 2849946328.0
2024-06-01 07:11:09.349000 2849748414.0
2024-06-01 07:11:21.350000 2849721190.0
2024-06-01 07:11:33.350000 2850704427.0
2024-06-01 07:11:45.349000 2851802888.0
2024-06-01 07:11:57.353000 2851955477.0
2024-06-01 07:12:09.342000 2851827639.0
2024-06-01 07:12:21.350000 2851593917.0
2024-06-01 07:12:33.342000 2852052693.0
2024-06-01 07:12:45.350000 2851526188.0
2024-06-01 07:12:57.352000 2851510727.0
2024-06-01 07:13:09.350000 2851061253.0
2024-06-01 07:13:21.350000 2850729797.0
2024-06-01 07:13:33.349000 2850024732.0
2024-06-01 07:13:45.350000 2849695681.0
2024-06-01 07:13:57.353000 2849562542.0
2024-06-01 07:14:09.343000 2849567631.0
2024-06-01 07:14:21.349000 2849596916.0
2024-06-01 07:14:33.342000 2849442366.0
2024-06-01 07:14:45.349000 2849406255.0
2024-06-01 07:14:57.352000 2849566567.0
2024-06-01 07:15:09.350000 2849463768.0
2024-06-01 07:15:21.350000 2849675775.0
2024-06-01 07:15:33.350000 2849798086.0
2024-06-01 07:15:45.349000 2849775768.0
2024-06-01 07:15:57.353000 2849425603.0
2024-06-01 07:16:09.342000 2849301932.0
2024-06-01 07:16:21.350000 2848909101.0
2024-06-01 07:16:33.350000 2848940124.0
2024-06-01 07:16:45.350000 2848870782.0
2024-06-01 07:16:57.353000 2848519118.0
2024-06-01 07:17:09.350000 2848390378.0
2024-06-01 07:17:21.349000 2848419477.0
2024-06-01 07:17:33.350000 2848784327.0
2024-06-01 07:17:45.349000 2849074417.0
2024-06-01 07:17:57.353000 2848598535.0
2024-06-01 07:18:09.342000 2848550160.0
2024-06-01 07:18:21.349000 2848502781.0
2024-06-01 07:18:33.342000 2848456984.0
2024-06-01 07:18:45.350000 2848281505.0
2024-06-01 07:18:57.342000 2848078571.0
2024-06-01 07:19:09.350000 2847843500.0
2024-06-01 07:19:21.350000 2847544955.0
2024-06-01 07:19:33.350000 2847631211.0
2024-06-01 07:19:45.350000 2847651406.0
2024-06-01 07:19:57.353000 2847546751.0
2024-06-01 07:20:09.342000 2847635349.0
2024-06-01 07:20:21.350000 2847673676.0
2024-06-01 07:20:33.342000 2847700970.0
2024-06-01 07:20:45.349000 2847735504.0
2024-06-01 07:20:57.353000 2847905180.0
2024-06-01 07:21:09.350000 2848051748.0
2024-06-01 07:21:21.350000 2848081713.0
2024-06-01 07:21:33.349000 2847785164.0
2024-06-01 07:21:45.350000 2847435615.0
2024-06-01 07:21:57.353000 2847035072.0
2024-06-01 07:22:09.342000 2846931314.0
2024-06-01 07:22:21.349000 2846737215.0
2024-06-01 07:22:33.343000 2846870166.0
2024-06-01 07:22:45.350000 2846217260.0
2024-06-01 07:22:57.353000 2845702340.0
2024-06-01 07:23:09.350000 2845405232.0
2024-06-01 07:23:21.350000 2845144272.0
2024-06-01 07:23:33.350000 2844497157.0
2024-06-01 07:23:45.350000 2844334824.0
2024-06-01 07:23:57.342000 2843974972.0
2024-06-01 07:24:09.350000 2843995780.0
2024-06-01 07:24:21.351000 2843617246.0
2024-06-01 07:24:33.342000 2843249278.0
2024-06-01 07:24:45.349000 2842970331.0
2024-06-01 07:24:57.352000 2842539898.0
2024-06-01 07:25:09.350000 2842267270.0
2024-06-01 07:25:21.350000 2842091162.0
2024-06-01 07:25:33.342000 2841672930.0
2024-06-01 07:25:45.349000 2841789438.0
2024-06-01 07:25:57.343000 2841732560.0
2024-06-01 07:26:09.350000 2841967428.0
