Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20240601_082500.000,13697,X1.43,2024-06-01T08:25:00,2024-06-01T08:48:00,2024-06-01T08:58:00,367630528.3237786,559038012.1121935,5677.293632368485,1.5206517659486618,2.9602303726905523,0.5206517659486617,1.9602303726905523,105936380917.34018,7480.802999973297,33264,1.949930927704129
