Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20240601_082500.000,13697,X1.43,2024-06-01T08:25:00,2024-06-01T08:48:00,2024-06-01T08:58:00,113365921.30482024,132164347.6688158,2736.356758278744,1.1658207876549607,1.4520017037134136,0.16582078765496056,0.45200170371341364,7054777200.820089,7475.746999979019,33264,1.2574573784840652
