2024-06-02T06:31:23.993,14523909.1,3303618.3000000003
2024-06-02T06:32:50.776,14489664.799999997,3335831.6999999997
2024-06-02T06:34:17.562,14493352.600000003,3309403.4000000004
2024-06-02T06:35:44.345,14520056.399999997,3318527.0000000005
2024-06-02T06:37:11.127,14554011.600000005,3362073.5999999996
2024-06-02T06:38:37.911,14563635.199999997,3341766.1999999997
2024-06-02T06:40:04.696,14531117.100000005,3332729.0000000005
2024-06-02T06:41:31.479,14558447.200000009,3341879.8000000003
2024-06-02T06:42:58.263,14510449.999999998,3345943.6999999993
2024-06-02T06:44:25.486,14566445.3,3335284.2000000007
2024-06-02T06:45:51.832,14565187.1,3334181.9
2024-06-02T06:47:18.616,14594816.8,3361461.2999999993
2024-06-02T06:48:45.400,14620960.8,3351637.4999999995
2024-06-02T06:50:12.185,14630027.3,3367363.3000000003
2024-06-02T06:51:38.969,14628638.500000004,3386199.2000000007
2024-06-02T06:53:05.753,14621242.100000007,3344507.0
2024-06-02T06:54:32.538,14657420.599999998,3369959.6
2024-06-02T06:55:59.321,14628266.799999995,3392939.2
2024-06-02T06:57:26.105,14669804.800000003,3355065.2000000007
2024-06-02T06:58:52.891,14669810.599999996,3372944.9
2024-06-02T07:00:19.674,14655057.200000005,3389046.6
2024-06-02T07:01:46.713,14697168.400000002,3352164.6999999997
2024-06-02T07:03:13.786,14699318.200000001,3392389.7
2024-06-02T07:04:40.859,14700200.4,3409900.5000000005
2024-06-02T07:06:07.930,14690318.399999997,3406243.3000000003
2024-06-02T07:07:35.286,14719018.799999997,3411417.400000001
2024-06-02T07:09:02.751,14734661.300000003,3376164.5
2024-06-02T07:10:29.146,14758107.400000002,3423863.0
2024-06-02T07:11:56.187,14689685.299999997,3403648.4000000004
2024-06-02T07:13:23.228,14723564.500000002,3447948.1000000006
2024-06-02T07:20:12.188,14730661.599999998,3402360.1
2024-06-02T07:21:39.196,14748593.800000008,3402359.0
2024-06-02T07:23:06.205,14757489.200000005,3440809.8000000007
2024-06-02T07:24:33.212,14793375.5,3426075.3999999994
2024-06-02T07:26:00.221,14812588.100000001,3444239.6000000006
2024-06-02T07:27:27.230,14796916.600000001,3464361.3999999994
2024-06-02T07:28:54.238,14768572.1,3416271.0000000005
2024-06-02T07:30:21.245,14756154.099999998,3423856.900000001
2024-06-02T07:31:48.475,14781014.8,3462666.4
2024-06-02T07:33:15.740,14798314.699999996,3442660.000000001
2024-06-02T07:34:43.276,14843194.399999995,3452736.3
2024-06-02T07:36:10.268,14857300.100000001,3432618.7000000007
2024-06-02T07:37:37.568,14880124.899999999,3468504.6
2024-06-02T07:39:04.827,14905009.599999998,3430415.0
2024-06-02T07:40:32.926,14898015.100000001,3450587.1000000006
2024-06-02T07:41:59.389,14887851.299999997,3442841.2000000007
2024-06-02T07:43:26.716,14923708.600000001,3458391.0999999996
2024-06-02T07:44:54.122,14937260.899999993,3439804.3000000003
2024-06-02T07:46:21.309,14919758.800000004,3457367.3000000003
2024-06-02T07:47:48.606,14941872.300000004,3443412.3
2024-06-02T07:49:15.901,14937486.200000003,3463134.1999999997
2024-06-02T07:50:43.198,14938886.900000002,3464312.7
2024-06-02T07:52:10.494,14955282.499999998,3490562.0000000005
2024-06-02T07:53:37.790,14989091.400000006,3462589.4
2024-06-02T07:55:05.868,14945381.700000001,3474237.9000000013
2024-06-02T07:56:32.383,14959012.599999998,3525240.7
2024-06-02T07:57:59.710,14969369.800000003,3485733.8
2024-06-02T07:59:27.639,14891982.400000004,3490592.200000001
2024-06-02T08:00:54.399,14903831.300000003,3472286.8
2024-06-02T08:02:21.951,14938207.900000004,3464849.600000001
2024-06-02T08:03:49.503,14916805.999999998,3481637.7000000007
2024-06-02T08:05:17.553,14953561.299999997,3505100.3999999994
2024-06-02T08:06:44.607,14929971.299999995,3470647.6000000006
2024-06-02T08:08:12.159,14931913.200000001,3503902.2999999993
2024-06-02T08:09:39.744,14882129.2,3493933.3
2024-06-02T08:11:07.296,14964648.399999997,3481917.3000000003
2024-06-02T08:12:34.847,14941533.299999997,3478511.7
2024-06-02T08:14:02.400,14967432.500000002,3492135.6999999993
2024-06-02T08:15:29.953,14991770.299999988,3472626.900000001
2024-06-02T08:16:57.505,14996697.900000002,3488405.8
2024-06-02T08:18:25.572,15000634.000000004,3482043.0000000005
2024-06-02T08:19:52.609,14995801.1,3504363.700000001
2024-06-02T08:21:20.162,14997148.200000001,3530989.4000000013
2024-06-02T08:22:47.711,15088889.799999995,3519658.1000000006
2024-06-02T08:24:15.232,15070887.299999997,3499382.9000000004
2024-06-02T08:25:42.752,15093663.600000005,3523822.1999999997
2024-06-02T08:27:10.303,15074430.200000001,3524020.5999999996
2024-06-02T08:28:37.857,15106733.599999996,3536467.2
2024-06-02T08:30:05.377,15030660.699999992,3529530.2
2024-06-02T08:31:33.119,15079025.900000002,3552811.4000000004
2024-06-02T08:33:00.928,15077631.4,3488831.8000000003
2024-06-02T08:34:28.737,15104678.700000003,3521099.1000000006
2024-06-02T08:35:56.581,15134457.399999999,3529033.1999999997
2024-06-02T08:37:24.385,15136820.399999999,3506839.0000000005
2024-06-02T08:38:52.193,15175048.6,3519334.6
2024-06-02T08:40:20.125,15209952.200000001,3498491.9000000004
2024-06-02T08:41:47.810,15201082.800000003,3473723.2
2024-06-02T08:43:15.618,15208913.800000006,3454845.8
2024-06-02T08:44:43.426,15189849.700000005,3457187.1000000006
2024-06-02T08:46:11.233,15179886.399999999,3498315.1000000006
2024-06-02T08:47:39.424,15192210.099999996,3424998.1000000006
2024-06-02T08:59:53.764,15296828.300000006,3493826.3000000007
2024-06-02T09:01:21.731,15267587.900000004,3479127.8999999994
2024-06-02T09:02:49.796,15298924.799999999,3486425.2999999993
2024-06-02T09:04:17.860,15289294.9,3520629.700000001
2024-06-02T09:05:45.924,15263977.000000004,3479114.1
2024-06-02T09:07:13.988,15304230.099999998,3509812.3000000007
2024-06-02T09:08:42.524,15341879.899999997,3505079.099999999
2024-06-02T09:10:10.117,15346061.800000003,3506610.4000000004
2024-06-02T09:11:38.181,15335873.599999998,3497571.9
2024-06-02T09:13:06.211,15391808.999999998,3515955.0000000005
2024-06-02T09:14:34.276,15347472.799999999,3484035.2
2024-06-02T09:16:02.308,15306796.4,3488037.9000000004
2024-06-02T09:17:30.340,15357478.100000003,3488862.8
2024-06-02T09:18:58.372,15376187.999999998,3488869.5999999996
