Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-07-10 03:31:16.823700,5224,5710,7559.541022870179,2028.86675302112,10401,8792.328766270162,2230.1461378553754
2024-07-10 03:31:16.823700,5224,5710,7561.237752070295,2028.5149669117982,10401,8792.413455163269,2232.4870865356897
2024-07-10 03:31:16.823700,5224,5533,7559.172550582697,2030.2889460338333,8625,8792.898352049002,2235.1899747527186
2024-07-10 03:31:16.823700,5224,5648,7553.207222764945,2029.9422592830592,8625,8795.04627720504,2231.162621218743
2024-07-10 03:32:47.279655,5193,5390,7534.18453531037,2012.6649306465351,6903,8783.766990291262,2206.9289089631898
2024-07-10 03:32:47.279655,5193,6092,7529.195490797739,2011.5627680800233,6903,8779.356493277815,2208.393086600232
2024-07-10 03:34:18.477815,5123,5453,7526.674429189107,2003.8660415410843,9140,8749.738198854764,2190.121645094107
2024-07-10 03:34:18.477815,5123,5453,7521.202063569005,2002.6542542578227,9140,8748.924738994168,2187.6561115017757
2024-07-10 03:35:49.679100,5247,5755,7536.5107236576505,2000.7392715713593,8638,8758.269110360126,2188.8746650259372
2024-07-10 03:35:49.679100,5229,5759,7537.25791479044,2000.6888331242724,10633,8757.604864673993,2190.8638105045425
2024-07-10 03:37:20.878145,5214,5784,7536.583907929747,2023.7252424537355,9025,8779.136501916986,2256.0755533946412
2024-07-10 03:37:20.878145,5214,5767,7534.029003425155,2022.682734560092,10250,8782.77775003641,2257.0852412062122
2024-07-10 03:38:52.824300,5156,5665,7531.136954418099,1994.7118360252457,8850,8742.104981839195,2202.311043548539
2024-07-10 03:38:52.824300,5156,5449,7532.591644878864,1994.5060750292814,8524,8743.50005178664,2202.2868008975483
2024-07-10 03:40:23.279715,5149,5552,7525.912051023834,1993.654220242409,8883,8733.499274701591,2209.29360163168
2024-07-10 03:40:23.279715,5149,5878,7515.967796236169,1994.3479036441481,8883,8734.13022046589,2216.324552336905
2024-07-10 03:41:54.479000,5171,5931,7530.5442401681485,2008.8919679530022,8748,8767.09101908835,2228.3138981064803
2024-07-10 03:41:54.479000,5171,5692,7518.666817615759,2008.6203586505167,8652,8760.926956015632,2228.377466085362
2024-07-10 03:41:54.479000,5171,6156,7533.678434450197,2007.7392938102878,8652,8754.52652072158,2228.5325881772396
2024-07-10 03:43:25.679035,5117,5489,7503.168302662354,1989.5607858892904,8699,8717.526519567027,2199.20600457203
2024-07-10 03:43:25.679035,5117,5917,7507.777233225545,1987.066688391932,8699,8725.967713097712,2200.7206187816137
2024-07-10 03:44:56.880330,5053,5601,7502.746963614189,1987.0287609858306,9688,8705.954449240475,2194.979923118093
2024-07-10 03:44:56.880330,5266,5601,7498.762550229394,1985.995066008373,9688,8704.295594347464,2194.600608083327
2024-07-10 03:46:28.238615,5269,5942,7514.697939764073,2001.3350073629988,6863,8726.175054659032,2225.9851840174465
2024-07-10 03:46:28.238615,5269,5954,7513.358753660299,2002.431210949471,9015,8716.3768386548,2226.861010066979
2024-07-10 03:47:59.663775,5228,5468,7499.716453875656,1990.1490019185155,6634,8721.106575633314,2181.399734867301
2024-07-10 03:47:59.663775,5228,5673,7500.22333303917,1988.1530562405985,6634,8718.45702580739,2179.601073886343
2024-07-10 03:49:31.919450,5255,5713,7498.890286411799,1977.469511513355,8713,8709.925447626178,2159.696697046006
2024-07-10 03:49:31.919450,5239,5629,7495.221110254143,1976.3725499697696,8439,8710.393706191893,2161.9856407150805
2024-07-10 03:51:02.511230,5296,5798,7516.029266574855,1992.7503602655659,6834,8727.317329750957,2176.6145598772628
2024-07-10 03:51:02.511230,5296,5798,7512.272119635076,1990.7874387598442,9209,8731.085712507262,2174.9511264148373
2024-07-10 03:52:33.936390,5193,5788,7531.212616265204,2011.1805429767383,9703,8766.181358321586,2201.836393956757
2024-07-10 03:52:33.936390,5150,5657,7543.052625931069,2011.2433295142212,9703,8763.581016794904,2199.3734900398017
2024-07-10 03:54:05.360675,5126,5856,7528.131015356492,2007.725955437212,10478,8767.79019652321,2194.068214573435
2024-07-10 03:54:05.360675,5266,5811,7535.277928007245,2006.5986402921087,10478,8763.698450092994,2193.7281055571734
2024-07-10 03:55:36.783845,5249,5908,7552.603363991432,2010.2917305609456,10378,8778.054395547768,2191.1014795324286
2024-07-10 03:55:36.783845,5249,5853,7543.538927161642,2013.0640633936382,8923,8781.975945230413,2193.908505840134
2024-07-10 03:57:08.208130,5227,5618,7551.895246978157,2025.108112906506,8538,8789.874821661188,2219.2682443907916
2024-07-10 03:57:08.208130,5141,5652,7557.665852856348,2025.4739371744179,8538,8790.605253383956,2214.361868864389
2024-07-10 03:58:39.665290,5262,5761,7555.014036351686,2028.7279028864507,8834,8790.257949876746,2217.502558602829
2024-07-10 03:58:39.665290,5262,5761,7543.041085826238,2029.1872513802264,6736,8792.085660811978,2217.4766104650157
2024-07-10 04:00:11.888050,5165,5736,7554.731125151975,2014.7012919610775,8772,8800.071562583758,2194.9999808179737
2024-07-10 04:00:11.888050,5206,6000,7549.189053819663,2016.3065618855094,8772,8796.728170724178,2194.260542691358
2024-07-10 04:01:42.509555,5265,5878,7547.8985504521615,2006.758611851455,9740,8792.731874483898,2176.3006818440595
2024-07-10 04:01:42.509555,5120,5467,7549.713795982947,2007.9411194894578,9740,8788.007664887808,2176.897914401387
2024-07-10 04:03:13.967305,5222,5514,7544.087298848772,2019.0179343601894,9450,8787.565773484646,2191.0583773442117
2024-07-10 04:03:13.967305,5222,5654,7548.49359034693,2017.2032420626472,9450,8791.455364320313,2189.3583973638074
2024-07-10 04:04:45.454930,5159,5609,7572.227174780276,2064.428974275881,10662,8838.867214095608,2264.0318471301075
2024-07-10 04:04:45.454930,5225,5690,7567.558094641178,2063.9029136196095,10662,8826.054605398722,2266.8458506837924
2024-07-10 04:06:16.911680,5270,5783,7589.0211944596385,2074.3713350358635,8895,8869.902654137817,2288.8632525863363
2024-07-10 04:06:16.911680,5270,5783,7591.414948599276,2072.623727272178,9261,8872.678854670923,2290.9728638095653
2024-07-10 04:07:48.401430,5169,5954,7557.834716658924,2039.830646740989,9221,8803.163309114927,2246.9190556331246
2024-07-10 04:07:48.401430,5169,5678,7559.727777079668,2039.358750159522,9230,8799.527395283641,2245.2723211872108
2024-07-10 04:09:19.857055,5258,5699,7574.23287421039,2039.1976908568474,8949,8821.125697002119,2231.611828338878
2024-07-10 04:09:19.857055,5258,5606,7559.472925562464,2038.465169758387,8949,8827.390085096738,2231.1594885994236
2024-07-10 04:10:51.313805,5153,5471,7557.723781462559,2017.4177698681303,9838,8804.371501481726,2186.5884013505593
2024-07-10 04:10:51.313805,5153,5550,7546.191131441141,2021.1736352111088,8897,8799.40175983224,2187.361499019944
2024-07-10 04:12:22.803385,5198,5763,7531.355073687107,1994.4042364973916,8394,8766.234906107642,2156.330179177179
2024-07-10 04:12:22.803385,5218,5763,7534.077003089146,1993.9872647669395,8394,8764.589415121842,2154.833553242915
2024-07-10 04:13:54.291420,5158,5836,7517.43125634311,1976.7689331014365,8596,8719.254676905482,2134.492635146897
2024-07-10 04:13:54.291420,5158,5836,7510.948800239765,1977.8089274719648,8555,8726.337688133512,2135.37573422738
2024-07-10 04:15:25.778705,5177,5922,7502.597826019092,1961.5996820034825,8763,8697.876748916236,2136.9898543257887
2024-07-10 04:15:25.778705,5268,5525,7482.115104928024,1965.7062854988947,8763,8699.606602221309,2137.4977959410467
2024-07-10 04:16:57.490865,5184,5714,7516.142895335679,1991.8432417925449,9958,8757.658006613132,2171.3901717943
2024-07-10 04:16:57.490865,5184,6051,7541.782933763688,1989.5223844462455,8613,8757.995527838182,2173.691130473329
2024-07-10 04:18:29.203160,5201,5660,7558.984180592349,2028.9904144606628,8527,8806.537445927384,2232.9586171775168
2024-07-10 04:18:29.203160,5201,5429,7558.262873444309,2027.661424371848,8527,8804.41776261713,2235.489812871893
2024-07-10 04:20:00.915445,5285,5795,7583.313130554512,2087.0934205426515,8733,8877.635643442118,2328.490560577375
2024-07-10 04:20:00.915445,5285,5795,7583.406267784887,2086.754890806524,9059,8877.94003418381,2325.5233797918695
2024-07-10 04:21:32.627605,5211,6069,7566.938421503682,2062.743523807064,9138,8860.950511945393,2265.4891568718276
2024-07-10 04:21:32.627605,5130,6161,7570.891449260862,2061.1061356539717,9138,8860.516703464498,2267.5467446281446
2024-07-10 04:23:04.339900,5252,5985,7570.687852594974,2048.8062933469646,8643,8837.92940473246,2251.6417185668624
2024-07-10 04:23:04.339900,5252,5991,7575.540284478978,2047.9856485632515,8339,8844.282087185718,2253.2728449844944
2024-07-10 04:24:36.509350,5214,6076,7553.135521838043,2021.9913954157487,8792,8801.088613830902,2207.821892269381
2024-07-10 04:24:36.509350,5214,6076,7551.275686756354,2024.1715371164037,8792,8791.370214512983,2207.3438163362857
2024-07-10 04:26:07.764220,5222,5743,7550.8906521494555,2013.3745445493664,10815,8793.581355165179,2179.1477988274255
2024-07-10 04:26:07.764220,5222,5743,7549.49968467259,2014.1935192686947,8723,8792.288476172847,2182.21470870746
2024-07-10 04:27:39.474515,5284,5797,7535.441992390607,2012.6372064242173,9270,8781.903871391076,2176.364042697113
2024-07-10 04:27:39.474515,5284,5991,7539.417587560292,2010.4307713343055,9270,8779.687355664099,2175.7665089519405
2024-07-10 04:27:39.474515,5284,5647,7547.700299019117,2009.617754274523,9270,8782.638585287978,2172.480991540622
2024-07-10 04:29:11.217675,5142,5911,7550.232674721689,2009.7935801328372,9017,8774.305548740595,2167.5515572186832
2024-07-10 04:29:11.217675,5122,5911,7549.076001074309,2008.9910948154688,9068,8768.14543190725,2168.0031073222353
2024-07-10 04:30:42.930960,5214,5528,7565.9208188441535,2037.6257831656708,9130,8808.887138731283,2211.743899181028
2024-07-10 04:30:42.930960,5214,5926,7565.09374453412,2037.196463086774,9130,8804.502454790934,2213.160087208447
2024-07-10 04:32:14.643130,5236,5681,7565.037747729214,2036.8342162980393,9235,8808.29130558607,2189.9675583899875
2024-07-10 04:32:14.643130,5236,5681,7570.13840873713,2037.655065590281,9235,8816.53556562194,2189.540874490099
2024-07-10 04:33:46.354415,5190,5639,7583.761262048644,2045.96528397757,8836,8841.180788650627,2203.4046158072915
2024-07-10 04:33:46.354415,5233,5709,7584.01319099408,2047.5640906773942,10199,8840.960058141916,2202.4855367040673
2024-07-10 04:35:18.675750,5300,5782,7563.157487724021,2040.5420912901445,9196,8811.877254324623,2202.236984798272
2024-07-10 04:35:18.675750,5300,5738,7572.361820796598,2038.6639516672826,9196,8804.203994439675,2202.656243602594
2024-07-10 04:36:49.779860,5234,5679,7551.644417876246,2017.189721555397,10047,8783.217455258642,2184.713448027442
2024-07-10 04:36:49.779860,5234,5679,7555.867511196897,2019.0721044786235,9577,8782.400732510794,2185.960334389841
2024-07-10 04:38:21.491030,5277,5613,7557.390068181535,2047.4180209254082,8959,8809.706193709866,2232.9780289963514
2024-07-10 04:38:21.491030,5277,5566,7560.976500102714,2045.246325099688,8959,8806.572923278527,2229.629270796113
2024-07-10 04:39:53.204315,5163,5583,7559.07470541486,2050.830816115136,9543,8802.72676857593,2247.131089969356
2024-07-10 04:39:53.204315,5163,5583,7558.521315766403,2050.940150538093,9543,8802.164608716985,2246.4027448577053
2024-07-10 04:41:24.916350,5318,5727,7548.541548918794,2044.599454858781,8858,8804.765123317928,2238.0977042810628
2024-07-10 04:41:24.916350,5318,5689,7544.782823413797,2046.0484159658754,9472,8805.565627622342,2234.039536291322
2024-07-10 04:42:56.627645,5228,5510,7531.892528649912,2022.3408338413071,9223,8765.328167171016,2204.342753008943
2024-07-10 04:42:56.627645,5228,5510,7534.143639429748,2021.0113918040272,9938,8767.807367817504,2207.13457808205
2024-07-10 04:44:28.340805,5241,5952,7513.651906816435,2000.978630234177,9078,8740.609351371235,2174.3669669961305
2024-07-10 04:44:28.340805,5201,5952,7524.40981460471,2001.253408201967,9078,8742.237443950778,2178.4654493561898
2024-07-10 04:46:00.180090,5112,5614,7503.8119102563305,1987.4536405596825,9874,8712.378003072197,2162.1483108347534
2024-07-10 04:46:00.180090,5368,5639,7496.05300405912,1989.0016423552684,9845,8712.295549459548,2161.3262562906875
2024-07-10 04:47:32.148260,5208,5722,7523.923208328433,2048.579754541019,10244,8779.555780518232,2284.718131433459
