time,HMI_count
2024-07-10 03:29:08.900000 2174378.0
2024-07-10 03:29:53.900000 2178594.4000000004
2024-07-10 03:30:38.900000 2165928.6999999997
2024-07-10 03:31:23.900000 2173049.4000000004
2024-07-10 03:32:08.900000 2189767.5
2024-07-10 03:32:53.900000 2192777.3
2024-07-10 03:33:38.900000 2176793.9
2024-07-10 03:34:23.900000 2175856.8
2024-07-10 03:35:08.900000 2184156.7
2024-07-10 03:35:53.900000 2189197.4000000004
2024-07-10 03:36:38.900000 2184121.4
2024-07-10 03:37:23.900000 2191869.5
2024-07-10 03:38:08.900000 2201555.0
2024-07-10 03:38:53.900000 2204307.5
2024-07-10 03:39:38.900000 2184638.5
2024-07-10 03:40:23.900000 2189450.1
2024-07-10 03:41:08.900000 2208370.4
2024-07-10 03:41:53.900000 2214139.3
2024-07-10 03:42:38.900000 2212148.1000000006
2024-07-10 03:43:23.900000 2196676.6999999997
2024-07-10 03:44:08.900000 2206028.0
2024-07-10 03:44:53.900000 2212843.7
2024-07-10 03:45:38.900000 2217335.3000000003
2024-07-10 03:46:23.900000 2204632.9
2024-07-10 03:47:08.900000 2201594.9000000004
2024-07-10 03:47:53.900000 2214896.3
2024-07-10 03:48:38.900000 2216375.8000000003
2024-07-10 03:49:23.900000 2196722.1
2024-07-10 03:50:08.900000 2200590.6
2024-07-10 03:50:53.900000 2214150.2
2024-07-10 03:51:38.900000 2219197.2
2024-07-10 03:52:23.900000 2205251.2
2024-07-10 03:53:08.900000 2208836.5
2024-07-10 03:53:53.900000 2221760.0
2024-07-10 03:54:38.900000 2227996.6000000006
2024-07-10 03:55:23.900000 2207803.9
2024-07-10 03:56:08.900000 2210965.2
2024-07-10 03:56:53.900000 2231405.9
2024-07-10 03:57:38.900000 2239378.3
2024-07-10 03:58:23.900000 2244190.6000000006
2024-07-10 03:59:08.900000 2230680.3
2024-07-10 03:59:53.900000 2237149.9000000004
2024-07-10 04:00:38.900000 2241264.3
2024-07-10 04:01:23.900000 2240556.6999999997
2024-07-10 04:02:08.900000 2223176.3
2024-07-10 04:02:53.900000 2241931.6
2024-07-10 04:03:38.900000 2243656.9
2024-07-10 04:04:23.900000 2245390.1
2024-07-10 04:05:08.900000 2247875.5
2024-07-10 04:05:53.900000 2230443.3
2024-07-10 04:06:38.900000 2239721.7
2024-07-10 04:07:23.900000 2244897.0
2024-07-10 04:08:08.900000 2248923.5999999996
2024-07-10 04:08:53.900000 2229562.7
2024-07-10 04:09:38.900000 2240055.2
2024-07-10 04:10:23.900000 2243462.6
2024-07-10 04:11:08.900000 2246182.8
2024-07-10 04:11:53.900000 2232694.2
2024-07-10 04:12:38.900000 2241171.5
2024-07-10 04:13:23.900000 2244465.4000000004
2024-07-10 04:14:08.900000 2250430.0000000005
2024-07-10 04:14:53.900000 2238365.8
2024-07-10 04:15:38.900000 2250433.2
2024-07-10 04:16:23.900000 2251163.0
2024-07-10 04:17:08.900000 2260312.1
2024-07-10 04:17:53.900000 2259948.2
2024-07-10 04:18:38.900000 2239242.3
2024-07-10 04:19:23.900000 2252063.5999999996
2024-07-10 04:20:08.900000 2261557.3000000003
2024-07-10 04:20:53.900000 2267011.0
2024-07-10 04:21:38.900000 2254494.4000000004
2024-07-10 04:22:23.900000 2266000.3
2024-07-10 04:23:08.900000 2270388.4000000004
2024-07-10 04:23:53.900000 2275702.1000000006
2024-07-10 04:24:38.900000 2257550.9000000004
2024-07-10 04:25:23.900000 2268632.0
2024-07-10 04:26:08.900000 2273993.9000000004
2024-07-10 04:26:53.900000 2277510.9000000004
2024-07-10 04:27:38.900000 2267428.1
2024-07-10 04:28:23.900000 2278379.7
2024-07-10 04:29:08.900000 2283737.8000000003
2024-07-10 04:29:53.900000 2288512.1
2024-07-10 04:30:38.900000 2289751.1000000006
2024-07-10 04:31:23.900000 2289422.9000000004
2024-07-10 04:32:08.900000 2295997.2
2024-07-10 04:32:53.900000 2298288.9000000004
2024-07-10 04:33:38.900000 2296993.0
2024-07-10 04:34:23.900000 2282660.7
2024-07-10 04:35:08.900000 2297187.2
2024-07-10 04:35:53.900000 2296631.3
2024-07-10 04:36:38.900000 2288897.2
2024-07-10 04:37:23.900000 2271215.3000000003
2024-07-10 04:38:08.900000 2292894.0999999996
2024-07-10 04:38:53.900000 2299557.4
2024-07-10 04:39:38.900000 2303744.2
2024-07-10 04:40:23.900000 2307319.9000000004
2024-07-10 04:41:08.900000 2302097.1
2024-07-10 04:41:53.900000 2301312.6
2024-07-10 04:42:38.900000 2305605.1
2024-07-10 04:43:23.900000 2310216.9000000004
2024-07-10 04:44:08.900000 2312239.4000000004
2024-07-10 04:44:53.900000 2310921.3
2024-07-10 04:45:38.900000 2308796.0000000005
2024-07-10 04:46:23.900000 2309953.0
2024-07-10 04:47:08.900000 2307557.3000000003
2024-07-10 04:47:53.900000 2304001.3
2024-07-10 04:48:38.900000 2304600.4000000004
2024-07-10 04:49:23.900000 2306546.6
2024-07-10 04:50:08.900000 2303436.6
2024-07-10 04:50:53.900000 2313132.4000000004
2024-07-10 04:51:38.900000 2316524.5
2024-07-10 04:52:23.900000 2320100.4
2024-07-10 04:53:08.900000 2316823.1000000006
2024-07-10 04:53:53.900000 2314240.9000000004
2024-07-10 04:54:38.900000 2312669.4
2024-07-10 04:55:23.900000 2313641.3000000003
2024-07-10 04:56:08.900000 2314886.3
2024-07-10 04:56:53.900000 2312428.4
2024-07-10 04:57:38.900000 2311439.1
2024-07-10 04:58:23.900000 2315410.7
2024-07-10 04:59:08.900000 2316002.6
2024-07-10 04:59:53.900000 2314402.2
2024-07-10 05:00:38.900000 2313146.8000000003
2024-07-10 05:01:23.900000 2315466.8
2024-07-10 05:02:08.900000 2319357.8000000003
2024-07-10 05:02:53.900000 2317871.3
2024-07-10 05:03:38.900000 2321025.3
2024-07-10 05:04:23.900000 2314886.7
2024-07-10 05:05:08.900000 2311755.0
2024-07-10 05:05:53.900000 2333662.5
2024-07-10 05:06:38.900000 2322023.1
2024-07-10 05:07:23.900000 2321813.6
2024-07-10 05:08:08.900000 2317721.3000000003
2024-07-10 05:08:53.900000 2314878.3
2024-07-10 05:09:38.900000 2315324.0
2024-07-10 05:10:23.900000 2319626.5
2024-07-10 05:11:08.900000 2318943.6
2024-07-10 05:11:53.900000 2319211.5
2024-07-10 05:12:38.900000 2323123.2
2024-07-10 05:13:23.900000 2319131.9000000004
2024-07-10 05:14:08.900000 2286320.3000000003
2024-07-10 05:14:53.900000 2293958.0
2024-07-10 05:15:38.900000 2291332.4000000004
2024-07-10 05:16:23.900000 2290801.5
2024-07-10 05:17:08.900000 2288578.8
2024-07-10 05:17:53.900000 2289494.6
2024-07-10 05:18:38.900000 2302649.7
2024-07-10 05:19:23.900000 2282975.4000000004
2024-07-10 05:20:08.900000 2284674.7
2024-07-10 05:20:53.900000 2287922.3
2024-07-10 05:21:38.900000 2305088.3
2024-07-10 05:22:23.900000 2281495.4000000004
2024-07-10 05:23:08.900000 2281131.7
2024-07-10 05:23:53.900000 2284360.2
2024-07-10 05:24:38.900000 2305974.4
2024-07-10 05:25:23.900000 2284869.9000000004
2024-07-10 05:26:08.900000 2284998.9000000004
2024-07-10 05:26:53.900000 2280026.4000000004
2024-07-10 05:27:38.900000 2282678.8
2024-07-10 05:28:23.900000 2340548.0
2024-07-10 05:29:08.900000 2320069.2
2024-07-10 05:29:53.900000 2312251.4
2024-07-10 05:30:38.900000 2314280.6000000006
2024-07-10 05:31:23.900000 2297767.3000000003
2024-07-10 05:32:08.900000 2279157.1
2024-07-10 05:32:53.900000 2275446.6
2024-07-10 05:33:38.900000 2277835.8000000003
2024-07-10 05:34:23.900000 2291409.5
2024-07-10 05:35:08.900000 2271544.0
2024-07-10 05:35:53.900000 2270655.6
2024-07-10 05:36:38.900000 2309199.0
2024-07-10 05:37:23.900000 2329821.1
2024-07-10 05:38:08.900000 2306314.5999999996
2024-07-10 05:38:53.900000 2306376.6
2024-07-10 05:39:38.900000 2306466.3000000003
2024-07-10 05:40:23.900000 2312309.8
2024-07-10 05:41:08.900000 2295909.6000000006
2024-07-10 05:41:53.900000 2275677.1
2024-07-10 05:42:38.900000 2279734.4000000004
2024-07-10 05:43:23.900000 2283288.8000000003
2024-07-10 05:44:08.900000 2305556.0
2024-07-10 05:44:53.900000 2282168.5
2024-07-10 05:45:38.900000 2285156.9000000004
2024-07-10 05:46:23.900000 2288500.5999999996
2024-07-10 05:47:08.900000 2308396.7
2024-07-10 05:47:53.900000 2288439.2
