time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-11-13 15:00:24.940085,14973,260,4309184.893439672,1600,180.791015625
2024-11-13 15:02:01.932390,15020,305,5060509.218256173,1600,180.87890625
2024-11-13 15:03:38.924685,14909,318,5277427.7755544055,1600,180.791015625
2024-11-13 15:05:15.916855,15009,268,4440112.7063109875,1600,180.87890625
2024-11-13 15:06:52.909150,15109,304,5038481.833816683,1600,180.87890625
2024-11-13 15:08:29.869455,14961,297,4919702.983009493,1600,180.791015625
2024-11-13 15:10:06.861750,14959,144,2384581.650247466,1600,180.791015625
2024-11-13 15:11:43.854045,14814,234,3880918.1231155023,1600,180.791015625
2024-11-13 15:13:20.850340,14868,240,3977925.1807543375,1600,180.87890625
2024-11-13 15:14:57.844645,14890,281,4659947.612481503,1600,180.791015625
2024-11-13 15:16:34.835940,14883,309,5121684.7230683435,1600,180.87890625
2024-11-13 15:18:11.826110,14895,353,5849932.574283041,1600,180.791015625
2024-11-13 15:19:48.851415,14921,270,4472005.532978825,1600,180.791015625
2024-11-13 15:21:25.872710,15058,359,5947499.692646908,1600,180.791015625
2024-11-13 15:23:02.864005,14710,358,5933595.035678721,1600,180.87890625
2024-11-13 15:24:39.888300,15075,420,6971528.372551333,1600,180.87890625
2024-11-13 15:26:16.881595,15136,354,5871438.306657707,1600,180.791015625
2024-11-13 15:27:53.842775,15269,240,3973547.452633688,1600,180.87890625
2024-11-13 15:29:30.835070,15004,239,3962880.026718231,1600,180.791015625
2024-11-13 15:31:07.791240,15100,267,4464083.301422601,1600,180.791015625
2024-11-13 15:32:44.750535,15115,239,3962844.2847047537,1600,180.791015625
2024-11-13 15:34:21.710840,15024,376,6241940.049813338,1600,180.791015625
2024-11-13 15:41:22.608090,15021,284,4704580.006310522,1600,180.791015625
2024-11-13 15:42:59.568385,15062,224,3707800.4995939787,1600,180.791015625
2024-11-13 15:44:36.529680,14993,270,4473415.722611791,1600,180.791015625
2024-11-13 15:46:13.488850,15026,371,6154258.858505273,1600,180.791015625
2024-11-13 15:47:50.449155,15023,276,4576520.336835447,1600,180.791015625
2024-11-13 15:49:27.410450,15087,337,5597377.464376217,1600,180.87890625
2024-11-13 15:51:04.401745,14572,263,4360355.2851576945,1600,180.791015625
2024-11-13 15:52:41.362040,15089,282,4670967.33785987,1600,180.791015625
2024-11-13 15:54:18.323345,15044,183,3029107.3610317227,1600,180.791015625
2024-11-13 15:55:55.314515,14837,120,1986757.5430765364,1600,180.791015625
2024-11-13 15:57:32.274685,14968,164,2718109.626501908,1600,180.791015625
2024-11-13 15:59:09.233980,14883,200,3312290.4663604544,1600,180.791015625
2024-11-13 16:07:14.983500,15135,643,10678028.472041318,1600,180.791015625
2024-11-13 16:08:51.906450,14897,527,8740827.475730505,1600,180.87890625
2024-11-13 16:10:28.819400,14906,408,6767117.447907449,1600,180.791015625
2024-11-13 16:25:00.756365,14984,410,6797201.628805695,1600,180.791015625
2024-11-13 16:26:37.749545,14981,339,5618563.814561579,1600,180.791015625
2024-11-13 16:28:14.741840,14907,269,4456023.054921792,1600,180.791015625
2024-11-13 16:29:51.733010,15139,112,1852946.3064076472,1600,180.791015625
2024-11-13 16:31:28.693305,15105,199,3298848.5851116944,1600,180.791015625
2024-11-13 16:33:05.682610,14903,155,2569354.784453296,1600,180.791015625
2024-11-13 16:34:42.675905,14798,97,1604724.531715734,1600,180.791015625
2024-11-13 16:36:19.668200,14962,164,2719769.2437629765,1600,180.791015625
2024-11-13 16:37:56.627370,14580,113,1871487.8301977536,1600,180.791015625
2024-11-13 16:39:33.588675,15064,169,2798451.556317661,1600,180.791015625
2024-11-13 16:41:10.548970,14781,239,3957703.540870803,1600,180.791015625
2024-11-13 16:42:47.508140,14812,189,3129753.21555728,1600,180.791015625
2024-11-13 16:44:24.469435,14695,154,2548371.0095676975,1600,180.791015625
2024-11-13 16:46:01.429740,14535,142,2351841.381264839,1600,180.791015625
2024-11-13 16:47:38.389035,14944,105,1739903.0008889905,1600,180.791015625
2024-11-13 16:49:15.350205,15099,71,1176259.3922205654,1600,180.791015625
2024-11-13 16:50:52.310500,14934,197,3263242.1379484693,1600,180.791015625
2024-11-13 16:52:29.269805,14892,169,2802685.6813285123,1600,180.791015625
2024-11-13 16:54:06.231100,14851,229,3801465.299210553,1600,180.791015625
2024-11-13 16:55:43.191270,14884,250,4146384.716059877,1600,180.791015625
2024-11-13 16:57:20.150565,14946,230,3816700.594204694,1600,180.791015625
2024-11-13 16:58:57.111870,14802,115,1903697.2899050855,1600,180.791015625
2024-11-13 17:00:34.710400,14654,200,3311099.8984168037,1600,180.791015625
2024-11-13 17:02:11.313350,14790,247,4095107.261663822,1600,180.791015625
2024-11-13 17:03:47.991630,15057,192,3183606.8521401794,1600,180.791015625
2024-11-13 17:19:08.664020,14936,358,5937639.233923548,1600,180.791015625
2024-11-13 17:20:45.624190,14790,255,4226282.39178156,1600,180.791015625
2024-11-13 17:22:22.584495,14812,210,3481398.9561500894,1600,180.791015625
2024-11-13 17:23:59.544790,14786,192,3184651.181667978,1600,180.791015625
2024-11-13 17:25:36.505085,14986,143,2370291.1051898873,1600,180.791015625
2024-11-13 17:27:13.465255,15026,161,2667724.303451281,1600,180.791015625
2024-11-13 17:28:50.443560,14746,164,2716488.0807086555,1600,180.791015625
