Date,Mean,Std,diff_count,Img_count
2024-06-01 07:10:49.980380,81.80450357530994,2260.975472091101,43325212.25563457,187743357.3522236
2024-06-01 07:12:15.366550,-155.1144860621751,2012.0312719483402,34923671.74585915,172942249.51696682
2024-06-01 07:13:40.928050,-334.6126551435316,2205.209307046947,30822802.37160694,138510170.98039612
2024-06-01 07:15:05.149080,51.54883603414023,1927.0375258759516,41798491.56823403,218873641.55436462
2024-06-01 07:16:30.205230,483.42094515550696,2442.6152407218033,51257649.35445085,195368201.07707232
2024-06-01 07:17:55.261515,840.2977059870001,3153.6108281428205,18154438.509279825,43690399.42769595
2024-06-01 07:19:20.317665,983.9049722074164,3377.408632880319,14421415.930416781,32404039.86581818
2024-06-01 07:20:45.373940,1011.4235063649515,3619.755731846566,9430256.037459232,20193643.39337485
2024-06-01 07:22:10.430090,1172.7885963880024,3736.5932908039395,8476588.679864334,16915748.496382605
2024-06-01 07:23:35.486240,1541.9128323515363,3621.042200608322,9645534.02304572,19899934.98256325
2024-06-01 07:25:00.542515,1603.9321660217495,3709.8138519188424,11421613.605113402,22585963.950851344
2024-06-01 07:26:25.598665,1963.789430511619,3804.7656252141355,12039917.739693964,22823402.746478036
2024-06-01 07:27:50.654940,1813.8459155631547,3854.0605916549034,8796662.602721171,16829902.66707581
2024-06-01 07:29:15.711100,1772.8972747347073,3888.20618975972,6276668.285822311,11669352.917982526
2024-06-01 07:30:40.704375,2002.808075424157,3905.1422704167976,7982043.483384063,14549990.712171491
2024-06-01 07:32:05.472525,2149.2343887362163,3941.7925488253595,8361604.112629934,15935767.132896772
2024-06-01 07:33:30.240800,2498.547645417858,3902.1794073152814,8916917.430559035,16436794.510052908
2024-06-01 07:34:55.895000,2250.301997743367,3907.276551880135,11928687.742249286,21747029.318158086
2024-06-01 07:36:19.776975,1648.8927095519268,3953.0548510176623,10923420.497214418,21410014.161355127
2024-06-01 07:37:44.545375,1728.6938697105834,3916.771671394004,6103321.292832517,11929917.71220746
2024-06-01 07:39:09.313525,1533.8865661103534,3862.780953926036,8843997.438247116,17671684.3842799
2024-06-01 07:40:34.816750,1496.9324602147262,3852.068466367199,8129138.736167727,16526816.481750064
2024-06-01 07:41:58.849950,1275.9010646324664,3869.5091797936325,8863218.973163407,18054553.64272072
2024-06-01 07:43:23.650100,999.5800204896756,3962.1592323717896,9699108.592377901,19485677.62598084
2024-06-01 07:44:48.422375,1348.6851166042516,4001.542468725979,7738249.189101012,14951110.43225325
2024-06-01 07:46:13.186535,1417.364647003039,4025.246797773195,6639484.010093057,12919359.15511159
2024-06-01 07:47:37.954810,1621.4489004104857,4072.166930363114,7573496.882598886,14608554.368656084
2024-06-01 07:49:02.722960,1989.0460983089094,4050.758883396165,7484325.802005151,14207564.437780265
2024-06-01 07:50:27.491235,2098.841551123817,4019.238864061128,8714876.17240614,16386591.53303684
2024-06-01 07:51:52.259385,2534.9922852218215,4064.667868155775,12516201.211182449,22108662.56154167
2024-06-01 07:53:17.276600,2373.5762652028548,4189.0940701545305,13961185.777085654,24443832.963528387
2024-06-01 07:54:41.795810,2469.42726857396,4263.73145650995,12833118.218128327,22591964.821593232
2024-06-01 07:56:06.563960,2525.188750752788,4234.535509270547,9768701.48271795,17005233.428083073
2024-06-01 07:57:31.332235,2825.0930307414355,4233.509213116404,11292849.169913823,18961382.96327138
2024-06-01 07:58:56.100385,2801.7657566297253,4279.263260184294,11665485.760682292,19830815.290410016
2024-06-01 08:00:20.868660,2660.16974588649,4195.043591754202,9782562.123974454,16830983.168915376
2024-06-01 08:01:45.509810,2382.1887853637263,4096.229120465594,10064683.149632843,17892370.350451622
2024-06-01 08:03:10.839600,2303.5421042066137,4127.163270733124,7338897.967415485,13208775.681696836
2024-06-01 08:04:34.694235,2117.4229733564994,4142.606761717247,10372447.744995859,18164961.96333075
2024-06-01 08:05:59.268395,2211.678980084866,4116.880899551393,7082925.167718343,12866360.508105746
2024-06-01 08:07:23.844670,1960.7828371278458,4191.174210500021,5375933.597541564,9506463.698691802
2024-06-01 08:08:48.424820,1986.977402518292,4160.581632817254,6646331.460802452,11816453.99405548
2024-06-01 08:10:12.996970,1893.0848452544942,4183.86138106324,9881202.310776476,17569591.164554395
2024-06-01 08:11:37.573245,2201.2032769636517,4227.736947064295,8452944.629000038,14836710.633446993
2024-06-01 08:13:02.181395,2063.7033773353733,4157.17907047881,7712823.645024896,13774733.469099296
2024-06-01 08:14:26.789670,1437.0490575441463,4174.251446196278,7158526.940749089,13356640.58626356
2024-06-01 08:15:51.433820,1559.7902196410153,4064.1123722491798,8767461.940972004,17021506.432334557
2024-06-01 08:17:16.380950,1380.6927517772717,4077.9999733352174,8901542.952781089,17171732.572447147
