78.991,1131217732.508758,33633.580421953295
162.991,1129867200.0321288,33613.49728903555
246.992,1126612095.6518505,33565.042752840345
330.992,1128621468.3696406,33594.961943720074
414.992,1130760894.844936,33626.78833906087
498.993,1131359989.7726586,33635.69516153933
582.992,1132885593.9269474,33658.365869423906
666.991,1147146256.8818667,33869.54762024435
750.991,1143725252.9436543,33819.007259232196
834.993,1138978874.6101325,33748.76107355647
918.991,1135337418.23809,33694.76840697974
1003.279,1132869984.9201877,33658.13399462305
1087.568,1132112581.114426,33646.88070237715
1171.856,1130014972.759581,33615.69532227468
1256.144,1129521417.034268,33608.3533812652
1340.432,1129534434.228062,33608.54703791879
1424.721,1127978859.9094057,33585.39651396124
1509.863,1128531435.5309136,33593.621939290795
1593.297,1127334877.3859751,33575.80791284105
1677.586,1125872974.244957,33554.030666970546
1761.873,1127269868.557315,33574.83980602141
