Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241101_020500.000,13878,M1.3,2024-11-01T02:05:00.000,2024-11-01T02:16:00.000,2024-11-01T02:20:00.000,86477764.0,124243364.0,5182.961419753086,1.4367087937195047,2.3959521074195895,0.4367087937195046,1.3959521074195893,15626318287.51966,7568.292999982834,10005,1.7043937799384592
