Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241101_020500.000,13878,M1.3,2024-11-01T02:05:00.000,2024-11-01T02:16:00.000,2024-11-01T02:20:00.000,76077116.0,124283688.0,3978.9651930445043,1.633654041249408,3.095043449011679,0.633654041249408,2.095043449011679,16313232151.927635,7532.765999794006,10092,1.9413037179601242
