Date,Mean,Std,diff_count,Diff_error,Img_count,area
2024-07-10 13:31:36.315315,1.5516101483939482,314.5195486375159,3655653.8253964894,17521.37167766447,125979422.73550774,4145
2024-07-10 13:33:25.819640,-6.419114426261538,318.6432562551124,1970031.5090965913,12665.686232881526,65856455.31776434,2094
2024-07-10 13:35:15.323955,10.592116748757606,252.8168463221292,3898525.0617586393,20636.247151050924,174225488.35189065,5603
2024-07-10 13:37:04.828280,-1.139195351226322,282.99292848454326,2854352.981583806,16401.735304284386,110236311.84339526,3526
2024-07-10 13:38:54.332595,1.2444860413889598,323.5032524312732,2868196.4612017265,15152.687922186586,94280288.67074835,3034
2024-07-10 13:40:43.836920,30.92141013641907,449.612774818642,413219.42803410906,4591.582097096044,8724412.335136378,268
2024-07-10 13:42:33.341235,36.84313540120568,460.71263967332743,694935.3436408427,5766.023581151437,13777767.219688129,439
2024-07-10 13:44:22.845560,17.340719942268482,478.16679483328596,329603.0833333381,3913.8636725766246,6352244.57074357,196
2024-07-10 13:46:12.349750,-1.8418150133456863,521.3452696706657,425072.19473361236,4313.781775210232,7727811.3353051795,238
2024-07-10 13:48:01.854075,-34.14019430815143,556.2964211364161,1262420.4602252855,7292.744889588198,22107661.05707036,670
2024-07-10 13:49:51.356390,20.005372938666564,587.9980337399697,526558.5735156885,4542.092736892101,8592346.96244589,264
2024-07-10 13:51:40.860840,12.632673769660071,608.2380591619889,1039429.8391086087,6229.092076181053,16182386.605483212,515
2024-07-10 13:53:30.365155,0.20380612042315438,596.8810571377321,1224297.1027735486,6820.427097666392,19390815.14305381,613
2024-07-10 13:55:19.869480,10.063186388975549,561.2115660785313,932738.2323398042,6187.894776931733,15927199.12155641,494
2024-07-10 13:57:09.372795,8.401256101673017,552.8047449806204,611590.8046656675,4999.210464753854,10397018.49681585,332
2024-07-10 13:58:58.877120,-5.308242812709757,540.9424807180899,345899.94374150987,3807.605975978919,6027289.598349381,189
2024-07-10 14:00:48.381435,4.298744843712086,563.6749393536932,1149823.1045032353,6682.907050198114,18605225.28686946,579
2024-07-10 14:02:37.885635,-27.57258194125377,553.718276721426,550434.9174393776,4756.932958477456,9412202.237284599,291
2024-07-10 14:04:27.389950,27.604056962603718,538.6616409290308,320518.86837863224,3629.1837233271203,5478478.1623236975,176
2024-07-10 14:06:16.894400,37.42687918923774,621.3929318580431,905057.2863744095,5666.769987946401,13412750.027865957,431
2024-07-10 14:08:06.398715,41.982831806536396,667.4834634865223,1475437.170828836,7006.698163892916,20546943.486632627,650
2024-07-10 14:09:55.903030,55.76546571245797,668.3489810577754,1574494.5262179635,7193.926703001701,21668318.00710326,680
2024-07-10 14:11:45.407355,57.92781039356382,680.0695546074891,1147265.3606887464,6112.79557209013,15649608.643306639,495
2024-07-10 14:13:34.911670,73.76542474577019,691.7608221033993,920419.265722818,5393.35121174829,12194924.773348302,394
2024-07-10 14:15:24.415995,74.77937862988489,697.2765576421363,618274.9271650161,4485.094095972244,8425231.682362914,264
2024-07-10 14:17:13.920310,30.563030400433618,675.7636927842617,835358.0799359678,5393.483494277658,12157225.138204627,375
2024-07-10 14:19:03.422510,10.597949774840782,650.058748550088,485869.4811071638,4064.0539001209627,6907837.57824903,227
2024-07-10 14:20:52.930950,26.38657111974563,645.999363362173,710230.0253022176,5025.91154883677,10549817.204561979,332
2024-07-10 14:22:42.431275,-3.194119074404959,633.4569497675168,1361678.5322328839,6937.343572796783,20104083.357549854,660
2024-07-10 14:24:31.939590,-24.179676741320577,670.9485066016078,1215334.8339401232,6329.853692018721,16774055.019030081,554
2024-07-10 14:26:21.439915,-22.43221116121652,683.7823004623627,928617.6955480637,5564.034093178405,12956060.495967539,412
2024-07-10 14:28:10.949230,8.401394758154733,688.9684040259551,993287.3958933535,5557.4898316025165,12955685.085639985,432
2024-07-10 14:30:00.447555,5.393670961866317,694.9609466221882,980262.0503765843,5446.454378363052,12454983.367383435,412
2024-07-10 14:31:49.955870,1.058027737598911,705.3210735958132,1355164.801303716,6409.598454960568,17248419.863888998,549
2024-07-10 14:33:39.456195,18.28629412191056,721.6314927527625,2008726.0043042589,7793.021829940675,25500058.34491934,788
2024-07-10 14:35:28.960510,38.046673662516426,727.0753068568836,2010740.4933563452,7804.721026073861,25574869.69142032,795
2024-07-10 14:37:18.464835,52.12379187662094,725.5170197756289,1488772.2822423945,6717.583015188981,18945945.761221047,597
2024-07-10 14:39:07.969025,40.88084996423293,729.1293972379328,1666942.9468691812,7102.101250071831,21178260.40343123,675
2024-07-10 14:40:57.473475,67.55195363831457,746.4497236674504,1301463.913149498,6045.411145371064,15387192.10713083,514
2024-07-10 14:42:46.977790,67.13671844225745,739.3930323875679,2065837.057154152,7660.670963398161,24697407.917547308,805
2024-07-10 14:44:36.482115,75.55141792008975,755.0335615746627,1466317.984507942,6430.372711130643,17406468.84067031,557
2024-07-10 14:46:25.986430,48.521455514904,753.7092780697793,1517288.0748177196,6590.650915898313,18274634.829236634,579
2024-07-10 14:48:15.488755,14.059458420387545,743.4698814579885,2050906.5478009572,7857.8446406289995,25929925.516996495,811
2024-07-10 14:50:04.993070,-29.205573990565057,738.8272076083515,2480928.6371245,8731.509540702453,31993317.7247541,1001
2024-07-10 14:51:54.497385,5.778669591057917,729.6097404009995,1797687.2577544616,7405.898937440391,23022131.589979693,725
2024-07-10 14:53:44.171000,-20.7499582454913,731.3051399630391,2600803.9882716066,8938.375291579352,33527655.700234305,1041
2024-07-10 14:55:33.506025,4.7690865374010105,735.3687196381843,2794026.857838585,9094.697077002937,34756285.62961789,1102
2024-07-10 14:57:23.103500,1.1964258140553554,747.5394532488924,2223745.8229028527,8091.676221744043,27518151.371709157,869
2024-07-10 14:59:12.514665,-10.451046383744417,735.6033379372242,1986723.955913214,7734.637243757673,25122994.163632885,805
2024-07-10 15:01:02.164950,1.2500070903882696,738.385408775092,2466480.958561741,8608.966621515863,31126210.478954352,1019
2024-07-10 15:02:51.521245,15.965663613072785,736.5537316264908,1671536.2442665535,6870.900541063063,19871947.37921813,675
2024-07-10 15:04:41.259950,-4.8225228546848555,747.375296458295,3728640.137395542,10420.005788180675,45651378.9152441,1493
2024-07-10 15:06:30.530745,-7.496024655643477,754.0312231033337,3319125.128505541,9998.773237141133,41983670.13817426,1341
2024-07-10 15:08:20.354950,-38.92595743876268,748.4963479786403,1530955.1350844426,6690.0754310787925,18815559.066565253,616
2024-07-10 15:10:09.572245,-49.94788407057615,750.2009953733005,2153733.408254219,8027.426912734807,27067211.08363053,886
2024-07-10 15:11:59.769100,-32.30831214095062,734.8211405130576,1352241.7054842685,6369.977858722535,17042039.02531713,564
2024-07-10 15:14:46.776335,-41.788321972955686,899.0444113988511,191191.5933999904,2169.4079761300895,1992100.2586232205,59
2024-07-10 15:16:23.992755,-33.24439780544605,850.3027474808291,131511.57371248864,1862.8403496337112,1464600.746301116,44
2024-07-10 15:18:01.206925,-27.375201288244767,846.207835366491,473032.64698096877,3583.5703592416567,5413865.181593762,171
2024-07-10 15:19:38.391220,-16.472005571469538,850.8217043009982,445950.6631503654,3232.642679897022,4432919.170253845,156
2024-07-10 15:21:15.575525,-38.512562592372,867.6026127467716,563183.7856200815,3671.7848601630985,5713644.347554829,200
2024-07-10 15:22:52.759820,-43.58702112305448,874.2738617197462,439856.099153392,3280.879160865594,4557423.3122408865,154
2024-07-10 15:24:29.944115,-36.46789629755681,894.88155479684,240113.86404658278,2318.18836050487,2284520.1351069673,84
2024-07-10 15:26:07.128420,-41.07593963400991,896.5155862880176,183291.07885172497,2066.7614852794254,1812439.7154822154,60
2024-07-10 15:27:44.312715,-27.46754650506884,880.6697058607739,388513.2846335171,3182.5539738489683,4276934.145652136,132
2024-07-10 15:29:21.496885,-38.014823638409105,875.5656951868551,1089281.973717303,5181.3876560575545,11363121.995322753,374
2024-07-10 15:30:58.776180,-37.12757341703143,873.0366527340864,717229.3288641614,4158.886851758585,7327770.835509699,247
2024-07-10 15:32:36.216610,-31.21823269708916,897.2824628137353,787504.1955775348,4329.3863680596005,7945529.349205709,271
2024-07-10 15:34:13.656780,-15.282304596777497,721.2839773961654,1669683.0412516415,6738.265642940413,19140068.037869863,685
2024-07-10 15:36:03.385105,-33.90997412796102,744.3306327004966,1869637.8584167948,6915.8157962558225,20211882.82802289,737
2024-07-10 15:37:53.113420,-37.88064513079403,716.254451915698,1359732.4894771862,6317.672896061252,16776640.903023656,561
2024-07-10 15:39:42.841745,-40.22626531917777,736.1996481521246,1668483.7767770519,6953.2812095752015,20331806.129219465,672
2024-07-10 15:41:32.570060,-59.66112040739795,725.1608980871135,1485691.5172093222,6297.593874437319,16730735.068721125,597
2024-07-10 15:43:22.298385,-73.92469692529252,736.7291919091591,1252517.431853352,5619.616008805852,13353566.89933695,488
2024-07-10 15:45:11.998700,-96.54940109853749,762.6383182888533,959933.7456533494,4901.413840410687,10161632.527706629,368
2024-07-10 15:47:01.753150,-88.57126155339377,738.6606689188792,1344632.2602703152,5977.752317018073,15077161.236385688,529
2024-07-10 15:48:51.449465,-63.681997661747516,740.3252396406732,1588678.0468029124,6456.221212940931,17596436.022984836,624
2024-07-10 15:50:41.177665,-45.31366617191513,726.3514913508469,1637047.6673792698,6598.379271048981,18369808.09718727,646
