Time,QS1mean,qs1_se,QS2mean,qs2_se,QS3mean,qs3_se,AR_mean,AR_se,Shutter_Ang,Exposure,Threshold_count,Thresh_area
2024-07-10 13:31:10.902750,5388.3831885178815,221.16656186148208,5077.087293490468,221.16656186148208,4643.8974564555065,221.16656186148208,8362.239883779735,2651.594235793358,1.58203125,2000,34143.99634325151,2
2024-07-10 13:32:59.594590,5350.103493953985,234.53108275049996,5048.902035098982,234.53108275049996,4654.598003280441,234.53108275049996,8341.118535533711,2591.260143941553,1.58203125,2000,719244.2519008167,30
2024-07-10 13:34:49.987900,5349.779604371154,227.04942565762397,5040.939001582049,227.04942565762397,4650.871627176197,227.04942565762397,8280.89776366889,2512.137128855767,1.58203125,2000,0.0,0
2024-07-10 13:36:38.603105,5384.4686720536065,248.44756874476627,5048.412630284724,248.44756874476627,4674.863817488988,248.44756874476627,8230.68056073572,2473.627897677245,1.58203125,2000,0.0,0
2024-07-10 13:38:28.108555,5393.8848396650155,210.07655258413075,5039.727230121728,210.07655258413075,4694.35336121591,210.07655258413075,8218.08668829692,2468.94405144421,1.58203125,2000,0.0,0
2024-07-10 13:40:17.611870,5343.71608514694,223.081295037222,5053.93046676232,223.081295037222,4648.430472347473,223.081295037222,8243.018446154001,2502.242258157365,1.58203125,2000,1804161.675972041,111
2024-07-10 13:42:07.116195,5392.596378924296,207.62795737643677,5051.89425118985,207.62795737643677,4684.903485184567,207.62795737643677,8266.081021360857,2532.2537201038012,1.58203125,2000,2879275.894431783,174
2024-07-10 13:43:56.621510,5328.413705842136,241.56614533849756,5053.347997352413,241.56614533849756,4678.672362021611,241.56614533849756,8199.200818045965,2465.861466326245,1.58203125,2000,17522.583205720013,1
2024-07-10 13:45:46.124835,5379.630649358248,182.41427237391864,5037.884181082146,182.41427237391864,4629.966601371012,182.41427237391864,8171.3707964893265,2453.9994270326183,1.58203125,2000,16677.296402164808,1
2024-07-10 13:47:35.629150,5393.048433158368,243.85899018313035,5060.728288236396,243.85899018313035,4692.325296890396,243.85899018313035,8120.483474858877,2404.8032207750575,1.58203125,2000,0.0,0
2024-07-10 13:49:25.131465,5360.060142732673,179.93118183471594,5065.377206527536,179.93118183471594,4641.993334623722,179.93118183471594,8116.691376789971,2385.09205602405,1.58203125,2000,0.0,0
2024-07-10 13:51:14.635665,5350.702274808832,234.14369079735977,5049.293035449267,234.14369079735977,4659.553014960777,234.14369079735977,8112.202155168939,2382.6912207955875,1.58203125,2000,16522.04793698327,1
2024-07-10 13:53:04.140980,5432.327563913981,227.76179302823795,5047.089179440968,227.76179302823795,4692.040084936627,227.76179302823795,8118.83514350485,2417.6061249814234,1.58203125,2000,361240.1339808365,22
2024-07-10 13:54:53.644305,5321.481665944898,200.17563664246927,5105.635629775261,200.17563664246927,4656.746815879225,200.17563664246927,8140.577545410615,2429.2621331782443,1.58203125,2000,548369.4799994972,34
2024-07-10 13:56:43.147620,5414.250792629199,218.55114145208015,5053.102775919022,218.55114145208015,4710.307286473345,218.55114145208015,8008.593582976783,2534.370660402142,1.58203125,2000,16385.594670265462,1
2024-07-10 13:58:32.653070,5317.294757618973,207.12424325107338,5079.1812986938785,207.12424325107338,4665.353342146634,207.12424325107338,8036.236774783567,2451.9151001778027,1.58203125,2000,0.0,0
2024-07-10 14:00:22.156385,5361.137635868284,161.37450708615617,5039.628255945251,161.37450708615617,4714.067540636012,161.37450708615617,8044.2109922059,2425.8615881729215,1.58203125,2000,16352.37122143891,1
2024-07-10 14:02:11.661710,5352.004877940396,235.43193757135452,5067.833959577533,235.43193757135452,4712.461702117426,235.43193757135452,8023.585586021486,2484.2338750507442,1.58203125,2000,17263.174850406893,1
2024-07-10 14:04:01.165025,5348.289200776586,189.5259378156734,5078.041292907343,189.5259378156734,4723.669208862754,189.5259378156734,8033.477593678501,2449.929538145102,1.58203125,2000,0.0,0
2024-07-10 14:05:50.669225,5389.705656856297,194.31290938703233,5063.76013970017,194.31290938703233,4733.618220970843,194.31290938703233,8074.632604646963,2443.331586855515,1.58203125,2000,0.0,0
2024-07-10 14:07:40.174540,5351.542403142592,198.7344898038206,5099.777122362449,198.7344898038206,4739.020223236933,198.7344898038206,8079.99099511204,2408.1158681340194,1.58203125,2000,0.0,0
2024-07-10 14:09:29.677865,5341.749760955151,201.5405990056272,5098.327608900864,201.5405990056272,4719.827459525564,201.5405990056272,8069.460535333544,2393.2511597967286,1.58203125,2000,17577.00902901791,1
2024-07-10 14:11:19.182180,5348.227436331908,179.1568450472854,5081.074609080771,179.1568450472854,4730.764564315197,179.1568450472854,8090.826489586139,2418.8649051978996,1.58203125,2000,16946.605131047418,1
2024-07-10 14:13:08.687630,5334.884704759781,184.1061727352761,5094.719055584785,184.1061727352761,4770.273019169818,184.1061727352761,8091.846580868841,2434.489856004824,1.58203125,2000,0.0,0
2024-07-10 14:14:58.190945,5343.294938058321,190.16080561583527,5082.9762489417735,190.16080561583527,4694.357288300694,190.16080561583527,8062.942599572355,2405.5675230798124,1.58203125,2000,0.0,0
2024-07-10 14:16:47.696270,5348.7871065535655,165.8441737365892,5109.0687322810145,165.8441737365892,4821.650583500141,165.8441737365892,8046.063162997763,2408.987485123171,1.58203125,2000,0.0,0
2024-07-10 14:18:37.197585,5369.543571539992,184.3537191921432,5068.361060427137,184.3537191921432,4687.254870468101,184.3537191921432,8065.652183155909,2430.97953175785,1.58203125,2000,16289.300959402197,1
2024-07-10 14:20:26.701910,5355.335446297791,176.03469348424028,5145.418394904196,176.03469348424028,4757.054752085632,176.03469348424028,8103.593345271469,2482.9828858706683,1.58203125,2000,3296360.799421319,200
2024-07-10 14:22:16.207100,5343.768985557328,167.88225174002315,5114.464528611022,167.88225174002315,4719.258003822208,167.88225174002315,8112.682816494323,2486.76047352675,1.58203125,2000,4184570.3519143737,252
2024-07-10 14:24:05.710425,5425.1740188948215,184.30988985667358,5067.098350583679,184.30988985667358,4761.666829206279,184.30988985667358,8082.225359805807,2437.9884809288365,1.58203125,2000,0.0,0
2024-07-10 14:25:55.214740,5269.469695536422,188.16429772031543,5102.600990135786,188.16429772031543,4792.839873337523,188.16429772031543,8045.425968792605,2408.739083615482,1.58203125,2000,0.0,0
2024-07-10 14:27:44.719065,5435.488998171476,172.10546455000548,5099.4058727136235,172.10546455000548,4773.235230177392,172.10546455000548,8055.397750169189,2431.4046221128838,1.58203125,2000,98430.25711815641,6
2024-07-10 14:29:34.222505,5295.511401490152,201.30832370271662,5127.538515855162,201.30832370271662,4785.870479989773,201.30832370271662,8055.4534091912055,2419.9642371945183,1.58203125,2000,1231979.685031901,76
2024-07-10 14:31:23.727830,5369.0952610933045,187.93932135050747,5076.980979580301,187.93932135050747,4815.319342777149,187.93932135050747,8073.96338449659,2469.3376545660285,1.58203125,2000,703739.0785044248,43
2024-07-10 14:33:13.236145,5359.121374953382,191.52669125675718,5155.547212247419,191.52669125675718,4683.843478038604,191.52669125675718,8088.894413901979,2461.281961680679,1.58203125,2000,0.0,0
2024-07-10 14:35:02.735460,5326.412984592809,190.78046932652038,5095.877994412422,190.78046932652038,4800.354394385758,190.78046932652038,8072.651271074635,2442.641162710463,1.58203125,2000,195390.26544680103,12
2024-07-10 14:36:52.244785,5329.307667281484,203.88933453710405,5112.8482117713365,203.88933453710405,4723.975198579175,203.88933453710405,8048.410562207208,2416.290737411662,1.58203125,2000,32548.84229169925,2
2024-07-10 14:38:41.744100,5388.23131116036,174.07744733016173,5055.142140080386,174.07744733016173,4779.767245267337,174.07744733016173,8023.607632117969,2410.2733777786757,1.58203125,2000,0.0,0
