Date,Mean,Std,diff_count,Diff_error,Img_count
2024-06-02 06:50:53.498575,4.76868067207308,154.37024180102006,2136978.8580081062,6397.074989585047,83982115.70275716
2024-06-02 06:52:20.282725,3.4186562033929904,138.50820383661554,1229836.9034783163,5458.138888150824,60812397.14816693
2024-06-02 06:53:47.670100,-9.222994150820284,135.46204396025212,502255.4552151107,3566.9073350224476,25947911.32848898
2024-06-02 06:55:13.852160,-14.172673145041013,148.7428161616332,596400.1670998591,3705.118643317813,28052208.489222325
2024-06-02 06:56:40.635435,-21.767570842654735,146.21689968067116,703639.1364557616,4041.356752663345,33368767.941050995
2024-06-02 06:58:07.419470,-11.087542528896346,192.30232799032223,202552.83809278806,1769.3675290821573,6463875.744033384
2024-06-02 06:59:34.204745,-8.941152824384787,196.4726831705789,369820.3245095367,2443.2066035786543,12308337.34005022
2024-06-02 07:01:01.509050,-19.263941321774794,199.5474611136847,536654.6436702069,2860.3552322251994,16899918.752706356
2024-06-02 07:02:28.123180,6.55988418158091,252.32789152667294,3861306.2590607475,5658.179048261603,67891286.54343392
2024-06-02 07:03:55.196465,9.728450083892618,251.4462604856335,2594023.2530149263,4268.240803806394,39029782.37157063
2024-06-02 07:05:22.267615,-1.591209917971663,239.7698733847549,2325060.2728196974,4239.19054883146,38266533.29142364
2024-06-02 07:06:49.339900,-7.33920581655481,255.70637283632595,2299911.233089608,4205.799326705313,37677407.18611933
2024-06-02 07:08:16.412925,-3.257596942580164,242.46326323109494,719877.1139527734,2514.368243512725,13363972.441923302
2024-06-02 07:09:43.483210,-4.406538380872483,245.4134222471063,542498.9065011494,2606.8575751280146,14133911.740505772
2024-06-02 07:11:10.560360,6.521908207494407,240.5506816313244,547628.4675884945,2642.2224991698035,14510307.937826741
2024-06-02 07:12:37.595645,15.329427083333334,244.60470313750076,836008.4600056252,3089.6501896782897,19927885.049163807
2024-06-02 07:19:26.587615,12.689244849925428,260.28810444770545,2057933.3780443112,4645.369256470291,45216844.43596299
2024-06-02 07:20:53.595775,10.826540361670395,272.1380313826811,1821430.5595365632,4307.254331222275,38926310.30720267
2024-06-02 07:22:20.604925,-1.891344495712155,257.80381275355955,2393954.4144775732,5240.996937137954,57330052.20465641
2024-06-02 07:23:47.613210,11.053615538777033,274.31280448065587,1738861.1930120462,4326.9717189157855,39184229.7056061
2024-06-02 07:25:14.620485,3.1846744500372854,292.68446725934575,3417012.7535592453,5842.922633205491,71696502.54880923
2024-06-02 07:26:41.629645,6.856194071588367,296.26430564961936,4388637.391754907,6746.461577084506,95418125.01391001
2024-06-02 07:28:08.637920,5.919763119873229,299.8432228891943,3261135.5813571904,5683.33604098269,67861752.69082278
2024-06-02 07:29:35.645080,9.406529642058166,306.6648890096412,3807643.7112864777,5934.271269425816,74238794.70955187
2024-06-02 07:31:02.717355,9.697054436987322,289.0499395393781,4067414.8434567465,6128.01067981692,79172444.6273572
2024-06-02 07:32:29.981390,13.129424752982848,298.35785369507687,3904876.9541832833,5842.670142522812,72178465.74283835
2024-06-02 07:33:57.244665,37.24262152777778,305.04262078857096,4793013.68351207,6579.056400256621,91360979.91902727
2024-06-02 07:35:24.508825,25.056589648583145,321.56956985069996,3954726.9649597905,5998.858347723616,75927329.91706641
2024-06-02 07:36:51.774100,33.355477488814316,312.0436078543764,3057742.1094546993,5421.18051496679,61836138.46116587
2024-06-02 07:38:19.703850,36.48252819724087,314.2855470560686,3649261.7797205476,5822.502789549846,71452339.24835202
2024-06-02 07:39:46.333535,44.65870560682327,327.97691626351826,4373555.228307008,6242.710498699999,82316423.9694654
2024-06-02 07:41:13.598820,44.84797084731544,323.9003365763175,3977444.9932926586,5896.104002170033,73505529.80210361
2024-06-02 07:42:40.894970,28.45699046886652,310.6028443988424,2732358.2673963355,5058.936959405376,53918044.58587176
2024-06-02 07:44:08.222130,26.35228490865026,315.2859696675479,3390393.749369024,5607.964210632988,66288918.92484999
2024-06-02 07:45:35.519290,16.627647860738254,312.3644875567907,2744832.9650482154,5073.507621735421,54225792.14066302
2024-06-02 07:47:02.815565,17.935058957867263,321.2172986136967,2271301.453038901,4626.86849423579,45087125.57894245
2024-06-02 07:48:30.110725,15.271506222035795,314.9151813224291,2154156.3703637933,4444.803385136987,41666710.635414235
2024-06-02 07:49:57.408000,13.245849063199104,309.81954188742,3004073.253555303,5172.745381518575,56518662.817598805
2024-06-02 07:51:24.704160,17.14744418810589,327.2255476918046,2955755.6402958636,5090.444053410958,54780996.962109834
2024-06-02 07:52:52.435000,24.374676663870247,320.2815192235304,2807729.8201396945,4952.9437860811395,51871034.11629924
2024-06-02 07:54:19.295720,31.92900004660701,340.15227086504643,4475157.562642864,6075.408048606339,78296323.47678426
2024-06-02 07:55:46.592870,31.26093808258762,343.2749329723669,4106000.1563944086,5796.425923463979,71303107.12880488
2024-06-02 07:57:13.889030,29.06446332028337,326.5070351266432,2709881.312781485,4950.7102587150375,51728945.44427411
2024-06-02 07:58:41.216180,41.32856485365399,334.80438214515067,3493101.405534801,5480.271848921629,63559860.48170058
2024-06-02 08:00:08.513465,35.02162273956003,324.75259809940053,2946499.391956118,5201.163053459068,57050693.609291434
2024-06-02 08:01:36.615000,48.59555019574944,316.4915777682646,3418465.88324116,5601.950774706795,66182170.847717285
2024-06-02 08:03:03.551900,62.93226836316182,346.17417060183976,6918065.396208787,7285.832272955977,113084769.21550249
2024-06-02 08:04:31.105060,71.77790594705444,357.4928909860067,6891721.566081616,7234.859676661374,111578110.64804305
2024-06-02 08:05:58.655335,52.04656331562267,339.4167607561367,4836363.620434609,6223.432278592584,82298582.27289079
2024-06-02 08:07:26.206620,65.90484013795675,341.1254329518513,5503361.314870251,6806.454701099361,98159012.51110545
2024-06-02 08:08:53.759770,67.85246551081282,335.29117307771173,5123666.035337033,6529.353101973254,90388569.89583252
2024-06-02 08:10:21.343930,66.40078824105146,348.233486051281,5909603.302100884,6876.714184884927,100487999.263296
2024-06-02 08:11:48.896080,54.614900843586874,348.0077797585688,4745230.239775202,6274.133584784529,83474734.71921755
2024-06-02 08:13:16.448365,56.772493708053695,333.08275677356045,4042157.639319227,5876.315472169463,73104324.69623567
2024-06-02 08:14:44.525000,52.493565319724084,335.8894222086347,4629471.5988875395,6147.260583042793,80207096.95055076
2024-06-02 08:16:11.552800,56.46940832401193,341.62165787362954,5102593.505843333,6413.317847059829,87363885.12067558
2024-06-02 08:17:39.103960,55.41335756897838,353.6032239254681,5835345.766993223,6577.118202943939,92352313.47798625
2024-06-02 08:19:06.657235,58.43704849459359,352.5312504722467,7053349.310227311,7056.2047283443335,106633399.64684516
2024-06-02 08:20:34.209395,53.45934120991797,347.91371543613525,5073549.871542759,6250.541433019034,83212086.28331804
2024-06-02 08:22:01.760670,62.26788835290828,348.3424157056869,4936379.432745485,6283.069079780669,83890293.5553373
2024-06-02 08:23:29.281955,73.12122483221476,377.5548647136611,8295145.697925468,7357.473166866434,116559968.50024468
2024-06-02 08:24:56.802115,110.78666515193885,445.17685817010596,13473792.455028292,8348.318580790214,152862638.70776257
2024-06-02 08:26:24.354265,120.92194199757644,480.82785725904125,17161672.316614777,9437.999241388772,195313331.67752486
2024-06-02 08:27:51.906425,113.04590499161074,407.29351498770734,11663890.682184162,8396.608246453448,152669950.77100423
2024-06-02 08:29:19.426700,123.87100344891871,391.53064171003854,11387476.025160648,8565.37736695033,158118854.9016905
2024-06-02 08:30:46.977860,133.6787029269202,474.05205217226035,11272765.830011584,7515.989543907413,124252963.47826271
2024-06-02 08:32:14.786135,120.78517081469053,404.91796511084334,9851688.26496638,7806.740079152241,131742069.59185028
2024-06-02 08:33:42.596295,96.72303493195376,370.5479771232391,8000055.722144021,7404.691955826007,117658981.64349279
2024-06-02 08:35:10.434580,80.19834778150634,346.6835885310802,5392491.748953862,6313.5763174981075,85114983.58269978
2024-06-02 08:36:38.242855,64.86399491983595,349.4202720745339,5327222.252492391,6375.904443043177,86631537.18612783
2024-06-02 08:38:06.510150,67.83305660421327,371.112298113945,6816148.880816023,6897.969827946664,101980124.37534109
2024-06-02 08:39:33.859300,57.139287961409394,348.0577302167734,3943090.0669742688,5639.170703135555,67543582.50517899
2024-06-02 08:41:01.667450,44.30600706096197,360.6284078959273,4867958.1455022395,6116.982165048823,79702899.76055302
2024-06-02 08:42:29.475610,46.91013877237136,413.0713202167282,7937366.354453144,6762.25026147995,99393423.55222443
2024-06-02 08:43:57.283760,42.60797387677107,433.0500308570718,8035453.19359681,6628.353576704565,95905595.4692212
2024-06-02 08:45:25.920450,56.01724750652498,489.2443841531771,11458762.241645498,7190.613566601111,114868609.17002138
2024-06-02 08:46:52.900205,97.6002254614094,828.9072282393391,22071824.74920636,7854.163042248163,145447578.93764016
2024-06-02 08:59:07.620130,106.41103304436987,618.1209298392594,24902596.589275427,10461.317591864485,243780928.1049821
2024-06-02 09:00:35.427290,83.27593971383295,558.7695879507334,20868311.489830732,9991.058937858243,220510828.88934487
2024-06-02 09:02:03.491575,79.7386308025727,541.6843355757194,19437820.191120263,9860.508912151772,213897092.2043693
2024-06-02 09:03:31.555725,79.48152905947055,556.1179347946339,20420020.09885166,10089.166782219785,224002592.81774592
2024-06-02 09:04:59.621010,57.61086642431022,488.0864372166952,14515324.0586787,8942.415698467015,174448921.10705733
