# Date  Box_count   Full_image_count     Error
2024-06-01T07:06:37.600 7575.732422698741 -52974.75182695324
2024-06-01T07:07:22.600 -22877.232708693457 -19060.990206861305
2024-06-01T07:08:07.600 -12068.731231722295 9327.655417589567
2024-06-01T07:08:52.600 -3166.744781689875 22872.179200094626
2024-06-01T07:09:37.600 15041.72335067844 -63766.82847363471
2024-06-01T07:10:22.600 16735.556004903323 -62547.58031297534
2024-06-01T07:11:07.600 -10106.009027619199 30782.268701898887
2024-06-01T07:11:52.600 -12743.053560407458 9725.633070483469
2024-06-01T07:12:37.600 -11900.636374509408 -30443.773781948967
2024-06-01T07:13:22.600 14390.097132411569 -49930.945936815006
2024-06-01T07:14:07.600 20473.952643736724 3186.2119679989755
2024-06-01T07:14:52.600 -3933.3641157334623 43271.08302155106
2024-06-01T07:15:37.600 -590.4956344554537 58017.49771995693
2024-06-01T07:16:22.600 -1797.175486612865 19245.574931493637
2024-06-01T07:17:07.600 -6732.7410292317645 -20588.748201239883
2024-06-01T07:17:52.600 7689.758050585292 -55037.300491817885
2024-06-01T07:18:37.600 559.6670861122193 -55124.49611745354
2024-06-01T07:19:22.600 -20053.620163378924 -31396.596208948245
2024-06-01T07:20:07.600 -6080.347234512444 6864.816613154388
2024-06-01T07:20:52.600 -506.95585091218345 39119.80165492878
2024-06-01T07:21:37.600 11732.513138486114 -79493.01149025056
2024-06-01T07:22:22.600 8167.8840142131185 -79365.64733393851
2024-06-01T07:23:07.600 -6796.859835183503 37660.73287700586
2024-06-01T07:23:52.600 -232.6215443274732 37691.87143270894
2024-06-01T07:24:37.600 4305.449224180808 11643.642840703093
2024-06-01T07:25:22.600 10515.80331476647 46058.51413117409
2024-06-01T07:26:07.600 30052.314681091077 16114.610056348847
2024-06-01T07:26:52.600 10466.77621566536 -92755.4462682302
2024-06-01T07:27:37.600 -15637.634518161962 -56797.67998720686
2024-06-01T07:28:22.600 -4057.77496037757 64737.803573766854
2024-06-01T07:29:07.600 -14167.084850512252 24638.799816704228
2024-06-01T07:29:52.600 -509.7160875340551 -56295.11392743048
2024-06-01T07:30:37.600 12096.390020727747 -21050.55681463821
2024-06-01T07:31:22.600 -8352.523532794523 -13364.36353755255
2024-06-01T07:32:07.600 -9814.85554533485 -5252.146300963928
2024-06-01T07:32:52.600 -8734.314895724696 -31608.74755354772
2024-06-01T07:33:37.600 -17648.228071803827 -27267.058201287986
2024-06-01T07:34:22.600 12119.235907015522 40204.47681046301
2024-06-01T07:35:07.600 18958.696344383585 5351.575061054791
2024-06-01T07:35:52.600 -4861.412398965149 420.3633661099675
2024-06-01T07:36:37.600 -2803.367570516164 12312.555701218262
2024-06-01T07:37:22.600 -7219.604239391256 21213.48233357002
2024-06-01T07:38:07.600 11154.068543838057 -58509.0139712237
2024-06-01T07:38:52.600 3737.315667852902 -81967.5062688244
2024-06-01T07:39:37.600 -21766.894951420272 -2792.150922397449
2024-06-01T07:40:22.600 -7306.462570949538 7669.8943049418485
2024-06-01T07:41:07.600 3340.1217454616817 11595.997782260394
2024-06-01T07:41:52.600 15339.837258614958 -49527.50107961057
2024-06-01T07:42:37.600 22992.670910120323 -15486.776796360384
2024-06-01T07:43:22.600 4219.159554443527 48022.27368353232
2024-06-01T07:44:07.600 -9934.803837354695 8568.539653798853
2024-06-01T07:44:52.600 -21135.077017112337 -20386.113045230788
2024-06-01T07:45:37.600 7999.165892356483 -67527.94323038748
2024-06-01T07:46:22.600 15259.528103910814 -33553.22290105592
2024-06-01T07:47:07.600 -9647.065009215406 29543.50652643184
2024-06-01T07:47:52.600 507.80481520958983 76255.40164286336
2024-06-01T07:48:37.600 -9245.308443845142 57129.324614174824
2024-06-01T07:49:22.600 -22772.87563064016 -32827.484965977674
2024-06-01T07:50:07.600 15460.598203905342 -55685.19790246949
2024-06-01T07:50:52.600 20824.609995320505 -46541.79988255859
2024-06-01T07:51:37.600 -18334.908581387157 -1531.873537292715
2024-06-01T07:52:22.600 -9303.441742316092 55876.53341778095
2024-06-01T07:53:07.600 -2409.5912614588933 51646.06444406829
2024-06-01T07:53:52.600 5955.801586487283 -59563.674045456195
2024-06-01T07:54:37.600 4763.585433488402 -106474.3595461654
2024-06-01T07:55:22.600 -1459.1493438596412 -32550.553395740873
2024-06-01T07:56:07.600 -7319.50805913518 46422.00730987723
2024-06-01T07:56:52.600 -20349.137911593123 42586.222539121314
2024-06-01T07:57:37.600 7769.491261866799 -42480.444220390935
2024-06-01T07:58:22.600 10951.823627052869 -34446.807167436884
2024-06-01T07:59:07.600 -14092.63846134322 18571.437695271514
2024-06-01T07:59:52.600 -4983.039394007425 23620.86827591951
2024-06-01T08:00:37.600 2530.3898849419834 29291.67544907972
2024-06-01T08:01:22.600 4884.999649334807 25597.71939543602
2024-06-01T08:02:07.600 11144.611289608032 -5336.945553923509
2024-06-01T08:02:52.600 625.5417636894413 -39031.16074944419
2024-06-01T08:03:37.600 -14643.036826196136 -41914.63308705978
2024-06-01T08:04:22.600 -11019.150052980498 -1915.800041313652
2024-06-01T08:05:07.600 -4668.114951416557 29606.212872853084
2024-06-01T08:05:52.600 20692.661429839245 -9013.955533203498
2024-06-01T08:06:37.600 19987.607021307027 -13172.007147017715
2024-06-01T08:07:22.600 -10910.594506786521 -12993.800604122122
2024-06-01T08:08:07.600 -10412.399894000828 -13970.118671256474
2024-06-01T08:08:52.600 -6407.6963961322135 -18530.8969563866
