Time,Total,CdTe1+2Er
2024-11-01 11:00:08.461260060,2.05,0.1848422751068236
2024-11-01 11:01:08.461260060,1.9166666666666665,0.17873008824606015
2024-11-01 11:02:08.461260060,3.1833333333333336,0.23033791601808754
2024-11-01 11:03:08.461260060,2.1166666666666667,0.18782379449307743
2024-11-01 11:04:08.461260060,1.7666666666666666,0.17159383568311667
2024-11-01 11:05:08.461260060,1.2666666666666666,0.1452966314513558
2024-11-01 11:06:08.461260060,1.2666666666666666,0.1452966314513558
2024-11-01 11:07:08.461260060,0.9666666666666667,0.12692955176439846
2024-11-01 11:08:08.461260060,1.0166666666666666,0.1301708279317776
2024-11-01 11:09:08.461260060,0.9166666666666667,0.12360330811826103
2024-11-01 11:10:08.461260060,1.1666666666666667,0.13944333775567927
2024-11-01 11:11:08.461260060,1.0166666666666666,0.13017082793177756
2024-11-01 11:12:08.461260060,0.9333333333333333,0.12472191289246472
2024-11-01 11:13:08.461260060,0.9166666666666667,0.12360330811826105
2024-11-01 11:14:08.461260060,0.6,0.1
2024-11-01 11:15:08.461260060,0.7666666666666667,0.11303883305208781
2024-11-01 11:16:08.461260060,1.1666666666666667,0.13944333775567927
2024-11-01 11:17:08.461260060,1.05,0.1322875655532295
2024-11-01 11:18:08.461260060,0.7,0.10801234497346435
2024-11-01 11:19:08.461260060,0.4666666666666667,0.08819171036881969
2024-11-01 11:20:08.461260060,0.6000000000000001,0.09999999999999999
2024-11-01 11:21:08.461260060,0.55,0.09574271077563382
2024-11-01 11:22:08.461260060,0.5666666666666667,0.097182531580755
2024-11-01 11:23:08.461260060,0.6333333333333333,0.10274023338281627
2024-11-01 11:24:08.461260060,0.5833333333333334,0.09860132971832694
2024-11-01 11:25:08.461260060,0.5,0.09128709291752768
2024-11-01 11:26:08.461260060,0.44999999999999996,0.08660254037844387
2024-11-01 11:27:08.461260060,0.6666666666666666,0.10540925533894598
2024-11-01 11:28:08.461260060,0.9500000000000001,0.12583057392117916
2024-11-01 11:29:08.461260060,0.6166666666666667,0.10137937550497032
2024-11-01 11:30:08.461260060,0.4666666666666667,0.08819171036881969
2024-11-01 11:31:08.461260060,0.5,0.09128709291752768
2024-11-01 11:32:08.461260060,0.6,0.1
2024-11-01 11:33:08.461260060,0.6166666666666667,0.10137937550497032
2024-11-01 11:34:08.461260060,0.7833333333333333,0.11426091000668406
2024-11-01 11:35:08.461260060,0.8833333333333333,0.12133516482134196
2024-11-01 11:36:08.461260060,1.2,0.1414213562373095
2024-11-01 11:37:08.461260060,1.4666666666666668,0.15634719199411434
2024-11-01 11:38:08.461260060,1.5333333333333334,0.15986105077709065
2024-11-01 11:39:08.461260060,1.4333333333333333,0.15456030825826172
2024-11-01 11:40:08.461260060,1.3,0.14719601443879746
2024-11-01 11:41:08.461260060,0.9166666666666666,0.12360330811826106
2024-11-01 11:42:08.461260060,0.8500000000000001,0.11902380714238084
2024-11-01 11:43:08.461260060,0.7666666666666666,0.11303883305208781
2024-11-01 11:44:08.461260060,0.7166666666666667,0.1092906420717
2024-11-01 11:45:08.461260060,0.6000000000000001,0.09999999999999999
2024-11-01 11:46:08.461260060,0.55,0.09574271077563382
2024-11-01 11:47:08.461260060,0.26666666666666666,0.06666666666666667
2024-11-01 11:48:08.461260060,0.41666666666666663,0.08333333333333334
2024-11-01 11:49:08.461260060,0.3,0.07071067811865477
2024-11-01 11:50:08.461260060,0.55,0.09574271077563382
2024-11-01 11:51:08.461260060,1.2833333333333332,0.14624940645653536
2024-11-01 11:52:08.461260060,0.9166666666666666,0.12360330811826106
2024-11-01 11:53:08.461260060,0.6,0.1
2024-11-01 11:54:08.461260060,1.05,0.1322875655532295
2024-11-01 11:55:08.461260060,0.7833333333333333,0.11426091000668408
2024-11-01 11:56:08.461260060,0.43333333333333335,0.08498365855987976
2024-11-01 11:57:08.461260060,0.23333333333333334,0.06236095644623236
2024-11-01 11:58:08.461260060,0.13333333333333333,0.04714045207910317
2024-11-01 12:00:01.759850060,0.23333333333333334,0.06236095644623236
2024-11-01 12:01:01.759850060,0.6833333333333333,0.10671873729054748
2024-11-01 12:02:01.759850060,0.33333333333333337,0.07453559924999299
2024-11-01 12:03:01.759850060,0.3666666666666667,0.07817359599705716
2024-11-01 12:04:01.759850060,0.5166666666666666,0.0927960727138337
2024-11-01 12:05:01.759850060,0.16666666666666666,0.052704627669472995
2024-11-01 12:06:01.759850060,0.2,0.05773502691896257
2024-11-01 12:07:01.759850060,0.35,0.07637626158259733
2024-11-01 12:08:01.759850060,0.26666666666666666,0.06666666666666667
2024-11-01 12:09:01.759850060,0.18333333333333335,0.055277079839256664
2024-11-01 12:10:01.759850060,0.23333333333333334,0.06236095644623236
2024-11-01 12:11:01.759850060,0.16666666666666669,0.05270462766947299
