time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9
2024-11-01 11:06:42.616,2.900817,3.8535904e+07,1.2302347e+07,5.021923e+06,6.261224e+06,6.474893e+06,8.162812e+06,2.905579e+06,5.523968e+06,2.846045e+06
2024-11-01 11:06:54.626,2.9008179999999997,3.8508436e+07,1.2277303e+07,5.02205e+06,6.260293e+06,6.475736e+06,8.156783e+06,2.904579e+06,5.511201e+06,2.843554e+06
2024-11-01 11:07:06.638,2.90082,3.845224e+07,1.2240286e+07,5.022409e+06,6.265324e+06,6.475815e+06,8.161073e+06,2.905284e+06,5.51574e+06,2.840458e+06
2024-11-01 11:07:18.630,2.9008179999999997,3.841929e+07,1.219666e+07,5.025916e+06,6.267569e+06,6.466623e+06,8.157511e+06,2.910013e+06,5.513569e+06,2.8415e+06
2024-11-01 11:07:30.615,2.9008220000000002,3.836735e+07,1.2169313e+07,5.024794e+06,6.266278e+06,6.470607e+06,8.15253e+06,2.910999e+06,5.512883e+06,2.840335e+06
2024-11-01 11:07:42.622,2.90082,3.828615e+07,1.2124142e+07,5.02972e+06,6.268879e+06,6.478332e+06,8.16308e+06,2.91159e+06,5.511708e+06,2.842599e+06
2024-11-01 11:07:54.631,2.900821,3.8242904e+07,1.2081763e+07,5.026428e+06,6.259377e+06,6.487499e+06,8.161799e+06,2.907749e+06,5.517579e+06,2.838892e+06
2024-11-01 11:08:06.616,2.90082,3.81946e+07,1.2038567e+07,5.027383e+06,6.265496e+06,6.488668e+06,8.161549e+06,2.90883e+06,5.509105e+06,2.844495e+06
2024-11-01 11:08:18.623,2.900821,3.8164616e+07,1.1956143e+07,5.028668e+06,6.257506e+06,6.476447e+06,8.156894e+06,2.909849e+06,5.517626e+06,2.841075e+06
2024-11-01 11:08:30.622,2.9008209999999996,3.8142816e+07,1.1923288e+07,5.024539e+06,6.259561e+06,6.472062e+06,8.156303e+06,2.907594e+06,5.516199e+06,2.847154e+06
2024-11-01 11:08:42.616,2.90082,3.807635e+07,1.1867928e+07,5.029826e+06,6.258136e+06,6.467241e+06,8.159574e+06,2.907096e+06,5.515782e+06,2.849381e+06
2024-11-01 11:08:54.622,2.90082,3.805068e+07,1.1837757e+07,5.026317e+06,6.251051e+06,6.464612e+06,8.156723e+06,2.906824e+06,5.516012e+06,2.848994e+06
2024-11-01 11:09:06.622,2.900817,3.798568e+07,1.1798308e+07,5.031746e+06,6.260327e+06,6.464334e+06,8.158653e+06,2.898518e+06,5.522873e+06,2.849879e+06
2024-11-01 11:09:18.616,2.9008179999999997,3.7953244e+07,1.1751608e+07,5.034095e+06,6.274662e+06,6.454736e+06,8.160448e+06,2.901815e+06,5.526524e+06,2.848342e+06
2024-11-01 11:09:30.622,2.900817,3.7923588e+07,1.1717777e+07,5.032752e+06,6.273402e+06,6.443385e+06,8.162265e+06,2.906934e+06,5.531343e+06,2.849093e+06
2024-11-01 11:09:42.623,2.900819,3.790732e+07,1.1686602e+07,5.032999e+06,6.269979e+06,6.446944e+06,8.153902e+06,2.899927e+06,5.53234e+06,2.855462e+06
2024-11-01 11:09:54.622,2.9008119999999997,3.784633e+07,1.1657237e+07,5.038965e+06,6.267382e+06,6.445942e+06,8.162832e+06,2.90286e+06,5.534959e+06,2.854375e+06
2024-11-01 11:10:06.622,2.900816,3.7790504e+07,1.1626381e+07,5.038411e+06,6.286948e+06,6.450704e+06,8.154856e+06,2.90062e+06,5.545746e+06,2.84977e+06
2024-11-01 11:10:18.615,2.900817,3.7725144e+07,1.1604049e+07,5.038648e+06,6.306873e+06,6.445545e+06,8.156032e+06,2.899102e+06,5.542566e+06,2.85022e+06
2024-11-01 11:10:30.622,2.90082,3.767511e+07,1.1570275e+07,5.036508e+06,6.323019e+06,6.436519e+06,8.158409e+06,2.900743e+06,5.542895e+06,2.853313e+06
2024-11-01 11:10:42.615,2.90082,3.760963e+07,1.1538783e+07,5.039907e+06,6.395655e+06,6.430492e+06,8.159757e+06,2.901074e+06,5.532727e+06,2.854777e+06
2024-11-01 11:10:54.622,2.90082,3.755715e+07,1.150196e+07,5.033262e+06,6.459055e+06,6.435124e+06,8.160178e+06,2.899666e+06,5.537513e+06,2.856837e+06
2024-11-01 11:11:06.622,2.90082,3.7487496e+07,1.1476675e+07,5.037739e+06,6.491911e+06,6.431668e+06,8.160934e+06,2.894677e+06,5.535328e+06,2.851286e+06
2024-11-01 11:11:18.622,2.9008220000000002,3.7445916e+07,1.1447776e+07,5.040415e+06,6.455732e+06,6.431436e+06,8.16229e+06,2.895815e+06,5.530499e+06,2.849224e+06
2024-11-01 11:11:30.624,2.90082,3.7390696e+07,1.1410652e+07,5.044812e+06,6.376681e+06,6.431535e+06,8.160901e+06,2.897414e+06,5.535812e+06,2.85547e+06
2024-11-01 11:11:42.623,2.900821,3.733732e+07,1.1396744e+07,5.044102e+06,6.359305e+06,6.422877e+06,8.155808e+06,2.899559e+06,5.540067e+06,2.858166e+06
2024-11-01 11:11:54.622,2.900816,3.7304636e+07,1.1374037e+07,5.034572e+06,6.353783e+06,6.438142e+06,8.16305e+06,2.899037e+06,5.537057e+06,2.875176e+06
2024-11-01 11:12:06.616,2.90082,3.7266244e+07,1.1355577e+07,5.040216e+06,6.357174e+06,6.42796e+06,8.156666e+06,2.902244e+06,5.540691e+06,2.872343e+06
2024-11-01 11:12:18.623,2.900819,3.7222116e+07,1.1336116e+07,5.042685e+06,6.367822e+06,6.443923e+06,8.160199e+06,2.903022e+06,5.546112e+06,2.873248e+06
2024-11-01 11:12:30.622,2.9008179999999997,3.718393e+07,1.1300884e+07,5.037784e+06,6.369068e+06,6.441313e+06,8.154556e+06,2.901225e+06,5.537888e+06,2.861266e+06
2024-11-01 11:12:42.616,2.9008179999999997,3.7131876e+07,1.1284992e+07,5.034592e+06,6.359997e+06,6.4503e+06,8.156647e+06,2.900762e+06,5.545446e+06,2.863242e+06
2024-11-01 11:12:54.630,2.900819,3.7095764e+07,1.1264039e+07,5.038332e+06,6.363278e+06,6.46667e+06,8.157071e+06,2.903479e+06,5.557852e+06,2.858982e+06
2024-11-01 11:13:06.622,2.9008179999999997,3.706736e+07,1.1233555e+07,5.041688e+06,6.352165e+06,6.470447e+06,8.156683e+06,2.899855e+06,5.549036e+06,2.852792e+06
2024-11-01 11:13:18.626,2.9008179999999997,3.7032904e+07,1.1230441e+07,5.043338e+06,6.374705e+06,6.498433e+06,8.160328e+06,2.903411e+06,5.552856e+06,2.853226e+06
2024-11-01 11:13:30.615,2.900819,3.7003652e+07,1.1214073e+07,5.040233e+06,6.373467e+06,6.509094e+06,8.162513e+06,2.907037e+06,5.561611e+06,2.852423e+06
2024-11-01 11:13:42.630,2.90082,3.6960664e+07,1.1200925e+07,5.041869e+06,6.356726e+06,6.516281e+06,8.159955e+06,2.906679e+06,5.560546e+06,2.846542e+06
2024-11-01 11:13:54.622,2.9008169999999995,3.692713e+07,1.1187963e+07,5.045624e+06,6.352631e+06,6.519477e+06,8.165991e+06,2.904606e+06,5.572146e+06,2.853225e+06
2024-11-01 11:14:06.616,2.900822,3.6894376e+07,1.1181398e+07,5.046638e+06,6.329065e+06,6.547148e+06,8.162816e+06,2.903976e+06,5.574767e+06,2.852636e+06
2024-11-01 11:14:18.624,2.900819,3.6871276e+07,1.1162414e+07,5.045686e+06,6.326408e+06,6.555554e+06,8.156963e+06,2.895134e+06,5.579549e+06,2.854097e+06
2024-11-01 11:14:30.615,2.900823,3.6854624e+07,1.114758e+07,5.049344e+06,6.324625e+06,6.556688e+06,8.157887e+06,2.89789e+06,5.591973e+06,2.849465e+06
2024-11-01 11:14:42.622,2.900822,3.681851e+07,1.1138994e+07,5.050346e+06,6.321696e+06,6.556328e+06,8.160738e+06,2.898447e+06,5.579215e+06,2.850944e+06
2024-11-01 11:14:54.622,2.9008179999999997,3.679032e+07,1.1150525e+07,5.052459e+06,6.322819e+06,6.564441e+06,8.161557e+06,2.898466e+06,5.573975e+06,2.84318e+06
2024-11-01 11:15:06.622,2.90082,3.67763e+07,1.1143282e+07,5.060327e+06,6.320386e+06,6.553825e+06,8.168742e+06,2.897526e+06,5.57482e+06,2.844634e+06
2024-11-01 11:15:18.622,2.90082,3.6755464e+07,1.113232e+07,5.053065e+06,6.328015e+06,6.542119e+06,8.162507e+06,2.897173e+06,5.559208e+06,2.844416e+06
2024-11-01 11:15:30.622,2.900824,3.6753176e+07,1.1120655e+07,5.058244e+06,6.327973e+06,6.540225e+06,8.165969e+06,2.897229e+06,5.562474e+06,2.847629e+06
2024-11-01 11:15:42.615,2.900822,3.675975e+07,1.1110865e+07,5.053495e+06,6.32288e+06,6.550167e+06,8.156945e+06,2.89896e+06,5.561871e+06,2.848937e+06
2024-11-01 11:15:54.622,2.9008229999999995,3.6741812e+07,1.1104437e+07,5.052918e+06,6.330228e+06,6.55051e+06,8.159791e+06,2.89825e+06,5.564122e+06,2.854185e+06
2024-11-01 11:16:06.622,2.900822,3.676237e+07,1.1096302e+07,5.05286e+06,6.319904e+06,6.547111e+06,8.155749e+06,2.902185e+06,5.565837e+06,2.853063e+06
2024-11-01 11:16:18.615,2.900824,3.6753976e+07,1.1078742e+07,5.047983e+06,6.3257e+06,6.548039e+06,8.149261e+06,2.906533e+06,5.566753e+06,2.847595e+06
2024-11-01 11:16:30.647,2.900821,3.677526e+07,1.1069009e+07,5.059964e+06,6.323399e+06,6.547329e+06,8.148132e+06,2.909725e+06,5.563057e+06,2.852418e+06
2024-11-01 11:16:42.616,2.900819,3.6774596e+07,1.1075561e+07,5.056473e+06,6.331691e+06,6.548931e+06,8.151616e+06,2.920574e+06,5.571295e+06,2.843352e+06
2024-11-01 11:16:54.622,2.9008209999999996,3.6756584e+07,1.1058106e+07,5.054974e+06,6.354665e+06,6.561889e+06,8.143406e+06,2.925413e+06,5.566862e+06,2.839765e+06
2024-11-01 11:17:06.622,2.90082,3.672808e+07,1.1042832e+07,5.056889e+06,6.345529e+06,6.553998e+06,8.141214e+06,2.925517e+06,5.570366e+06,2.843868e+06
2024-11-01 11:17:18.646,2.90082,3.671442e+07,1.1053055e+07,5.058313e+06,6.342621e+06,6.544185e+06,8.142431e+06,2.931214e+06,5.56672e+06,2.839583e+06
2024-11-01 11:17:30.624,2.900821,3.6646784e+07,1.1043156e+07,5.052277e+06,6.330662e+06,6.543877e+06,8.142028e+06,2.939679e+06,5.569676e+06,2.833934e+06
2024-11-01 11:17:42.624,2.90082,3.6610464e+07,1.1030886e+07,5.056018e+06,6.333253e+06,6.540293e+06,8.136224e+06,2.930015e+06,5.571209e+06,2.842448e+06
2024-11-01 11:17:54.622,2.90082,3.652816e+07,1.103149e+07,5.058114e+06,6.336123e+06,6.545549e+06,8.142591e+06,2.922399e+06,5.575504e+06,2.839486e+06
2024-11-01 11:18:06.638,2.9008209999999996,3.645952e+07,1.1027279e+07,5.058581e+06,6.32609e+06,6.538006e+06,8.143928e+06,2.921329e+06,5.577035e+06,2.834788e+06
2024-11-01 11:18:18.622,2.9008220000000002,3.6408036e+07,1.1025835e+07,5.063853e+06,6.326917e+06,6.51888e+06,8.141334e+06,2.922471e+06,5.582982e+06,2.833947e+06
2024-11-01 11:18:30.622,2.900822,3.6363396e+07,1.1024224e+07,5.059787e+06,6.32174e+06,6.513354e+06,8.149592e+06,2.915733e+06,5.58785e+06,2.83774e+06
2024-11-01 11:18:42.616,2.900819,3.627875e+07,1.1010333e+07,5.055976e+06,6.318096e+06,6.525656e+06,8.151248e+06,2.918314e+06,5.592783e+06,2.837589e+06
2024-11-01 11:18:54.626,2.90082,3.6265332e+07,1.1009703e+07,5.061317e+06,6.30986e+06,6.517549e+06,8.155592e+06,2.907993e+06,5.600532e+06,2.839636e+06
2024-11-01 11:19:06.622,2.90082,3.621992e+07,1.0990247e+07,5.064026e+06,6.308319e+06,6.507787e+06,8.156068e+06,2.906911e+06,5.603578e+06,2.834672e+06
2024-11-01 11:19:18.626,2.9008169999999995,3.613317e+07,1.1003089e+07,5.064559e+06,6.304293e+06,6.502895e+06,8.157658e+06,2.910237e+06,5.613153e+06,2.836587e+06
2024-11-01 11:19:30.623,2.9008220000000002,3.6099264e+07,1.1005833e+07,5.061522e+06,6.305181e+06,6.498783e+06,8.156737e+06,2.910422e+06,5.624164e+06,2.838601e+06
2024-11-01 11:19:42.622,2.90082,3.5979236e+07,1.099327e+07,5.067407e+06,6.293848e+06,6.49295e+06,8.160561e+06,2.907067e+06,5.620298e+06,2.83761e+06
2024-11-01 11:19:54.623,2.900817,3.594553e+07,1.098657e+07,5.067494e+06,6.289369e+06,6.489769e+06,8.158663e+06,2.909143e+06,5.615924e+06,2.838709e+06
2024-11-01 11:20:06.625,2.90082,3.5913668e+07,1.0995159e+07,5.061823e+06,6.281743e+06,6.474152e+06,8.149235e+06,2.909564e+06,5.607221e+06,2.836966e+06
2024-11-01 11:20:18.616,2.900817,3.5832972e+07,1.0983831e+07,5.069618e+06,6.306758e+06,6.469094e+06,8.150017e+06,2.903599e+06,5.619793e+06,2.833702e+06
2024-11-01 11:20:30.622,2.9008179999999997,3.5792132e+07,1.0981113e+07,5.071499e+06,6.327183e+06,6.463356e+06,8.15554e+06,2.911636e+06,5.617812e+06,2.83116e+06
2024-11-01 11:20:42.630,2.9008190000000003,3.5778908e+07,1.0994678e+07,5.071094e+06,6.397044e+06,6.466565e+06,8.149824e+06,2.912487e+06,5.613472e+06,2.831699e+06
2024-11-01 11:20:54.624,2.9008169999999995,3.5736644e+07,1.0996672e+07,5.073603e+06,6.516951e+06,6.458094e+06,8.16438e+06,2.915056e+06,5.618536e+06,2.835171e+06
2024-11-01 11:21:06.616,2.900818,3.569399e+07,1.098586e+07,5.07361e+06,6.527139e+06,6.452253e+06,8.151491e+06,2.911472e+06,5.626066e+06,2.834443e+06
2024-11-01 11:21:18.626,2.9008229999999995,3.564194e+07,1.0986214e+07,5.069932e+06,6.599431e+06,6.443723e+06,8.162727e+06,2.911868e+06,5.622469e+06,2.831505e+06
2024-11-01 11:21:30.616,2.900819,3.5650356e+07,1.1002013e+07,5.070903e+06,6.617315e+06,6.423293e+06,8.16329e+06,2.911506e+06,5.61827e+06,2.832273e+06
2024-11-01 11:21:42.623,2.900816,3.563817e+07,1.0992359e+07,5.076401e+06,6.657965e+06,6.42968e+06,8.159127e+06,2.912031e+06,5.619811e+06,2.828016e+06
2024-11-01 11:21:54.615,2.9008179999999997,3.5657e+07,1.1003323e+07,5.075472e+06,6.710815e+06,6.424013e+06,8.167332e+06,2.919417e+06,5.621492e+06,2.827007e+06
2024-11-01 11:22:06.630,2.9008179999999997,3.5677476e+07,1.1008974e+07,5.082241e+06,6.846768e+06,6.418102e+06,8.164252e+06,2.913155e+06,5.614929e+06,2.827633e+06
2024-11-01 11:22:18.626,2.9008169999999995,3.5653148e+07,1.1004252e+07,5.080495e+06,6.89614e+06,6.413616e+06,8.169355e+06,2.912716e+06,5.620946e+06,2.824147e+06
2024-11-01 11:22:30.623,2.9008179999999997,3.566123e+07,1.1002074e+07,5.08597e+06,6.911406e+06,6.42219e+06,8.16669e+06,2.910685e+06,5.624576e+06,2.830088e+06
2024-11-01 11:22:42.623,2.900816,3.5670884e+07,1.0994435e+07,5.079483e+06,6.811085e+06,6.413597e+06,8.170267e+06,2.911688e+06,5.616918e+06,2.829911e+06
2024-11-01 11:22:54.624,2.9008169999999995,3.5625736e+07,1.0973229e+07,5.076575e+06,6.758926e+06,6.411573e+06,8.173255e+06,2.908248e+06,5.621808e+06,2.827642e+06
2024-11-01 11:23:06.617,2.900816,3.5605296e+07,1.0967334e+07,5.077839e+06,6.740446e+06,6.404054e+06,8.173862e+06,2.915868e+06,5.633221e+06,2.835018e+06
2024-11-01 11:23:18.626,2.900819,3.557626e+07,1.0951783e+07,5.079853e+06,6.752134e+06,6.420725e+06,8.171808e+06,2.913631e+06,5.628296e+06,2.827251e+06
2024-11-01 11:23:30.622,2.9008179999999997,3.5547068e+07,1.0947551e+07,5.074076e+06,6.75156e+06,6.413467e+06,8.176133e+06,2.911241e+06,5.634943e+06,2.833171e+06
2024-11-01 11:23:42.622,2.900816,3.5509616e+07,1.0954327e+07,5.078017e+06,6.746631e+06,6.405066e+06,8.177969e+06,2.915681e+06,5.635758e+06,2.834357e+06
2024-11-01 11:23:54.623,2.900815,3.547744e+07,1.0951871e+07,5.078231e+06,6.725341e+06,6.398445e+06,8.186286e+06,2.917174e+06,5.631726e+06,2.83706e+06
2024-11-01 11:24:06.626,2.9008179999999997,3.5459364e+07,1.0955803e+07,5.078949e+06,6.794626e+06,6.398737e+06,8.180154e+06,2.916153e+06,5.634423e+06,2.842471e+06
2024-11-01 11:24:18.626,2.9008149999999997,3.543247e+07,1.0954765e+07,5.079062e+06,6.770353e+06,6.408692e+06,8.175935e+06,2.911982e+06,5.635824e+06,2.838457e+06
2024-11-01 11:24:30.622,2.900817,3.5391344e+07,1.0940924e+07,5.078169e+06,6.770961e+06,6.408004e+06,8.179618e+06,2.911992e+06,5.630408e+06,2.835559e+06
2024-11-01 11:24:42.616,2.900816,3.533642e+07,1.0932958e+07,5.079826e+06,6.686993e+06,6.410454e+06,8.177922e+06,2.906717e+06,5.647007e+06,2.833975e+06
2024-11-01 11:24:54.623,2.9008179999999997,3.5300052e+07,1.0922143e+07,5.081155e+06,6.557734e+06,6.406522e+06,8.174218e+06,2.909339e+06,5.637991e+06,2.83259e+06
2024-11-01 11:25:06.625,2.900815,3.526993e+07,1.0923943e+07,5.075299e+06,6.518518e+06,6.414849e+06,8.176209e+06,2.908318e+06,5.644753e+06,2.831208e+06
2024-11-01 11:25:18.626,2.900818,3.5234496e+07,1.0913652e+07,5.082332e+06,6.489789e+06,6.409851e+06,8.174065e+06,2.909714e+06,5.643056e+06,2.84002e+06
2024-11-01 11:25:30.631,2.900818,3.5207764e+07,1.092405e+07,5.078516e+06,6.477743e+06,6.428775e+06,8.182741e+06,2.906715e+06,5.640966e+06,2.836445e+06
2024-11-01 11:25:42.622,2.900819,3.5181584e+07,1.0911131e+07,5.082373e+06,6.458499e+06,6.419805e+06,8.181729e+06,2.907848e+06,5.649287e+06,2.836658e+06
2024-11-01 11:25:54.638,2.900817,3.5182612e+07,1.0925139e+07,5.082917e+06,6.432339e+06,6.42061e+06,8.178194e+06,2.89945e+06,5.652196e+06,2.831881e+06
2024-11-01 11:26:06.626,2.9008179999999997,3.5153444e+07,1.0923536e+07,5.087964e+06,6.418211e+06,6.430598e+06,8.186936e+06,2.900105e+06,5.65911e+06,2.833579e+06
2024-11-01 11:26:18.626,2.900816,3.513437e+07,1.0917637e+07,5.086995e+06,6.413667e+06,6.431338e+06,8.193278e+06,2.905422e+06,5.654465e+06,2.838757e+06
2024-11-01 11:26:30.623,2.900814,3.508251e+07,1.0917058e+07,5.084309e+06,6.400749e+06,6.428636e+06,8.200141e+06,2.904821e+06,5.659917e+06,2.830395e+06
2024-11-01 11:26:42.623,2.900816,3.5054932e+07,1.0916703e+07,5.086463e+06,6.391312e+06,6.425874e+06,8.197874e+06,2.905329e+06,5.657875e+06,2.832974e+06
2024-11-01 11:26:54.623,2.900817,3.5010076e+07,1.0895899e+07,5.083046e+06,6.385798e+06,6.448142e+06,8.198296e+06,2.903799e+06,5.653796e+06,2.837645e+06
2024-11-01 11:27:06.626,2.9008149999999997,3.4952988e+07,1.0898377e+07,5.08374e+06,6.384218e+06,6.460533e+06,8.204688e+06,2.905485e+06,5.661072e+06,2.836929e+06
2024-11-01 11:27:18.626,2.900817,3.491115e+07,1.090092e+07,5.092123e+06,6.399499e+06,6.463952e+06,8.215195e+06,2.905494e+06,5.659438e+06,2.842489e+06
2024-11-01 11:27:30.616,2.900818,3.4876108e+07,1.0884435e+07,5.08841e+06,6.420442e+06,6.456573e+06,8.217727e+06,2.90714e+06,5.660585e+06,2.840996e+06
2024-11-01 11:27:42.622,2.900815,3.48336e+07,1.0877248e+07,5.083048e+06,6.447329e+06,6.45173e+06,8.209578e+06,2.906697e+06,5.658795e+06,2.840326e+06
2024-11-01 11:27:54.639,2.900817,3.480182e+07,1.0880405e+07,5.084225e+06,6.461834e+06,6.474486e+06,8.215451e+06,2.90749e+06,5.664488e+06,2.839058e+06
2024-11-01 11:28:06.630,2.900817,3.474908e+07,1.0887218e+07,5.080994e+06,6.45186e+06,6.525112e+06,8.216301e+06,2.908537e+06,5.664263e+06,2.839544e+06
2024-11-01 11:28:18.626,2.900816,3.4731776e+07,1.088971e+07,5.077279e+06,6.443442e+06,6.498566e+06,8.226124e+06,2.90992e+06,5.657976e+06,2.837369e+06
2024-11-01 11:28:30.622,2.9008149999999997,3.4674204e+07,1.0885096e+07,5.082123e+06,6.44999e+06,6.481812e+06,8.219723e+06,2.90953e+06,5.666982e+06,2.835674e+06
2024-11-01 11:28:42.623,2.9008159999999994,3.4649332e+07,1.0887908e+07,5.084737e+06,6.456562e+06,6.463564e+06,8.230857e+06,2.905748e+06,5.667954e+06,2.841109e+06
2024-11-01 11:28:54.623,2.900815,3.4596096e+07,1.088341e+07,5.079002e+06,6.4904e+06,6.456033e+06,8.228775e+06,2.907593e+06,5.67354e+06,2.834888e+06
2024-11-01 11:29:06.625,2.900812,3.4572024e+07,1.0874039e+07,5.082783e+06,6.545685e+06,6.463495e+06,8.223901e+06,2.909405e+06,5.684374e+06,2.83962e+06
