filter2_file,total_counts_under_contours,qs_mean_counts,contour_area,QS area
2024-07-10T14:42:38.304,127645531.86902678,18137.703096806206,7691,20449
2024-07-10T14:44:27.807,127720761.9597406,18187.57636454622,7691,20449
2024-07-10T14:46:17.312,127529777.74990429,18149.213611450585,7691,20449
2024-07-10T14:48:06.816,126955500.38743259,18111.529741204224,7691,20449
2024-07-10T14:49:56.319,126734833.55193676,18086.75178344045,7691,20449
2024-07-10T14:51:45.823,126769350.86848427,18085.33913111885,7691,20449
2024-07-10T14:53:35.327,126857798.22283529,18087.448653228086,7691,20449
2024-07-10T14:55:24.832,127077318.12786412,18041.606708188843,7691,20449
2024-07-10T14:57:14.335,126917007.58298337,18030.641648466437,7691,20449
2024-07-10T14:59:03.844,126784831.27218492,18044.120889092836,7691,20449
2024-07-10T15:00:53.341,126910135.68253005,18048.017317872233,7691,20449
2024-07-10T15:02:42.849,126781488.13545127,18045.43757897229,7691,20449
2024-07-10T15:04:32.351,126513290.55412768,18068.37694961178,7691,20449
2024-07-10T15:06:21.862,126302922.77614164,18044.82786397014,7691,20449
2024-07-10T15:08:11.359,126359019.51625265,18022.47266419338,7691,20449
2024-07-10T15:10:00.897,126440821.7538206,18078.29040007669,7691,20449
2024-07-10T15:11:50.402,126873967.5171239,18040.588822236317,7691,20449
2024-07-10T15:14:38.101,126950022.15300338,18111.246765181157,7691,20449
2024-07-10T15:16:15.349,127037816.64117984,18144.390833139038,7691,20449
2024-07-10T15:17:52.564,126960046.83406232,18125.1104462621,7691,20449
2024-07-10T15:19:29.748,127062891.27473116,18139.168060899025,7691,20449
2024-07-10T15:21:06.934,127194128.37363741,18193.18901771654,7691,20449
2024-07-10T15:22:44.117,126959821.80733308,18128.23359374682,7691,20449
2024-07-10T15:24:21.301,127317953.31430662,18127.30657543243,7691,20449
2024-07-10T15:25:58.486,127267369.23910968,18182.17533066517,7691,20449
2024-07-10T15:27:35.670,127065955.05982624,18179.31424132969,7691,20449
2024-07-10T15:29:12.854,127047675.86678065,18192.919049338518,7691,20449
2024-07-10T15:30:50.102,127396796.87566186,18172.529974744917,7691,20449
2024-07-10T15:32:27.541,127380329.5956791,18160.207807044844,7691,20449
2024-07-10T15:34:04.983,127144284.02603704,18187.412465061418,7691,20449
2024-07-10T15:35:54.711,127649182.83497283,18131.33059139915,7691,20449
2024-07-10T15:37:44.438,127446709.25191073,18101.0045424002,7691,20449
2024-07-10T15:39:34.168,127313627.18549287,18188.808193840436,7691,20449
2024-07-10T15:41:23.899,127040302.93367572,18200.42564795359,7691,20449
2024-07-10T15:43:13.624,126517913.4681123,18199.776617235257,7691,20449
2024-07-10T15:45:03.321,126462118.78920715,18183.026538146594,7691,20449
2024-07-10T15:46:53.780,126495756.59891209,18140.592658348512,7691,20449
2024-07-10T15:48:42.775,126533152.23659135,18133.63935934032,7691,20449
2024-07-10T15:50:32.504,126411585.6540846,18164.736559590117,7691,20449
2024-07-10T15:52:22.199,126906692.24540131,18123.102160136288,7691,20449
2024-07-10T15:54:11.900,127099603.84302814,18106.36813805179,7691,20449
2024-07-10T15:56:01.592,126794005.96981348,18092.82936702542,7691,20449
2024-07-10T15:57:51.257,127067008.78913687,18101.704714289117,7691,20449
2024-07-10T15:59:40.921,127098651.83384946,18129.96588037792,7691,20449
2024-07-10T16:01:30.617,127015752.5649036,18077.568761039536,7691,20449
2024-07-10T16:03:20.282,127904913.93356887,18046.087965741215,7691,20449
2024-07-10T16:05:10.921,127663651.37087503,18050.40476204474,7691,20449
2024-07-10T16:06:59.738,127613414.7664529,18053.803845883896,7691,20449
2024-07-10T16:08:49.466,127888078.91746192,18020.994434672342,7691,20449
2024-07-10T16:10:39.193,127498296.5540132,17983.487925690562,7691,20449
2024-07-10T16:12:28.922,127244521.13000783,17993.757170769804,7691,20449
2024-07-10T16:14:18.649,127063105.41138878,18046.671400330535,7691,20449
2024-07-10T16:16:08.344,127261173.78650784,18042.119146429814,7691,20449
2024-07-10T16:17:58.415,127094655.94730245,18036.14068856036,7691,20449
2024-07-10T16:19:47.738,127933388.41236588,18135.300440185303,7691,20449
