3.59,22106213.42070024,4701.724515611292
100.775,22030963.74751712,4693.715345812645
197.959,22037189.168363,4694.378464542777
295.143,22158919.67050218,4707.326169971885
392.325,22164484.828742493,4707.917249564025
489.51,22253464.02002685,4717.357737126457
586.694,22599929.012774944,4753.938263458514
684.374,23056879.086793087,4801.757916304516
781.478,23087394.514294863,4804.934392298698
878.919,23354065.32400317,4832.604403838905
988.646,23066556.03355205,4802.765456854212
1098.375,22878171.730215658,4783.113183922753
1208.104,22670389.978136767,4761.343295556073
1317.831,22503248.467738997,4743.758896459536
1427.56,22449286.81187948,4738.067835297367
1537.295,22386750.802290607,4731.463917466835
1647.161,22430257.9905024,4736.059331395923
1756.713,22347238.44953625,4727.286584240081
1866.441,22335480.274030525,4726.042771075027
1976.138,22341213.919952407,4726.6493332965165
2085.834,22265258.059506383,4718.607639919469
2195.528,22189492.66303424,4710.572434750818
2305.193,22237236.29692316,4715.637422122609
