Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-06-02 02:30:06.625000,48465387.09347145,7081552.710604035,41391263.33980394,2.9008109999999996
2024-06-02 02:30:18.622000,48467587.857326806,7086267.943688852,41388800.58025153,2.9008109999999996
2024-06-02 02:30:30.622000,48465078.695315234,7087422.538823665,41385054.095272765,2.900808
2024-06-02 02:30:42.615000,48471818.88632409,7099393.686172957,41379863.81725368,2.9008079999999996
2024-06-02 02:30:54.625000,48496165.20638388,7112066.70693131,41391501.95393835,2.900808
2024-06-02 02:31:06.646000,48523021.352334015,7126306.57606659,41404111.3386723,2.9008070000000004
2024-06-02 02:31:18.622000,48564410.630134344,7157552.545668279,41414261.533847444,2.90081
2024-06-02 02:31:30.622000,48580290.53274449,7183130.637005057,41404604.02598034,2.9008089999999997
2024-06-02 02:31:42.622000,48616048.40853127,7214619.635681194,41408877.72419506,2.900811
2024-06-02 02:31:54.616000,48691895.26094273,7269126.647083624,41430172.06579269,2.9008089999999997
2024-06-02 02:32:06.626000,48740140.85720885,7302539.635481125,41445030.87068784,2.90081
2024-06-02 02:32:18.622000,48781641.25938661,7337110.4405702,41451862.56661504,2.9008089999999997
2024-06-02 02:32:30.647000,48805573.33793894,7373180.810469899,41439804.24784655,2.900811
2024-06-02 02:32:42.615000,48800073.910339594,7392743.824832496,41414726.635162845,2.9008119999999997
2024-06-02 02:32:54.625000,48850906.57374556,7431861.147844122,41426450.24910267,2.9008119999999997
2024-06-02 02:33:06.625000,48859991.22314416,7439952.482254102,41427457.35589117,2.9008109999999996
2024-06-02 02:33:18.630000,48863962.8241767,7461550.394544972,41409793.81620996,2.90081
2024-06-02 02:33:30.616000,48897205.33423056,7499988.279143909,41404685.30880319,2.9008119999999997
2024-06-02 02:33:42.622000,48905722.19483524,7525327.753282704,41387899.24193587,2.90081
2024-06-02 02:33:54.615000,48927757.419479385,7536204.025772112,41398960.97986425,2.90081
2024-06-02 02:34:06.625000,48898832.77469646,7531348.991713008,41374958.93389814,2.9008109999999996
2024-06-02 02:34:18.622000,48941899.026893154,7559738.445649011,41389519.89994525,2.900812
2024-06-02 02:34:30.630000,48928280.771039285,7548628.452998678,41387098.50896922,2.9008119999999997
2024-06-02 02:34:42.622000,48916962.5608278,7538293.415774618,41386056.04223921,2.9008119999999997
2024-06-02 02:34:54.625000,48922362.74614238,7531727.5065490315,41397945.609003834,2.9008109999999996
2024-06-02 02:35:06.615000,48916935.29843896,7542012.21658357,41382269.99277099,2.9008109999999996
2024-06-02 02:35:18.622000,48934783.777783595,7565387.898285031,41376839.312578686,2.900812
2024-06-02 02:35:30.622000,48963570.20034391,7600294.67611138,41370639.6691685,2.9008119999999997
2024-06-02 02:35:42.615000,49025754.16814327,7648549.44063938,41384621.96102333,2.9008119999999997
2024-06-02 02:35:54.625000,49046201.21752159,7657891.534470879,41395670.38321353,2.9008109999999996
2024-06-02 02:36:06.626000,49054049.69367198,7652403.533907058,41409095.10854202,2.900812
2024-06-02 02:36:18.615000,49053989.38434804,7656850.446306224,41404614.088956505,2.9008109999999996
2024-06-02 02:36:30.622000,49033492.69101204,7639528.518221796,41401295.91300643,2.9008119999999997
2024-06-02 02:36:42.622000,49058318.84313772,7641816.843008096,41423926.817732416,2.9008119999999997
2024-06-02 02:36:54.625000,49062279.113572344,7637005.776313667,41432652.65036135,2.9008119999999997
2024-06-02 02:37:06.625000,49043007.268309705,7630255.942129308,41420104.4397224,2.9008119999999997
2024-06-02 02:37:18.622000,49010238.16426636,7593923.496619741,41423705.699057475,2.900813
2024-06-02 02:37:30.622000,48940282.927676804,7546645.5599328745,41400992.549672306,2.9008119999999997
2024-06-02 02:37:42.615000,48905197.89121042,7494583.411328763,41417962.08025962,2.900811
2024-06-02 02:37:54.625000,48873361.27724282,7458330.790940879,41422413.2492603,2.9008109999999996
2024-06-02 02:38:06.625000,48833427.617311165,7425421.3735400215,41415397.28027783,2.9008109999999996
2024-06-02 02:38:18.630000,48795154.456858605,7401096.245531421,41401357.551856205,2.90081
2024-06-02 02:38:30.622000,48775849.77156373,7364198.056473212,41419035.86206469,2.9008089999999997
2024-06-02 02:38:42.638000,48749302.43621609,7335470.437567438,41421120.30777611,2.90081
2024-06-02 02:38:54.629000,48714596.90783239,7302496.920690855,41419348.29994212,2.900813
2024-06-02 02:39:06.625000,48670946.15953953,7276249.297179307,41402098.93026468,2.9008109999999996
2024-06-02 02:39:18.622000,48655088.29941409,7250809.083801363,41411557.86724544,2.900812
2024-06-02 02:39:30.622000,48644785.42200282,7240663.12512712,41411437.49504449,2.90081
2024-06-02 02:39:42.633000,48650901.88540313,7233265.720081137,41425107.17688703,2.9008119999999997
2024-06-02 02:39:54.625000,48642468.38471435,7221204.269701036,41428562.7610476,2.9008119999999997
2024-06-02 02:40:06.646000,48620708.53215684,7202436.281678178,41425550.20763138,2.9008139999999996
2024-06-02 02:40:18.615000,48592463.2800965,7181946.014407696,41417890.376174115,2.9008109999999996
2024-06-02 02:40:30.622000,48581895.802824594,7167085.860215498,41422100.32515079,2.900808
2024-06-02 02:40:42.622000,48585442.19905551,7155650.716748328,41437226.64953122,2.9008089999999997
2024-06-02 02:40:54.625000,48566743.96694164,7145727.967611794,41428426.34589179,2.9008089999999997
2024-06-02 02:41:06.626000,48572452.52188182,7140888.234665491,41438955.32627094,2.90081
2024-06-02 02:41:18.622000,48541183.8275572,7144337.221556317,41404178.34874455,2.9008109999999996
2024-06-02 02:41:30.622000,48537587.59188379,7139597.857288877,41405364.22400495,2.9008109999999996
2024-06-02 02:41:42.622000,48527168.43668892,7120178.460437444,41414398.93877954,2.9008109999999996
2024-06-02 02:41:54.625000,48518287.98281309,7107705.015009591,41417936.770807624,2.9008119999999997
2024-06-02 02:42:06.625000,48511310.62612814,7100053.364368322,41418653.81141557,2.9008119999999997
2024-06-02 02:42:18.622000,48486517.56818435,7084339.833122588,41409519.8172098,2.900812
2024-06-02 02:42:30.622000,48482033.140364446,7073711.404354572,41415672.08916949,2.900813
2024-06-02 02:42:42.622000,48477306.6833057,7053629.848214811,41431073.389846295,2.9008099999999994
2024-06-02 02:42:54.625000,48450102.93669497,7052359.132546336,41405165.174440816,2.9008119999999997
2024-06-02 02:43:06.625000,48456302.26550203,7048781.479957005,41414858.03639944,2.900814
2024-06-02 02:43:18.622000,48464758.3037985,7058237.161952296,41413841.8531921,2.9008109999999996
2024-06-02 02:43:30.630000,48480273.964763656,7086360.331645186,41401252.270485744,2.9008109999999996
2024-06-02 02:43:42.622000,48528900.366138995,7129520.675424908,41406707.29668359,2.9008109999999996
2024-06-02 02:43:54.626000,48544063.02237547,7150839.541080064,41400458.00984622,2.9008109999999996
2024-06-02 02:44:06.625000,48544106.960395925,7147182.926711556,41404329.546347715,2.9008119999999997
2024-06-02 02:44:18.622000,48554846.02242407,7143488.099194296,41418689.663445964,2.9008119999999997
2024-06-02 02:44:30.622000,48562876.48915098,7158919.530862716,41411256.28875206,2.900814
