# Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-06-02T02:30:52.740,1397625665.0610547,26435.06823389203,72934960.89695482,6038.831049837163,185761,19656
2024-06-02T02:31:18.502,1400932332.5709631,26466.321359143993,72891424.57754141,6037.028431999531,185761,19656
2024-06-02T02:32:17.413,1398971467.3121219,26447.79260460239,72888427.57240778,6036.904321438587,185761,19656
2024-06-02T02:32:43.171,1399894064.0615952,26456.512091180834,73068480.37647086,6044.356060676392,185761,19656
2024-06-02T02:33:42.859,1396758782.663996,26426.86873869089,72948976.13703772,6039.411235254548,185761,19656
2024-06-02T02:34:07.845,1395864560.9521265,26418.407985267837,73160968.07276158,6048.180225190118,185761,19656
2024-06-02T02:35:06.757,1393927347.5518556,26400.069578997853,72727353.45553052,6030.230238371108,185761,19656
2024-06-02T02:35:32.515,1398239948.4839377,26440.87695674954,72624386.43599641,6025.959941619111,185761,19656
2024-06-02T02:36:31.429,1398542945.9274907,26443.741659677155,72908018.5009861,6037.715565550687,185761,19656
2024-06-02T02:36:57.187,1398829923.495627,26446.454615842435,73169026.57095236,6048.51331200289,185761,19656
2024-06-02T02:37:56.102,1390189711.5421958,26364.65163378985,73366437.09533215,6056.667280581464,185761,19656
2024-06-02T02:38:21.860,1391046938.7936893,26372.778947180454,73103779.01859704,6045.815867961785,185761,19656
2024-06-02T02:39:20.773,1392530470.0058057,26386.83829114248,72706294.15402551,6029.357103125734,185761,19656
2024-06-02T02:39:46.532,1395492227.9685116,26414.884326535594,72854594.05967973,6035.503046958047,185761,19656
2024-06-02T02:40:45.573,1395580440.263404,26415.719186342478,72718774.54609475,6029.874565283044,185761,19656
2024-06-02T02:41:11.395,1396229526.2088337,26421.861461759596,72585531.07145333,6024.347726993078,185761,19656
2024-06-02T02:42:10.534,1390925667.1108038,26371.62933069176,72597925.91016492,6024.862069382374,185761,19656
2024-06-02T02:42:36.356,1391458022.5749028,26376.675516210365,72842917.54260904,6035.019367931185,185761,19656
2024-06-02T02:43:35.497,1393286590.8450706,26394.00112568262,72929827.6164526,6038.618534750005,185761,19656
2024-06-02T02:44:01.315,1396718028.6911771,26426.48320048638,72696536.59235224,6028.952504057079,185761,19656
2024-06-02T02:45:00.453,1396710591.8365858,26426.412846209238,72621676.63183963,6025.847518475704,185761,19656
2024-06-02T02:45:26.275,1397393626.6185076,26432.87372400613,72688312.139121,6028.611454519232,185761,19656
2024-06-02T02:46:25.414,1393711938.2115707,26398.029644384173,72410946.33973911,6017.098401212129,185761,19656
2024-06-02T02:46:51.237,1395363496.596673,26413.665938266437,72439913.04063493,6018.301797045198,185761,19656
2024-06-02T02:47:50.375,1393918835.7901425,26399.98897528314,72835528.76929387,6034.713281063728,185761,19656
2024-06-02T02:48:16.196,1394701314.419972,26407.39777429775,73144214.817718,6047.4876939816095,185761,19656
2024-06-02T02:49:15.334,1392286474.8726416,26384.526477394298,72817573.3609555,6033.969396713721,185761,19656
2024-06-02T02:49:41.156,1395159133.3934186,26411.731611098683,72463035.95339505,6019.262245217226,185761,19656
2024-06-02T02:50:40.294,1393890724.5324101,26399.72276873765,71923740.0497416,5996.82166025227,185761,19656
2024-06-02T02:51:06.117,1394043639.5451484,26401.17080306429,72095619.84111336,6003.982838129759,185761,19656
2024-06-02T02:52:05.255,1391255527.8923976,26374.75618742663,72336073.19575772,6013.986747398007,185761,19656
2024-06-02T02:52:31.772,1391473101.0098002,26376.818430297844,72456872.24006462,6019.006240238692,185761,19656
2024-06-02T02:53:30.214,1387035761.9588974,26334.727661007786,72383748.09660769,6015.968255260648,185761,19656
2024-06-02T02:53:56.441,1387569002.802788,26339.789319609106,72469448.56741899,6019.528576534004,185761,19656
2024-06-02T02:54:55.143,1386133852.047771,26326.164286197967,72029148.0100249,6001.214377524973,185761,19656
2024-06-02T02:55:20.965,1388095186.314805,26344.783034927474,71846653.47346143,5993.607155689362,185761,19656
2024-06-02T02:56:20.104,1391397203.1073785,26376.099058687378,72118780.14664869,6004.947133266399,185761,19656
2024-06-02T02:56:45.926,1393344851.887896,26394.552959729168,72128172.34401116,6005.338139689186,185761,19656
2024-06-02T02:57:45.629,1390686561.2562888,26369.362537386914,72310783.36247566,6012.935363134867,185761,19656
2024-06-02T02:58:10.885,1390245206.1108532,26365.177849872864,72433230.08497003,6018.024180948844,185761,19656
2024-06-02T02:59:10.231,1391230077.9200392,26374.514952127924,72385844.00342393,6016.055352281257,185761,19656
2024-06-02T02:59:35.845,1393423007.3383827,26395.293210517502,72295150.66964507,6012.285367048252,185761,19656
2024-06-02T03:00:34.952,1390733008.6371408,26369.802887366648,71920437.93133421,5996.683997482868,185761,19656
2024-06-02T03:01:00.774,1392187864.4767518,26383.59210263788,72101729.85457647,6004.237247751644,185761,19656
2024-06-02T03:01:59.912,1393943733.8121552,26400.224751052356,72340477.65333661,6014.169836865958,185761,19656
2024-06-02T03:02:25.733,1395830836.4396033,26418.088844952457,72465485.59338039,6019.363986061167,185761,19656
2024-06-02T03:03:24.872,1392861203.122182,26389.971609706045,72415211.66585208,6017.27561550292,185761,19656
2024-06-02T03:03:50.694,1394037538.4584112,26401.113030120632,72602485.34315556,6025.051258834051,185761,19656
2024-06-02T03:04:49.832,1394395054.8284845,26404.498242046604,72375285.00148843,6015.616552003977,185761,19656
2024-06-02T03:05:15.656,1397892836.583289,26437.59479021578,72105905.97810447,6004.411127583807,185761,19656
2024-06-02T03:06:14.792,1399750823.0416734,26455.158504927476,72132377.69448814,6005.513204318519,185761,19656
2024-06-02T03:06:40.584,1401676517.2644777,26473.349969964867,72566348.90317163,6023.551647623337,185761,19656
2024-06-02T03:07:39.752,1399432696.9320111,26452.15205736587,72559459.89560983,6023.265721168618,185761,19656
2024-06-02T03:08:05.544,1400581977.8909776,26463.011713436714,72441819.29934525,6018.380982429795,185761,19656
2024-06-02T03:09:04.680,1399994655.5444114,26457.46261023921,72266336.1220997,6011.087094781596,185761,19656
2024-06-02T03:09:30.478,1400152097.7612097,26458.95026036757,72315493.15923525,6013.13117931229,185761,19656
2024-06-02T03:10:29.673,1399269378.9256287,26450.60848946229,72314238.1123622,6013.078999662411,185761,19656
2024-06-02T03:10:55.529,1401984938.236393,26476.262370625438,72350906.37762906,6014.603327636373,185761,19656
2024-06-02T03:11:54.888,1399426676.091547,26452.09515417963,72017279.03115624,6000.719916441537,185761,19656
2024-06-02T03:12:20.745,1401653389.9926405,26473.131567616256,72033040.31230265,6001.37652177826,185761,19656
